image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1079.png,1079,"株仙指标
2935作正径
予想PER
（倍）
<20.3>
30.0
<21.3>
27.9
实镇PER
高值平均
28.4
安值平均
16.4
PBR
3.98
株仙(2/27)
自万株
2644月
仁用成
最低購人额
26万4400月
1连撩特
3762
情蜗
好",3762,3762.T,テクマトリックス,情報・通信業,True
1080.png,1080,"1681格正餐
株仙指标
予想PER
（倍）
<20.3>
18.5
<21.3>
16.4
实镇PER
高值平均
17.7
安值平均
10.6
PBR
2.42
株仙(2/27)
十万样
1389月
信用线
最低購人额
13万8900月
速理特
3763
情報
里顺",3763,3763.T,プロシップ,情報・通信業,True
1081.png,1081,"株仙指标
作正径
予想PER
（倍）
<20.12>
7.5
<21.12>
7.8
实镇PER
高值平均
15.0
安值平均
7.7
PBR
1.46
株仙(2/27)
1780月
信用成
最低購人额
17万8000月
连柱特
3765
情報
念反
色",3765,3765.T,ガンホー・オンライン・エンターテイメント,情報・通信業,True
1082.png,1082,"株仙指标
予想PER
（倍）
<20.3>
<21.3>
25.3
实镇PER
高值平均
40.5
安值平均
26.6
PBR
0.57
株仙(2/27)
3
十万株
594F
信用成
最低購人额
5万9400月
示
44速展特
3766
情報
字浮
精開色",3766,3766.T,システムズ・デザイン,情報・通信業,True
1083.png,1083,"作正径
株仙指标
予想PER
（倍）
<20.3>
16.4
<21.3>
16.0
实镇PER
高值平均
22.1
安值平均
11.8
PBR
1.18
株仙(2/27)
1464P
最低購人额
14万6400用
速特
3768
情蜗
統
13
夕結密色",3768,3768.T,リスクモンスター,情報・通信業,True
1084.png,1084,"株仙指标
作正径
予想PER
（倍）
<20.9>
74.8
<21.9>
61.0
实镇PER
高值平均
116.2
安值平均
56.6
PBR
19.44
株仙(2/27)
自防林
6800月
信用成
最低購人额
68万用
子一
活速理特
3769
情報
申好
性秸色",3769,3769.T,ＧＭＯペイメントゲートウェイ,情報・通信業,True
1085.png,1085,"作正後
株仙指标
予想PER
（倍）
<20.4>
<21.4>
实镇PER
高值平均
55.8
安值平均
33.3
PBR
0.64
株仙(2/27)
323月
十万性
最低購人额
3万2300月
他速20特
3770
情報
艮赤
19精色",2300,2300.T,きょくとう,サービス業,True
1086.png,1086,"株仙指标
作正径
予想PER
（倍）
<20.3>
14.5
<21.3>
13.2
实镇PER
高值平均
19.3
安值平均
9.6
PBR
2.52
株仙(2/27)
3
十万株
1784月
信用成
最低購人额
17万8400月
連構特
3771
情朝
結築色",3771,3771.T,システムリサーチ,情報・通信業,True
1087.png,1087,"株仙指标
作正径
予想PER
（倍）
<20.3>
4.6
<21.3>
4.2
实镇PER
高值平均
9.1
安值平均
3.5
PBR
1.25
株仙(2/27)
1269月
十万性
信用线
最低購人额
12万6900用
连中特
3772
[不動
襄統
精连色",3772,3772.T,ウェルス・マネジメント,不動産業,True
1088.png,1088,"株仙指标
作正径
予想PER
（倍）
<20.3>
29.4
<21.3>
24.8
实镇PER
高值平均
67.1
安值平均
21.5
PBR
1.85
株仙(2/27)
2
百万件
1045月
仁用线
最低購人额
10万4500用
連特
3773
情蜗
增
結務色",3773,3773.T,アドバンスト・メディア,情報・通信業,True
1089.png,1089,"株仙指标
作正径
予想PER
（倍）
<20.3>
32.4
<21.3>
27.1
实镇PER
高值平均
35.5
安值平均
23.9
PBR
1.75
株仙(2/27)
十万株
3130月
信用成
最低購人额
31万3000月
速築特
3774
情報
顺
夕精方
色",3774,3774.T,インターネットイニシアティブ,情報・通信業,True
1090.png,1090,"株仙指标
作正径
予想PER
（倍）
<20.12>
22.4
<21.12>
29.9
实镇PER
高值平均
安值平均
PBR
3.68
株仙(2/27)
十万株
730月
信用成
最低購人额
7万3000月
速特
3775
情蜗
急
秸工色",,,,,False
1091.png,1091,"株仙指标
作正径
予想PER
（倍）
<20.12>
710.0
<21.12>
304.3
实镇PER
高值平均
39.7
安值平均
21.4
PBR
1.54
株仙(2/27)
D
自万株
213月
信用成
最低購人额
2万1300月
百
76速手特
3776
情報
啊色",3776,3776.T,ブロードバンドタワー,情報・通信業,True
1092.png,1092,"作正餐
株仙指标
予想PER
（倍）
<19.12>
<20.12>
实镇PER
高值平均
664.3
安值平均
328.6
PBR
1.09
株仙(2/27)
21月
信用线
最低購人额
2100月
工连特
3777
情朝
老赤
結展色",3777,3777.T,環境フレンドリーホールディングス,情報・通信業,True
1093.png,1093,"株仙指标
作正径
予想PER
（倍）
<20.3>
132.2
<21.3>
44.8
实镇PER
高值平均
190.4
安值平均
95.8
PBR
2.71
株仙(2/27)
自万株
542F
仁用成
最低購人额
5万4200用
第
下匕连企特
3778
情蜗
上復
又結業色",3778,3778.T,さくらインターネット,情報・通信業,True
1094.png,1094,"株仙指标
作正径
予想PER
（倍）
<20.3>
57.9
<21.3>
37.9
实镇PER
高值平均
36.0
安值平均
16.3
PBR
2.79
株仙(2/27)
5
十万株
110月
信用成
最低購人额
1万1000月
他速育特
3779
情朝
缓
色",3779,3779.T,ジェイ・エスコムホールディングス,情報・通信業,True
1095.png,1095,"株仙指标
作正径
予想PER
（倍）
<20.12>
28.5
<21.12>
29.5
实镇PER
高值平均
安值平均
PBR
6.75
株仙(2/27)
3
254月
信用线
最低購人额
2万5400月
速0特
3782
情報",,,,,False
1096.png,1096,"株仙指标
作正径
予想PER
（倍）
<20.12>
13.1
<21.12>
12.6
实镇PER
高值平均
24.4
安值平均
10.4
PBR
1.88
株仙(2/27)
十万株
864月
信用成
最低購人额
8万6400月
之連取特
3784
情蜗
速日精引色",6400,6400.T,不二精機,機械,True
1097.png,1097,"作正径
株仙指标
予想PER
（倍）
<20.3>
<21.3>
61.9
实镇PER
高值平均
51.8
安值平均
30.2
PBR
0.97
2
株仙(2/27)
十万株
954F
最低購人额
9万5400月
单八特
3787
情朝
独1色",3787,3787.T,テクノマセマティカル,情報・通信業,True
1098.png,1098,"株仙指标
作正径
予想PER
（倍）
<20.12>
22.9
<21.12>
22.3
实镇PER
高值平均
62.3
安值平均
23.5
PBR
4.07
株仙(2/27)
十万株
2263月
信用成
最低購人额
22万6300用
速電特
3788
情蜗
亏結子色",3788,3788.T,ＧＭＯグローバルサイン・ホールディングス,情報・通信業,True
