image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
939.png,939,"株仙指标
予想PER
（倍）
<20.9>
4.4
<21.9>
4.2
实镇PER
高值平均
5.9
安值平均
4.2
PBR
0.63
株仙(2/27)
6
万株
1422月
仁用线
最低購人额
14万2200用
連介特
3495
不动
增",3495,3495.T,香陵住販,不動産業,True
940.png,940,"株仙指标
予想PER
（倍）
<20.9>
28.8
<21.9>
18.4
实镇PER
高值平均
184.4
安值平均
59.6
PBR
3.73
株仙(2/27)
十万株
2268月
信用线
最低購人额
22万6800用
女单介特
3496
[不動
独色",3496,3496.T,アズーム,不動産業,True
941.png,941,"株仙指标
予想PER
（倍）
<20.7>
3.7
<21.7>
3.6
实續PER
高值平均
7.7
安值平均
3.7
PBR
0.74
株仙(2/27)
820
2
920月
十万性
信用线
最低購人额
9万2000月
贷单柱特
3497
[不動
宏增
9独色",,,,,False
942.png,942,"30
株仙指标
作正径
予想PER
（倍）
<20.8>
11.1
<21.8>
9.5
实續PER
高值平均
22.0
安值平均
7.1
PBR
3.10
株仙(2/27)
3415月
万林
仁用线
最低購人额
34万1500用
亏速投特
3498
不勤
統
精资色
小",3498,3498.T,霞ヶ関キャピタル,不動産業,True
943.png,943,"株仙指标
作正径
予想PER
（倍）
<20.5>
10.2
<21.5>
9.5
实镇PER
高值平均
310.2
安值平均
173.1
PBR
0.45
株仙(2/27)
2107月
最低購人额
21万700用
中，
連案特
3501
[織维
逆",3501,3501.T,ＳＵＭＩＮＯＥ,繊維製品,True
944.png,944,"株仙指标
予想PER
（倍）
<20.3>
21.7
<21.3>
21.4
实續PER
高值平均
15.8
安值平均
11.8
PBR
0.26
株仙(2/27)
2
749
十万株
771月
信用成
最低購人额
7万7100月
6速过特
3504
[織维
横",,,,,False
945.png,945,"株仙指标
予想PER
（倍）
<20.3>
17.4
<21.3>
17.7
实镇PER
高值平均
20.0
安值平均
16.0
PBR
0.53
株仙(2/27)
万株
456用
信用成
最低購人额
4万5600月
卜速特
3512
[織维
为頭
21二色",3512,3512.T,日本フエルト,繊維製品,True
946.png,946,"株仙指标
作正径
予想PER
（倍）
<20.3>
22.2
<21.3>
22.9
实镇PER
高值平均
28.3
安值平均
20.3
PBR
0.36
株仙(2/27)
2
十万株
1405月
信用成
最低購人额
14万500月
外速内特
3513
[織维
底
精市色",3513,3513.T,イチカワ,繊維製品,True
947.png,947,"株仙指标
作正径
予想PER
（倍）
<20.3>
<21.3>
实續PER
高值平均
17.2
安值平均
10.1
PBR
0.29
株仙(2/27)
2
万株
2700月
仁用线
最低購人额
27万月
37连材特
3515
[織维
均
洁力
色",2700,2700.T,木徳神糧,卸売業,True
948.png,948,"株仙指标
作正径
予想PER
（倍）
<20.3>
32.2
<21.3>
27.0
实續PER
高值平均
156.6
安值平均
73.7
PBR
1.31
株仙(2/27)
119月
信用成
最低購人额
1万1900月
速不特
3521
結动色",3521,3521.T,テルマー湯ホールディングス,サービス業,True
