image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
2896.png,2896,"株仙指标
予想PER
（倍）
<20.5>
66.2
<21.5>
28.8
实镇PER
高值平均
安值平均
PBR
16.04
株仙(2/27)
513-2
十万株
2369月
信用成
最低購人额
23万6900用
a单供特
7068
急
a独s色",7068,7068.T,フィードフォースグループ,サービス業,True
2898.png,2898,"735
株仙指标
予想PER
（倍）
<20.3>
16.2
<21.3>
12.5
实镇PER
高值平均
安值平均
PBR
2.44
2
株仙(2/27)
十万株
401月
信用线
最低購人额
4万100月
速開特
7070
率伸",,,,,False
2899.png,2899,"株仙指标
8710
予想PER
（倍）
<20.9>
66.0
<21.9>
44.1
实镇PER
高值平均
安值平均
PBR
18.95
株仙(2/27)
万株
7330月
信用成
最低購人额
73万3000月
连馆特
7071
口独",7071,7071.T,アンビスホールディングス,サービス業,True
2901.png,2901,"60
株仙指标
予想PER
（倍）
<20.9>
34.7
<21.9>
31.6
实镇PER
高值平均
安值平均
PBR
4.57
株仙(2/27)
7211
十万株
1873月
信用成
最低購人额
18万7300月
单9特
7072
好
独割色",7072,7072.T,インティメート・マージャー,サービス業,True
2903.png,2903,"株仙指标
500
予想PER
（倍）
<20.1>
23.8
<21.1>
20.8
实镇PER
高值平均
安值平均
PBR
5.46
株仙(2/27)
5630用
万性
信用线
最低購人额
56万3000用
连貂特
7073
开着
精介色",7073,7073.T,ジェイック,サービス業,True
2905.png,2905,"0609
株仙指标
予想PER
（倍）
<20.11>
133.4
<21.11>
21.3
实镇PER
高值平均
37.2
安值平均
25.7
PBR
1.46
株仙(2/27)
10372
十万株
1187月
信用线
最低購人额
11万8700月
单会特
7074
出統
独話色",7074,7074.T,トゥエンティーフォーセブンホールディングス,サービス業,True
2906.png,2906,"株仙指标
4850
予想PER
（倍）
<20.9>
37.8
<21.9>
30.3
实镇PER
高值平均
安值平均
PBR
6.36
株仙(2/27)
2598
6
万株
3395月
信用成
最低購人额
33万9500月
单会特
7076
【横
独社色",3395,3395.T,サンマルクホールディングス,小売業,True
2908.png,2908,"5340
株仙指标
予想PER
（倍）
<20.2>
27.6
<21.2>
19.1
实镇PER
高值平均
安值平均
PBR
5.05
株仙(2/27)
22872
十万株
2629月
信用线
最低購人额
26万2900用
单营特
7077
独",7077,7077.T,ＡＬｉＮＫインターネット,サービス業,True
2909.png,2909,"株仙指标
4545
予想PER
（倍）
<20.3>
22.5
<21.3>
20.5
实镇PER
高值平均
安值平均
PBR
4.05
株仙(2/27)
15522
十万株
1950F
信用线
最低購人额
19万5000用
月
連了特
7078
影着
結支色",7078,7078.T,ＩＮＣＬＵＳＩＶＥ Ｈｏｌｄｉｎｇｓ,サービス業,True
2911.png,2911,"株仙指标
8790
予想PER
（倍）
<20.12>
21.5
<21.12>
17.0
实镇PER
高值平均
54.0
安值平均
41.2
PBR
7.49
株仙(2/27)
80608
万林
3655月
信用成
最低購人额
36万5500用
貂速各特
7080
增
介結種色",7080,7080.T,スポーツフィールド,サービス業,True
