image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
3201.png,3201,"株仙指标
予想PER
（倍）
<20.6>
<21.6>
358.5
实镇PER
高值平均
安值平均
PBR
1.58
株仙(2/27)
万株
932月
信用成
最低購人额
9万3200月
2速
3
7585
小壳
赤
色",7585,7585.T,かんなん丸,小売業,True
3204.png,3204,"株仙指标
予想PER
（倍）
<21.1>
22.0
<22.1>
19.9
实镇PER
高值平均
34.1
安值平均
26.0
PBR
0.72
株仙(2/27)
3
十万株
423月
信用线
最低購人额
4万2300月
7590
用速用特
[卸壳
品精色",7590,7590.T,タカショー,卸売業,True
3207.png,3207,"株仙指标
予想PER
（倍）
<20.11>
9.3
<21.11>
8.6
实镇PER
高值平均
11.7
安值平均
7.7
PBR
0.71
株仙(2/27)
十万株
1912F
信用成
最低購人额
19万1200用
速时特
7594
【卸壳
发
结中色",,,,,False
3211.png,3211,"株仙指标
予想PER
（倍）
<20.3>
26.1
<21.3>
29.5
实镇PER
高值平均
71.9
安值平均
57.8
PBR
1.47
株仙(2/27)
2
十万株
1589月
信用成
最低購人额
15万8900用
他速屋特
7596
小壳
增
0結",7596,7596.T,魚力,小売業,True
3214.png,3214,"株仙指标
作正径
予想PER
（倍）
<20.2>
15.0
<21.2>
11.6
实镇PER
高值平均
108.3
安值平均
38.7
PBR
1.31
株仙(2/27)
3
自万株
548月
信用成
最低購人额
5万4800用
連開特
7599
【卸壳
統",7599,7599.T,ＩＤＯＭ,卸売業,True
3217.png,3217,"株仙指标
作正径
予想PER
（倍）
<20.3>
60.0
<21.3>
32.2
实镇PER
高值平均
安值平均
PBR
1.04
株仙(2/27)
百万株
264月
信用成
最低購人额
2万6400月
連壳特
7602
【卸壳
改
結色",7602,7602.T,レダックス,卸売業,True
3221.png,3221,"株仙指标
作正径
予想PER
（倍）
<20.10>
7.7
<21.10>
7.5
实镇PER
高值平均
14.1
安值平均
10.2
PBR
1.25
株仙(2/27)
2
十万件
1957月
仁用线
最低購人额
19万5700用
单老特
7605
小壳
横
独束色",,,,,False
3225.png,3225,"株仙指标
予想PER
（倍）
<20.2>
6.1
<21.2>
6.0
实镇PER
高值平均
12.5
安值平均
4.9
PBR
0.96
株仙(2/27)
自万株
370月
信用成
最低購人额
3万7000月
速特
7608
【卸壳
横
久色",7608,7608.T,エスケイジャパン,卸売業,True
3226.png,3226,"株仙指标
予想PER
（倍）
<20.12>
9.0
<21.12>
8.6
实辕PER
高值平均
12.9
安值平均
5.5
PBR
1.05
株仙(2/27)
十万栋
1776月
信用成
最低購人额
17万7600用
周
27连裂特
7609
【卸壳
重横
結造色",7609,7609.T,ダイトロン,卸売業,True
3228.png,3228,"株仙指标
作正径
予想PER
（倍）
<20.2>
48.6
<21.2>
20.0
实镇PER
高值平均
29.3
安值平均
19.7
PBR
0.90
株仙(2/27)
自万株
34月
信用成
最低購人额
3400月
单地特
7610
小壳
独盤色",7610,7610.T,テイツー,小売業,True
3230.png,3230,"作正径
株仙指标
予想PER
（倍）
<20.2>
25.6
<21.2>
25.0
实籁PER
高值平均
31.4
安值平均
20.1
PBR
2.57
株仙(2/27)
1731月
最低購人额
17万3100月
单首特
7611
小壳
独都色",7611,7611.T,ハイデイ日高,小売業,True
3232.png,3232,"株仙指标
予想PER
（倍）
<20.3>
<21.3>
实镇PER
高值平均
安值平均
PBR
2.84
株仙(2/27)
10
百万标
61月
最低購人额
6100月
66速設特
7612
[卸壳
赤
洁開色",,,,,False
3233.png,3233,"株仙指标
修正径
予想PER
（倍）
<20.12>
11.6
<21.12>
9.8
实镇PER
高值平均
20.8
安值平均
12.3
PBR
1.06
株仙(2/27)
2
百防株
1300月
信用成
最低購人额
13万月
7613
16速逹特
【卸声",7613,7613.T,シークス,卸売業,True
3235.png,3235,"株仙指标
予想PER
（倍）
<20.1>
10.4
<21.1>
9.6
实镇PER
高值平均
12.4
安值平均
7.3
PBR
0.60
株仙(2/27)
7
万样
1170月
信用成
最低購人额
11万7000月
连外特
7614
小壳
結食色",7614,7614.T,オーエムツーネットワーク,小売業,True
3236.png,3236,"株仙指标
予想PER
（倍）
<20.3>
<21.3>
实镇PER
高值平均
168.5
安值平均
128.8
PBR
0.59
株仙(2/27)
286月
十万林
信用线
最低購人额
2万8600月
連人特
7615
小壳
赤
結九色",7615,7615.T,京都きもの友禅ホールディングス,小売業,True
3238.png,3238,"株仙指标
予想PER
（倍）
<20.3>
129.7
<21.3>
110.3
实辕PER
高值平均
380.4
安值平均
251.6
PBR
5.56
株仙(2/27)
1985月
信用成
最低購人额
19万8500月
速
7616
特
小壳
字增",7616,7616.T,コロワイド,小売業,True
3239.png,3239,"株仙指标
作正径
予想PER
（倍）
<20.3>
14.5
<21.3>
14.9
实镇PER
高值平均
27.3
安值平均
11.9
PBR
1.07
株仙(2/27)
3
534月
信用线
最低購人额
5万3400月
閃速業特
7618
小壳
小
连結等色",,,,,False
3242.png,3242,"株仙指标
予想PER
（倍）
<20.3>
437.5
<21.3>
124.5
实镇PER
高值平均
142.5
安值平均
93.8
PBR
3.49
株仙(2/27)
万株
3325月
仁用线
最低購人额
33万2500用
单直特
7621
小壳
反
独营色",7621,7621.T,うかい,小売業,True
3243.png,3243,"株仙指标
予想PER
（倍）
<20.4>
10.5
<21.4>
7.8
实镇PER
高值平均
49.5
安值平均
34.0
PBR
0.39
株仙(2/27)
300月
十万样
最低購人额
3万月
速展特
7623
小壳
不营
結開色",,,,,False
3247.png,3247,"6130存正径
株仙指标
予想PER
（倍）
<20.2>
45.4
<21.2>
44.7
实镇PER
高值平均
48.1
安值平均
33.5
PBR
5.10
株仙(2/27)
4835月
十万性
信用线
最低購人额
48万3500月
熊速国特
7630
小壳
3精色",7630,7630.T,壱番屋,小売業,True
