image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
3868.png,3868,"株仙指标
作正径
予想PER
（倍）
<20.3>
13.0
<21.3>
12.6
实镇PER
高值平均
12.2
安值平均
8.6
PBR
0.85
株仙(2/27)
十万株
4200月
信用成
最低購人额
42万月
余一
真連大特
8630
保除
科最
10結推色",8630,8630.T,ＳＯＭＰＯホールディングス,保険業,True
3869.png,3869,"株仙指标
予想PER
（倍）
<20.3>
14.3
<21.3>
13.8
实續PER
高值平均
12.3
安值平均
8.0
PBR
0.57
株仙(2/27)
5
十万株
561月
信用成
最低購人额
5万6100月
速功特
8692
【券
2
結色",,,,,False
3870.png,3870,"株仙指标
作正径
予想PER
（倍）
<20.3>
23.9
<21.3>
23.7
实辕PER
高值平均
23.5
安值平均
16.3
PBR
3.52
株仙(2/27)
6
自万株
1875月
信用线
最低購人额
18万7500用
閃速久特
8697
足
速結色",8697,8697.T,日本取引所グループ,その他金融業,True
3871.png,3871,"株仙指标
予想PER
（倍）
<20.3>
21.4
<21.3>
25.3
实镇PER
高值平均
171.3
安值平均
95.9
PBR
0.73
株仙(2/27)
24
百万标
218月
最低購人额
2万1800月
金速社特
8698
【證券
融結仁色",8698,8698.T,マネックスグループ,証券、商品先物取引業,True
3872.png,3872,"株仙指标
予想PER
（倍）
<20.3>
5.3
<21.3>
5.8
实辕PER
高值平均
9.5
安值平均
6.9
PBR
0.72
株仙(2/27)
十万株
1050月
信用成
最低購人额
10万5000月
海管连回特
8699
【證券
艮顺
外理結收色",8699,8699.T,ＨＳホールディングス,証券、商品先物取引業,True
3873.png,3873,"株仙指标
予想PER
（倍）
<20.3>
5.3
<21.3>
5.8
实辕PER
高值平均
9.5
安值平均
6.9
PBR
0.72
株仙(2/27)
十万株
1050月
信用成
最低購人额
10万5000月
海管连回特
8699
【證券
艮顺
外理結收色",8699,8699.T,ＨＳホールディングス,証券、商品先物取引業,True
3874.png,3874,"株仙指标
作正径
予想PER
（倍）
<20.3>
15.2
<21.3>
13.2
实續PER
高值平均
42.9
安值平均
23.6
PBR
0.56
株仙(2/27)
万株
990月
信用成
最低購人额
9万9000月
金单记特
8700
【證券
直微
融独特色",8700,8700.T,丸八証券,証券、商品先物取引業,True
3875.png,3875,"株仙指标
予想PER
（倍）
<20.3>
7.8
<21.3>
7.7
实镇PER
高值平均
112.5
安值平均
26.7
PBR
2.57
株仙(2/27)
13
百万标
83月
信
最低購人额
8300月
|连取特
8704
【證券
高
32精引色",8704,8704.T,トレイダーズホールディングス,証券、商品先物取引業,True
3876.png,3876,"株仙指标
予想PER
（倍）
<20.3>
7.8
<21.3>
7.7
实镇PER
高值平均
112.5
安值平均
26.7
PBR
2.57
株仙(2/27)
13
百万标
83月
信
最低購人额
8300月
|连取特
8704
【證券
高
32精引色",8704,8704.T,トレイダーズホールディングス,証券、商品先物取引業,True
3877.png,3877,"株仙指标
予想PER
（倍）
<20.3>
72.9
<21.3>
实續PER
高值平均
安值平均
PBR
0.67
株仙(2/27)
自万株
204月
信用成
最低購人额
2万400月
百
速商特
8705
【證券
品水",8705,8705.T,日産証券グループ,証券、商品先物取引業,True
