image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
199.png,199,"1457
株伍招桶
于PER
(倍)
20.3>
3.4
<21.3>
3.3
实精PER
高值平均
6.7
安宿平均
4.1
PBR
0.50
株佰（2/27）
760P
最低購大额
7万6000用
1966
)",1966,1966.T,高田工業所,建設業,True
200.png,200,"株伍招桶
于UPER
(倍)
20.3>
6.4
<21.3>
6.2
实精PER
高值平均
9.0
安宿平均
5.3
PBR
0.57
株佰（2/27）
2
641月
最低購大额
6万4100m
1967
13建管特
精易色
)",1967,1967.T,ヤマト,建設業,True
201.png,201,"株伍招桶
于PER
(倍)
20.3>
11.6
<21.3>
12.9
实精PER
商宿平均
19.5
安宿平均
12.8
PBR
69°0
株佰（2/27）
2376月
最低購大额
23万7600用
1968
月高",1968,1968.T,太平電業,建設業,True
202.png,202,"株伍招桶
于UPER
(倍)
20.3>
8.3
<21.3>
8.8
实精PER
商宿平均
13.6
安宿平均
9.5
PBR
0.96
株佰（2/27）
七
1724P
最低嘴大额
17万2400用
1969",1969,1969.T,高砂熱学工業,建設業,True
206.png,206,"75
株伍招桶
于PER
(倍)
20.3>
22.6
<21.3>
18.0
实精PER
商宿平均
18.2
安宿平均
12.7
PBR
1.92
10
株佰（2/27）
万体
4090P
最低嘴大额
40万9000用
1973
卜速社特
又精向色",,,,,False
207.png,207,"株伍招桶
于PER
(倍)
20.3>
8.4
<21.3>
7.4
实精PER
高值平均
8.7
安宿平均
6.2
PBR
0.58
株佰（2/27）
28789
最低嘴大额
CMR
28万7800用
1975
後
)",1975,1975.T,朝日工業社,建設業,True
209.png,209,"1120
株伍招桶
于UPER
(倍)
20.3>
10.2
<21.3>
10.7
实精PER
商宿平均
16.9
安宿平均
11.6
PBR
0.98
株佰（2/27）
2
3195月
最低嘴大额
31万9500内
1979
横
精界色
)",1979,1979.T,大氣社,建設業,True
210.png,210,"株伍招桶
于PER
(倍)
20.3>
9.2
<21.3>
9.2
实精PER
商宿平均
12.5
安宿平均
8.0
PBR
0.86
株佰（2/27）
27299
最低嘴大额
27万2900用
1980
绣",1980,1980.T,ダイダン,建設業,True
213.png,213,"13954号
株伍招桶
于PER
(倍)
20.3>
19.3
<21.3>
15.4
实精PER
商宿平均
15.6
安宿平均
8.1
PBR
0.60
株佰（2/27）
9629
最低購大额
9万6200F
1992
產建又特
好
一色",1992,1992.T,神田通信機,建設業,True
215.png,215,"株伍招桶
于PER
(倍)
20.12>
19.6
<21.12>
6.5
实精PER
高值平均
9.1
安宿平均
5.7
PBR
0.52
9
株佰（2/27)
539A9
最低嘴大额
5万3900用
1994",1994,1994.T,高橋カーテンウォール工業,建設業,True
216.png,216,"2110g号
株伍招桶
于PER
(倍)
20.8>
6.9
<21.8>
6.8
实精PER
商宿平均
6.4
安宿平均
4.5
PBR
0.67
株佰（2/27）
2
1543月
最低嘴大额
15万4300用
1997
亏单主特
反
绿
色",1997,1997.T,暁飯島工業,建設業,True
217.png,217,"株伍招桶
于PER
(倍)
20.6>
8.3
<21.6>
7.5
实精PER
高值平均
5.4
安宿平均
3.8
PBR
0.45
株佰（2/25）
2250F9
最低嘴大额
22万5000用
他建硅特
1999
6粘石色",,,,,False
218.png,218,"株伍招桶
于PER
(倍)
20.3>
13.7
<21.3>
13.4
实精PER
商宿平均
18.3
安宿平均
14.6
PBR
0.79
株佰（2/27）
1607月
最低嘴大额
16万700用
建才特
2001
精圆色",2001,2001.T,ニップン,食料品,True
219.png,219,"株伍招桶
于PER
(倍)
20.3>
25.4
<21.3>
24.7
实精PER
商宿平均
32.1
安宿平均
24.3
PBR
1.35
株佰（2/27）
1876月
最低購大额
18万7600用
外建大特
2002
粘手色
)",2002,2002.T,日清製粉グループ本社,食料品,True
220.png,220,"株伍招桶
于PER
(倍)
20.3>
8.7
<21.3>
8.4
实精PER
商宿平均
10.0
安宿平均
7.4
PBR
0.76
株佰（2/27）
6070P
最低嘴大额
60万7000用
文特
2003
最
精之色",2003,2003.T,日東富士製粉,食料品,True
221.png,221,"株伍招桶
于PER
(倍)
20.3>
13.0
<21.3>
12.4
实精PER
商宿平均
16.7
安宿平均
13.3
PBR
1.06
株佰（2/27）
29599
CUR
最低嘴大额
29万5900用
速必特
2004
精石色",2004,2004.T,昭和産業,食料品,True
223.png,223,"株伍招桶
于PER
(倍)
20.3>
9.7
<21.3>
9.5
实精PER
高值平均
16.4
安宿平均
7.4
PBR
0.82
株佰（2/27）
1505月
最低嘴大额
15万500用
罗建品特
2053
微
11精蒸色",2053,2053.T,中部飼料,食料品,True
225.png,225,"株伍招桶
于PER
(倍)
20.3>
31.9
21.3>
18.8
实精PER
高值平均
30.2
安值平均
23.0
PBR
0.67
株佰（2/27）
948F
最低購大额
6
9万4800用
5
2058
发
)",4800,4800.T,オリコン,情報・通信業,True
226.png,226,"株伍招桶
于PER
(倍)
20.3>
9.1
<21.3>
8.7
实精PER
商宿平均
17.9
安宿平均
9.3
PBR
0.83
株佰（2/27）
160F
最低購大额
1万6000用
建10特
2060
B
微
精月色",2060,2060.T,フィード・ワン,食料品,True
227.png,227,"株伍招桶
JUPER
(倍)
20.3>
9.0
<21.3>
9.3
实精PER
商宿平均
11.3
安宿平均
8.3
PBR
0.68
株佰（2/27）
2
+万元
11589
最低購大额
11万5800用
2107
少微",,,,,False
