image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
2072.png,2072,"株仙指标
作正径
予想PER
（倍）
<20.3>
84.0
<21.3>
25.1
实辕PER
高值平均
16.7
安值平均
10.9
PBR
0.34
株仙(2/25)
3
万株
1898月
信用成
最低購人额
18万9800月
发
单工特
6022
[機
独上色",6022,6022.T,赤阪鐵工所,機械,True
2074.png,2074,"株仙指标
予想PER
（倍）
<20.3>
10.8
<21.3>
10.0
实辕PER
高值平均
13.3
安值平均
9.2
PBR
0.50
株仙(2/27)
7
十万株
610月
信用成
最低購人额
6万1000月
速特
6023
输送
伸
精工色",6023,6023.T,ダイハツインフィニアース,輸送用機器,True
2075.png,2075,"株仙指标
予想PER
（倍）
<20.8>
71.9
<21.8>
43.1
实镇PER
高值平均
146.7
安值平均
51.5
PBR
5.85
株仙(2/27)
万株
1280月
信用线
最低購人额
12万8000用
速特
6025
设增",,,,,False
2077.png,2077,"株仙指标
予想PER
（倍）
<20.12>
78.9
<21.12>
52.4
实續PER
高值平均
75.7
安值平均
48.2
PBR
1.89
株仙(2/27)
万株
1484F
信用成
最低購人额
14万8400月
单特
6026
独工色",,,,,False
2078.png,2078,"270梅正餐
株仙指标
予想PER
（倍）
<20.3>
346.3
<21.3>
239.4
实續PER
高值平均
189.7
安值平均
72.3
PBR
46.38
株仙(2/27)
7
十万林
4190月
信用成
最低購人额
41万9000用
|有单向特
6027
和
比料独牙色",6027,6027.T,弁護士ドットコム,サービス業,True
2079.png,2079,"株仙指标
8190
予想PER
（倍）
<20.6>
24.0
<21.6>
21.4
实镇PER
高值平均
26.6
安值平均
15.6
PBR
5.22
株仙(2/27)
2
自万件
6700月
最低購人额
67万月
速の特
6028
卜結持色",6028,6028.T,テクノプロ・ホールディングス,サービス業,True
2080.png,2080,"株仙指标
作正径
予想PER
（倍）
<20.12>
<21.12>
76.5
实續PER
高值平均
23.3
安值平均
16.8
PBR
1.24
株仙(2/27)
十万株
260月
信用线
最低購人额
2万6000月
6029
E44速用特",6029,6029.T,アトラグループ,サービス業,True
2081.png,2081,"株仙指标
作正径
予想PER
（倍）
<20.6>
47.2
<21.6>
36.3
实續PER
高值平均
188.2
安值平均
62.8
PBR
10.63
株仙(2/27)
十万株
2794月
信用成
最低購人额
27万9400月
連国特
6030
微
結内色",6030,6030.T,アドベンチャー,サービス業,True
2082.png,2082,"株仙指标
予想PER
（倍）
<20.6>
<21.6>
实續PER
高值平均
安值平均
PBR
4.92
株仙(2/27)
十万株
1030月
信用成
最低購人额
10万3000月
19单功特
6031
赤
独商色",6031,6031.T,ＺＥＴＡ,サービス業,True
2085.png,2085,"株仙指标
作正径
予想PER
（倍）
<20.3>
12.2
<21.3>
17.6
实續PER
高值平均
44.3
安值平均
10.5
PBR
4.26
株仙(2/27)
十万株
2068用
信用成
最低購人额
20万6800月
速主特
6033
反
3
結力色",6033,6033.T,エクストリーム,サービス業,True
