image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1589.png,1589,"株仙指标
予想PER
（倍）
<20.3>
12.1
<21.3>
11.9
实镇PER
高值平均
52.0
安值平均
23.7
PBR
3.36
株仙(2/27)
自防株
399月
信用成
最低購人额
3万9900月
速创特
4651
17
21
結色",4651,4651.T,サニックスホールディングス,サービス業,True
1590.png,1590,"株仙指标
17
予想PER
（倍）
<20.3>
13.3
<21.3>
12.4
实镇PER
高值平均
16.6
安值平均
12.6
PBR
1.16
株仙(2/27)
8
万株
1217月
信用成
最低購人额
12万1700用
60速钦特
4653
高
結料色",,,,,False
1591.png,1591,"株仙指标
予想PER
（倍）
<20.6>
16.5
<21.6>
15.1
实镇PER
高值平均
37.0
安值平均
9.1
PBR
1.19
株仙(2/27)
十万株
388月
信用成
最低購人额
3万8800月
定速超特
4657
横
19结微色",4657,4657.T,環境管理センター,サービス業,True
1592.png,1592,"884正
株仙指标
予想PER
（倍）
<20.3>
13.9
<21.3>
13.7
实镇PER
高值平均
17.5
安值平均
12.6
PBR
1.42
株仙(2/27)
十万株
726月
信用线
最低購人额
7万2600月
31速特
4658
顺
結轴色",4658,4658.T,日本空調サービス,サービス業,True
1593.png,1593,"株仙指标
作正径
予想PER
（倍）
<20.3>
8.8
<21.3>
8.7
实镇PER
高值平均
13.6
安值平均
7.6
PBR
1.60
株仙(2/27)
2
十万样
2902月
信用成
最低購人额
29万200用
连全特
4659
费着
卜结国色",4659,4659.T,エイジス,サービス業,True
1594.png,1594,"株仙指标
980
作正径
予想PER
（倍）
<20.3>
54.6
<21.3>
50.5
实镇PER
高值平均
41.6
安值平均
28.4
PBR
4.66
株仙(2/27)
2
1万2185月
信用成
最低購人额
121万8500用
3速特
4661
1色",4661,4661.T,オリエンタルランド,サービス業,True
1595.png,1595,"株仙指标
作正径
予想PER
（倍）
<20.3>
13.3
<21.3>
12.6
实辕PER
高值平均
20.7
安值平均
11.2
PBR
1.36
株仙(2/27)
7
十万株
821月
信用成
最低購人额
8万2100月
单丰特
4662
情蜗
独色",4662,4662.T,フォーカスシステムズ,情報・通信業,True
1596.png,1596,"株仙指标
予想PER
（倍）
<20.3>
21.6
<21.3>
19.2
实镇PER
高值平均
58.2
安值平均
17.5
PBR
1.16
株仙(2/27)
十万株
589月
信用线
最低購人额
5万8900月
已速特
4664
微
又結色",4664,4664.T,アール・エス・シー,サービス業,True
1597.png,1597,"株仙指标
予想PER
（倍）
<20.3>
24.3
<21.3>
19.9
实镇PER
高值平均
30.6
安值平均
21.1
PBR
1.00
株仙(2/27)
十万株
2899月
信用线
最低購人额
28万9900月
速1特
4665
好
1结下色",4665,4665.T,ダスキン,サービス業,True
1598.png,1598,"株仙指标
予想PER
（倍）
<20.10>
21.3
<21.10>
20.7
实镇PER
高值平均
37.7
安值平均
26.9
PBR
4.29
株仙(2/27)
2
自万林
2275月
信用成
最低購人额
22万7500用
毛速英特
4666
[不動
顺
飞結国色",4666,4666.T,パーク２４,不動産業,True
1600.png,1600,"株仙指标
予想PER
（倍）
<20.3>
34.0
<21.3>
30.9
实镇PER
高值平均
108.2
安值平均
56.4
PBR
1.82
株仙(2/27)
3
十万株
1838月
信用线
最低購人额
18万3800月
連守特
4667
情報
增",4667,4667.T,アイサンテクノロジー,情報・通信業,True
1601.png,1601,"株仙指标
予想PER
（倍）
<20.8>
26.6
<21.8>
22.3
实镇PER
高值平均
39.4
安值平均
25.1
PBR
1.52
株仙(2/27)
十万株
840月
信用线
最低購人额
8万4000用
速F特
4668
费
25精C色",4668,4668.T,明光ネットワークジャパン,サービス業,True
1602.png,1602,"株仙指标
作正径
予想PER
（倍）
<20.12>
5.5
<21.12>
4.6
实镇PER
高值平均
12.7
安值平均
7.4
PBR
0.66
株仙(2/27)
万林
653月
信用成
最低購人额
6万5300月
速特
4669
好
秸色",,,,,False
1604.png,1604,"株仙指标
2195
予想PER
（倍）
<20.3>
12.3
<21.3>
18.8
实镇PER
高值平均
19.0
安值平均
13.5
PBR
0.95
株仙(2/27)
十万株
1740月
信用成
最低購人额
17万4000用
連示特
4671
結野色",4671,4671.T,ファルコホールディングス,サービス業,True
1605.png,1605,"株仙指标
作正径
予想PER
（倍）
<20.11>
12.0
<21.11>
11.1
实镇PER
高值平均
16.9
安值平均
13.7
PBR
0.48
株仙(2/27)
2
万株
1805月
信用成
最低購人额
18万500月
8单海特
4673
营
独洋色
T",4673,4673.T,川崎地質,サービス業,True
1606.png,1606,"株仙指标
作正径
予想PER
（倍）
<20.3>
13.5
<21.3>
13.0
实镇PER
高值平均
21.1
安值平均
11.2
PBR
2.24
株仙(2/27)
十万株
1698月
信用成
最低購人额
16万9800月
之速情特
4674
情報
工精報色",4674,4674.T,クレスコ,情報・通信業,True
1607.png,1607,"株仙指标
作正径
予想PER
（倍）
<20.3>
8.8
<21.3>
13.3
实镇PER
高值平均
17.8
安值平均
12.1
PBR
0.40
株仙(2/27)
自防株
1326月
信用成
最低購人额
13万2600月
視速过特
4676
情蜗
壳反
光精低色",4676,4676.T,フジ・メディア・ホールディングス,情報・通信業,True
1609.png,1609,"株仙指标
予想PER
（倍）
<20.3>
23.4
<21.3>
14.1
实镇PER
高值平均
82.9
安值平均
70.6
PBR
0.76
株仙(2/27)
6
十万件
419月
仁用度
最低購人额
4万1900月
31連海特
4678
結道色",4678,4678.T,秀英予備校,サービス業,True
1610.png,1610,"株仙指标
予想PER
（倍）
<20.3>
300.5
<21.3>
实镇PER
高值平均
安值平均
PBR
1.24
株仙(2/27)
601月
万性
仁用线
最低購人额
6万100月
单福特
4679
均
独圖色",4679,4679.T,田谷,サービス業,True
1611.png,1611,"株仙指标
予想PER
（倍）
<20.3>
13.2
<21.3>
11.1
实镇PER
高值平均
28.0
安值平均
15.0
PBR
1.24
株仙(2/27)
830月
信用线
最低購人额
8万3000月
速才特
4680
反
才秸色",4680,4680.T,ラウンドワン,サービス業,True
