ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,quarter_return_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,year_end_close,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason,ocr_per,avg_monthly_high_low_change_pct,end_to_trailing_high_pct
9635.T,武蔵野興業,東証スタンダード,サービス/不動産(非住宅),サービス/不動産(非住宅),,,業績予想更新あり / 優待あり / 信用,0,2,-2,3.0,3.0,3.0,3.0,5.0,3.0,8.18,0.7,0.0,,,,-8.35777126099707,-71.01449275362319,431.25,423.3494363929146,,20.381231671554257,13.554633471645916,0.5409467134179692,13.52,58.333333333333336,100.0,2249.0,サービス業,1.0,0.451315009044036,0.5103162873189477,0.7545618080088099,0.5385149440607011,False,score=0.539 | annual=10.5 | q4=-0.0 | trend_r2=0.538 | per_score=1.0,8.18,,97.85458879618594
3420.T,ケー・エフ・シー,東証スタンダード,前号並み/金属製品,前号並み/金属製品,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,3.0,1.0,4.0,4.0,4.0,3.0,11.19,0.55,3.69,,,,1.63770950792006,6.774668630338732,7.321965897693072,7.306273062730639,,29.98366013071896,0.06289308176101738,0.6414409847394695,13.871154962275101,75.0,40.0,1567.0,金属製品,1.0,0.5163997932147435,0.5292698788057937,0.9233827537706804,0.6035879238419035,False,score=0.604 | annual=21.8 | q4=-5.6 | trend_r2=0.705 | per_score=1.0,11.19,,92.33894370284388
9890.T,マキヤ,東証スタンダード,前号並み/小売,前号並み/小売,,,優待あり / 信用 / 最新の四季報作成後に通期業績予想の変更はありません。,4,0,4,3.0,3.0,2.0,3.0,5.0,3.0,8.57,0.56,2.42,,,,4.866569029704748,2.824360105913515,1.5364061456245803,1.33422281521014,20.0,22.826086956521728,1.3866231647634564,0.7397799004146757,14.181818181818183,58.333333333333336,60.0,1209.0,小売業,1.0,0.4828591781716417,0.5021164646763228,0.8629539204159205,0.5675439055476039,False,score=0.568 | annual=16.5 | q4=-1.8 | trend_r2=0.716 | per_score=1.0,8.57,,95.61538461538461
6336.T,石井表記,東証スタンダード,機械/電子デバイス製造装置,機械/電子デバイス製造装置,,,業績予想更新あり / 信用,2,0,2,4.0,4.0,4.0,4.0,5.0,5.0,6.73,0.71,2.2,,,,,,,,,43.30097087378641,11.480362537764343,0.8347999981628405,14.73684210526316,58.333333333333336,90.0,771.0,機械,1.0,0.5064233879673861,0.8158084540348803,0.8287797108329477,0.7101179322708708,False,score=0.71 | annual=48.8 | q4=18.4 | trend_r2=0.827 | per_score=1.0,6.73,,81.0098792535675
7425.T,初穂商事,東証スタンダード,卸売/建設関連製品・設備,卸売/建設関連製品・設備,,,業績予想更新あり / 信用 / 【増益基調】	鋼製下地材等の内装建材は競争激化でやや苦戦。が、エクステリアが大型物件の受注もあり好調で増益。26年12月期はカラー鋼板等の住環境関連が伸びる。内装建材の回復も見込む。営業連続増益。 / 人気株の｢株主優待空売り｣には､要注意！ / 人気株の｢株主優待空売り｣には､要注意！2017/04/15 05:00,6,1,5,3.0,3.0,3.0,3.0,5.0,4.0,9.6,0.79,3.29,,,,,,,,,54.64406779661017,10.086872586872598,0.8378564984898741,14.77272727272727,75.0,95.0,2110.0,卸売業,1.0,0.3783469100832783,0.7412710611882944,0.8683559366065557,0.639664583385191,False,score=0.64 | annual=38.9 | q4=2.7 | trend_r2=0.841 | per_score=1.0,9.6,,96.08256107834879
9365.T,トレーディア,東証スタンダード,倉庫運輸/倉庫・運輸サービス,倉庫運輸/倉庫・運輸サービス,,,業績予想更新あり / 信用 / トランプ政策で｢上がる株｣｢要注意株｣はどれか？ ④米中対立 / トランプ政策で｢上がる株｣｢要注意株｣はどれか？ ④米中対立,0,0,0,3.0,3.0,2.0,3.0,5.0,3.0,6.13,0.42,3.15,,,,0.3244022588009043,26.48221343873518,42.32209737827715,42.02739726027396,0.0,26.203630623520134,9.896907216494855,0.7698115378368668,14.885496183206104,66.66666666666666,85.0,1503.0,倉庫・運輸関連業,1.0,0.5423537700042438,0.6380076854862547,0.9148663154540306,0.6599005410611061,False,score=0.66 | annual=17.9 | q4=3.3 | trend_r2=0.672 | per_score=1.0,6.13,,92.53472222222221
3320.T,クロスプラス,東証スタンダード,卸売/アパレル・アクセサリー,卸売/アパレル・アクセサリー,,,業績予想更新あり / 優待あり / 貸借,1,0,1,3.0,1.0,2.0,4.0,5.0,4.0,7.18,0.53,3.58,,,,,,,,,35.86956521739131,4.722010662604714,0.9051964118654868,15.06976744186046,50.0,90.0,1398.0,卸売業,1.0,0.3139083644792013,0.7537097250960685,0.9218408636536132,0.6334054765916739,False,score=0.633 | annual=36.4 | q4=10.2 | trend_r2=0.882 | per_score=1.0,7.18,,94.6969696969697
2805.T,ヱスビー食品,東証スタンダード,前号並み/食料品,前号並み/食料品,,,優待あり / 信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,3.0,2.0,3.0,3.0,3.0,5.0,15.44,1.17,1.07,,,,2.817357512953378,1.6733742851090971,4.428288169200267,4.408945686900956,20.0,72.04724409448819,35.50387596899225,0.9057285457668299,15.182113234763793,75.0,100.0,4030.0,食料品,1.0,0.4122142054331114,0.8790363582618979,0.7204076835883505,0.6839228698371131,False,score=0.684 | annual=51.8 | q4=22.5 | trend_r2=0.914 | per_score=1.0,15.44,,97.32739420935413
4242.T,タカギセイコー,東証スタンダード,化学/自動車部品,化学/自動車部品,,,業績予想更新あり / 貸借,3,2,1,3.0,3.0,3.0,2.0,5.0,4.0,4.8,0.47,2.55,,,,-7.66035265166053,24.67755803955287,-138.22222222222223,-138.0227666419203,25.0,23.92727272727273,23.83720930232558,0.5068530984145228,15.395284327323166,58.333333333333336,85.0,1716.0,化学,1.0,0.4287707165986645,0.6694176766183861,0.8810033947295262,0.6275083842337117,False,score=0.628 | annual=23.6 | q4=26.4 | trend_r2=0.363 | per_score=1.0,4.8,,71.77759056444819
3375.T,ZOA,東証スタンダード,小売/家電・コンピュータ小売り,小売/家電・コンピュータ小売り,,,業績予想更新あり / 信用,1,1,0,3.0,1.0,3.0,3.0,5.0,4.0,8.19,0.76,3.91,,,,,,,,,22.028206850235055,8.219178082191792,0.7954595543868468,15.48387096774193,66.66666666666666,60.0,1966.0,小売業,1.0,0.2861749192360068,0.7924623115577891,0.8988440915244114,0.6365380802384898,False,score=0.637 | annual=34.7 | q4=19.2 | trend_r2=0.76 | per_score=1.0,8.19,,92.3741738688358
6230.T,SANEI,東証スタンダード,会社比弱気/減額,会社比弱気/減額,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,5,0,5,3.0,4.0,3.0,3.0,5.0,3.0,7.32,0.66,3.19,,,,5.392587388020376,6.213489113117365,7.655502392344493,7.627737226277365,,25.014052838673418,7.699757869249391,0.7687193015302405,15.577889447236181,66.66666666666666,75.0,2240.0,機械,1.0,0.5687662634497658,0.7008099320130061,0.8854773468734214,0.6915281309879551,False,score=0.692 | annual=26.3 | q4=6.9 | trend_r2=0.772 | per_score=1.0,7.32,,89.22768304914744
2424.T,ブラス,東証スタンダード,増額/サービス,増額/サービス,,,優待あり / 信用 / 【出店負担】	洋菓子店が順調。収益柱の婚礼は9月開業の東京新店上乗せ。単価高水準、受注増テコに施行件数も増勢。ただ、26年夏の柏と合わせ2店分の出店費用が圧迫。退職給付費用2億円もあり営業微増益。 / 最新の四季報作成後に通期業績予想の変更はありません。,1,0,1,3.0,4.0,3.0,2.0,5.0,2.0,7.37,0.81,1.31,,,,,,,,,9.122203098106718,-3.2061068702290085,0.4385095776709932,15.705128205128204,41.66666666666667,90.0,656.0,サービス業,1.0,0.332411267830842,0.4890984333431866,0.7788024713462303,0.4921987330144747,False,score=0.492 | annual=15.3 | q4=-1.5 | trend_r2=0.56 | per_score=1.0,7.37,,49.22360248447205
5943.T,ノーリツ,東証プライム,金属製品/住宅設備・機器,金属製品/住宅設備・機器,,,業績予想更新あり / 貸借,2,0,2,3.0,3.0,2.0,3.0,4.0,4.0,13.15,0.76,4.03,,,,,,,,,18.88313183649972,3.0953569645531642,0.6991804013633952,16.232356134636262,58.333333333333336,85.0,1995.0,金属製品,1.0,0.3018424948860854,0.5453916642033698,0.903323474496823,0.5317358170010109,False,score=0.532 | annual=18.9 | q4=1.3 | trend_r2=0.717 | per_score=1.0,13.15,,97.96015180265655
1724.T,シンクレイヤ,東証スタンダード,建設/設備工事,建設/設備工事,,,業績予想更新あり / 信用 / 【増益基調】	工事部門が高収益工事あり改善。が、機器部門は受注残急減、原材料高も響き営業増益幅縮小。26年12月期は顧客の投資意欲旺盛で工事、機器とも受注回復歩調。原材料高を価格転嫁等で補い増益。,4,0,4,3.0,1.0,3.0,4.0,5.0,3.0,9.36,0.52,4.21,,,,,,,,,20.458265139116193,6.82148040638606,0.7787720427890157,16.289592760180994,58.333333333333336,90.0,699.0,建設業,1.0,0.3767518307451571,0.5449187112030742,0.9465672567323516,0.5663900121486587,False,score=0.566 | annual=10.6 | q4=1.5 | trend_r2=0.72 | per_score=1.0,9.36,,90.52890528905289
7619.T,田中商事,東証スタンダード,卸売/設備機器・部品,卸売/設備機器・部品,,,業績予想更新あり / 貸借,2,0,2,3.0,4.0,2.0,3.0,5.0,4.0,7.79,0.46,3.51,,,,5.664382900704434,43.44262295081967,30.979498861047823,29.724770642201847,3.333333333333344,37.68545994065282,9.305064782096583,0.8309850563571363,16.452074391988557,66.66666666666666,100.0,889.0,卸売業,1.0,0.607069632069987,0.7048182086905114,0.9259699292519674,0.714836550985619,False,score=0.715 | annual=30.7 | q4=10.4 | trend_r2=0.75 | per_score=1.0,7.79,,97.47899159663865
7811.T,中本パックス,東証スタンダード,その他製品/紙・パルプ製品・他素材,その他製品/紙・パルプ製品・他素材,,,業績予想更新あり / 優待あり / 貸借 / 【QAあり】中本パックス、売上高・営業利益は前年を上回り過去最高 IT・工業材関連が伸長、生活資材関連は高採算の自社商品が好調 / 【QAあり】中本パックス、売上高・営業利益は前年を上回り過去最高 IT・工業材関連が伸長、生活資材関連は高採算の自社商品が好調2025/10/22 15:00 ログミーファイナンス / 【QAあり】中本パックス、売上・利益で過去最高更新 営業利益は前年比＋10億円超、主力の食品事業でフードパックが好調に推移 / 【QAあり】中本パックス、売上・利益で過去最高更新 営業利益は前年比＋10億円超、主力の食品事業でフードパックが好調に推移2025/04/22 17:00 ログミーファイナンス,9,1,8,3.0,4.0,3.0,3.0,5.0,3.0,8.27,0.84,3.57,,,,,,,,,11.460674157303362,6.666666666666665,0.4296143669909782,16.58653846153846,50.0,85.0,1934.0,その他製品,1.0,0.4128439537691625,0.4522967780076856,0.8731969593401819,0.5226683257907019,False,score=0.523 | annual=8.8 | q4=2.3 | trend_r2=0.29 | per_score=1.0,8.27,,95.38461538461539
8041.T,OUGホールディングス,東証スタンダード,卸売/食品,卸売/食品,,,業績予想更新あり / 優待あり / 貸借 / 【小幅減益】	柱の荷受け事業は、水産物需要増などによる販売単価上昇で売上膨らむ。養殖事業が上向く。ただ、運賃など経費高騰もあり小幅営業減益。営業外に補助金収入。有価証券売却特益。27年3月期は安定的な水産相場を前提に荷受け事業着実。 / 【QAあり】ＯＵＧHD、2025年3月期決算は増収・増益、経常利益・当期純利益は過去最高 年間配当は75円から97円に増配 / 【QAあり】ＯＵＧHD、2025年3月期決算は増収・増益、経常利益・当期純利益は過去最高 年間配当は75円から97円に増配2025/05/30 19:00 ログミーファイナンス,6,2,4,3.0,3.0,1.0,2.0,5.0,4.0,5.24,0.59,2.51,,,,0.2593603966957181,-9.80392156862745,-11.641263529931525,-11.743687470223918,5.154639175257736,53.41566962562716,0.6329113924050667,0.7726196731874306,16.691957511380885,66.66666666666666,80.0,3895.0,卸売業,1.0,0.3973142012884818,0.6758971327224358,0.8628704370077248,0.6157877675776097,False,score=0.616 | annual=44.0 | q4=2.0 | trend_r2=0.833 | per_score=1.0,5.24,,95.66787003610109
4918.T,アイビー化粧品,東証スタンダード,増額/化学,増額/化学,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,3.0,1.0,3.0,4.0,5.0,5.0,8.07,1.76,3.67,,,,,,,,,49.59677419354838,9.763313609467449,0.7740455998679603,16.92307692307692,66.66666666666666,80.0,339.0,化学,1.0,0.3523504118861563,0.618025421223766,0.7823681485812299,0.5579077134270954,False,score=0.558 | annual=42.4 | q4=-0.9 | trend_r2=0.783 | per_score=1.0,8.07,,57.78816199376947
7490.T,日新商事,東証スタンダード,卸売/燃料・資源,卸売/燃料・資源,,,業績予想更新あり / 優待あり / 信用,1,2,-1,3.0,1.0,1.0,3.0,5.0,4.0,2.97,0.33,1.57,,,,8.87943843828458,-73.95833333333333,517.8861788617886,517.353579175705,8400.0,46.89966178128524,0.1537279016141424,0.8108290064507988,17.1875,66.66666666666666,35.0,1229.0,卸売業,1.0,0.3968924557436479,0.5794383683121491,0.8514364307442879,0.5699469113996015,False,score=0.57 | annual=38.4 | q4=-7.5 | trend_r2=0.81 | per_score=1.0,2.97,,92.54261363636364
9063.T,岡山県貨物運送,東証スタンダード,陸運/陸運,陸運/陸運,,,業績予想更新あり / 信用,2,0,2,3.0,1.0,2.0,3.0,5.0,4.0,3.84,0.33,1.65,,,,1.7055233922703694,26.79162072767365,152.8735632183908,152.75190516511432,0.0,54.24252834077636,25.069637883008355,0.8636392625174555,17.251051893408132,83.33333333333334,90.0,4185.0,陸運業,1.0,0.5613403217067506,0.8454448714159031,0.8544325743218614,0.7478058195988915,True,score=0.748 | annual=42.3 | q4=18.9 | trend_r2=0.862 | per_score=1.0,3.84,,98.68131868131869
3422.T,J-MAX,東証スタンダード,金属製品/自動車部品,金属製品/自動車部品,,,業績予想更新あり / 貸借 / 【QAあり】J-MAX、2Qは増収増益 中国セグメントにおける電動化部品の増産影響に加え、構造改革の継続効果が寄与 / 【QAあり】J-MAX、2Qは増収増益 中国セグメントにおける電動化部品の増産影響に加え、構造改革の継続効果が寄与2025/11/28 16:00 ログミーファイナンス / 【QAあり】J-MAX、厳しい外部環境および構造改革の推進により減収減益 次期は新工場稼働により売上拡大を見込む / 【QAあり】J-MAX、厳しい外部環境および構造改革の推進により減収減益 次期は新工場稼働により売上拡大を見込む2025/05/30 19:00 ログミーファイナンス / 【QAあり】J-MAX、減産影響により減益も構造改革の取り組みが寄与 部品生産に無人化体制と自社開発のAI検査装置を導入 / 【QAあり】J-MAX、減産影響により減益も構造改革の取り組みが寄与 部品生産に無人化体制と自社開発のAI検査装置を導入2024/11/29 16:00 ログミーファイナンス / 【QAあり】J-MAX、新社長のもと電動化サプライヤーへの転換、持続可能な企業体質の構築を推進、新事業創出にも注力 / 【QAあり】J-MAX、新社長のもと電動化サプライヤーへの転換、持続可能な企業体質の構築を推進、新事業創出にも注力2024/05/31 16:30 ログミーファイナンス / 【QAあり】J-MAX、金型販売の増加、価格転嫁等により、売上高は前年比＋11％増、持続的成長のためさらなる構造改革を検討 / 【QAあり】J-MAX、金型販売の増加、価格転嫁等により、売上高は前年比＋11％増、持続的成長のためさらなる構造改革を検討2023/11/30 15:00 ログミーファイナンス,7,6,1,3.0,2.0,3.0,2.0,5.0,4.0,5.88,0.27,0.94,,,,4.029552885227794,7794.736842105263,-125.8988421694089,-125.84701362207475,0.0,47.936507936507944,38.27893175074184,0.6935062776585197,17.61252446183953,58.333333333333336,100.0,440.0,金属製品,1.0,0.4478388282981037,0.672616021282885,0.8337359873215912,0.6261679969459528,False,score=0.626 | annual=31.7 | q4=26.4 | trend_r2=0.561 | per_score=1.0,5.88,,59.590792838874684
6554.T,エスユーエス,東証グロース,減額/サービス,減額/サービス,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,4,0,4,4.0,5.0,3.0,4.0,5.0,3.0,9.54,2.27,4.78,,,,,,,,,39.379474940334134,-0.5110732538330498,0.6676076572109586,17.894736842105264,58.333333333333336,40.0,1145.0,サービス業,1.0,0.5428278087574582,0.6142122376588826,0.7912977060167821,0.6246447812149639,False,score=0.625 | annual=42.9 | q4=1.5 | trend_r2=0.75 | per_score=1.0,9.54,,92.11356466876973
6635.T,大日光・エンジニアリング,東証スタンダード,電気機器/電子部品・産業用電子機器,電気機器/電子部品・産業用電子機器,,,業績予想更新あり / 貸借,4,0,4,3.0,4.0,1.0,2.0,5.0,5.0,6.42,0.67,2.25,,,,,,,,,12.85403050108933,0.0,0.4865470668490667,17.400000000000006,50.0,50.0,489.0,電気機器,0.9879518072289156,0.3391174357734824,0.386686373041679,0.8239192545221461,0.4574838212939036,False,score=0.457 | annual=9.2 | q4=-7.6 | trend_r2=0.516 | per_score=0.988,6.42,,71.34986225895317
9691.T,両毛システムズ,東証スタンダード,情報通信/SI・ソフトウエア開発,情報通信/SI・ソフトウエア開発,,,業績予想更新あり / 信用,4,1,3,4.0,4.0,4.0,3.0,5.0,5.0,7.29,0.92,1.11,,,,2.2858667615405226,5.55300596603947,-1.210962396430848,-1.2483281319661257,4.761904761904767,82.03125,4.954954954954949,0.9438726631308183,15.467625899280579,75.0,90.0,4595.0,情報・通信業,0.9872611464968152,0.6228841705265289,0.7733727460833579,0.7401441886671205,0.7140560331552203,False,score=0.714 | annual=78.4 | q4=2.7 | trend_r2=0.929 | per_score=0.987,7.29,,92.09486166007905
3280.T,エストラスト,東証スタンダード,不動産/不動産(住宅),不動産/不動産(住宅),,,業績予想更新あり / 貸借,2,0,2,3.0,3.0,3.0,2.0,5.0,4.0,5.1,0.6,2.78,,,,,,,,,49.150326797385624,4.105839416058399,0.6380211200962236,16.009852216748765,66.66666666666666,70.0,1098.0,不動産業,0.9836065573770492,0.3213697370033675,0.5853680165533551,0.8587197859351813,0.5476389725872247,False,score=0.548 | annual=52.5 | q4=-6.3 | trend_r2=0.706 | per_score=0.984,5.1,,93.67816091954023
1798.T,守谷商会,東証スタンダード,建設/建設・土木,建設/建設・土木,,,業績予想更新あり / 信用,2,1,1,4.0,4.0,3.0,3.0,5.0,5.0,6.98,0.81,2.2,,,,4.444356025941998,39.555167902311375,34.46396123561477,34.12384716732544,,101.51745068285281,23.880597014925375,0.8644614407507476,17.70573566084788,75.0,90.0,6390.0,建設業,0.9818181818181818,0.688630267950628,0.8427253916642035,0.7966218476876895,0.7795713895691493,False,score=0.78 | annual=99.1 | q4=25.0 | trend_r2=0.849 | per_score=0.982,6.98,,93.91796322489392
3495.T,香陵住販,東証スタンダード,増額/不動産,増額/不動産,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,4.0,5.0,4.0,2.0,5.0,4.0,6.17,1.08,2.51,,,,,,,,,45.34883720930232,1.6260162601626105,0.7329097785240537,17.86339754816112,75.0,80.0,2450.0,不動産業,0.978564913347522,0.4839051828182534,0.643564883239728,0.7727580729666309,0.6135226260375926,False,score=0.614 | annual=50.5 | q4=-0.5 | trend_r2=0.788 | per_score=0.979,6.17,,87.56567425569177
3184.T,ICDAホールディングス,東証スタンダード,小売/他消費財小売り,小売/他消費財小売り,,,業績予想更新あり / 信用 / 【QAあり】ICDAホールディングス、「伊勢オートモール」が盛況 新規ブランド「ヴァーサス」を基軸に、三重県での今後の出店を検討 / 【QAあり】ICDAホールディングス、「伊勢オートモール」が盛況 新規ブランド「ヴァーサス」を基軸に、三重県での今後の出店を検討2024/10/11 15:00 ログミーファイナンス / 【QAあり】ICDAホールディングス、「伊勢オートモール」は2024年3月に完成予定 蓄電できるEVスタンドなどが注目 / 【QAあり】ICDAホールディングス、「伊勢オートモール」は2024年3月に完成予定 蓄電できるEVスタンドなどが注目2023/09/27 08:00 ログミーファイナンス,5,0,5,3.0,4.0,3.0,3.0,5.0,,7.17,0.79,1.62,,,,0.835494093921052,5.408388520971297,-1.098901098901095,-1.1367380560131757,10014.285714285714,43.99999999999999,1.925254813137034,0.8516172360800344,11.428571428571432,91.66666666666666,55.00000000000001,4420.0,小売業,0.9722222222222222,0.5409768213381881,0.6345846881466155,0.7738802338917498,0.6296810439126928,False,score=0.63 | annual=32.9 | q4=-3.5 | trend_r2=0.857 | per_score=0.972,7.17,,98.2532751091703
6074.T,ジェイエスエス,東証スタンダード,サービス/外食・娯楽サービス,サービス/外食・娯楽サービス,,,業績予想更新あり / 信用,1,1,0,3.0,4.0,2.0,3.0,5.0,3.0,6.4,0.65,3.8,,,,7.385753490036984,98.41269841269842,71.875,65.32258064516128,14.28571428571428,28.009259259259256,3.364485981308407,0.6524028037980922,13.777777777777779,41.66666666666667,85.0,543.0,サービス業,0.9722222222222222,0.5958846589583504,0.5508069760567544,0.8945098636730601,0.6353247425955741,False,score=0.635 | annual=34.4 | q4=-0.7 | trend_r2=0.713 | per_score=0.972,6.4,,89.48220064724919
