ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,quarter_return_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,year_end_close,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason,ocr_per,avg_monthly_high_low_change_pct,end_to_trailing_high_pct
7483.T,ドウシシャ,東証プライム,卸売/他個人サービス・製品,卸売/他個人サービス・製品,,,業績予想更新あり / 優待あり / 貸借,2,0,2,4.0,3.0,4.0,5.0,3.0,5.0,15.01,1.3,2.92,,,,7.513669595134242,27.84880489160644,24.82446559525666,21.74851592012952,117670.58823529413,78.70905587668592,22.240527182866554,0.9785100923248526,10.058637798827242,91.66666666666666,65.0,3300.0,卸売業,1.0,0.678138741206665,0.9051610996157258,0.7838370407954873,0.8014384624085068,True,score=0.801 | annual=52.3 | q4=18.5 | trend_r2=0.943 | per_score=1.0,15.01,,100.0
9534.T,北海道ガス,東証プライム,電気ガス/ガス,電気ガス/ガス,,,業績予想更新あり / 優待あり / 貸借,4,0,4,4.0,4.0,4.0,3.0,5.0,5.0,6.95,0.84,2.61,,,,-0.9366100002936028,2.596314907872688,0.9227220299884652,0.7620660457239747,21.052631578947366,74.61832061068702,21.513944223107572,0.94960268435525,17.948717948717952,75.0,100.0,760.0,電気・ガス業,1.0,0.6280292693440943,0.7298315104936447,0.8279878225855097,0.7138319885096751,False,score=0.714 | annual=33.3 | q4=14.3 | trend_r2=0.84 | per_score=1.0,6.95,,100.0
9867.T,ソレキア,東証スタンダード,卸売/電子部品・産業用電子機器,卸売/電子部品・産業用電子機器,,,業績予想更新あり / 信用,2,0,2,4.0,4.0,3.0,3.0,5.0,5.0,7.16,0.82,0.43,,,,3.83586083853702,15.807759119861032,15.740740740740744,15.667466027178255,,98.27586206896552,35.77331759149942,0.9375663805320911,15.008576329331047,66.66666666666666,95.0,9550.0,卸売業,1.0,0.6581999468552098,0.862305645876441,0.7550532801835593,0.7694181780804337,True,score=0.769 | annual=71.5 | q4=20.3 | trend_r2=0.845 | per_score=1.0,7.16,,96.8013468013468
4977.T,新田ゼラチン,東証スタンダード,化学/食品,化学/食品,,,業績予想更新あり / 優待あり / 貸借,1,0,1,4.0,4.0,3.0,3.0,5.0,5.0,7.91,1.05,2.21,,,,3.23912762937153,1.781170483460559,-1.8676796454574207,-2.01265094882116,,90.31007751937985,26.982758620689662,0.9336759296596215,19.9764982373678,83.33333333333334,75.0,1240.0,化学,1.0,0.553651421614632,0.8719775347324858,0.7779556337978024,0.7417590149543003,True,score=0.742 | annual=68.5 | q4=24.2 | trend_r2=0.923 | per_score=1.0,7.91,,100.0
5331.T,ノリタケ,東証プライム,ガラス土石/電子部品・産業用電子機器,ガラス土石/電子部品・産業用電子機器,,,業績予想更新あり / 優待あり / 貸借,1,0,1,4.0,4.0,4.0,4.0,3.0,5.0,15.12,1.11,2.47,,,,2.039339421921804,2.8101439342015144,-7.257129608161373,-3.086831001554524,18.518518518518512,95.25801952580196,33.8432122370937,0.9277770912198441,16.8010752688172,83.33333333333334,100.0,5710.0,ガラス・土石製品,1.0,0.5543762284076194,0.8084717706177948,0.7834877027511625,0.714541517270907,False,score=0.715 | annual=46.4 | q4=22.5 | trend_r2=0.765 | per_score=1.0,15.12,,98.73060648801129
9034.T,南総通運,東証スタンダード,前号並み/陸運,前号並み/陸運,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,4,0,4,4.0,3.0,5.0,4.0,4.0,4.0,10.77,0.66,4.39,,,,5.550726437352549,6.541129831516357,8.029197080291972,13.23210412147504,20.0,57.80821917808219,13.75905200789993,0.9191662267667458,12.652705061082026,83.33333333333334,70.0,1639.0,陸運業,1.0,0.6807683371024266,0.88779190067987,0.9301821822338484,0.8238117097385605,True,score=0.824 | annual=53.9 | q4=14.2 | trend_r2=0.935 | per_score=1.0,10.77,,99.88439306358381
2805.T,ヱスビー食品,東証スタンダード,前号並み/食料品,前号並み/食料品,,,優待あり / 信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,3.0,2.0,3.0,3.0,3.0,5.0,15.44,1.17,1.07,,,,2.817357512953378,1.6733742851090971,4.428288169200267,4.408945686900956,20.0,79.26356589147288,32.521489971346696,0.9079196279828244,15.182113234763793,75.0,80.0,4030.0,食料品,1.0,0.4122142054331114,0.8790363582618979,0.7204076835883505,0.6839228698371131,False,score=0.684 | annual=51.8 | q4=22.5 | trend_r2=0.914 | per_score=1.0,15.44,,100.0
7279.T,ハイレックスコーポレーション,東証スタンダード,輸送用機器/自動車部品,輸送用機器/自動車部品,,,業績予想更新あり / 貸借,1,2,-1,4.0,4.0,1.0,4.0,5.0,5.0,3.3,0.54,2.51,,,,,,,,,151.41242937853104,42.07165661582122,0.9031978905918825,28.504672897196258,75.0,80.0,3130.0,輸送用機器,1.0,0.4011756024330934,0.8358321016848952,0.8705985282442195,0.6906556122586295,False,score=0.691 | annual=96.7 | q4=18.8 | trend_r2=0.844 | per_score=1.0,3.3,,100.0
9022.T,東海旅客鉄道,東証プライム,225/陸運,225/陸運,,,業績予想更新あり / 優待あり / 貸借,4,0,4,5.0,5.0,5.0,3.0,5.0,4.0,8.41,0.81,0.75,,,,5.740271976862688,6.147747419585259,4.706788271967155,6.782571367246204,3.2258064516129004,64.48331251115474,9.792709077912786,0.902495357729225,13.540229885057474,75.0,95.0,4337.0,陸運業,1.0,0.7426721364210885,0.7631155778894474,0.7627538210940795,0.7558880220164483,False,score=0.756 | annual=48.1 | q4=2.2 | trend_r2=0.892 | per_score=1.0,8.41,,95.90010405827263
7102.T,日本車輌製造,東証プライム,輸送用機器/建設農業機械・産業車両,輸送用機器/建設農業機械・産業車両,,,業績予想更新あり / 優待あり / 貸借,4,0,4,3.0,1.0,4.0,3.0,5.0,5.0,6.84,0.73,1.07,,,,1.7230641478098496,18.24080749819754,24.68827930174564,24.69635627530362,14.28571428571428,102.09224916785544,24.269005847953217,0.9016751388654864,18.295507179249647,66.66666666666666,90.0,3785.0,輸送用機器,1.0,0.5946424084083397,0.8142890925214308,0.7827201085583385,0.7310989562892304,True,score=0.731 | annual=72.4 | q4=36.3 | trend_r2=0.718 | per_score=1.0,6.84,,96.15384615384616
