ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,quarter_return_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,year_end_close,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason,ocr_per,avg_monthly_high_low_change_pct,end_to_trailing_high_pct
7509.T,アイエーグループ,東証スタンダード,小売/他消費財小売り,小売/他消費財小売り,,,業績予想更新あり / 信用,2,0,2,3.0,3.0,3.0,3.0,5.0,,6.52,0.42,3.12,,,,5.929362546595507,-10.406232609905397,-8.293460925039875,-8.715277777777775,25.0,50.3030303030303,25.569620253164558,0.895809830325334,9.226190476190476,75.0,90.0,4160.0,小売業,1.0,0.4366074302492639,0.6670174401418859,0.9136203943623664,0.6356945275235644,False,score=0.636 | annual=26.6 | q4=-0.4 | trend_r2=0.876 | per_score=1.0,6.52,,100.0
7483.T,ドウシシャ,東証プライム,卸売/他個人サービス・製品,卸売/他個人サービス・製品,,,業績予想更新あり / 優待あり / 貸借,2,0,2,4.0,3.0,4.0,5.0,3.0,5.0,15.01,1.3,2.92,,,,7.513669595134242,27.84880489160644,24.82446559525666,21.74851592012952,117670.58823529413,78.70905587668592,22.240527182866554,0.9785100923248526,10.058637798827242,91.66666666666666,65.0,3300.0,卸売業,1.0,0.678138741206665,0.9051610996157258,0.7838370407954873,0.8014384624085068,True,score=0.801 | annual=52.3 | q4=18.5 | trend_r2=0.943 | per_score=1.0,15.01,,100.0
2384.T,SBSホールディングス,東証プライム,陸運/倉庫・運輸サービス,陸運/倉庫・運輸サービス,,,業績予想更新あり / 貸借,2,0,2,3.0,3.0,3.0,2.0,4.0,4.0,11.63,1.62,2.65,,,,,,,,,61.31469588213072,19.107391910739203,0.880084333829943,12.575655682582376,75.0,80.0,3780.0,陸運業,1.0,0.2976880963783674,0.8375347324859592,0.7435189749752702,0.6297852583461643,False,score=0.63 | annual=61.0 | q4=6.8 | trend_r2=0.885 | per_score=1.0,11.63,,100.0
9031.T,西日本鉄道,東証プライム,陸運/鉄道,陸運/鉄道,,,業績予想更新あり / 優待あり / 貸借,3,0,3,4.0,4.0,3.0,2.0,5.0,4.0,7.56,0.83,1.69,,,,7.442023021680066,1.294316263365225,20.134550696780384,23.914670658682645,25.0,49.47175011483693,23.77329783187523,0.6665309459048916,13.171806167400879,66.66666666666666,75.0,2796.0,陸運業,1.0,0.6122136798926582,0.6703754064439846,0.7897437211775185,0.6738924650977272,False,score=0.674 | annual=24.1 | q4=20.1 | trend_r2=0.368 | per_score=1.0,7.56,,100.0
9635.T,武蔵野興業,東証スタンダード,サービス/不動産(非住宅),サービス/不動産(非住宅),,,業績予想更新あり / 優待あり / 信用,0,2,-2,3.0,3.0,3.0,3.0,5.0,3.0,8.18,0.7,0.0,,,,-8.35777126099707,-71.01449275362319,431.25,423.3494363929146,,25.543215837759536,19.981541301338247,0.5719289661694404,13.52,58.333333333333336,100.0,2249.0,サービス業,1.0,0.451315009044036,0.5103162873189477,0.7545618080088099,0.5385149440607011,False,score=0.539 | annual=10.5 | q4=-0.0 | trend_r2=0.538 | per_score=1.0,8.18,,100.0
3420.T,ケー・エフ・シー,東証スタンダード,前号並み/金属製品,前号並み/金属製品,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,3.0,1.0,4.0,4.0,4.0,3.0,11.19,0.55,3.69,,,,1.63770950792006,6.774668630338732,7.321965897693072,7.306273062730639,,33.74709076803724,11.948051948051951,0.5655911185616176,13.871154962275101,75.0,55.00000000000001,1567.0,金属製品,1.0,0.5163997932147435,0.5292698788057937,0.9233827537706804,0.6035879238419035,False,score=0.604 | annual=21.8 | q4=-5.6 | trend_r2=0.705 | per_score=1.0,11.19,,100.0
6336.T,石井表記,東証スタンダード,機械/電子デバイス製造装置,機械/電子デバイス製造装置,,,業績予想更新あり / 信用,2,0,2,4.0,4.0,4.0,4.0,5.0,5.0,6.73,0.71,2.2,,,,,,,,,97.8131212723658,53.076923076923066,0.8225757870370818,14.73684210526316,66.66666666666666,50.0,771.0,機械,1.0,0.5064233879673861,0.8158084540348803,0.8287797108329477,0.7101179322708708,False,score=0.71 | annual=48.8 | q4=18.4 | trend_r2=0.827 | per_score=1.0,6.73,,100.0
3320.T,クロスプラス,東証スタンダード,卸売/アパレル・アクセサリー,卸売/アパレル・アクセサリー,,,業績予想更新あり / 優待あり / 貸借,1,0,1,3.0,1.0,2.0,4.0,5.0,4.0,7.18,0.53,3.58,,,,,,,,,53.089005235602095,10.506424792139079,0.898860191504646,15.06976744186046,58.333333333333336,70.0,1398.0,卸売業,1.0,0.3139083644792013,0.7537097250960685,0.9218408636536132,0.6334054765916739,False,score=0.633 | annual=36.4 | q4=10.2 | trend_r2=0.882 | per_score=1.0,7.18,,100.0
2805.T,ヱスビー食品,東証スタンダード,前号並み/食料品,前号並み/食料品,,,優待あり / 信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,3.0,2.0,3.0,3.0,3.0,5.0,15.44,1.17,1.07,,,,2.817357512953378,1.6733742851090971,4.428288169200267,4.408945686900956,20.0,79.26356589147288,32.521489971346696,0.9079196279828244,15.182113234763793,75.0,80.0,4030.0,食料品,1.0,0.4122142054331114,0.8790363582618979,0.7204076835883505,0.6839228698371131,False,score=0.684 | annual=51.8 | q4=22.5 | trend_r2=0.914 | per_score=1.0,15.44,,100.0
9534.T,北海道ガス,東証プライム,電気ガス/ガス,電気ガス/ガス,,,業績予想更新あり / 優待あり / 貸借,4,0,4,4.0,4.0,4.0,3.0,5.0,5.0,6.95,0.84,2.61,,,,-0.9366100002936028,2.596314907872688,0.9227220299884652,0.7620660457239747,21.052631578947366,74.61832061068702,21.513944223107572,0.94960268435525,17.948717948717952,75.0,100.0,760.0,電気・ガス業,1.0,0.6280292693440943,0.7298315104936447,0.8279878225855097,0.7138319885096751,False,score=0.714 | annual=33.3 | q4=14.3 | trend_r2=0.84 | per_score=1.0,6.95,,100.0
