ticker,company_name,sector,best_variant,theme_text_regenerated_normalized
4685.T,菱友システムズ,情報・通信業,theme_bodyleft,"ー7住3住6行.11課出【株式】&行【株1第4.3〉7工スイエル8ー本比6一二菱UF銀行ム9Ⅱ己資本乢加眞人4.41ー齠〉、信社品株会,。。~11皿物「15”石塚明安田一ド命保険51【指標等】く4・3〉ダイヤモンドオフィスサー高師安呂・2訂3・、年5年満1・脇)勳橆&"
2415.T,ヒューマンホールディングス,サービス業,theme_bodyleft,ー7仕97.1例.11一三和.カOA)→ー11【株式】&10行【株名く幻コ〉庸1正ヾアレンツ幻71俿ーⅡ己資本1肥オフィスあぐり4」11一響「1品1【指標等】く4・3〉絢ハーヴェスト%()石12石ⅸ益(幻①57【役員】网佐藤耕・供膽藤調ー株益高安呂・
1438.T,岐阜造園,建設業,theme_bodyleft,"ー5住41位11-諸よカ舸→(13りー77.0【株式】&四飛【株74.3>Ⅱ己資本3:株会4:9恥い同会社小栗達弘オフィス儕(・3)11阪]奐水ハッス2料幻よー幻【指標等】くの小栗鬻22ー7例冪、(。年社,、)柵品ー嚼円韻益(なの幻1刈幻18幻"
3608.T,ＴＳＩホールディングス,繊維製品,theme_bodyleft,"を9ー21&12事1東Pー7Ⅱ己資本ーみほ銀行24」1ー生2〉AⅥ・ジャ,ン・オポチ、=テ日マスター日9ー5・日第ーム4高安ま比咫ー40響「9:2CEPLUXインデイベンデン63【指標等】く4・2〉トUロ爲・肥3()高統安日・・A6ー予ー%7調株益一円住友不動産ム5四訂韻益(幻2)49く外国月9.く浮動株〉"
3003.T,ヒューリック,不動産業,theme_bodyleft,"2ー冊..幻.1幻.11東P4ー聞)(OA)高ー7仕97【株式】&飛【株1朝別ななー幻庸1阪日本マスグヨーー冊!)記資本鬪蘢響ス安本比安田不動産ー【指標等】く肥〉日本カストディ信託ロ高安呂・国月4.筏ーーー5ー調整ー株益ーく財0、定15ー(な肥),6【、員ょ内油三郎供前田資ート・隆準琳元1劇ト・凛ム全宮局ⅱ・リ日秀雄・・、年1ま年、、、"
