date,ticker,simple_sector,sector_33,action,price,shares,cash_after,signal_score,macro_confirm_score,macro_corr_score,signal_basis_date,reason
2026-01-06,8515.T,その他金融/リース・消費者金融,その他金融業,BUY,556.2199999999999,100,2944378.0,0.5573696891539459,0.39703191464542875,0.026543038548595112,2026-01-05,buy_breakout_up
2026-01-06,5697.T,鉄鋼/鉄鋼,鉄鋼,BUY,759.0,100,2868478.0,0.4807508951749969,0.39703191464542875,-0.012701637847084678,2026-01-05,buy_breakout_up
2026-01-06,9405.T,大幅増額/情報通信,情報・通信業,BUY,860.7199999999999,100,2782406.0,0.46610929880633195,0.39703191464542875,0.0225672885557485,2026-01-05,buy_breakout_up
2026-01-06,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1080.975,100,2674308.5,0.46320744400938996,0.39703191464542875,0.04675109476986438,2026-01-05,buy_breakout_up
2026-01-09,8515.T,その他金融/リース・消費者金融,その他金融業,SELL,562.0,100,2730508.5,0.4788107315766773,,,2026-01-08,sell_signal
2026-01-09,5697.T,鉄鋼/鉄鋼,鉄鋼,SELL,742.0,100,2804708.5,0.42685419405307545,,,2026-01-08,sell_signal
2026-01-09,9405.T,大幅増額/情報通信,情報・通信業,SELL,856.0,100,2890308.5,0.37425274580434287,,,2026-01-08,sell_signal
2026-01-09,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1070.0,100,2997308.5,0.34341874125763816,,,2026-01-08,sell_signal
2026-01-13,8600.T,銀行/地方銀行,銀行業,BUY,834.0,100,2913908.5,0.5693262316414314,0.09979749522995243,0.0450709442504722,2026-01-09,buy_breakout_up
2026-01-13,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,865.795,100,2827329.0,0.48286083289316395,0.09979749522995243,0.06326047799001382,2026-01-09,buy_breakout_up
2026-01-13,9405.T,大幅増額/情報通信,情報・通信業,BUY,871.0,100,2740229.0,0.44560816644110585,0.09979749522995243,0.062067080434228386,2026-01-09,buy_breakout_up
2026-01-14,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1099.245,800,1860833.0,0.4190206933586376,0.05840097732195687,-0.007664990177040994,2026-01-13,buy_breakout_up
2026-01-15,8600.T,銀行/地方銀行,銀行業,SELL,852.0,100,1946033.0,0.5259239139277186,,,2026-01-14,sell_signal
2026-01-15,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,861.0,100,2032133.0,0.43392711919387295,,,2026-01-14,sell_signal
2026-01-15,9405.T,大幅増額/情報通信,情報・通信業,SELL,863.0,100,2118433.0,0.395155439068153,,,2026-01-14,sell_signal
2026-01-15,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1114.0,800,3009633.0,0.39620335717271915,,,2026-01-14,sell_signal
2026-01-23,6343.T,機械/住宅建設,機械,BUY,180.67,400,2937365.0,0.6506945384942829,0.7199217883304003,0.02117058721361173,2026-01-22,buy_breakout_up
2026-01-27,6343.T,機械/住宅建設,機械,SELL,186.0,400,3011765.0,0.4890766504042673,,,2026-01-26,sell_signal
2026-01-30,6343.T,機械/住宅建設,機械,BUY,182.7,500,2920415.0,0.5358089224276631,-0.13399057408961285,0.009769693043062463,2026-01-29,buy_breakout_up
2026-02-02,6343.T,機械/住宅建設,機械,SELL,178.0,500,3009415.0,0.5274992046771192,,,2026-01-30,sell_signal
2026-02-04,6343.T,機械/住宅建設,機械,BUY,185.74499999999998,500,2916542.5,0.6500748537214945,0.5929732355594488,0.0313096500201841,2026-02-03,buy_breakout_up
2026-02-04,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,887.1099999999999,100,2827831.5,0.5799686287865355,0.5929732355594488,0.13293282157730016,2026-02-03,buy_breakout_up
2026-02-04,3289.T,225/不動産,不動産業,BUY,1477.84,100,2680047.5,0.5155084625636694,0.5929732355594488,0.11618401788863675,2026-02-03,buy_breakout_up
2026-02-05,6343.T,機械/住宅建設,機械,SELL,188.0,500,2774047.5,0.5454167236512018,,,2026-02-04,sell_signal
2026-02-05,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,887.0,100,2862747.5,0.4408144592205814,,,2026-02-04,sell_signal
2026-02-05,3289.T,225/不動産,不動産業,SELL,1494.0,100,3012147.5,0.37823444935668493,,,2026-02-04,sell_signal
2026-02-06,6343.T,機械/住宅建設,機械,BUY,190.82,400,2935819.5,0.5923618707196461,-0.025219072393821346,0.07047099760971356,2026-02-05,buy_breakout_up
2026-02-06,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,900.305,100,2845789.0,0.5164782867347568,-0.025219072393821346,0.1699350675592406,2026-02-05,buy_breakout_up
2026-02-06,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1084.02,100,2737387.0,0.3690674741122262,-0.025219072393821346,0.12668630775097728,2026-02-05,buy_breakout_up
2026-02-09,6343.T,機械/住宅建設,機械,SELL,193.0,400,2814587.0,0.524914357205741,,,2026-02-06,sell_signal
2026-02-09,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,909.0,100,2905487.0,0.46061607641662616,,,2026-02-06,sell_signal
2026-02-09,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1093.0,100,3014787.0,0.3172346234324949,,,2026-02-06,sell_signal
2026-02-10,6343.T,機械/住宅建設,機械,BUY,195.89499999999998,400,2936429.0,0.7090628798728456,0.8518862528382297,0.09695906309001254,2026-02-09,buy_breakout_up
2026-02-10,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,922.6349999999999,100,2844165.5,0.6500004201598457,0.8518862528382297,0.16475400946867888,2026-02-09,buy_breakout_up
2026-02-10,4977.T,化学/食品,化学,BUY,1297.1699999999998,100,2714448.5,0.6127111436818413,0.8518862528382297,0.1023587269607823,2026-02-09,buy_breakout_up
2026-02-10,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1109.395,100,2603509.0,0.47643478852631277,0.8518862528382297,0.0337120894326091,2026-02-09,buy_breakout_up
2026-02-12,6343.T,機械/住宅建設,機械,SELL,214.0,400,2689109.0,0.7300397943213058,,,2026-02-10,take_profit
2026-02-12,1768.T,建設/建設・土木,建設業,BUY,1658.5099999999998,1600,35493.000000000466,0.7830797587862666,0.4673561315666924,0.03229760528024003,2026-02-10,buy_breakout_up
2026-02-16,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,940.0,100,129493.00000000047,0.4692433582817279,,,2026-02-13,sell_signal
2026-02-16,4977.T,化学/食品,化学,SELL,1380.0,100,267493.00000000047,0.4277786143487142,,,2026-02-13,sell_signal
2026-02-16,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1130.0,100,380493.00000000047,0.30242472775466406,,,2026-02-13,sell_signal
