dataset,final_capital,total_return_pct,num_buys,max_drawdown_pct,earnings_pre_days,earnings_post_days,phase_shift_days,phase_proxy_mode,rebuild_interval_trading_days,high_vol_take_profit_pct,weak_uptrend_take_profit_pct,phase_pnl,variant
q2_2024,3116697.896179199,3.8899298726399634,47,-7.171855821565842,1,5,1,difficult_v11,10,,,"{'capitulation_end': 25200.0, 'crash': 86305.64630126953, 'downtrend': 57350.0, 'normal': -86077.55078125, 'overheated_range': -175.349609375, 'stable': 14295.150268554688, 'surge': 0.0, 'uptrend': 19800.0}",baseline_v35
q2_2024,3217356.396179199,7.245213205973311,43,-3.2451917515989526,1,5,1,difficult_v11,10,,,"{'capitulation_end': 26200.0, 'crash': 140883.64630126953, 'downtrend': 25800.0, 'normal': -9447.05078125, 'overheated_range': -175.349609375, 'stable': 14295.150268554688, 'surge': 0.0, 'uptrend': 19800.0}",normal_after_shock10_no_trade
