date,open,high,low,close,volume,ssa_40,price_to_ssa_gap,ssa_slope_3,ssa_slope_5,ssa_slope_20,ssa_curvature,trend_label_ja,trend_label_en,trend_score
2013-01-22,10765.099609375,10859.419921875,10615.2001953125,10709.9296875,248100000,10994.991468169017,-0.025926512220976528,0.014383245472100459,0.024290395807111897,0.12221586388796246,-0.010523130228009547,上昇トレンド,uptrend,4.0
2013-01-23,10575.599609375,10663.08984375,10486.990234375,10486.990234375,198800000,10999.964234418601,-0.046634151631013365,0.008139124791727514,0.01966022161859171,0.11660549382499297,-0.01408287884781223,上昇トレンド,uptrend,4.0
2013-01-24,10441.1103515625,10634.740234375,10441.1103515625,10620.8701171875,211200000,11003.927692135747,-0.03481098619195844,0.00424146807431125,0.01520768957429719,0.10907116986599963,-0.016785404256025815,上昇トレンド,uptrend,4.0
2013-01-25,10797.2998046875,10926.650390625,10790.9501953125,10926.650390625,220600000,11035.581774039814,-0.009870923495040818,0.0036917087192207543,0.011403447698215663,0.10644841322730159,-0.02080574143238878,上昇トレンド,uptrend,4.0
2013-01-28,11002.8603515625,11002.8603515625,10824.3095703125,10824.3095703125,198300000,11066.50128240707,-0.02188512032069201,0.006048842211711536,0.009952064864370724,0.1062760801871232,-0.018993891884800718,上昇トレンド,uptrend,4.0
2013-01-29,10751.009765625,10937.6298828125,10751.009765625,10866.7197265625,238500000,11098.902751520209,-0.020919457549612885,0.008631014492428868,0.009450783445536848,0.10563253810073214,-0.01483961236157505,上昇トレンド,uptrend,4.0
2013-01-30,10913.9697265625,11113.9501953125,10905.6396484375,11113.9501953125,202800000,11142.779086494116,-0.0025872263066364365,0.009713788964572201,0.012983210584326388,0.10482283388528613,-0.006677011034265323,上昇トレンド,uptrend,4.0
2013-01-31,11057.5,11145.3798828125,11007.76953125,11138.66015625,275700000,11177.270451535273,-0.003454358150559833,0.0100094118548828,0.015752807929064305,0.1017587960093358,0.0005451183547671157,上昇トレンド,uptrend,4.0
2013-02-01,11193.7197265625,11237.83984375,11142.259765625,11191.33984375,278200000,11209.633403540915,-0.0016319498713611713,0.00997672062722943,0.015771858073721168,0.09779278410227255,0.004368410375505505,上昇トレンド,uptrend,4.0
2013-02-04,11254.16015625,11285.490234375,11194.740234375,11260.349609375,354100000,11232.183254715686,0.0025076473576486347,0.00802350719937861,0.014971486297300496,0.09057759308504165,0.0050194214329297715,上昇トレンド,uptrend,4.0
2013-02-05,11105.240234375,11170.849609375,11046.919921875,11046.919921875,385200000,11224.72754046004,-0.015840706862961684,0.004245856725981767,0.011336687216454644,0.08209679007696669,0.0018859037709177962,上昇トレンド,uptrend,4.0
2013-02-06,11236.7001953125,11498.419921875,11232.0498046875,11463.75,353400000,11269.997385860204,0.017191895215777464,0.005385009495513238,0.011417106843685465,0.0799425265003102,-0.0015661037406409228,上昇トレンド,uptrend,4.0
2013-02-07,11406.3203125,11446.8095703125,11295.6201171875,11357.0703125,404300000,11305.156711153937,0.004592028458556774,0.006496818542166549,0.011441635967670338,0.07636743156673997,-0.004311171961393967,上昇トレンド,uptrend,4.0
2013-02-08,11179.9697265625,11299.7099609375,11135.8896484375,11153.16015625,328100000,11313.223749206856,-0.014148362704138884,0.007884040697453631,0.009241189424911811,0.07024521311027132,-0.006530668648809357,上昇トレンド,uptrend,4.0
2013-02-12,11346.7197265625,11460.6396484375,11343.4404296875,11369.1201171875,301200000,11334.182793036018,0.0030824740335888556,0.00569524596841009,0.009081007316855239,0.06432239430225062,-0.005890478980445257,上昇トレンド,uptrend,4.0
2013-02-13,11333.7197265625,11365.26953125,11196.66015625,11251.41015625,275300000,11334.050112555222,-0.007291299710566634,0.002555771860533129,0.009739441042210029,0.0558770063165972,-0.0015972461742446153,上昇トレンド,uptrend,4.0
2013-02-14,11273.400390625,11356.5400390625,11243.490234375,11307.2802734375,280100000,11351.262060936795,-0.003874616519571883,0.00336228758249435,0.0072107093102389275,0.052224365647429494,-0.0042063975334465376,上昇トレンド,uptrend,4.0
2013-02-15,11239.2099609375,11261.580078125,11065.0595703125,11173.830078125,346200000,11368.36647412787,-0.017112079949709202,0.003015981100362719,0.005591232796584578,0.048830325437482,-0.005850403171085761,上昇トレンド,uptrend,4.0
2013-02-18,11318.2197265625,11445.4599609375,11308.830078125,11407.8701171875,238300000,11395.337170847091,0.001099831110962901,0.005407339625574714,0.007258180644221124,0.044374781345061676,-0.001983008780690687,上昇トレンド,uptrend,4.0
2013-02-19,11336.4501953125,11412.8603515625,11336.4501953125,11372.33984375,189900000,11413.638269254798,-0.003618340141026244,0.005495090147963344,0.007010251878732721,0.04163251270518997,-0.002070755438122518,上昇トレンド,uptrend,4.0
2013-02-20,11485.650390625,11510.51953125,11440.099609375,11468.2802734375,202000000,11451.9368469124,0.0014271320863514791,0.0073511328980042645,0.010401112857846728,0.0415594118527749,0.0006616718156366996,上昇トレンド,uptrend,4.0
2013-02-21,11404.73046875,11442.1103515625,11301.76953125,11309.1298828125,196300000,11486.53502394878,-0.015444617612395684,0.008003085098262863,0.0119169976242115,0.044233851961782866,0.004706288313972573,上昇トレンド,uptrend,4.0
2013-02-22,11238.75,11390.650390625,11175.669921875,11385.9404296875,247900000,11532.235437591196,-0.012685745855207209,0.010390829421663694,0.014414468766138055,0.048010833970948186,0.008823235969553478,上昇トレンド,uptrend,4.0
2013-02-25,11564.5498046875,11662.51953125,11562.099609375,11662.51953125,240900000,11584.068828628653,0.006772292514998224,0.011537959341076709,0.016562182843031348,0.04970168911974393,0.009304002198810224,上昇トレンド,uptrend,4.0
2013-02-26,11449.66015625,11520.240234375,11374.830078125,11398.8095703125,268000000,11599.775660192516,-0.01732499797989029,0.009858554908650508,0.016308331011253507,0.048188163917101345,0.009298079132520787,上昇トレンド,uptrend,4.0
2013-02-27,11418.5595703125,11419.6201171875,11253.9697265625,11253.9697265625,193200000,11604.436129411477,-0.030201071292100035,0.006260771574688073,0.013316462056826017,0.04554805003783158,0.002915349198979289,上昇トレンド,uptrend,4.0
2013-02-28,11396.73046875,11563.75,11392.5595703125,11559.3603515625,217300000,11627.029521537886,-0.005819987800842585,0.0037086013165823495,0.012231233987985313,0.043458676806284124,0.00031423636377381214,上昇トレンド,uptrend,4.0
2013-03-01,11464.7099609375,11648.6298828125,11464.7099609375,11606.3798828125,190100000,11642.409824373613,-0.0030947151066340606,0.003675430062618057,0.00955360193421706,0.04161475512784518,-0.004860866831920996,上昇トレンド,uptrend,4.0
2013-03-04,11695.4501953125,11767.6796875,11613.58984375,11652.2900390625,205200000,11659.461065774602,-0.0006150392948394146,0.0047417156464555354,0.006508269094501973,0.04012866844437535,-0.010053913748529375,上昇トレンド,uptrend,4.0
2013-03-05,11732.5703125,11779.419921875,11666.3798828125,11683.4501953125,198900000,11674.567894078686,0.0007608248386066219,0.004088608569604135,0.006447731066285822,0.03938545421944295,-0.009860599944967685,上昇トレンド,uptrend,4.0
2013-03-06,11811.0595703125,11933.8203125,11803.08984375,11932.26953125,200900000,11721.6530911233,0.017968151632656415,0.006806431653332501,0.010101047599782698,0.04427061136870081,-0.0032154144570433196,上昇トレンド,uptrend,4.0
2013-03-07,12037.25,12069.599609375,11946.009765625,11968.080078125,216000000,11761.413479001363,0.017571578407018507,0.008744178881992637,0.011557892513693657,0.04360392254906009,-0.0006733414742916555,上昇トレンド,uptrend,4.0
2013-03-08,12066.5,12283.6201171875,12065.08984375,12283.6201171875,364600000,11819.008333870675,0.03931055552142637,0.012372230056176159,0.015168552916540401,0.04545285269772159,0.005614950982323341,上昇トレンド,uptrend,4.0
2013-03-11,12363.08984375,12403.9501953125,12300.830078125,12349.0498046875,332300000,11897.354367222892,0.03796604047610996,0.014989462214390903,0.020403456052236146,0.05163255239754161,0.013895186957734174,上昇トレンド,uptrend,4.0
2013-03-12,12433.599609375,12461.9697265625,12314.8095703125,12314.8095703125,306500000,11969.715978961074,0.028830558048160038,0.01771066890315609,0.025281285573925727,0.05607225483565892,0.018833554507639905,上昇トレンド,uptrend,4.0
2013-03-13,12252.2900390625,12339.4501953125,12234.48046875,12239.66015625,195900000,12028.556701736607,0.017550189914548486,0.017729775793914326,0.02618262187316578,0.06127611774118136,0.01608157427338308,上昇トレンド,uptrend,4.0
2013-03-14,12332.16015625,12395.73046875,12248.650390625,12381.1904296875,171500000,12102.910320681316,0.02299282582724449,0.017277450693133023,0.02903535721192485,0.06621715327418753,0.017477464698231193,上昇トレンド,uptrend,4.0
2013-03-15,12437.6796875,12560.9501953125,12434.4697265625,12560.9501953125,251000000,12198.017192469619,0.029753442474809377,0.019073235648182862,0.03206773765551785,0.07297888577306755,0.016899184738977446,上昇トレンド,uptrend,4.0
2013-03-18,12365.4404296875,12373.169921875,12220.6298828125,12220.6298828125,195900000,12251.117783275044,-0.0024885811239334643,0.01850272539400377,0.029734628820233144,0.07509919185342873,0.009331172767996998,上昇トレンド,uptrend,4.0
2013-03-19,12405.6103515625,12491.16015625,12401.1201171875,12468.23046875,165200000,12318.923301296138,0.012120147500078504,0.017848019599525644,0.029174236293397326,0.07931607877217628,0.0038929507194715995,上昇トレンド,uptrend,4.0
2013-03-21,12592.0,12650.259765625,12586.0595703125,12635.6904296875,193300000,12399.450942587528,0.019052415158850033,0.016513647008323806,0.030834475826794217,0.08273832700453543,0.0046518539536284376,上昇トレンド,uptrend,4.0
2013-03-22,12498.509765625,12522.0498046875,12338.5302734375,12338.5302734375,168000000,12450.962874003699,-0.009030032592976855,0.016312396490178127,0.028757756944429724,0.08396159921544144,-0.0002776002674951261,上昇トレンド,uptrend,4.0
2013-03-25,12507.6103515625,12594.3603515625,12480.419921875,12546.4599609375,169900000,12526.88872369693,0.0015623382367520033,0.016881785632914204,0.026961064740123275,0.08624982480530186,-0.005106672915394572,上昇トレンド,uptrend,4.0
2013-03-26,12461.7900390625,12540.1201171875,12456.0400390625,12471.6201171875,187500000,12576.776239154176,-0.008361134838298478,0.014301060376601171,0.026581938206790667,0.08569591783434194,-0.003152690613442477,上昇トレンド,uptrend,4.0
2013-03-27,12476.580078125,12502.259765625,12442.3896484375,12493.7900390625,152900000,12627.737916230204,-0.010607432467817035,0.014197700532510016,0.025068312171533158,0.08861914972764473,-0.0041059241218641684,上昇トレンド,uptrend,4.0
2013-03-28,12457.1298828125,12462.8603515625,12286.3701171875,12335.9599609375,204600000,12680.209490949996,-0.027148568031008513,0.012239333375974715,0.022642821013805214,0.09270363070998067,-0.008191654812989002,上昇トレンド,uptrend,4.0
2013-03-29,12405.5302734375,12425.9599609375,12319.75,12397.91015625,181500000,12729.317651413465,-0.026034977226502387,0.012128816586908453,0.02235608444315118,0.09480393318290825,-0.006401672501278544,上昇トレンド,uptrend,4.0
2013-04-01,12371.33984375,12384.830078125,12133.0,12135.01953125,198200000,12733.387272071413,-0.04699203189506651,0.008366451421629506,0.016484424259621155,0.09370718469417016,-0.01047664048050212,上昇トレンド,uptrend,4.0
2013-04-02,12051.5703125,12107.400390625,11805.7802734375,12003.4296875,274600000,12719.640314644055,-0.056307459128343895,0.003109635035777769,0.011359355750093725,0.09092866667581423,-0.015222582456696943,上昇トレンド,uptrend,4.0
2013-04-03,12112.08984375,12362.2001953125,12102.0498046875,12362.2001953125,235100000,12739.35578653799,-0.02960554658690351,0.000788583913090557,0.008839102541423838,0.09120576471180253,-0.01622920963010932,上昇トレンド,uptrend,4.0
2013-04-04,12188.2197265625,12634.5400390625,12075.9697265625,12634.5400390625,309400000,12772.920544179176,-0.010833896964914436,0.003104694082027404,0.007311476462226407,0.08968593805697855,-0.015331344551578807,上昇トレンド,uptrend,4.0
2013-04-05,12880.8203125,13225.6201171875,12831.099609375,12833.6396484375,477400000,12813.55650623142,0.001567335516592383,0.007383557181191547,0.006617703880506198,0.08945719229313176,-0.015738380562644982,上昇トレンド,uptrend,4.0
2013-04-08,13082.6103515625,13225.2197265625,13080.2900390625,13192.58984375,313900000,12873.079295741542,0.02482005592198555,0.010496881588381468,0.010970531303678976,0.08918438265671846,-0.005513892955942179,上昇トレンド,uptrend,4.0
2013-04-09,13309.1298828125,13331.3896484375,13151.73046875,13192.349609375,287600000,12914.284246551217,0.02153161240028001,0.011067453358305057,0.015302628619385583,0.08547529542617971,0.003943272869291858,上昇トレンド,uptrend,4.0
2013-04-10,13177.3095703125,13325.150390625,13177.3095703125,13288.1298828125,359800000,12964.235502248672,0.0249836853478671,0.011759342220403424,0.01765236166402695,0.0830863092353773,0.008813259122603112,上昇トレンド,uptrend,4.0
2013-04-11,13444.9501953125,13549.16015625,13384.1103515625,13549.16015625,368500000,13045.512381779683,0.038606975313115965,0.013394859308851093,0.02134138677663122,0.08454511254008179,0.014029910314404814,上昇トレンド,uptrend,4.0
2013-04-12,13568.25,13568.25,13402.8603515625,13485.1396484375,352000000,13115.791776502385,0.02816054708925919,0.015603460950999404,0.023587149291766307,0.08368908212847526,0.01696944541126011,上昇トレンド,uptrend,4.0
2013-04-15,13345.8603515625,13408.2900390625,13257.8603515625,13275.66015625,321000000,13148.90151443733,0.009640245740185183,0.014244265476095919,0.021426281339464115,0.07795400735741986,0.010455750035785139,上昇トレンド,uptrend,4.0
2013-04-16,13023.91015625,13312.23046875,13004.4599609375,13221.4404296875,321600000,13185.361717254124,0.0027362702068434164,0.010720110592954857,0.02099051449756484,0.076257852589948,0.005687885878179255,上昇トレンド,uptrend,4.0
2013-04-17,13330.5,13397.5,13318.6904296875,13382.8896484375,277400000,13241.919499200869,0.010645748846694003,0.009616477971573723,0.02141923423899783,0.07492507058694153,0.003766872574970881,上昇トレンド,uptrend,4.0
2013-04-18,13272.2197265625,13377.740234375,13200.849609375,13220.0703125,305000000,13262.290679979293,-0.0031834898282714352,0.00862347059314894,0.016617078107440175,0.0695869310171009,-0.004724308669191046,上昇トレンド,uptrend,4.0
2013-04-19,13268.4296875,13338.75,13186.8896484375,13316.48046875,236000000,13299.825796052444,0.0012522474318799048,0.008681148174231268,0.014031483778186082,0.06817648808680343,-0.009555665513580225,上昇トレンド,uptrend,4.0
2013-04-22,13537.169921875,13611.580078125,13529.4404296875,13568.3701171875,246200000,13367.051106616158,0.015060839445111274,0.009449657764710073,0.016590708504379936,0.06706871925268287,-0.004835572835084179,上昇トレンド,uptrend,4.0
2013-04-23,13545.599609375,13585.349609375,13505.5302734375,13529.650390625,240200000,13423.898778338842,0.007877861270587205,0.012185534328810421,0.018091051743584163,0.06735609532014997,-0.002899462753980675,上昇トレンド,uptrend,4.0
2013-04-24,13687.2802734375,13843.4599609375,13686.7802734375,13843.4599609375,307400000,13514.31230225286,0.024355487080890637,0.016127016209797063,0.02057049229671204,0.0702084880050573,-0.0008487419422857911,上昇トレンド,uptrend,4.0
2013-04-25,13887.5302734375,13974.259765625,13827.9599609375,13926.080078125,294500000,13618.488354062269,0.022586333818098048,0.018810225639195766,0.02685792995177594,0.07399553325849495,0.010240851844335763,上昇トレンド,uptrend,4.0
2013-04-26,13978.98046875,13983.8701171875,13852.2001953125,13884.1298828125,248300000,13721.0863173335,0.01188270095444488,0.022138690398515903,0.03167413827375776,0.07791216254312805,0.017642654495571675,上昇トレンド,uptrend,4.0
2013-04-30,13854.8203125,13897.0595703125,13778.75,13860.8603515625,237500000,13828.532910109023,0.002337734715867512,0.023250950609139176,0.03452383026084571,0.08600583761711467,0.017933121756465775,上昇トレンド,uptrend,4.0
2013-05-01,13837.7197265625,13844.8203125,13782.0,13799.349609375,185400000,13944.59052515607,-0.010415574090831603,0.023945548332207522,0.03878841426139412,0.09630384037681772,0.02069736251780996,上昇トレンド,uptrend,4.0
2013-05-02,13727.25,13780.48046875,13637.9599609375,13694.0400390625,179900000,14034.391084087994,-0.024251215673430915,0.0228338164711277,0.03848355507874679,0.10165626262817007,0.01791306278203475,上昇トレンド,uptrend,4.0
2013-05-07,13960.0400390625,14196.3798828125,13951.8095703125,14180.240234375,217200000,14142.384386574766,0.0026767655838975113,0.022695934449872723,0.03846947024456093,0.10721618737538274,0.011611540292784994,上昇トレンド,uptrend,4.0
2013-05-08,14196.2001953125,14421.3798828125,14186.830078125,14285.6904296875,252600000,14235.973117527035,0.003492371877216627,0.020895743897628938,0.03752522127516178,0.11100872818595464,0.005851083001404023,上昇トレンド,uptrend,4.0
2013-05-09,14366.9501953125,14409.8203125,14191.48046875,14191.48046875,268300000,14290.91832042254,-0.0069581148980774055,0.018278472845565163,0.033437054626055174,0.11013985015613348,-0.0010867756347905377,上昇トレンド,uptrend,4.0
2013-05-10,14449.240234375,14636.8095703125,14426.740234375,14607.5400390625,312500000,14371.593633080147,0.016417553404742602,0.0162072561627562,0.030621416036115345,0.11284476620669914,-0.008166998225278777,上昇トレンド,uptrend,4.0
2013-05-13,14759.5,14849.009765625,14727.7001953125,14782.2099609375,387200000,14463.919072183739,0.022005853819099475,0.016011968607615668,0.030605388258186483,0.11567851954517061,-0.007878166820560306,上昇トレンド,uptrend,4.0
2013-05-14,14822.5595703125,14839.7900390625,14755.080078125,14758.419921875,304700000,14534.696225366459,0.015392388876906304,0.017058239329207137,0.027740148200476877,0.11415295927101177,-0.010729322044084055,上昇トレンド,uptrend,4.0
2013-05-15,14962.33984375,15108.830078125,14956.3798828125,15096.0302734375,435000000,14631.110742061326,0.031776092709053794,0.018057643126217382,0.027756277795144557,0.11553392973756371,-0.009768943480017223,上昇トレンド,uptrend,4.0
2013-05-16,15146.0498046875,15155.7197265625,14879.509765625,15037.240234375,375100000,14732.242740521571,0.020702719825171023,0.01855124237066974,0.03088145983371504,0.12041623586166139,-0.0025555947923401323,上昇トレンド,uptrend,4.0
2013-05-17,14926.419921875,15157.3203125,14902.2998046875,15138.1201171875,314500000,14853.047377791572,0.019192878885054387,0.02190284182682234,0.033500372819005086,0.1264800842251559,0.002878956782889741,上昇トレンド,uptrend,4.0
2013-05-20,15260.6103515625,15381.740234375,15245.7998046875,15360.8095703125,368100000,14988.966475878617,0.024807787450340957,0.024458548645150513,0.036300493737179584,0.13193306127432503,0.005695105478993101,上昇トレンド,uptrend,4.0
2013-05-21,15264.7900390625,15388.3701171875,15264.419921875,15381.01953125,514100000,15123.179753233697,0.01704930988214759,0.02653615064574244,0.04048818900254658,0.1403143030233529,0.012748040802069704,上昇トレンド,uptrend,4.0
2013-05-22,15440.6904296875,15706.6298828125,15432.6396484375,15627.259765625,476800000,15281.568410393193,0.022621457820827917,0.028850714718809067,0.04445716253530496,0.14900515576143514,0.016700884740160404,上昇トレンド,uptrend,4.0
2013-05-23,15739.98046875,15942.599609375,14483.98046875,14483.98046875,595200000,15296.790750353943,-0.05313600054214873,0.020536724461336364,0.038320574794736606,0.14436539730012998,0.0074391149610215646,上昇トレンド,uptrend,4.0
2013-05-24,14731.75,15007.5,13981.51953125,14612.4501953125,461200000,15315.918920416056,-0.04593055948904479,0.012744619208876706,0.031163405788132925,0.14094416036049284,-0.0023369670308721613,上昇トレンド,uptrend,4.0
2013-05-27,14373.8203125,14381.2802734375,14027.419921875,14142.650390625,307400000,15272.952693184816,-0.07400679654198006,-0.0005637979673942528,0.018946350821666735,0.13013169679664638,-0.01735414291551285,上昇トレンド,uptrend,4.0
2013-05-28,13943.6201171875,14399.7802734375,13943.6201171875,14311.98046875,336300000,15232.957786389774,-0.06045952011123157,-0.004172964447636929,0.007258925368033298,0.11854982655589108,-0.033229263634513284,上昇トレンド,uptrend,4.0
2013-05-29,14492.5498046875,14512.2802734375,14243.490234375,14326.4599609375,297000000,15196.515821903027,-0.05725364097680197,-0.007796012706352551,-0.005565697591113694,0.10753007964869776,-0.050022860126418656,下降トレンドへの転換期,transition_to_downtrend,2.0
2013-05-30,14072.900390625,14098.16015625,13555.66015625,13589.0302734375,321600000,15091.253292975665,-0.09954262845998263,-0.011896808944496295,-0.013436639144293827,0.09131267872556181,-0.05175721393903043,下降トレンドへの転換期,transition_to_downtrend,2.0
2013-05-31,13804.23046875,13916.5595703125,13681.3896484375,13774.5400390625,280500000,15015.805628667755,-0.08266393560898688,-0.014255416496725237,-0.019594860308920214,0.07681940187337943,-0.05075826609705314,下降トレンドへの転換期,transition_to_downtrend,2.0
2013-06-03,13551.3603515625,13562.8701171875,13261.8203125,13261.8203125,282300000,14902.688962086339,-0.11010554227903724,-0.019335146507279632,-0.024243100763593595,0.061869294705832134,-0.04318945158526033,下降トレンドへの転換期,transition_to_downtrend,2.0
2013-06-04,13186.599609375,13610.25,13060.9404296875,13533.759765625,378300000,14805.571698501131,-0.08590089992978023,-0.018930276295044846,-0.028056671191625027,0.0468935996787021,-0.035315596559658324,下降トレンドへの転換期,transition_to_downtrend,2.0
2013-06-05,13566.75,13711.419921875,13011.16015625,13014.8701171875,303700000,14637.635795970353,-0.11086255331134753,-0.025184784756097978,-0.03677685283143328,0.028214627488218458,-0.031211155240319588,下降トレンドへの転換期,transition_to_downtrend,2.0
2013-06-06,12925.2900390625,13238.5302734375,12862.01953125,12904.01953125,314000000,14467.940358665759,-0.10809560923293604,-0.029172493938953936,-0.04130292708028638,0.012387030299532586,-0.02786628793599255,下降トレンドへの転換期,transition_to_downtrend,2.0
2013-06-07,12706.41015625,13106.2001953125,12548.2001953125,12877.5302734375,324500000,14289.239065114667,-0.09879523921771816,-0.03487421113490241,-0.0483867853327794,-0.005730371319149885,-0.02879192502385919,下降トレンド,downtrend,1.0
2013-06-10,13141.849609375,13514.2001953125,13141.3701171875,13514.2001953125,241400000,14153.138366712647,-0.04514462833931532,-0.03309943190355136,-0.050296332244510356,-0.021486618109525346,-0.02605323148091676,下降トレンド,downtrend,1.0
2013-06-11,13504.76953125,13584.3095703125,13296.3095703125,13317.6201171875,260200000,13999.187528635002,-0.04868621197147138,-0.03239941680779679,-0.054464912688765965,-0.03684347360468865,-0.02640824149714094,下降トレンド,downtrend,1.0
2013-06-12,13087.66015625,13332.7197265625,12994.080078125,13289.3203125,205500000,13835.375089183432,-0.039468013925429424,-0.03176264137390539,-0.05480807952659805,-0.05438655115843827,-0.01803122669516477,下降トレンド,downtrend,1.0
2013-06-13,13038.01953125,13050.1103515625,12415.849609375,12445.3798828125,240900000,13591.105308717177,-0.08429965038750908,-0.03971084316658269,-0.06060538184506614,-0.07745850050825287,-0.019302454764779764,下降トレンド,downtrend,1.0
2013-06-14,12668.900390625,12900.650390625,12629.3095703125,12686.51953125,278200000,13377.501908048262,-0.05165257172436266,-0.04440869295558025,-0.06380585788450377,-0.09934294506793007,-0.015419072551724367,下降トレンド,downtrend,1.0
2013-06-17,12584.3701171875,13033.1201171875,12549.8203125,13033.1201171875,171900000,13189.43588794133,-0.011851588808035718,-0.04668750916244402,-0.06809108014077558,-0.1200570159946136,-0.01779474789626523,下降トレンド,downtrend,1.0
2013-06-18,13015.150390625,13139.48046875,12919.0302734375,13007.2802734375,158700000,12996.695881258125,0.0008143910018421074,-0.04373517929243065,-0.07161070207298137,-0.14061089709132624,-0.017145789384215404,下降トレンド,downtrend,1.0
2013-06-19,13233.080078125,13296.6201171875,13107.650390625,13245.2197265625,201900000,12820.46499122326,0.033130992957745464,-0.041639830863329785,-0.07335616789700439,-0.16105044672614266,-0.018548088370406335,下降トレンド,downtrend,1.0
2013-06-20,13101.849609375,13190.8203125,12966.41015625,13014.580078125,200700000,12674.16793987037,0.02685873659475191,-0.03906671615440749,-0.06746598955853078,-0.17144921789708656,-0.006860607713464639,下降トレンド,downtrend,1.0
2013-06-21,12787.8701171875,13330.349609375,12702.669921875,13230.1298828125,241000000,12596.291366523,0.05031945497656909,-0.030808177585545216,-0.05839734106524508,-0.17756868314755847,0.005408516819258691,下降トレンド,downtrend,1.0
2013-06-24,13417.5400390625,13426.1298828125,13026.23046875,13062.7802734375,162500000,12524.43022837111,0.042983994900373634,-0.023090797646950545,-0.05041956799518721,-0.17996012428167663,0.017671512145588375,下降トレンド,downtrend,1.0
2013-06-25,13081.6201171875,13234.8896484375,12758.2197265625,12969.33984375,199200000,12460.73254430459,0.04081680572446578,-0.016840189950012907,-0.04123843027876184,-0.1819886381200433,0.03037227179421953,下降トレンド,downtrend,1.0
2013-06-26,13152.75,13189.83984375,12826.509765625,12834.009765625,173400000,12380.017259478635,0.036671395251793415,-0.01716966532063202,-0.03435505124394089,-0.18533844174760905,0.039001116653063495,下降トレンド,downtrend,1.0
2013-06-27,12968.7197265625,13213.5498046875,12873.5,13213.5498046875,182400000,12369.066230738925,0.06827383394955966,-0.012404875495273582,-0.024072721032175837,-0.18038177541581668,0.043393268526354944,下降トレンド,downtrend,1.0
2013-06-28,13383.919921875,13724.4404296875,13354.7001953125,13677.3203125,234400000,12424.583226728177,0.10082729238570298,-0.002901058781888066,-0.013631642425418256,-0.17256632551186524,0.04476569863982682,下降トレンド,downtrend,1.0
2013-07-01,13746.7197265625,13862.7099609375,13562.7001953125,13852.5,172300000,12513.029279437955,0.10704607898289908,0.01074409002600385,-0.0009102968139284018,-0.16035090638527538,0.04950927118125881,下降トレンド,downtrend,1.0
2013-07-02,13969.150390625,14098.740234375,13898.5400390625,14098.740234375,214100000,12635.24207401261,0.11582668157758702,0.02151947756672201,0.014004756870235724,-0.14658870786517741,0.05524318714899756,上昇トレンドへの転換期,transition_to_uptrend,3.0
