date,nikkei_phase,equity,pnl_day
2025-07-01,uptrend,2990535.674926758,-9464.325073242188
2025-07-02,settling,2971862.674926758,-18673.0
2025-07-03,uptrend,2945486.0001220703,-26376.6748046875
2025-07-04,uptrend,2968286.0001220703,22800.0
2025-07-07,uptrend,2962552.674926758,-5733.3251953125
2025-07-08,uptrend,2977719.3497314453,15166.6748046875
2025-07-09,uptrend,3046319.3497314453,68600.0
2025-07-10,uptrend,3004886.0001220703,-41433.349609375
2025-07-11,uptrend,3024419.3497314453,19533.349609375
2025-07-14,stable,3042281.8497314453,17862.5
2025-07-15,stable,3017881.8497314453,-24400.0
2025-07-16,stable,3010581.8497314453,-7300.0
2025-07-17,uptrend,3040681.8497314453,30100.0
2025-07-18,uptrend,2975181.8497314453,-65500.0
2025-07-22,uptrend,3022781.8497314453,47600.0
2025-07-23,uptrend,3024681.8497314453,1900.0
2025-07-24,normal,3019681.8497314453,-5000.0
2025-07-25,normal,3033641.8497314453,13960.0
2025-07-28,normal,3088141.8497314453,54500.0
2025-07-29,high_vol,3037641.8497314453,-50500.0
2025-07-30,high_vol,3090146.849731446,52505.000000000466
2025-07-31,high_vol,3116559.0245361333,26412.1748046875
2025-08-01,high_vol,3121311.349731446,4752.3251953125
2025-08-04,high_vol,3107911.349731446,-13400.0
2025-08-05,high_vol,3108929.349731446,1018.0
2025-08-06,settling,3202171.849731446,93242.5
2025-08-07,uptrend,3195577.8497314462,-6593.999999999534
2025-08-08,uptrend,3220755.662536622,25177.81280517578
2025-08-12,uptrend,3216316.849548341,-4438.81298828125
2025-08-13,uptrend,3289333.499938966,73016.650390625
2025-08-14,normal,3249146.849548341,-40186.650390625
2025-08-15,overheated_range,3298580.1747436533,49433.3251953125
2025-08-18,overheated_range,3324845.4247436533,26265.25
2025-08-19,settling,3360771.749938966,35926.3251953125
2025-08-20,normal,3394251.5995483412,33479.849609375466
2025-08-21,normal,3431984.9247436537,37733.3251953125
2025-08-22,normal,3517784.9247436537,85800.0
2025-08-25,normal,3496640.7499389662,-21144.1748046875
2025-08-26,settling,3530974.0995483412,34333.349609375
2025-08-27,settling,3561507.4247436537,30533.3251953125
2025-08-28,uptrend,3657074.0995483412,95566.6748046875
2025-08-29,uptrend,3690674.0995483412,33600.0
2025-09-01,uptrend,3684474.0995483412,-6200.0
2025-09-02,uptrend,3706874.0995483412,22400.0
2025-09-03,uptrend,3698974.0995483412,-7900.0
2025-09-04,uptrend,3729340.7499389662,30366.650390625
2025-09-05,uptrend,3696374.0995483412,-32966.650390625
2025-09-08,uptrend,3731414.7499389662,35040.650390625
2025-09-09,stable,3716348.0995483412,-15066.650390625
2025-09-10,normal,3781948.0995483412,65600.0
2025-09-11,uptrend,3764414.7499389662,-17533.349609375
2025-09-12,uptrend,3799414.7499389662,35000.0
2025-09-16,stable,3768414.7499389662,-31000.0
2025-09-17,stable,3687814.7499389662,-80600.0
2025-09-18,uptrend,3728614.7499389662,40800.0
2025-09-19,uptrend,3682614.7499389662,-46000.0
2025-09-22,uptrend,3756014.7499389662,73400.0
2025-09-24,uptrend,3618414.7499389662,-137600.0
2025-09-25,uptrend,3528707.2499389667,-89707.49999999953
2025-09-26,uptrend,3555307.2499389667,26600.0
2025-09-29,uptrend,3551007.2499389667,-4300.0
2025-09-30,uptrend,3531868.0751953144,-19139.174743652344
