date,cash,market_value,equity,positions
2026-01-05,147900.0,2836100.0,2984000.0,7
2026-01-06,372600.0,2648500.0,3021100.0,9
2026-01-07,26000.0,2989200.0,3015200.0,11
2026-01-08,26000.0,2980450.0,3006450.0,11
2026-01-09,15800.0,3033000.0,3048800.0,10
2026-01-13,50900.0,3043700.0,3094600.0,10
2026-01-14,50900.0,3069850.0,3120750.0,10
2026-01-15,50900.0,3085900.0,3136800.0,10
2026-01-16,50900.0,3100500.0,3151400.0,10
2026-01-19,50900.0,3095600.0,3146500.0,10
2026-01-20,471700.0,2650200.0,3121900.0,8
2026-01-21,86700.0,3036900.0,3123600.0,9
2026-01-22,86700.0,3092650.0,3179350.0,9
2026-01-23,1601000.0,1586300.0,3187300.0,7
2026-01-26,47600.0,3087900.0,3135500.0,10
2026-01-27,196200.0,2938200.0,3134400.0,7
2026-01-28,395100.0,2687550.0,3082650.0,6
2026-01-29,33450.0,3067800.0,3101250.0,5
2026-01-30,1195450.0,1902800.0,3098250.0,4
2026-02-02,882450.0,2189200.0,3071650.0,5
2026-02-03,950.0,3159200.0,3160150.0,5
2026-02-04,109550.0,3113900.0,3223450.0,4
2026-02-05,1666450.0,1579200.0,3245650.0,2
2026-02-06,2918350.0,338000.0,3256350.0,1
2026-02-09,202850.0,2988000.0,3190850.0,1
2026-02-10,3198050.0,0.0,3198050.0,0
2026-02-12,97250.0,3178700.0,3275950.0,1
2026-02-13,97250.0,3078000.0,3175250.0,1
2026-02-16,97250.0,3205300.0,3302550.0,1
2026-02-17,97250.0,3323100.0,3420350.0,1
2026-02-18,97250.0,3233800.0,3331050.0,1
2026-02-19,97250.0,3203400.0,3300650.0,1
2026-02-20,97250.0,3154000.0,3251250.0,1
2026-02-24,97250.0,3125500.0,3222750.0,1
2026-02-25,97250.0,3117900.0,3215150.0,1
2026-02-26,97250.0,3129300.0,3226550.0,1
2026-02-27,97250.0,3199600.0,3296850.0,1
2026-03-02,97250.0,3098900.0,3196150.0,1
2026-03-03,97250.0,2977300.0,3074550.0,1
2026-03-04,2865550.0,0.0,2865550.0,0
2026-03-05,2865550.0,0.0,2865550.0,0
2026-03-06,380150.0,2493500.0,2873650.0,7
2026-03-09,316550.0,2466500.0,2783050.0,6
2026-03-10,2223650.0,601600.0,2825250.0,1
