date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,543154.0,2450800.0,2993954.0,8
2026-01-07,543154.0,2470000.0,3013154.0,8
2026-01-08,543154.0,2452000.0,2995154.0,8
2026-01-09,338606.0,2670300.0,3008906.0,8
2026-01-12,338606.0,2670300.0,3008906.0,8
2026-01-13,551606.0,2492600.0,3044206.0,7
2026-01-14,1983.5,3088600.0,3090583.5,8
2026-01-15,1983.5,3103200.0,3105183.5,8
2026-01-16,133541.00000000006,3017300.0,3150841.0,7
2026-01-19,133541.00000000006,2984800.0,3118341.0,7
2026-01-20,133541.00000000006,2953400.0,3086941.0,7
2026-01-21,569441.0,2510800.0,3080241.0,6
2026-01-22,230564.00000000012,2913800.0,3144364.0,6
2026-01-23,57221.50000000012,3100000.0,3157221.5,5
2026-01-26,1199721.5,1860700.0,3060421.5,4
2026-01-27,110301.5,2904200.0,3014501.5,3
2026-01-28,516801.5,2445400.0,2962201.5,2
2026-01-29,516801.5,2479100.0,2995901.5,2
2026-01-30,1201401.5,1778400.0,2979801.5,1
2026-02-02,64681.50000000006,2892200.0,2956881.5,5
2026-02-03,486681.50000000006,2576000.0,3062681.5,4
2026-02-04,338897.50000000006,2816650.0,3155547.5,5
2026-02-05,30497.5,3123500.0,3153997.5,5
2026-02-06,283097.5,2938350.0,3221447.5,4
2026-02-09,283097.5,2951700.0,3234797.5,4
2026-02-10,627097.5,2664150.0,3291247.5,3
2026-02-11,627097.5,2664150.0,3291247.5,3
2026-02-12,129544.50000000006,3155200.0,3284744.5,4
2026-02-13,129544.50000000006,3210200.0,3339744.5,4
2026-02-16,129544.50000000006,3205900.0,3335444.5,4
2026-02-17,328544.50000000006,3069950.0,3398494.5,3
2026-02-18,483575.75,2904600.0,3388175.75,2
2026-02-19,483575.75,2952300.0,3435875.75,2
2026-02-20,483575.75,2850000.0,3333575.75,2
2026-02-23,483575.75,2850000.0,3333575.75,2
2026-02-24,2894375.75,493500.0,3387875.75,1
2026-02-25,2894375.75,492300.0,3386675.75,1
2026-02-26,2894375.75,494100.0,3388475.75,1
2026-02-27,127891.75,3318400.0,3446291.75,3
2026-03-02,127891.75,3219500.0,3347391.75,3
2026-03-03,2062779.25,1208000.0,3270779.25,1
2026-03-04,3240579.25,0.0,3240579.25,0
2026-03-05,585579.25,2643000.0,3228579.25,2
2026-03-06,3229579.25,0.0,3229579.25,0
2026-03-09,3229579.25,0.0,3229579.25,0
2026-03-10,3307379.25,0.0,3307379.25,0
