image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1567.png,1567,"株指標
70
作正校
予想PER
(倍)
<22.3>
19.6
<23.3>
18.9
实續PER
高值平均
24.4
安值平均
13.6
PBR
3.55
株仙(8/30)
3
百万株
4930F
信用残
最低購人额
21
7.1
49万3000用
132連特
4819
秸又色",4819,4819.T,デジタルガレージ,情報・通信業,True
1568.png,1568,"株佃指標
作正校
予想PER
(倍)
<21.12>
42.4
<22.12>
33.7
实續PER
高值平均
34.8
安值平均
20.6
PBR
3.22
株仙(8/30)
十万株
805月
上信用残
最低購人额
1
8万500用
3連割特
4820
結超色",4820,4820.T,イーエムシステムズ,情報・通信業,True
1569.png,1569,"株佃指標
作正龄
予想PER
(倍)
<21.7>
12.0
<22.7>
81.9
实續PER
高值平均
216.1
安值平均
75.6
PBR
2.19
株仙(8/30)
十万株
590月
一信用残
最低購人额
1
5万9000用
外連为特
4824
結取色",,,,,False
1570.png,1570,"株佃指標
予想PER
(倍)
<22.5>
34.1
<23.5>
29.5
实續PER
高值平均
31.1
安值平均
19.6
PBR
4.21
株仙(8/30)
3
5890F
山
最低人额
21
2.5
58万9000用
連向特
4825
S秸时色",4825,4825.T,ウェザーニューズ,情報・通信業,True
1571.png,1571,"株指標
予想PER
(倍)
<22.6>
17.3
<23.6>
14.9
实續PER
高值平均
17.2
安值平均
10.6
PBR
1.07
3
株仙(8/30)
十万株
854月
山上+信用残
最低購人额
1
.1
8万5400F
司
連特
4826
結技色",4826,4826.T,ＣＩＪ,情報・通信業,True
1572.png,1572,"株佃指標
作正校
予想PER
(倍)
<22.3>
4.3
<23.3>
4.1
实續PER
高值平均
5.0
安值平均
3.1
PBR
0.59
株仙(8/25)
488月
最低購人额
21
5.6
4万8800用
貨速の特
4827
6
度
贷結不色",,,,,False
1573.png,1573,"株指標
作正龄
予想PER
(倍)
<22.3>
14.1
<23.3>
12.9
实續PER
高值平均
20.1
安值平均
11.1
PBR
3.20
株仙(8/30)
7
万称
3305F
信用残
最低購人额
21
4.1
33万500用
連女特
4828
秸色",4828,4828.T,ビジネスエンジニアリング,情報・通信業,True
1574.png,1574,"株指標
作正龄
予想PER
(倍)
<22.5>
32.2
<23.5>
29.9
实續PER
高值平均
93.4
安值平均
51.6
PBR
1.66
株仙(8/30)
3
百万株
209F
信用残
最低購人额
21
.7
2万900用
50速本特
4829
电
柱色",4829,4829.T,日本エンタープライズ,情報・通信業,True
1575.png,1575,"株佃指標
作正龄
予想PER
(倍)
<22.3>
8.8
<23.3>
8.5
实續PER
高值平均
10.9
安值平均
6.5
PBR
1.36
株仙(8/30)
十万株
1734F
信用残
最低購人额
21
6.1
17万3400用
連又特
4832
秸亏色",4832,4832.T,ＪＦＥシステムズ,情報・通信業,True
1576.png,1576,"株指標
作正龄
予想PER
(倍)
<22.3>
<23.3>
实續PER
高值平均
安值平均
PBR
4.54
株仙(8/30)
百万株
240用
信用残
最低購人额
21
64.1
2万4000用
1单名特
4833
速
9独色",4833,4833.T,Ｄｅｆ ｃｏｎｓｕｌｔｉｎｇ,サービス業,True
1577.png,1577,"株佃指標
作正龄
予想PER
(倍)
<22.5>
12.8
<23.5>
10.2
实續PER
高值平均
15.7
安值平均
10.2
PBR
1.14
株仙(8/30)
1030F
最低購人额
1
1.9
10万3000用
材速特
4834
结係色",,,,,False
1578.png,1578,"株指標
予想PER
(倍)
<22.3>
9.5
<23.3>
8.5
实續PER
高值平均
21.6
安值平均
13.2
PBR
14.76
株仙(8/30)
5
十万株
427用
信用残
最低購人
21
.6
4万2700用
又連受特
4837
19結色",2700,2700.T,木徳神糧,卸売業,True
1579.png,1579,"株佃指標
作正龄
予想PER
(倍)
<22.3>
19.4
<23.3>
45.9
实續PER
高值平均
98.6
安值平均
39.3
PBR
1.22
株仙(8/30)
445F
十万林
信用残
最低購人额
21
5.0
4万4500用
10速音特
4838
結乐色",4838,4838.T,スペースシャワーＳＫＩＹＡＫＩホールディングス,情報・通信業,True
1580.png,1580,"株佃指標
作正格
予想PER
(倍)
<22.3>
32.9
<23.3>
28.6
实續PER
高值平均
21.1
安值平均
15.2
PBR
1.11
株仙(8/30)
3
2430F
信用残
最低購人额
21
.8
24万3000用
連料特
4839
結番色",4839,4839.T,ＷＯＷＯＷ,情報・通信業,True
1581.png,1581,"株佃指標
作正龄
予想PER
(倍)
<21.12>
22.1
<22.12>
15.2
实續PER
高值平均
42.0
安值平均
16.3
PBR
0.61
株仙(8/30)
十万株
329月
信用残
最低人额
21
3万2900用
速特
4840
秸了色",4840,4840.T,トライアイズ,サービス業,True
1582.png,1582,"株佃指標
作正龄
予想PER
(倍)
<22.6>
42.6
<23.6>
36.4
实續PER
高值平均
44.2
安值平均
15.6
PBR
1.26
株仙(8/30)
2
百万林
725F
信用残
最低購人额
21
4.9
7万2500用
4845",4845,4845.T,スカラ,情報・通信業,True
1583.png,1583,"株佃指標
作正龄
予想PER
(倍)
<22.6>
17.7
<23.6>
14.2
实續PER
高值平均
35.7
安值平均
18.5
PBR
2.20
株仙(8/30)
8
十万株
633月
信用残
最低購人额
21
1.6
6万3300用
单特
4847
独首色
?",4847,4847.T,インテリジェント ウェイブ,情報・通信業,True
1584.png,1584,"株佃指標
作正格
予想PER
(倍)
<21.12>
16.5
<22.12>
15.4
实續PER
高值平均
26.1
安值平均
13.2
PBR
4.35
株仙(8/30)
3
百万株
2108F
信用残
最低購人额
21
21万800用
業速給特
4848
支与色",4848,4848.T,フルキャストホールディングス,サービス業,True
1585.png,1585,"株佃指標
作正龄
予想PER
(倍)
<22.3>
23.5
<23.3>
22.5
实續PER
高值平均
39.2
安值平均
16.2
PBR
4.60
株仙(8/30)
2
百万林
3615F
信用残
最低購人额
21
.5
36万1500F
外速中特
4849
19結派色",4849,4849.T,エン,サービス業,True
1586.png,1586,"株指標
8200在正龄
予想PER
(倍)
<21.10>
217.8
<22.10>
179.7
实續PER
高值平均
176.1
安值平均
44.4
PBR
44.15
株仙(8/30)
十万株
1万6550F
信用残
最低購人额
1
165万5000用
单療特
4880
8独元色",4880,4880.T,セルソース,医薬品,True
