image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1121.png,1121,"株佃指標
予想PER
(倍)
<21.12>
47.9
<22.12>
41.0
实續PER
高值平均
138.3
安值平均
61.4
PBR
2.13
1680
株仙(8/30)
4
十万株
1996F
信用残
最低購人额
1
19万9600用
連大特
4013
結豆色",4013,4013.T,勤次郎,情報・通信業,True
1122.png,1122,"株指標
予想PER
(倍)
<21.7>
62.2
<22.7>
51.1
实續PER
高值平均
安值平均
PBR
9.25
株仙(8/30)
11766
十万株
1394F
信用残
最低購人额
21
13万9400用
单>特
4014
独色",4014,4014.T,カラダノート,情報・通信業,True
1123.png,1123,"株指標
予想PER
(倍)
<21.8>
32.8
<22.8>
28.1
实續PER
高值平均
安值平均
PBR
5.91
株仙(8/30)
10144
十万林
1257F
信用残
最低購人
21
12万5700用
匕丨单1特
4015
独色",4015,4015.T,ペイクラウドホールディングス,情報・通信業,True
1124.png,1124,"株指標
予想PER
(倍)
<21.11>
21.8
<22.11>
19.6
实續PER
高值平均
79.2
安值平均
53.6
PBR
3.54
875
株仙(8/30)
952F
十万株
最低購人额
信用残
1
9万5200用
90速>特
4016
插
色",4016,4016.T,ＭＩＴホールディングス,情報・通信業,True
1125.png,1125,"株指標
予想PER
(倍)
<22.2>
64.7
<23.2>
53.6
实續PER
高值平均
160.7
安值平均
115.3
PBR
15.41
株仙(8/30)
25162
2802F
十万株
信用残
最低購人额
21
1.9
28万200用
速a特
4017
結蛋色",4017,4017.T,クリーマ,情報・通信業,True
1126.png,1126,"株指標
予想PER
(倍)
<22.6>
<23.6>
实續PER
高值平均
安值平均
PBR
株
最低購人额
21
22.3
I单亏特
4018
P独么色",,,,,False
1127.png,1127,"株佃指標
予想PER
(倍)
<21.12>
409.2
<22.12>
272.8
实續PER
高值平均
安值平均
PBR
9.34
株仙(8/30)
8005
十万株
982月
信用残
最低購人额
1
9万8200用
么单下特
4019
100独サ色",4019,4019.T,スタメン,情報・通信業,True
1128.png,1128,"株指標
予想PER
(倍)
<21.12>
31.4
<22.12>
22.4
实續PER
高值平均
130.9
安值平均
73.7
PBR
4.97
株仙(8/30)
5
2325
万株
2945F
一信用残
最低購人额
21
29万4500用
又单R特
4020
伸
19独M色",4020,4020.T,ビートレンド,情報・通信業,True
1129.png,1129,"株佃指標
予想PER
(倍)
<22.3>
24.4
<23.3>
23.1
实續PER
高值平均
28.9
安值平均
16.5
PBR
4.49
株仙(8/30)
7
十万株
6040F
信用残
最低購人额
21
7.5
60万4000用
海化連の特
4021
化
退书
外学結機色",4021,4021.T,日産化学,化学,True
1130.png,1130,"株佃指標
作正龄
予想PER
(倍)
<22.3>
7.0
<23.3>
6.9
实續PER
高值平均
11.1
安值平均
4.7
PBR
0.82
株仙(8/30)
十万株
1859F
信用残
最低購人额
21
2.0
18万5900用
連点特
4022
化
色",4022,4022.T,ラサ工業,化学,True
1131.png,1131,"株指標
作正龄
予想PER
(倍)
<22.3>
12.9
<23.3>
12.2
实續PER
高值平均
12.1
安值平均
6.4
PBR
0.79
株仙(8/30)
2
十万株
7470F
信用残
最低購人额
21
.7
74万7000用
製連樹特
4023
化
品結脂色",4023,4023.T,クレハ,化学,True
1132.png,1132,"株佃指標
作正龄
予想PER
(倍)
<21.12>
32.4
<22.12>
31.5
实續PER
高值平均
39.9
安值平均
16.9
PBR
1.95
株仙(8/30)
2
十万株
6360F
信用残
最低購人额
21
63万6000用
連水特
4025
2
化
結处色",4025,4025.T,多木化学,化学,True
1133.png,1133,"株佃指標
2475
予想PER
(倍)
<22.4>
19.9
<23.4>
17.6
实續PER
高值平均
16.0
安值平均
6.9
PBR
2.70
株仙(8/30)
2499F
十万株
信用残
最低購人额
21
3.6
24万9900用
单么特
4026
分
独類色",4026,4026.T,神島化学工業,ガラス・土石製品,True
1134.png,1134,"株佃指標
作正龄
予想PER
(倍)
<22.3>
13.7
<23.3>
11.8
实續PER
高值平均
18.4
安值平均
10.1
PBR
0.61
3
株仙(8/30)
十万株
1328F
信用残
最低人额
21
4.0
13万2800用
連活特
4027
化
結性色",4027,4027.T,テイカ,化学,True
1135.png,1135,"株佃指標
作正龄
予想PER
(倍)
<22.3>
7.6
<23.3>
6.5
实續PER
高值平均
14.1
安值平均
6.2
PBR
0.56
株仙(8/30)
2
1137F
百万林
信用残
最低購人额
21
4.3
11万3700用
連>特
4028
化
結酸色",4028,4028.T,石原産業,化学,True
1136.png,1136,"株佃指標
作正龄
予想PER
(倍)
<22.3>
12.7
<23.3>
12.0
实續PER
高值平均
14.0
安值平均
10.5
PBR
0.49
株仙(8/30)
1208F
Hm
最低購人额
21
.7
12万800用
連系特
4031
化
秸二色",4031,4031.T,片倉コープアグリ,化学,True
1137.png,1137,"株佃指標
作正龄
予想PER
(倍)
<22.3>
12.0
<23.3>
11.2
实續PER
高值平均
16.6
安值平均
10.8
PBR
0.69
株仙(8/30)
十万株
3525F
最低購人额
.1
35万2500F
外23速業特
4041
化
寺增
結再色",4041,4041.T,日本曹達,化学,True
1138.png,1138,"株佃指標
作正格
予想PER
(倍)
<22.3>
8.2
<23.3>
8.1
实續PER
高值平均
10.3
安值平均
5.7
PBR
1.01
株仙(8/30)
5
百万株
1990F
信用残
最低購人额
21
0.7
19万9000用
連装特
4042
化
洁置色",4042,4042.T,東ソー,化学,True
1139.png,1139,"株佃指標
作正龄
予想PER
(倍)
<22.3>
7.2
<23.3>
6.7
实續PER
高值平均
9.7
安值平均
5.5
PBR
0.79
株仙(8/30)
2
百万株
2193F
信用残
最低購人额
21
3.4
21万9300用
外30速1特
4043
化
意連
E秸夕色",4043,4043.T,トクヤマ,化学,True
1140.png,1140,"株佃指標
作正龄
予想PER
(倍)
<22.3>
24.1
<23.3>
21.2
实續PER
高值平均
38.2
安值平均
24.8
PBR
0.53
株仙(8/30)
2
百万林
2202F
信用残
最低購人额
21
.8
22万200用
連品特
4044
化
增
秸色",4044,4044.T,セントラル硝子,化学,True
