image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
521.png,521,"株佃指標
予想PER
(倍)
<22.3>
11.2
<23.3>
11.0
实續PER
高值平均
17.2
安值平均
10.2
PBR
0.76
株仙(8/30)
十万株
677用
信用残
最低購人额
21
.0
6万7700用
品速七特
2916
食
類結強色",2916,2916.T,仙波糖化工業,食料品,True
522.png,522,"株佃指標
予想PER
(倍)
<21.9>
14.0
<22.9>
7.8
实續PER
高值平均
23.3
安值平均
17.2
PBR
0.38
株仙(8/30)
3
万株
805月
信用残
最低購人额
21
8万500F
業連商特
2917
食
横
務結事色",2917,2917.T,大森屋,食料品,True
523.png,523,"株指標
予想PER
(倍)
<22.2>
13.0
<23.2>
12.2
实PER
高值平均
54.7
安值平均
36.9
PBR
0.94
株仙(8/30)
十万株
2398F
信用残
最低購人额
21
.5
23万9800用
食連益特
2918
食
品結の色",2918,2918.T,わらべや日洋ホールディングス,食料品,True
524.png,524,"株佃指標
作正校
予想PER
(倍)
<22.3>
15.8
<23.3>
15.4
实續PER
高值平均
15.7
安值平均
12.8
PBR
0.76
株仙(8/30)
3470F
最低購人额
21
.6
34万7000用
31单州特
2919
食
爱
独色",,,,,False
525.png,525,"株佃指標
予想PER
(倍)
<22.3>
13.8
<23.3>
13.4
实續PER
高值平均
20.2
安值平均
15.3
PBR
1.11
株仙(8/30)
3
十万株
1970F
山信用残
最低購人额
21
.1
19万7000用
連书特
2922
食
結色",2922,2922.T,なとり,食料品,True
526.png,526,"株佃指標
0
作正龄
予想PER
(倍)
<22.4>
17.1
<23.4>
16.0
实續PER
高值平均
24.0
安值平均
16.1
PBR
1.78
株仙(8/30)
2
万株
5240F
信用残
最低購人额
21
0.5
52万4000用
連手特
2923
食
結食色",2923,2923.T,サトウ食品,食料品,True
527.png,527,"株佃指標
作正龄
予想PER
(倍)
<22.3>
9.5
<23.3>
9.5
实續PER
高值平均
11.4
安值平均
8.1
PBR
1.14
株仙(8/30)
8
万株
956F
信用残
最低購人额
21
3.0
9万5600F
連工特
2924
食
場色",2924,2924.T,イフジ産業,食料品,True
528.png,528,"株佃指標
予想PER
(倍)
<22.2>
11.8
<23.2>
12.4
实續PER
高值平均
15.9
安值平均
9.0
PBR
1.57
株仙(8/30)
十万株
1875F
信用残
最低購人额
21
3.3
18万7500用
連么特
2925
食
秸千色",7500,7500.T,西川計測,卸売業,True
529.png,529,"株佃指標
作正龄
予想PER
(倍)
<21.9>
79.3
<22.9>
52.9
实續PER
高值平均
84.8
安值平均
40.7
PBR
1.32
株仙(8/30)
2
百万株
111月
信用残
最低購人额
1
1万1100用
单販特
2926
食
独壳色",2926,2926.T,篠崎屋,食料品,True
530.png,530,"株指標
1557
予想PER
(倍)
<21.8>
11.6
<22.8>
10.9
实PER
高值平均
15.1
安值平均
10.8
PBR
1.40
株仙(8/30)
7
十万株
1149月
信用残
最低人额
21
11万4900用
連店特
2927
食
結舖色",2927,2927.T,ＡＦＣ－ＨＤアムスライフサイエンス,食料品,True
531.png,531,"株佃指標
作正龄
予想PER
(倍)
<22.3>
34.3
<23.3>
28.5
实續PER
高值平均
安值平均
PBR
3.71
株仙(8/30)
185月
最低購人额
21
.9
1万8500用
速美特
2928
55秸容色",2928,2928.T,RIZAP-G,小売業,True
532.png,532,"株佃指標
20
作正龄
予想PER
(倍)
<22.7>
22.2
<23.7>
20.7
实續PER
高值平均
46.8
安值平均
16.7
PBR
10.54
株仙(8/30)
百万林
3070F
信用残
最低購人额
21
7.5
30万7000用
个連性特
2929
食
才秸食色",2929,2929.T,ファーマフーズ,食料品,True
533.png,533,"株指標
作正龄
予想PER
(倍)
<22.2>
56.3
<23.2>
50.7
实續PER
高值平均
80.2
安值平均
33.6
PBR
13.52
株仙(8/30)
5
百万株
512月
信用残
最低購人额
1
9.1
5万1200F
单の特
2930
食
独匕色",2930,2930.T,北の達人コーポレーション,化学,True
534.png,534,"株佃指標
作正龄
予想PER
(倍)
<21.12>
<22.12>
986.7
实續PER
高值平均
安值平均
PBR
4.07
株仙(8/30)
百万林
888月
信用残
最低人额
1
8万8800用
連壳特
2931
食
6結色",2931,2931.T,ユーグレナ,食料品,True
