image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1847.png,1847,"株佃指標
3290
予想PER
(倍)
<22.3>
19.0
<23.3>
17.9
实PER
高值平均
39.4
安值平均
17.4
PBR
1.64
株仙(8/30)
2
百万林
3145F
信用残
最低購人额
21
.3
31万4500用
28比連分特
5938
金
儿結統色",5938,5938.T,ＬＩＸＩＬ,金属製品,True
1848.png,1848,"株指標
作正龄
予想PER
(倍)
<22.3>
19.2
<23.3>
19.2
实PER
高值平均
39.4
安值平均
14.4
PBR
1.17
株仙(8/26)
8
千栋
4670F
一信用残
最低購人额
21
.8
46万7000用
单金特
5939
金
独物色",5939,5939.T,大谷工業,金属製品,True
1849.png,1849,"株指標
予想PER
(倍)
<22.3>
48.8
<23.3>
16.3
实PER
高值平均
28.7
安值平均
13.4
PBR
0.49
株仙(8/30)
百万株
78月
信用残
最低購人额
21
.8
7800F
連品特
5940
金
結の色",5940,5940.T,不二サッシ,金属製品,True
1850.png,1850,"株佃指標
予想PER
(倍)
<22.3>
9.7
<23.3>
8.1
实PER
高值平均
9.0
安值平均
5.4
PBR
0.46
株仙(8/30)
3
十万株
1158F
最低購人额
.8
11万5800用
单特
5941
金
独色",5941,5941.T,中西製作所,金属製品,True
1851.png,1851,"株佃指標
予想PER
(倍)
<21.11>
20.0
<22.11>
18.3
实續PER
高值平均
20.2
安值平均
13.1
PBR
0.54
株仙(8/30)
3
十万株
513月
信用残
最低購人额
1
5万1300F
速特
5942
金
結十色",5942,5942.T,日本フイルコン,金属製品,True
1852.png,1852,"株指標
予想PER
(倍)
<21.12>
11.0
<22.12>
17.8
实續PER
高值平均
37.7
安值平均
22.9
PBR
0.78
株仙(8/30)
万株
1897F
信用残
最低購人额
21
18万9700用
外么連方特
5943
金
分結入色",5943,5943.T,ノーリツ,金属製品,True
1853.png,1853,"株佃指標
予想PER
(倍)
<22.3>
8.8
<23.3>
8.3
实續PER
高值平均
12.8
安值平均
9.6
PBR
0.45
株仙(8/30)
万株
2782F
信用残
最低購人额
21
.5
27万8200用
八同連の特
5945
金
5秸色",5945,5945.T,天龍製鋸,金属製品,True
1854.png,1854,"株佃指標
予想PER
(倍)
<21.12>
22.9
<22.12>
22.1
实續PER
高值平均
39.5
安值平均
28.4
PBR
0.55
株仙(8/30)
5
十万株
2039F
信用残
最低購人额
21
20万3900用
4連機特
5946
金
秸女色",5946,5946.T,長府製作所,金属製品,True
1855.png,1855,"株佃指標
70
予想PER
(倍)
<22.3>
20.4
<23.3>
20.1
实續PER
高值平均
24.5
安值平均
15.0
PBR
1.70
株仙(8/30)
十万株
1万1490F
信用残
最低購人额
21
.4
114万9000用
用速中特
5947
金
結国色",5947,5947.T,リンナイ,金属製品,True
1856.png,1856,"株佃指標
予想PER
(倍)
<22.3>
27.3
<23.3>
5.7
实PER
高值平均
10.1
安值平均
6.3
PBR
0.34
株仙(8/30)
3
十万株
912F
信用残
最低購人额
21
13.9
9万1200用
部連骨特
5949
输
品結格色",5949,5949.T,ユニプレス,輸送用機器,True
1857.png,1857,"株指標
予想PER
(倍)
<21.12>
27.2
<22.12>
27.2
实續PER
高值平均
安值平均
PBR
1.43
株仙(8/30)
十万株
117月
信用残
最低購人额
21
1万1700用
自連住特
5950
金
動結宅色",5950,5950.T,日本パワーファスニング,金属製品,True
1858.png,1858,"株佃指標
予想PER
(倍)
<22.3>
7.7
<23.3>
12.2
实PER
高值平均
50.6
安值平均
34.0
PBR
0.52
株仙(8/30)
2
753F
十万楼
信角残
最低購人
21
.2
7万5300用
单器特
5951
金
独分色",5951,5951.T,ダイニチ工業,金属製品,True
1859.png,1859,"株佃指標
予想PER
(倍)
<22.3>
54.7
<23.3>
39.0
实PER
高值平均
安值平均
PBR
1.65
株仙(8/30)
2
百万株
164F
信用残
最低購人额
21
.4
1万6400用
連特特
5952
金
結殊色",5952,5952.T,アマテイ,金属製品,True
1860.png,1860,"株佃指標
作正龄
予想PER
(倍)
<22.3>
6.2
<23.3>
5.4
实PER
高值平均
42.4
安值平均
29.1
PBR
0.32
株仙(8/16)
1969F
最低購人额
21
4.2
19万6900用
|連女特
5953
金
匕結色",,,,,False
1861.png,1861,"株佃指標
予想PER
(倍)
<22.3>
21.9
<23.3>
20.8
实PER
高值平均
41.9
安值平均
21.1
PBR
1.01
株仙(8/30)
8
百万株
79月
信用残
最低購人额
21
.1
7900F
不速向特
5955
金
動結叶色",5955,5955.T,ワイズホールディングス,金属製品,True
1862.png,1862,"株指標
予想PER
(倍)
<22.3>
10.1
<23.3>
9.7
实PER
高值平均
9.8
安值平均
6.8
PBR
0.37
株仙(8/30)
3
万株
530F
信用残
最低購人额
21
.2
5万3000F
速屯特
5956
金
結強色",5956,5956.T,トーソー,金属製品,True
1863.png,1863,"株指標
予想PER
(倍)
<21.12>
10.7
<22.12>
10.8
实續PER
高值平均
19.7
安值平均
11.3
PBR
0.80
株仙(8/30)
十万株
612月
信用残
最低購人额
21
6万1200用
12速計特
5957
金
結測色",5957,5957.T,日東精工,金属製品,True
1864.png,1864,"株佃指標
作正龄
予想PER
(倍)
<22.3>
10.6
<23.3>
7.3
实PER
高值平均
7.5
安值平均
5.7
PBR
0.39
株仙(8/30)
1873F
最低購人额
21
信用残
.4
18万7300用
三連学特
5958
金
建結校色",5958,5958.T,三洋工業,金属製品,True
1865.png,1865,"株佃指標
予想PER
(倍)
<21.12>
10.6
<22.12>
10.1
实PER
高值平均
17.1
安值平均
11.6
PBR
0.54
株仙(8/30)
8
十万株
665月
信用残
最低購人额
21
6万6500用
連建特
5959
金
3秸材色",5959,5959.T,岡部,金属製品,True
1866.png,1866,"株佃指標
作正龄
予想PER
(倍)
<22.3>
12.7
<23.3>
11.7
实PER
高值平均
27.4
安值平均
21.8
PBR
0.48
株仙(8/23)
2
万株
1582F
信用残
最低購人额
21
.6
15万8200用
单強特
5962
横
独化色",5962,5962.T,浅香工業,その他製品,True
