mapping_name,mapping_ja,earnings_pre_days,earnings_post_days,phase_shift_days,phase_proxy_mode,rebuild_interval_trading_days,uptrend_rebuild_interval_trading_days,high_vol_take_profit_pct,weak_uptrend_take_profit_pct,high_vol_min_score,high_vol_max_new_buys_per_day,dataset,final_capital,total_return_pct,num_buys,max_drawdown_pct,phase_pnl
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,10,10,6.0,,,5,q2_2024,3116697.896179199,3.8899298726399634,47,-7.171855821565842,"{'capitulation_end': 25200.0, 'crash': 86305.64630126953, 'downtrend': 57350.0, 'normal': -86077.55078125, 'overheated_range': -175.349609375, 'stable': 14295.150268554688, 'surge': 0.0, 'uptrend': 19800.0}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,10,10,6.0,,,5,q3,3871848.68511963,29.06162283732099,80,-3.6215317173912798,"{'normal': 366083.99975585984, 'overheated_range': 7810.0, 'settling': 297770.4248046875, 'stable': -39054.150390625, 'uptrend': 239238.4109497075}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,10,10,6.0,,,5,q4,3485875.4998779306,16.19584999593102,24,-6.885190810230024,"{'high_vol': 162963.99987793015, 'normal': 213811.50000000047, 'stable': 6500.0, 'surge': 102600.0, 'uptrend': 0.0}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,10,10,6.0,,,5,4q2,3049919.9975585947,1.6639999186198295,78,-10.369730224660668,"{'crash': -84459.00244140625, 'high_vol': 51387.50000000093, 'normal': 52227.25, 'settling': 95495.25, 'stable': -10831.0, 'surge': -53900.0}"
