date,cash,market_value,equity,positions
2026-01-05,2758362.5,240500.0,2998862.5,3
2026-01-06,1575380.0,1419100.0,2994480.0,6
2026-01-07,1575380.0,1422700.0,2998080.0,6
2026-01-08,1575380.0,1412800.0,2988180.0,6
2026-01-09,471188.0,2495200.0,2966388.0,1
2026-01-13,471188.0,2558400.0,3029588.0,1
2026-01-14,361263.5,2711800.0,3073063.5,2
2026-01-15,307821.0,2802000.0,3109821.0,2
2026-01-16,387366.00000000047,2721000.0,3108366.0000000005,1
2026-01-19,387366.00000000047,2667000.0,3054366.0000000005,1
2026-01-20,387366.00000000047,2625000.0,3012366.0000000005,1
2026-01-21,3002766.0000000005,0.0,3002766.0000000005,0
2026-01-22,348135.00000000093,2655000.0,3003135.000000001,1
2026-01-23,118113.00000000093,2907600.0,3025713.000000001,1
2026-01-26,2860113.000000001,0.0,2860113.000000001,0
2026-01-27,76983.0000000014,2749200.0,2826183.0000000014,1
2026-01-28,76983.0000000014,2670000.0,2746983.0000000014,1
2026-01-29,2787783.0000000014,0.0,2787783.0000000014,0
2026-01-30,2787783.0000000014,0.0,2787783.0000000014,0
2026-02-02,1092750.5000000014,1679300.0,2772050.5000000014,5
2026-02-03,1108050.5000000014,1726600.0,2834650.5000000014,2
2026-02-04,1003844.0000000014,1926950.0,2930794.0000000014,4
2026-02-05,99244.0000000014,2776800.0,2876044.0000000014,1
2026-02-06,99244.0000000014,2826200.0,2925444.0000000014,1
2026-02-09,2941044.0000000014,0.0,2941044.0000000014,0
2026-02-10,66564.00000000186,2910000.0,2976564.000000002,1
2026-02-12,66564.00000000186,2970000.0,3036564.000000002,1
2026-02-13,66564.00000000186,2877000.0,2943564.000000002,1
2026-02-16,2541564.000000002,0.0,2541564.000000002,0
2026-02-17,1831064.0000000019,709000.0,2540064.000000002,1
2026-02-18,58064.00000000186,2472000.0,2530064.000000002,1
2026-02-19,58064.00000000186,2476000.0,2534064.000000002,1
2026-02-20,2492064.000000002,0.0,2492064.000000002,0
2026-02-24,2492064.000000002,0.0,2492064.000000002,0
2026-02-25,2492064.000000002,0.0,2492064.000000002,0
2026-02-26,1758737.0000000019,735100.0,2493837.000000002,2
2026-02-27,142349.50000000186,2407500.0,2549849.500000002,4
2026-03-02,142349.50000000186,2334300.0,2476649.500000002,4
2026-03-03,2421449.500000002,0.0,2421449.500000002,0
2026-03-04,2421449.500000002,0.0,2421449.500000002,0
2026-03-05,688449.5000000019,1719000.0,2407449.500000002,2
2026-03-06,2405449.500000002,0.0,2405449.500000002,0
2026-03-09,2405449.500000002,0.0,2405449.500000002,0
2026-03-10,536349.5000000019,1922500.0,2458849.500000002,2
