image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1.png,1,"株佃指標
作正龄
予想PER
(倍)
<22.3>
9.4
<23.3>
8.6
实續PER
高值平均
13.4
安值平均
9.4
PBR
0.81
株仙(8/30)
5
十万株
3050F
信用残
最低購人额
21
0.5
30万5000F
食速特
1301
）1
品結強色",1301.0,1301.T,極洋,水産・農林業,True
10.png,10,"株佃指標
予想PER
(倍)
<22.6>
8.7
<23.6>
8.3
实續PER
高值平均
10.0
安值平均
5.7
PBR
1.03
株仙(8/30)
3180F
最低人额
21
4.7
31万8000用
連卸特
1381
秸向色",1381.0,1381.T,アクシーズ,水産・農林業,True
100.png,100,"株指標
4325作正校
予想PER
(倍)
<22.3>
12.4
<23.3>
11.6
实PER
高值平均
10.2
安值平均
5.9
PBR
1.03
株仙(8/30)
2
百万林
4085F
信用残
最低購人额
21
.1
40万8500用
外連大特
1822
建
結型色",1822.0,1822.T,大豊建設,建設業,True
1000.png,1000,"株指標
作正龄
予想PER
(倍)
<22.3>
19.9
<23.3>
18.3
实續PER
高值平均
32.5
安值平均
17.3
PBR
0.73
株仙(8/30)
7
万株
1139F
信用残
最低購人额
21
.5
11万3900用
单特
3841
|独之色",3841.0,3841.T,ジーダット,情報・通信業,True
1001.png,1001,"株指標
作正龄
予想PER
(倍)
<22.3>
26.2
<23.3>
19.2
实續PER
高值平均
184.7
安值平均
93.1
PBR
1.71
株仙(8/30)
2
十万株
1117F
信用残
最低購人额
21
9.3
11万1700用
1夕連会特
3842
底
匕I秸社色",3842.0,3842.T,ネクストジェン,情報・通信業,True
1002.png,1002,"株指標
作正龄
予想PER
(倍)
<22.4>
29.0
<23.4>
17.4
实續PER
高值平均
68.0
安值平均
31.8
PBR
2.00
株仙(8/30)
2
百万株
830F
信用残
最低購人额
21
8.9
8万3000用
B
連展特
3843
通後
洁開色",3843.0,3843.T,フリービット,情報・通信業,True
1003.png,1003,"株佃指標
作正格
予想PER
(倍)
<22.3>
39.3
<23.3>
35.0
实續PER
高值平均
43.4
安值平均
23.1
PBR
7.46
株仙(8/30)
2
百万林
2963F
信用残
最低購人额
21
7.7
29万6300用
連特
3844
結強色",3844.0,3844.T,コムチュア,情報・通信業,True
1004.png,1004,"株指標
作正龄
予想PER
(倍)
<22.3>
23.7
<23.3>
21.6
实續PER
高值平均
安值平均
PBR
5.39
株仙(8/30)
2
百万林
149月
信用残
最低購人额
21
18.3
1万4900用
夕速I特
3845
I秸N色",3845.0,3845.T,アイフリークモバイル,情報・通信業,True
1005.png,1005,"株佃指標
0
予想PER
(倍)
<22.3>
9.5
<23.3>
9.1
实續PER
高值平均
11.8
安值平均
7.9
PBR
0.91
株仙(8/26)
8
千栋
3210F
信用残
最低購人额
21
.6
32万1000用
連理特
3847
3018
壳横
精色",,,,,False
1006.png,1006,"株佃指標
作正龄
予想PER
(倍)
<22.3>
31.2
<23.3>
28.4
实續PER
高值平均
24.4
安值平均
14.0
PBR
1.32
株仙(8/30)
2
十万株
1596F
信用残
最低購人额
21
.6
15万9600用
匕速换特
3848
又秸、色",3848.0,3848.T,データ・アプリケーション,情報・通信業,True
1007.png,1007,"株佃指標
作正龄
予想PER
(倍)
<22.3>
27.1
<23.3>
24.1
实續PER
高值平均
58.1
安值平均
14.7
PBR
2.16
株仙(8/27)
1329F
最低購人额
21
5.2
13万2900用
单么特
3849
27
独色",,,,,False
1008.png,1008,"株佃指標
作正龄
予想PER
(倍)
<22.3>
30.4
<23.3>
24.6
实續PER
高值平均
88.9
安值平均
55.5
PBR
3.15
株仙(8/30)
2640F
最低購人额
21
.7
26万4000用
連之特
3850
秸又色",3850.0,3850.T,エヌ・ティ・ティ・データ・イントラマート,情報・通信業,True
1009.png,1009,"株佃指標
作正龄
予想PER
(倍)
<22.3>
8.3
<23.3>
9.7
实續PER
高值平均
27.0
安值平均
11.2
PBR
1.53
株仙(8/30)
8
十万株
1491P
信用残
最低購人额
21
2.7
14万9100用
連h特
3851
独
結用色",3851.0,3851.T,日本一ソフトウェア,情報・通信業,True
101.png,101,"株佃指標
予想PER
(倍)
<22.3>
6.4
实續PER
高值平均
12.1
安值平均
7.2
PBR
0.59
株仙(8/30)
2
百万株
822月
信用残
最低購人额
21
.3
8万2200用
造速特
1824
建
5結運色",,,,,False
1010.png,1010,"株指標
作正龄
予想PER
(倍)
<21.12>
17.7
<22.12>
16.6
实續PER
高值平均
42.3
安值平均
20.5
PBR
1.86
株仙(8/30)
3
十万株
1327F
信用残
最低購人额
21
13万2700用
单特
3852
增
又開独之色",2700.0,2700.T,木徳神糧,卸売業,True
1011.png,1011,"株指標
作正龄
予想PER
(倍)
<22.3>
11.9
<23.3>
9.9
实續PER
高值平均
55.5
安值平均
22.6
PBR
2.16
株仙(8/30)
百万株
708月
信用残
最低購人额
21
5.7
7万800月
外速特
3853
卜色",3853.0,3853.T,アステリア,情報・通信業,True
1012.png,1012,"株佃指標
作正龄
予想PER
(倍)
<22.7>
32.3
<23.7>
27.4
实續PER
高值平均
40.9
安值平均
19.9
PBR
9.86
株仙(8/30)
1
百万株
1807F
信用残
最低購人额
21
9.5
18万700用
工連開特
3854
】秸色",3854.0,3854.T,アイル,情報・通信業,True
1013.png,1013,"株指標
00
作正校
予想PER
(倍)
<22.6>
23.2
<23.6>
25.3
实續PER
高值平均
38.0
安值平均
7.8
PBR
6.94
株仙(8/30)
十万株
5240F
信用残
最低購人额
21
7.6
52万4000用
15連機特
3856
重足
半秸商色",3856.0,3856.T,Ａｂａｌａｎｃｅ,電気機器,True
1014.png,1014,"株佃指標
予想PER
(倍)
<22.3>
16.6
<23.3>
15.1
实續PER
高值平均
65.6
安值平均
31.0
PBR
2.07
株仙(8/30)
2
百万株
974用
信用残
最低人额
21
.6
9万7400用
3速上特
3857
結資色",,,,,False
1015.png,1015,"株佃指標
作正格
予想PER
(倍)
<22.3>
108.2
<23.3>
92.1
实續PER
高值平均
183.8
安值平均
77.3
PBR
2.76
株仙(8/30)
百万林
617月
信用残
最低購人额
1
17.6
6万1700用
工連达特
3858
了工秸色",3858.0,3858.T,ユビキタスＡＩ,情報・通信業,True
1016.png,1016,"株佃指標
予想PER
(倍)
<22.3>
7.8
<23.3>
8.2
实PER
高值平均
14.7
安值平均
8.6
PBR
0.74
株仙(8/30)
百万株
578月
信用残
最低購人额
21
.9
5万7800用
他源速儿特
3861
12環結色",3861.0,3861.T,王子ホールディングス,パルプ・紙,True
1017.png,1017,"株佃指標
予想PER
(倍)
<22.3>
142.3
<23.3>
11.9
实續PER
高值平均
39.7
安值平均
25.3
PBR
0.34
株仙(8/30)
百万林
1238F
信用残
最低購人额
21
.8
12万3800用
半速位特
3863
3
1結色",3863.0,3863.T,日本製紙,パルプ・紙,True
1018.png,1018,"株指標
作正龄
予想PER
(倍)
<22.3>
6.4
<23.3>
6.1
实PER
高值平均
34.2
安值平均
16.1
PBR
0.26
株仙(8/30)
2
百万株
361月
信用残
最低購人额
21
4.1
3万6100用
外8速材特
3864
結色",3864.0,3864.T,三菱製紙,パルプ・紙,True
1019.png,1019,"株佃指標
予想PER
(倍)
<22.3>
5.7
<23.3>
8.0
实續PER
高值平均
15.0
安值平均
8.6
PBR
0.50
株仙(8/30)
5
百万株
607用
一信用残
最低購人额
21
.6
6万700用
送工連工特
3865
7結場色",3865.0,3865.T,北越コーポレーション,パルプ・紙,True
102.png,102,"株佃指標
作正龄
予想PER
(倍)
<22.3>
13.5
<23.3>
13.1
实PER
高值平均
11.6
安值平均
7.4
PBR
0.52
株仙(8/30)
7
十万株
479月
信用残
最低購人额
21
.6
4万7900用
連土特
1826
建
秸木色",1826.0,1826.T,佐田建設,建設業,True
1020.png,1020,"株指標
作正龄
予想PER
(倍)
<22.3>
22.7
<23.3>
21.2
实PER
高值平均
24.9
安值平均
14.9
PBR
0.33
株仙(8/30)
十万株
1190F
一信用残
最低購人额
21
2.2
11万9000用
連社特
3877
绝",3877.0,3877.T,中越パルプ工業,パルプ・紙,True
1021.png,1021,"株佃指標
作正龄
予想PER
(倍)
<22.3>
9.3
<23.3>
8.9
实續PER
高值平均
安值平均
PBR
0.94
株仙(8/30)
7
十万株
919F
信用残
最低購人额
21
11.2
9万1900用
33速计特
3878
360結色",3878.0,3878.T,巴川コーポレーション,化学,True
1022.png,1022,"株佃指標
予想PER
(倍)
<22.3>
15.4
<23.3>
13.5
实PER
高值平均
27.2
安值平均
18.7
PBR
1.38
株仙(8/30)
3
百万株
2035F
信用残
最低購人额
21
0.1
20万3500用
了連位特
3880
哥增
42結色",3880.0,3880.T,大王製紙,パルプ・紙,True
1023.png,1023,"株指標
4250
予想PER
(倍)
<22.3>
13.3
<23.3>
13.0
实PER
高值平均
23.0
安值平均
8.9
PBR
1.98
株仙(8/30)
5
十万株
3210F
信用残
最低購人额
21
2.8
32万1000用
連三特
3891
增
結電色",3891.0,3891.T,ニッポン高度紙工業,パルプ・紙,True
1024.png,1024,"株佃指標
予想PER
(倍)
<22.5>
10.5
<23.5>
9.8
实PER
高值平均
8.2
安值平均
5.1
PBR
0.46
株仙(8/30)
2
908月
十万株
信用残
最低購人额
1
.5
9万800F
单答特
3892
独箱色",3892.0,3892.T,岡山製紙,パルプ・紙,True
1025.png,1025,"株佃指標
予想PER
(倍)
<22.3>
11.5
<23.3>
8.7
实PER
高值平均
13.8
安值平均
8.8
PBR
0.44
株仙(8/30)
3
十万株
496用
信用残
最低購人额
21
.5
4万9600用
連书特
3895
結色",3895.0,3895.T,ハビックス,パルプ・紙,True
1026.png,1026,"株佃指標
予想PER
(倍)
<22.3>
29.6
<23.3>
21.4
实PER
高值平均
187.7
安值平均
108.8
PBR
0.90
株仙(8/30)
十万株
385月
信用残
最低購人额
21
9.9
3万8500F
一連>特
3896
般秸色",3896.0,3896.T,阿波製紙,パルプ・紙,True
1027.png,1027,"株指標
予想PER
(倍)
<21.9>
67.5
<22.9>
58.9
实續PER
高值平均
安值平均
PBR
7.83
株仙(8/30)
十万株
1815F
信用残
最低人额
21
18万1500用
又速卜特
3900
向秸上色",3900.0,3900.T,クラウドワークス,情報・通信業,True
1028.png,1028,"株指標
480
作正格
予想PER
(倍)
<21.12>
45.2
<22.12>
41.7
实續PER
高值平均
60.8
安值平均
25.8
PBR
12.25
株仙(8/30)
2
百万株
2874F
信用残
最低購人额
21
28万7400用
|連内特
3901
伸
亍牛外色",3901.0,3901.T,マークラインズ,情報・通信業,True
1029.png,1029,"株指標
作正格
予想PER
(倍)
<21.12>
68.9
<22.12>
62.2
实續PER
高值平均
155.2
安值平均
41.2
PBR
16.58
株仙(8/30)
百万株
1667F
一信用残
最低購人额
1
16万6700用
利連特
3902
活秸义色",3902.0,3902.T,メディカル・データ・ビジョン,情報・通信業,True
103.png,103,"株佃指標
予想PER
(倍)
<22.3>
<23.3>
6.3
实PER
高值平均
17.6
安值平均
12.1
PBR
0.38
株仙(8/30)
1
百万株
366月
信用残
最低購人额
21
3万6600用
.1
外連七特
1827
建
一結不色",1827.0,1827.T,ナカノフドー建設,建設業,True
1030.png,1030,"株佃指標
予想PER
(倍)
<22.4>
15.8
<23.4>
14.9
实PER
高值平均
19.6
安值平均
9.3
PBR
1.63
株仙(8/30)
百万株
870月
信用残
最低購人
21
2.1
8万7000用
連卜特
3903
色",3903.0,3903.T,ｇｕｍｉ,情報・通信業,True
1031.png,1031,"株佃指標
作正龄
予想PER
(倍)
<21.12>
16.0
<22.12>
21.4
实續PER
高值平均
32.1
安值平均
9.5
PBR
4.15
株仙(8/30)
8
十万株
787月
信用残
最低購人额
21
7万8700用
8么連么特
3904
秸色",3904.0,3904.T,カヤック,情報・通信業,True
1032.png,1032,"株佃指標
予想PER
(倍)
<22.3>
320.9
<23.3>
72.0
实PER
高值平均
402.2
安值平均
173.9
PBR
1.75
株仙(8/30)
2
百万林
353月
信用残
最低購人额
21
1.7
3万5300用
L
13速特
3905
微
秸分色",3905.0,3905.T,データセクション,情報・通信業,True
1033.png,1033,"株佃指標
予想PER
(倍)
<21.12>
77.1
<22.12>
63.0
实續PER
高值平均
284.1
安值平均
111.7
PBR
5.84
株仙(8/30)
十万株
4670F
信用残
最低購人额
1
46万7000用
单飞特
3906
独义色",,,,,False
1034.png,1034,"株佃指標
予想PER
(倍)
<21.11>
<22.11>
49.2
实續PER
高值平均
365.2
安值平均
145.1
PBR
2.42
株仙(8/30)
3
十万株
1024F
信用残
最低購人额
21
10万2400用
連主特
3907
秸力色",3907.0,3907.T,シリコンスタジオ,情報・通信業,True
1035.png,1035,"株佃指標
作正龄
予想PER
(倍)
<22.3>
109.8
<23.3>
72.6
实PER
高值平均
38.6
安值平均
16.7
PBR
1.20
株仙(8/30)
十万株
472月
信用残
最低購人额
21
.5
4万7200用
单7特
3908
nC独L色",3908.0,3908.T,コラボス,情報・通信業,True
1036.png,1036,"株佃指標
作正龄
予想PER
(倍)
<21.12>
164.4
<22.12>
82.2
实續PER
高值平均
673.4
安值平均
158.5
PBR
2.77
株仙(8/30)
百万株
674月
信用残
最低購人
21
6万7400用
1速特
3909
結工色",3909.0,3909.T,ショーケース,情報・通信業,True
1037.png,1037,"株佃指標
作正格
予想PER
(倍)
<22.3>
21.7
<23.3>
16.0
实PER
高值平均
59.1
安值平均
19.2
PBR
2.33
株仙(8/30)
6
十万株
559F
信用残
最低購人额
21
0.5
5万5900用
連亏特
3910
秸么色",3910.0,3910.T,エムケイシステム,情報・通信業,True
1038.png,1038,"株佃指標
予想PER
(倍)
<21.12>
11.4
<22.12>
17.2
实續PER
高值平均
安值平均
PBR
2.36
株仙(8/30)
百万株
345月
信用残
最低購人额
1
3万4500F
单特
3911
独色",3911.0,3911.T,Ａｉｍｉｎｇ,情報・通信業,True
1039.png,1039,"株指標
作正龄
予想PER
(倍)
<21.12>
14.1
<22.12>
12.1
实續PER
高值平均
27.1
安值平均
13.2
PBR
3.26
株仙(8/30)
2
百万株
1051P
信用残
最低購人额
1
10万5100用
速口特
3912
サ結の色",3912.0,3912.T,モバイルファクトリー,情報・通信業,True
104.png,104,"株佃指標
作正龄
予想PER
(倍)
<22.3>
5.6
<23.3>
5.3
实PER
高值平均
6.4
安值平均
3.8
PBR
0.53
株仙(8/30)
2
十万株
890F
一信用残
最低購人额
21
0.3
8万9000用
連下特
1828
4秸工色",1828.0,1828.T,田辺工業,建設業,True
1040.png,1040,"株佃指標
予想PER
(倍)
<21.12>
55.9
<22.12>
39.2
实續PER
高值平均
307.5
安值平均
70.9
PBR
1.75
株仙(8/30)
3
十万株
1012F
信用残
最低購人额
21
10万1200用
|連特
3913
卜秸之色",3913.0,3913.T,ＧｒｅｅｎＢｅｅ,情報・通信業,True
1041.png,1041,"株指標
作正龄
予想PER
(倍)
<21.12>
198.9
<22.12>
146.9
实續PER
高值平均
155.3
安值平均
41.5
PBR
35.61
株仙(8/30)
5
十万株
9330F
信用残
最低購人额
1
93万3000F
連0特
3914
秸T色",3914.0,3914.T,ＪＩＧ－ＳＡＷ,情報・通信業,True
