image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1385.png,1385,"株伍指标
布正校
予想PER
（倍）
<20.3>
<21.3>
实镇PER
高值平均
安值平均
PBR
3.42
株福（11/25)
89-12
92P
最低購人额
9200A
速上特
4564
医蒸
赤",4564,4564.T,オンコセラピー・サイエンス,医薬品,True
1386.png,1386,"株伍指标
布正校
予想PER
（倍）
<19.12>
115.1
<20.12>
111.6
实PER
高值平均
47.5
安值平均
18.8
PBR
4.07
株福（11/25)
8
百万样
2244P
最低購人额
22万4400m
速粒特
4565
医蒸
精真色",4565,4565.T,ネクセラファーマ,医薬品,True
1387.png,1387,"358
株仙指标
予想PER
（倍）
<20.3>
49.5
<21.3>
46.0
实PER
高值平均
40.5
安值平均
26.3
PBR
3.50
株福（11/25)
6879P9
最低購人额
68万7900用
8
海速注特
4568
医蒸
外秸力色
F",4568,4568.T,第一三共,医薬品,True
1388.png,1388,"株仙指标
予想PER
（倍）
<20.3>
19.9
<21.3>
15.4
实敏PER
高值平均
27.7
安值平均
19.8
PBR
0.90
株福（11/25)
mm
十万样
1876P9
最低購人额
18万7600m
8
1速比特
4569
医蒸
粘巫色
?",4569,4569.T,杏林製薬,医薬品,True
1389.png,1389,"株伍指标
布正校
予想PER
（倍）
<20.3>
<21.3>
实敏PER
高值平均
安值平均
PBR
3.39
株福（11/25)
十万样
7329
最低購人额
7万3200m
4速特
4570
【医蒸
则减
桔色",4570,4570.T,免疫生物研究所,医薬品,True
1390.png,1390,"株伍指标
布正格
予想PER
（倍）
<20.3>
<21.3>
PER
高值平均
安值平均
PBR
2.29
株福（11/25)
324P
最低購人额
3万2400m
5.3
单女特
4571
医蒸
D赤
独色",4571,4571.T,ＮＡＮＯ ＭＲＮＡ,医薬品,True
1391.png,1391,"株伍指标
G正R
予想PER
（倍）
<19.12>
122.9
<20.12>
实PER
高值平均
安值平均
PBR
7.34
株幅（11/25)
10
十万样
2262P9
最低購人额
22万6200m
外速创特
4572
医蒸
粘菜色",4572,4572.T,カルナバイオサイエンス,医薬品,True
1392.png,1392,":3080
株仙指标
予想PER
（倍）
<20.3>
27.2
<21.3>
25.5
实敏PER
高值平均
27.9
安值平均
18.9
PBR
2.44
株福（11/25)
9
十万样
2976P9
最低購人额
29万7600内
249速感特
4574
医蒸
快
传色",4574,4574.T,大幸薬品,医薬品,True
1393.png,1393,"株伍指标
予想PER
（倍）
<20.6>
<21.6>
实敏PER
高值平均
安值平均
PBR
14.86
株福(11/25)
8
十万样
935P9
最低購人额
9万3500m
9.0
軍特
4575
医蒸
開
独七色",4575,4575.T,キャンバス,医薬品,True
1394.png,1394,"株伍指标
予想PER
（倍）
<19.12>
185.2
<20.12>
实PER
高值平均
安值平均
PBR
8.12
株福（11/25)
2
百万样
426P
最低購人额
4万2600m
座1特
4576
医蒸
精七色",4576,4576.T,デ・ウエスタン・セラピテクス研究所,医薬品,True
1395.png,1395,"株伍指标
布正格
予想PER
（倍）
<20.5>
12.1
<21.5>
11.8
实敏PER
高值平均
15.4
安值平均
9.4
PBR
1.26
株福（11/25)
2
3170P9
1万样
最低購人额
31万7000用
9
建主特
4577
医蒸
精力色",4577,4577.T,ダイト,医薬品,True
1396.png,1396,"株伍指标
予想PER
（倍）
<19.12>
21.1
<20.12>
20.0
实PER
高值平均
34.2
安值平均
24.4
PBR
1.53
株福（11/25)
2
4870P9
HEL
最低購人额
48万7000用
外力速工特
4578
医蒸
顺
精色",4578,4578.T,大塚ホールディングス,医薬品,True
1397.png,1397,"株佰指标
予想PER
（倍）
<19.12>
<20.12>
756.8
实PER
高值平均
安值平均
PBR
7.98
株幅（11/25)
14389
最低購人额
14万3800m
速规特
4579
医蒸
精用色",4579,4579.T,ラクオリア創薬,医薬品,True
1398.png,1398,"株伍指标
予想PER
（倍）
<20.3>
21.5
<21.3>
20.4
实PER
高值平均
30.8
安值平均
21.6
PBR
88'0
株福（11/25)
7930P9
最低購人额
79万3000月
速特
4581
医蒸
聚着
粘柱色",,,,,False
1399.png,1399,"株伍指标
布正校
予想PER
（倍）
<19.12>
<20.12>
实PER
高值平均
安值平均
PBR
5.12
株福（11/25)
687P9
最低購人额
6万8700用
单化特
4582
医蒸
元赤
独
色",4582,4582.T,シンバイオ製薬,医薬品,True
1400.png,1400,"株伍指标
布正格
予想PER
（倍）
<19.12>
<20.12>
实PER
高值平均
安值平均
PBR
2.31
株福（11/25)
2
197P
最低購人额
1万9700m
可
输单>特
4583
1
医蒸
我
出独手色",4583,4583.T,カイオム・バイオサイエンス,医薬品,True
1401.png,1401,"株伍指标
布正格
予想PER
（倍）
<20.3>
<21.3>
实敏PER
高值平均
安值平均
PBR
10.66
株幅（11/25)
2
百万样
8489
最低購人额
8万4800m
2.5
定
单统特
4584
医蒸
開
独高色",4584,4584.T,キッズウェル・バイオ,医薬品,True
1402.png,1402,"株伍指标
予想PER
（倍）
<19.12>
<20.12>
39.6
实PER
高值平均
安值平均
PBR
株福（11/25)
百万样
538P9
CINH
最低購人额
5万3800用
軍于特
4585
医蒸
独色",3800,3800.T,ユニリタ,情報・通信業,True
1403.png,1403,"株伍指标
予想PER
（倍）
<19.12>
<20.12>
实PER
高值平均
安值平均
PBR
2.02
株福（11/25)
3162
31999
最低購人额
3万1900m
建特
4586
医蒸
精強色",4586,4586.T,メドレックス,医薬品,True
1404.png,1404,"株伍指标
海正格
予想PER
（倍）
<19.12>
<20.12>
155.2
实PER
高值平均
265.1
安值平均
144.3
PBR
36.17
株倡（11/25)
百万样
4965P9
最低購人额
49万6500内
3.
单品特
寺
4587
医蒸
金最
独候色",4587,4587.T,ペプチドリーム,医薬品,True
