image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1345.png,1345,"株伍指标
予想PER
（倍）
<20.3>
<21.3>
114.8
PER
高值平均
32.8
安值平均
24.6
PBR
1.41
株福(11/25)
44199
最低購人额
44万1900m
连疾特
4502
医蒸
精惠色",4502,4502.T,武田薬品工業,医薬品,True
1346.png,1346,"株伍指标
布正格
予想PER
（倍）
<20.3>
16.4
<21.3>
16.0
实敏PER
高值平均
18.3
安值平均
13.8
PBR
2.70
株福（11/25)
9
百万样
1855.5P9
最低購人额
18万5550内
6
119速野特
4503
医蒸
精色",4503,4503.T,アステラス製薬,医薬品,True
1347.png,1347,"株仙指标
予想PER
（倍）
<20.3>
22.3
<21.3>
32.1
实敏PER
高值平均
25.7
安值平均
14.0
PBR
1.57
株福（11/25)
2
用
百万样
2018P9
最低購人额
20万1800月
2
迎展特
4506
医蒸
2反
精用色",4506,4506.T,住友ファーマ,医薬品,True
1348.png,1348,"株仙指标
予想PER
（倍）
<20.3>
14.7
<21.3>
14.4
实敏PER
高值平均
20.5
安值平均
15.1
PBR
2.96
株福（11/25)
2
百万排
6541P
最低購人额
65万4100
9
连神特
4507
医蒸
卜好
精鞋色",4507,4507.T,塩野義製薬,医薬品,True
1349.png,1349,"株伍指标
予想PER
（倍）
<20.3>
224.9
<21.3>
215.3
实敏PER
高值平均
26.2
安值平均
18.5
PBR
1.27
株福（11/25)
十万样
2002P9
最低購人额
20万200m
连算特
4508
医蒸
精收色",,,,,False
1350.png,1350,"株伍指标
予想PER
（倍）
<20.3>
<21.3>
实PER
高值平均
102.9
安值平均
77.7
PBR
0.80
株福（11/25)
十万样
277P
最低購人额
2万7700用
3
单の特
4512
医蒸
最
独眼色",4512,4512.T,わかもと製薬,医薬品,True
1351.png,1351,"株伍指标
予想PER
（倍）
<20.3>
35.9
<21.3>
44.8
PER
高值平均
27.8
安值平均
16.6
PBR
0.85
株福（11/25)
十万样
12699
最低購人额
12万6900用
用速武特
4514
医蒸
医秸田色",,,,,False
1352.png,1352,"株仙指标
0100
予想PER
（倍）
<20.3>
38.9
<21.3>
37.7
实敏PER
高值平均
38.9
安值平均
25.4
PBR
4.59
株福（11/25)
十万祥
95209
最低購人额
95万2000用
5.
文
20速血特
4516
医蒸
开
粘液色",4516,4516.T,日本新薬,医薬品,True
1353.png,1353,"株伍指标
予想PER
（倍）
<20.3>
15.9
<21.3>
15.4
实敏PER
高值平均
19.1
安值平均
14.3
PBR
0.97
株福（11/25)
2324P
万楼
最低購人额
23万2400m
R配单正特
4517
医蒸
停
5合独製色",,,,,False
1354.png,1354,"株仙指标
9534
予想PER
（倍）
<19.12>
35.1
<20.12>
34.4
实PER
高值平均
44.8
安值平均
28.5
PBR
6.35
株福（11/25)
2
94329
最低購人额
94万3200m
他速抗特
4519
医蒸
9精体色
最",4519,4519.T,中外製薬,医薬品,True
1355.png,1355,"株伍指标
予想PER
（倍）
<20.3>
14.2
<21.3>
16.9
实敏PER
高值平均
14.4
安值平均
10.6
PBR
1.85
株福（11/25)
十万样
5860P9
最低購人额
58万6000月
1
速力特
4521
医蒸
開",4521,4521.T,科研製薬,医薬品,True
1356.png,1356,"株伍指标
予想PER
（倍）
<20.3>
27.9
<21.3>
26.2
实PER
高值平均
48.2
安值平均
32.0
PBR
3.73
株福（11/25)
2
百万样
79449
最低購人额
79万4400m
4
建才特
4523
医蒸
粘色
亢最",4523,4523.T,エーザイ,医薬品,True
1357.png,1357,"株伍指标
布正格
予想PER
（倍）
<20.3>
22.5
<21.3>
21.9
实敏PER
高值平均
40.5
安值平均
30.2
PBR
0.83
株福（11/25)
8
万体
2047P9
最低購人额
20万4700
特
生
4524
G
医蒸
好
桔又色",4524,4524.T,森下仁丹,医薬品,True
1358.png,1358,"株伍指标
予想PER
（倍）
<20.3>
14.1
<21.3>
13.2
实敏PER
高值平均
18.9
安值平均
14.0
PBR
1.06
株福（11/25)
8
万标
4000P9
最低購人额
40万内
5
海速以特
4526
片回
外精外色",4526,4526.T,理研ビタミン,食料品,True
1359.png,1359,"株伍指标
予想PER
（倍）
<20.3>
29.6
<21.3>
28.5
实敏PER
高值平均
37.6
安值平均
23.7
PBR
2.99
株福（11/25)
3500P9
最低購人额
35万内
11速成特
4527
医蒸
中费
他桔長色",4527,4527.T,ロート製薬,医薬品,True
1360.png,1360,"株伍指标
布正格
予想PER
（倍）
<20.3>
22.8
<21.3>
22.3
实敏PER
高值平均
41.7
安值平均
21.8
PBR
2.20
株福（11/25)
8
2417.59
最低購人额
24万1750
5
速先持
4528
医蒸
粘驱色",4528,4528.T,小野薬品工業,医薬品,True
1361.png,1361,"株伍指标
予想PER
（倍）
<20.2>
22.4
<21.2>
22.2
实敏PER
高值平均
34.7
安值平均
21.1
PBR
1.80
株福（11/25)
十万样
5320P9
最低購人额
53万2000用
8
速聚特
4530
医蒸
粘色
底",4530,4530.T,久光製薬,医薬品,True
1362.png,1362,"株伍指标
予想PER
（倍）
<20.3>
71.0
<21.3>
45.5
实PER
高值平均
37.7
安值平均
29.1
PBR
0.59
株福（11/25)
5
十万补
291A9
最低購人额
2万9100m
成
单質特
4531
少底
保独了色",4531,4531.T,有機合成薬品工業,化学,True
1363.png,1363,"株伍指标
予想PER
（倍）
<20.3>
29.0
<21.3>
26.8
PER
高值平均
23.1
安值平均
16.2
PBR
1.39
株福(11/25)
4440P9
最低購人额
44万4000m
连得特
4534
医蒸
粘意色",4534,4534.T,持田製薬,医薬品,True
1364.png,1364,"株伍指标
布正格
予想PER
（倍）
<20.3>
35.6
<21.3>
28.5
实敏PER
高值平均
26.6
安值平均
19.2
PBR
2.81
株福（11/25)
十万样
2071P9
最低購人额
20万7100用
1
概速特
4536
医蒸
增
器结眼色",4536,4536.T,参天製薬,医薬品,True
