image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
945.png,945,"25
株伍指标
布正格
予想PER
（倍）
<20.3>
226.8
<21.3>
202.4
实敏PER
高值平均
104.5
安值平均
8'99
PBR
33.00
株福（11/25)
3380P9
最低購人额
33万8000用
3毛单之特
3694
社反
他！独下色",3694,3694.T,オプティム,情報・通信業,True
946.png,946,"株伍指标
予想PER
（倍）
<19.12>
13.5
<20.12>
12.3
实PER
高值平均
29.6
安值平均
16.3
PBR
2.21
株福（11/25)
2
1万样
17429
最低購人额
17万4200
R
状速向特
3695
增
「精时色",3695,3695.T,ＧＭＯプロダクトプラットフォーム,情報・通信業,True
947.png,947,"株伍指标
布正格
予想PER
（倍）
<19.12>
69.1
<20.12>
21.9
实PER
高值平均
70.9
安值平均
27.7
PBR
2.13
株福（11/25）
十万样
11899
CIR
最低購人额
11万8900月
连老特
3696
女精迎色",3696,3696.T,セレス,情報・通信業,True
948.png,948,"8100布正楼
株伍指标
予想PER
（倍）
<20.8>
83.2
<21-8>
71.0
实镇PER
高值平均
145.8
安值平均
54.4
PBR
13.96
株幅（11/25)
百万样
7700P9
最低購人额
77万内
7
真
亏速力特
3697
调大
桔の色",3697,3697.T,ＳＨＩＦＴ,情報・通信業,True
949.png,949,"株伍指标
布正格
予想PER
（倍）
<20.9>
33.4
<21.9>
31.4
实敏PER
高值平均
128.4
安值平均
55.9
PBR
4.00
株福（11/25)
十万样
2174P9
最低購人额
21万7400用
4
又速力特
3698
展反
色",3698,3698.T,ＣＲＩ・ミドルウェア,情報・通信業,True
950.png,950,"有正格
株伍指标
予想PER
（倍）
<20.3>
24.2
<21.3>
15.9
实镇PER
高值平均
21.5
安值平均
16.7
PBR
0.81
株福（11/25)
7
万体
4010P9
最低購人额
40万1000用
氏
商速新特
3708
毛减
品精色",3708,3708.T,特種東海製紙,パルプ・紙,True
951.png,951,"株伍指标
予想PER
（倍）
<20.9>
42.8
<21.9>
40.2
实PER
高值平均
51.2
安值平均
28.8
PBR
1.37
株福（11/25)
十万样
12499
最低購人额
12万4900用
32速用特
3710
微
粘凳色",3710,3710.T,ジョルダン,情報・通信業,True
952.png,952,"3325布正蔡
株伍指标
予想PER
（倍）
<20.8>
25.1
<21-8>
26.6
实镇PER
高值平均
19.0
安值平均
15.6
PBR
1.97
株福（11/25)
万体
3080P
最低購人额
30万8000月
3
少速粗特
3711
足
6結色",,,,,False
953.png,953,"株伍指标
布正格
予想PER
（倍）
<20.9>
10.3
<21.9>
9.9
实敏PER
高值平均
11.7
安值平均
8.0
PBR
1.94
株福（11/25)
6
万表
2311P9
最低購人额
23万1100用
9
單特
3712
财着
独色",3712,3712.T,情報企画,情報・通信業,True
954.png,954,"株佰指标
予想PER
（倍）
<19.12>
476.7
<20.12>
89.4
实PER
高值平均
安值平均
PBR
4.73
株福（11/25)
143P
最低購人额
1万4300m
单量特
3719
下增
独色",3719,3719.T,ＡＩストーム,情報・通信業,True
