image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
460.png,460,"株伍指标
布正格
予想PER
（倍）
<20.2>
17.5
<21.2>
16.8
实镇PER
高值平均
32.0
安值平均
24.6
PBR
0.87
株福（11/25)
7
3330P9
最低購人额
33万3000m
3
单衣持
2747
独料色",2747,2747.T,北雄ラッキー,小売業,True
461.png,461,"株伍指标
有正格
予想PER
（倍）
<20.3>
22.1
<21.3>
17.7
实镇PER
高值平均
43.3
安值平均
24.4
PBR
2.88
株福（11/25)
3
百万样
303.P9
最低購人额
3万300F
8
速保特
2749
精肴色",2749,2749.T,ＪＰホールディングス,サービス業,True
462.png,462,"株伍指标
予想PER
（倍）
<20.3>
18.8
<21.3>
13.6
实镇PER
高值平均
13.2
安值平均
8.2
PBR
0.39
株福（11/25)
2
416F
最低購人额
4万1600用
外速老特
2750
粘铺色",2750,2750.T,石光商事,卸売業,True
463.png,463,"株伍指标
布正格
予想PER
（倍）
<20.4>
24.0
<21.4>
22.5
实敏PER
高值平均
35.6
安值平均
23.8
PBR
2.78
株福（11/25)
十万样
2196P9
最低購人额
21万9600用
6
33速の特
2751
卸
万增",2751,2751.T,テンポスホールディングス,卸売業,True
464.png,464,"3865有正格
株伍指标
予想PER
（倍）
<19.12>
93.8
<20.12>
83.5
实PER
高值平均
36.4
安值平均
26.6
PBR
7.72
株福（11/25)
十万样
3480P9
最低購人额
34万8000m
建食持
2752
反
精堂色",2752,2752.T,フジオフードグループ本社,小売業,True
465.png,465,"株伍指标
有正格
予想PER
（倍）
<20.3>
17.8
<21.3>
17.1
实敏PER
高值平均
19.6
安值平均
12.8
PBR
1.13
株福（11/25)
2
十万样
3580P9
最低購人额
35万8000用
速女特
5
2753
精色",2753,2753.T,あみやき亭,小売業,True
466.png,466,"株伍指标
予想PER
（倍）
<20.3>
8.1
<21.3>
7.9
实PER
高值平均
8'6
安值平均
6.0
PBR
0.52
株福（11/25)
4589
最低購人额
4万5800
3
速7特
2754
随1色",,,,,False
467.png,467,"株伍指标
布正格
予想PER
（倍）
<20.3>
10.2
<21.3>
6.4
实敏PER
高值平均
14.2
安值平均
10.4
PBR
0.86
株福（11/25)
十万样
2203P9
最低購人额
22万300m
成
工连產特
2760
卸
向增
1粘莱色",2760,2760.T,東京エレクトロン デバイス,卸売業,True
468.png,468,"株伍指标
予想PER
（倍）
<20.5>
27.3
<21.5>
26.9
实PER
高值平均
22.1
安值平均
11.9
PBR
1.59
株福（11/25)
2
万体
7040P9
最低購人额
70万4000m
器知速束特
2761
卸
箱9精色",,,,,False
469.png,469,"株伍指标
布正格
予想PER
（倍）
<20.6>
<21.6>
225.8
实敏PER
高值平均
安值平均
PBR
1.55
株幅（11/25)
429P9
万体
最低購人额
4万2900
12
单熊特
2762
台赤
独老色",2762,2762.T,ＳＡＮＫＯ ＭＡＲＫＥＴＩＮＧ ＦＯＯＤＳ,小売業,True
470.png,470,"株伍指标
有正格
予想PER
（倍）
<20.3>
12.1
<21.3>
11.8
实敏PER
高值平均
14.9
安值平均
8'8
PBR
3.20
株福（11/25)
1517P9
最低購人额
15万1700用
0
连贩特
2763
卸
精壳色",2763,2763.T,エフティグループ,卸売業,True
471.png,471,"株伍指标
布正校
予想PER
（倍）
<20.3>
51.0
<21.3>
44.3
实镇PER
高值平均
130.4
安值平均
64.5
PBR
1.40
株福（11/25)
十万样
306P9
最低購人额
3万600用
速用特
2764",2764,2764.T,ひらまつ,小売業,True
472.png,472,"有正格
株伍指标
予想PER
（倍）
<20.3>
16.2
<21.3>
12.4
实镇PER
高值平均
安值平均
PBR
0.53
株福（11/25)
十万样
488.9
最低購人额
4万8800月
9
建1特
F
2767
卸
又復
精大色",2767,2767.T,円谷フィールズホールディングス,卸売業,True
473.png,473,"株低指标
予想PER
（倍）
<20.3>
6.0
<21.3>
5.9
PER
高值平均
8.4
安值平均
6.0
PBR
0.72
株福（11/25)
32
344P9
最低購人额
3万4400m
2768
特
卸",2768,2768.T,双日,卸売業,True
474.png,474,"株伍指标
布正格
予想PER
（倍）
<20.5>
61.5
<21.5>
59.5
实镇PER
高值平均
89.1
安值平均
69.4
PBR
1.21
株福（11/25)
十万样
1095F
最低購人额
10万9500月
2
4单用特
2769
独",2769,2769.T,ヴィレッジヴァンガードコーポレーション,小売業,True
475.png,475,"株伍指标
予想PER
（倍）
<20.3>
6'8
<21.3>
9'8
实敏PER
高值平均
15.2
安值平均
13.2
PBR
0.65
株福（11/25)
2
十万样
896P9
最低購人额
8万9600月
5速中特
2773
精坚色",9600,9600.T,アイネット,情報・通信業,True
476.png,476,"株伍指标
布正格
予想PER
（倍）
<20.1>
500.0
<21.1>
实敏PER
高值平均
安值平均
PBR
17.56
株福（11/25)
2
150P9
最低購人额
1万5000用
37
0速核特
2776
卸
精事色",2776,2776.T,新都ホールディングス,卸売業,True
477.png,477,"株伍指标
有正格
予想PER
（倍）
<19.12>
107.3
<20.12>
8.7
实PER
高值平均
35.1
安值平均
26.2
PBR
0.73
株福（11/25)
8
万体
8489
最低購人额
8万4800m
2777
卸
粘七色",,,,,False
478.png,478,"株伍指标
予想PER
（倍）
<20.2>
6.2
<21.2>
5.8
实镇PER
高值平均
13.9
安值平均
5.2
PBR
0.92
株福（11/25)
9
十万样
307P9
最低購人额
3万700月
9
2778
特
女上",2778,2778.T,パレモ・ホールディングス,小売業,True
479.png,479,"株伍指标
予想PER
（倍）
<20.3>
16.7
<21.3>
9.0
实敏PER
高值平均
32.8
安值平均
16.2
PBR
0.62
株福（11/25)
十万样
11129
最低購人额
11万1200月
本速七特
2780
释",2780,2780.T,コメ兵ホールディングス,小売業,True
