image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
3180.png,3180,"株伍指标
予想PER
（倍）
<20.3>
9.2
<21.3>
9.0
实敏PER
高值平均
17.2
安值平均
11.4
PBR
0.46
株福（11/25)
2
百万样
8259
最低購人额
8万2500m
8355
资资固特
银行
小伸
资座金
色",,,,,False
3181.png,3181,"株伍指标
布正校
予想PER
（倍）
<20.3>
8.1
<21.3>
7.7
实敏PER
高值平均
14.2
安值平均
9.0
PBR
0.27
株福（11/25)
2630P9
万体
最低購人额
26万3000用
资资割特
8356
银行
座金
色",,,,,False
3182.png,3182,"株伍指标
予想PER
（倍）
<20.3>
8.3
<21.3>
9.2
实敏PER
高值平均
54.2
安值平均
28.8
PBR
0.51
株福（11/25)
12
558P9
最低購人额
5万5800m
独资资轴特
8358
银行
成株
资座金：
色",8358,8358.T,スルガ銀行,銀行業,True
3184.png,3184,"株佰指标
予想PER
（倍）
<20.3>
10.5
<21.3>
10.8
实镇PER
高值平均
14.0
安值平均
9.4
PBR
0.30
株福（11/25)
十万样
472P9
最低購人额
4万7200m
融资资坚特
8359
银行
资產金实色
杭",8359,8359.T,八十二銀行,銀行業,True
3185.png,3185,"株伍指标
有正格
予想PER
（倍）
<20.3>
10.5
<21.3>
11.2
实镇PER
高值平均
16.2
安值平均
10.2
PBR
0.16
株福（11/25)
10
万体
1158P9
SIRN
最低購人额
11万5800月
融资资京特
8360
银行
务减
资產金都色",8360,8360.T,山梨中央銀行,銀行業,True
3187.png,3187,"株伍指标
布正校
予想PER
（倍）
<20.3>
15.0
<21.3>
14.6
实PER
高值平均
15.6
安值平均
10.4
PBR
0.35
株福（11/25)
2
百万排
2553P9
最低購人额
25万5300用
3
8361
银行",8361,8361.T,大垣共立銀行,銀行業,True
3189.png,3189,"株伍指标
作正K
予想PER
（倍）
<20.3>
15.9
<21.3>
18.1
实镇PER
高值平均
18.7
安值平均
11.7
PBR
0.29
株福（11/25)
12272
十万样
1597P9
最低購人额
15万9700用
5
独资资位特
8362
银行
资產金行色",8362,8362.T,福井銀行,銀行業,True
3190.png,3190,"株伍指标
布正校
予想PER
（倍）
<20.3>
12.9
<21.3>
13.8
实PER
高值平均
15.2
安值平均
9.6
PBR
0.37
株福（11/25)
2300
品
3380P9
最低購人额
33万8000用
融资资工特
8363
银行
资產金刀色",2300,2300.T,きょくとう,サービス業,True
3191.png,3191,"株佰指标
予想PER
（倍）
<20.3>
10.3
<21.3>
9.9
实敏PER
高值平均
14.3
安值平均
8.1
PBR
0.27
株福（11/25)
十万样
2144F
最低購人额
21万4400m
利
融资资地特
8364
银行
回横
资座金整色",8364,8364.T,清水銀行,銀行業,True
3192.png,3192,"株伍指标
布正校
予想PER
（倍）
<20.3>
17.6
<21.3>
10.8
实PER
高值平均
19.3
安值平均
13.5
PBR
0.39
株福（11/25)
5
万体
25939
最低購人额
25万9300用
政资资地特
8365
银行
资產金银色",8365,8365.T,富山銀行,銀行業,True
3193.png,3193,"株伍指标
有正格
予想PER
（倍）
<20.3>
11.2
<21.3>
14.5
实PER
高值平均
11.7
安值平均
9'8
PBR
0.34
株福（11/25)
2
十万样
2689P9
最低購人额
26万8900用
8366
独资资在特
银行
务反
资產金微色",8366,8366.T,滋賀銀行,銀行業,True
3194.png,3194,"布正格
株伍指标
予想PER
（倍）
<20.3>
16.8
<21.3>
6'8
实敏PER
高值平均
10.4
安值平均
6.4
PBR
0.30
株福（11/25)
2725P9
CINH
最低購人额
27万2500m
8
独资资5特
8367
银行
资產金制色",8367,8367.T,南都銀行,銀行業,True
3195.png,3195,"株伍指标
予想PER
（倍）
<20.3>
8.2
<21.3>
11.0
实镇PER
高值平均
13.2
安值平均
6'8
PBR
0.25
株福（11/25)
2
354P9
最低購人额
3万5400
独资资六特
8368
银行
减
资座金银色",8368,8368.T,百五銀行,銀行業,True
3196.png,3196,"株伍指标
布正校
予想PER
（倍）
<20.3>
17.0
<21.3>
16.0
实镇PER
高值平均
20.6
安值平均
12.4
PBR
0.38
株福（11/25）
十万样
4490P9
HH
最低購人额
44万9000m
5
8369
银行
利减
资座金
色",,,,,False
3197.png,3197,"株伍指标
予想PER
（倍）
<20.3>
8.5
<21-3>
8.2
实PER
高值平均
11.9
安值平均
8.6
PBR
0.49
株福（11/25)
1万样
16999
最低購人额
16万9900月
独资资税特
8370
银行
资產金合色",8370,8370.T,紀陽銀行,銀行業,True
3198.png,3198,"株伍指标
布正校
予想PER
（倍）
<20.3>
7.5
<21.3>
7.7
实敏PER
高值平均
11.2
安值平均
7.2
PBR
0.26
806
株福（11/25)
十万样
11229
最低購人额
11万2200用
资资の特
8377
银行
资產金先色
反",8377,8377.T,ほくほくフィナンシャルグループ,銀行業,True
3199.png,3199,"株伍指标
布正格
予想PER
（倍）
<20.3>
6.7
<21.3>
6.8
实敏PER
高值平均
11.5
安值平均
7.4
PBR
0.34
161
株福（11/25)
545P9
最低購人额
5万4500m
3
融资资3特
8379
银行
资產金制色",,,,,False
3201.png,3201,"株伍指标
予想PER
（倍）
<20.3>
8.7
<21.3>
9.1
实PER
高值平均
13.0
安值平均
8.3
PBR
0.28
株福（11/25)
十万样
677P
最低購人额
6万7700用
CP
8381
山
银行
統
首座金
色",8381,8381.T,山陰合同銀行,銀行業,True
3202.png,3202,"株伍指标
予想PER
（倍）
<20.3>
15.2
<21.3>
15.7
实敏PER
高值平均
16.2
安值平均
10.1
PBR
0.37
株福（11/25)
十万样
1070F
最低購人额
10万7000用
政资资市特
8382
银行
资座金6色",,,,,False
3203.png,3203,"株伍指标
布正格
予想PER
（倍）
<20.3>
12.8
<21.3>
12.8
实镇PER
高值平均
15.8
安值平均
12.6
PBR
0.26
株福（11/25)
13729
最低購人额
13万72009
政资资过特
8383
银行
横
资產金山色",8383,8383.T,鳥取銀行,銀行業,True
