image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1225.png,1225,"株低指标
布正校
予想PER
（倍）
<20.9>
18.7
<21.9>
14.7
实敏PER
高值平均
27.1
安值平均
16.0
PBR
1.49
株福（11/25)
2
十万样
1451P9
最低購人额
14万5100m
速支特
4282
5
横
精援色",,,,,False
1226.png,1226,"株伍指标
予想PER
（倍）
<19.12>
19.1
<20.12>
15.8
实PER
高值平均
34.0
安值平均
14.8
PBR
2.07
株福（11/25)
6
十万栋
9269
CINH
最低購人额
9万2600F
子
速存特
4284
调镜
「精色",4284,4284.T,ソルクシーズ,情報・通信業,True
1227.png,1227,"205
株伍指标
布正校
予想PER
（倍）
<19.12>
18.8
<20.12>
15.5
实PER
高值平均
17.4
安值平均
11.1
PBR
2.37
株福（11/25)
1420P9
最低購人额
14万2000m
建少特
4286
文增
精活色",4286,4286.T,ＣＬホールディングス,サービス業,True
1228.png,1228,"株伍指标
予想PER
（倍）
<20.1>
57.3
<21.1>
55.4
实敏PER
高值平均
75.2
安值平均
15.1
PBR
2.12
株福（11/25）
2
521P9
最低購人额
5万2100F
7速A特
4287
精S色
大",4287,4287.T,ジャストプランニング,情報・通信業,True
1229.png,1229,"株伍指标
布正格
予想PER
（倍）
<20.3>
63.1
<21.3>
21.0
实敏PER
高值平均
21.3
安值平均
4.8
PBR
5.81
株福（11/25)
十万样
2316P9
最低購人额
23万1600用
8
又单等特
4288
100独含色",4288,4288.T,アズジェント,情報・通信業,True
1230.png,1230,"966
株伍指标
予想PER
（倍）
<20.3>
32.1
<21.3>
28.3
实敏PER
高值平均
30.0
安值平均
18.1
PBR
4.38
株福（11/25)
2
927P
最低購人额
9万2700m
7
S13速故特
4290
成镜
精障色
2",4290,4290.T,プレステージ・インターナショナル,サービス業,True
1231.png,1231,"株伍指标
布正校
予想PER
（倍）
<20.9>
26.8
<21.9>
24.1
实敏PER
高值平均
48.8
安值平均
19.6
PBR
2.54
株福（11/25)
7
297P
最低購人额
2万9700m
.6
口速提特
4293
>精携色",4293,4293.T,セプテーニ・ホールディングス,サービス業,True
1232.png,1232,"株伍指标
予想PER
（倍）
<20.3>
<21.3>
41.4
PER
高值平均
29.9
安值平均
21.8
PBR
0.61
株福（11/25)
790P9
最低購人额
7万9000m
.7
子
建速么特
4295
精色",,,,,False
1233.png,1233,"1349车正R
株伍指标
予想PER
（倍）
<20.3>
9.1
<21.3>
12.3
实敏PER
高值平均
39.5
安值平均
24.8
PBR
1.35
株福（11/25)
1027P9
1万样
最低購人额
10万2700m
7
速低特
4298
个顺
精炒色",1349,1349.T,ＡＢＦ汎アジア債券インデックス・ファンド,-,True
1234.png,1234,"株伍指标
予想PER
（倍）
<20.3>
16.8
<21.3>
15.4
实敏PER
高值平均
13.2
安值平均
6'8
PBR
1.20
株福（11/25)
十万样
1897A9
最低購人额
18万9700m
8
建1特
4299
用後
精下色",4299,4299.T,ハイマックス,情報・通信業,True
