image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1845.png,1845,"株伍指标
有正格
予想PER
（倍）
<20.3>
8.1
<21.3>
8.4
实PER
高值平均
安值平均
PBR
0.36
株福（11/25)
2
十万样
7229
最低購人额
7万2200m
軍三特
时
6016
低
独菱色",6016,6016.T,ジャパンエンジンコーポレーション,輸送用機器,True
1846.png,1846,"株伍指标
布正格
予想PER
（倍）
<20.3>
9.4
<21.3>
8.4
实敏PER
高值平均
11.4
安值平均
7.3
PBR
0.51
株福（11/25)
6
万体
2040P9
最低購人额
20万4000用
24单志特
6018
独型色",6018,6018.T,阪神内燃機工業,輸送用機器,True
1847.png,1847,"株伍指标
布正格
予想PER
（倍）
<20.3>
44.6
<21.3>
17.9
实敏PER
高值平均
16.7
安值平均
10.9
PBR
0.33
3
株福（11/25)
万体
1780P9
最低購人额
17万8000用
.6
軍工特
6022
然均
独上色
推)",6022,6022.T,赤阪鐵工所,機械,True
1848.png,1848,"株伍指标
予想PER
（倍）
<20.3>
8'6
<21.3>
9.0
实PER
高值平均
13.3
安值平均
9.2
PBR
0.53
株福（11/25)
8
十万样
6489
最低購人额
6万4800用
6023
速心特
反",6023,6023.T,ダイハツインフィニアース,輸送用機器,True
1849.png,1849,"株伍指标
予想PER
（倍）
<20.8>
58.0
<21-8>
21.8
实敏PER
高值平均
146.7
安值平均
51.5
PBR
5.46
株福（11/25)
7
万体
1085P
最低購人额
10万8500m
8
>速装特
6025
夕精文色",,,,,False
1850.png,1850,"株伍指标
予想PER
（倍）
<19.12>
15.8
<20.12>
106.9
实敏PER
高值平均
436.8
安值平均
156.8
PBR
2.57
株福（11/25)
万体
2010P
最低購人额
20万1000月
单特
6026
独工色",,,,,False
1851.png,1851,"株伍指标
有正格
予想PER
（倍）
<20.3>
379.1
<21.3>
292.9
实敏PER
高值平均
189.7
安值平均
72.3
PBR
63.63
株福（11/25)
十万补
5800P9
最低購人额
58万P
6
1有单向特
6027
数横
上料独时色",6027,6027.T,弁護士ドットコム,サービス業,True
1852.png,1852,"株仙指标
予想PER
（倍）
<20.6>
25.8
<21.6>
23.0
实敏PER
高值平均
26.6
安值平均
15.6
PBR
6.04
株福（11/25)
2
百万样
7200P9
最低購人额
72万門
4
速の特
6028
下精持色",6028,6028.T,テクノプロ・ホールディングス,サービス業,True
1853.png,1853,"株伍指标
布正校
予想PER
（倍）
<19.12>
145.0
<20.12>
71.2
实PER
高值平均
52.0
安值平均
27.1
PBR
1.83
株福（11/25)
十万样
406P
最低購人额
4万600用
又速明特
6029
接回
1512精色",6029,6029.T,アトラグループ,サービス業,True
1854.png,1854,"株伍指标
布正校
予想PER
（倍）
<20.6>
59.5
<21.6>
45.8
实敏PER
高值平均
188.2
安值平均
62.8
PBR
13.41
株福(11/25)
十万排
3525P9
CI
最低購人额
35万2500m
7
连国特
6030
精内色",6030,6030.T,アドベンチャー,サービス業,True
1855.png,1855,"株伍指标
予想PER
（倍）
<20.6>
<21.6>
PER
高值平均
安值平均
PBR
5.38
株福（11/25)
2
1万样
11479
最低購人额
11万4700用
22
19单动特
6031
水
独商色",6031,6031.T,ＺＥＴＡ,サービス業,True
1856.png,1856,"株伍指标
有正格
予想PER
（倍）
<20.3>
71.8
<21.3>
16.7
实敏PER
高值平均
29.8
安值平均
17.0
PBR
2.07
498
株福（11/25)
十万样
517P
最低購人额
5万1700用
5.
超速S特
6032
介精
色",,,,,False
1857.png,1857,"株伍指标
布正校
予想PER
（倍）
<20.3>
13.1
<21.3>
13.1
实敏PER
高值平均
44.3
安值平均
10.5
PBR
4.78
株福（11/25)
十万样
2024F
最低購人额
20万2400m
5.
建主特
3
6033
利
桔力色",6033,6033.T,エクストリーム,サービス業,True
1858.png,1858,"株伍指标
布正格
予想PER
（倍）
<19.12>
<20.12>
53.4
实PER
高值平均
538.0
安值平均
166.7
PBR
3.53
株福（11/25)
十万样
955P9
最低購人额
9万5500P
建+特
医
6034
紊顺
精色",6034,6034.T,ＭＲＴ,サービス業,True
1859.png,1859,"4720有正蔡
株伍指标
予想PER
（倍）
<20.3>
43.1
<21.3>
36.9
PER
高值平均
28.0
安值平均
13.2
PBR
17.15
株福(11/25)
十万样
4355P9
CIA
最低購人额
43万5500内
7
6
4夕速>特
6035
再
口桔女色",6035,6035.T,アイ・アールジャパンホールディングス,サービス業,True
1860.png,1860,"1728布正栋
株伍指标
予想PER
（倍）
<20.6>
21.0
<21.6>
18.9
实敏PER
高值平均
32.5
安值平均
19.0
PBR
3.70
株福（11/25)
十万补
13389
最低購人额
13万3800用
9
A单E特
6036
好
B独又色",6036,6036.T,ＫｅｅＰｅｒ技研,サービス業,True
1861.png,1861,"株伍指标
有正格
予想PER
（倍）
<20.7>
14.1
<21.7>
13.6
实敏PER
高值平均
30.1
安值平均
14.4
PBR
2.33
株福（11/25)
十万样
6499
最低購人额
6万4900
8
单待特
6037
反
色",6037,6037.T,楽待,サービス業,True
1862.png,1862,"株伍指标
予想PER
（倍）
<20.6>
21.2
<21.6>
19.5
实敏PER
高值平均
73.7
安值平均
48.1
PBR
1.71
株福（11/25)
5
十万样
985P9
最低購人额
9万8500P
才速特
6038
顺
|精卜色",6038,6038.T,イード,サービス業,True
1863.png,1863,"株仙指标
予想PER
（倍）
<20.3>
18.0
<21.3>
17.5
实PER
高值平均
30.7
安值平均
16.6
PBR
2.89
株福（11/25）
3
十万样
2370P9
最低購人额
23万7000用
5.
18速奇特
6039
高好",6039,6039.T,日本動物高度医療センター,サービス業,True
1864.png,1864,"株伍指标
有正格
予想PER
（倍）
<20.7>
31.3
<21.7>
29.9
实敏PER
高值平均
50.1
安值平均
30.7
PBR
2.42
株福（11/25)
3
十万样
8669
最低購人额
8万6600
3
>速国特
6040
增
夕粘内色",6040,6040.T,日本スキー場開発,サービス業,True
