image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1145.png,1145,"株伍指标
布正格
予想PER
（倍）
<20.3>
14.4
<21.3>
13.6
实敏PER
高值平均
17.8
安值平均
13.2
PBR
0.52
株福（11/25)
6
11929
最低購人额
11万9200月
5
速系特
4031
61
化
粘色",4031,4031.T,片倉コープアグリ,化学,True
1146.png,1146,"株伍指标
布正校
予想PER
（倍）
<20.3>
14.7
<21.3>
13.6
实镇PER
高值平均
16.7
安值平均
10.9
PBR
0.62
株福（11/25)
1万样
2929P9
最低購人额
29万2900m
外25速案特
4041
11
2桔再色",4041,4041.T,日本曹達,化学,True
1147.png,1147,"株伍指标
作正K
予想PER
（倍）
<20.3>
9.2
<21.3>
8.4
实敏PER
高值平均
9.3
安值平均
5.3
PBR
0.94
株福（11/25)
1611月
最低購人额
16万1100m
1
速装特
4042
壹减
精置色",4042,4042.T,東ソー,化学,True
1148.png,1148,"株伍指标
布正格
予想PER
（倍）
<20.3>
7.9
<21.3>
7.6
实镇PER
高值平均
15.1
安值平均
8.6
PBR
1.28
株福（11/25)
2
2943P9
EL
最低購人额
29万4300内
6
外28速1特
4043
11
D横
3精名色",4043,4043.T,トクヤマ,化学,True
1149.png,1149,"株伍指标
有正格
予想PER
（倍）
<20.3>
16.3
<21.3>
15.3
实镇PER
高值平均
21.3
安值平均
15.3
PBR
0.66
株福（11/25)
十万样
2653P9
最低購人额
26万5300用
5
建长特
+
4044
急减
粘利色",4044,4044.T,セントラル硝子,化学,True
1150.png,1150,"株伍指标
布正校
予想PER
（倍）
<19.12>
14.3
<20.12>
13.9
实PER
高值平均
14.3
安值平均
10.2
PBR
88'0
株福（11/25)
7
十万补
1271A
最低購人额
12万7100用
树1速子特
4045
D底
脂20精向色",4045,4045.T,東亞合成,化学,True
1151.png,1151,"株伍指标
布正格
予想PER
（倍）
<20.3>
10.6
<21.3>
10.1
实镇PER
高值平均
12.4
安值平均
9.2
PBR
1.06
株福（11/25)
2
十万样
3030月9
最低購人额
30万3000F
8
住速莱特
4046
宅精品色",4046,4046.T,大阪ソーダ,化学,True
1152.png,1152,"株伍指标
予想PER
（倍）
<20.3>
12.9
<21.3>
11.7
实敏PER
高值平均
11.7
安值平均
6.8
PBR
1.36
株福（11/25)
3
1058P
最低購人额
10万5800m
1
铁速支特
4047
11",4047,4047.T,関東電化工業,化学,True
1153.png,1153,"株伍指标
布正校
予想PER
（倍）
<20.3>
11.8
<21.3>
11.4
实镇PER
高值平均
16.2
安值平均
9.8
PBR
1.14
株福（11/25)
十万样
3275P
最低購人额
32万7500用
3
速特
4061
11
增
713精生色",4061,4061.T,デンカ,化学,True
1154.png,1154,"株伍指标
予想PER
（倍）
<20.3>
48.2
<21.3>
38.6
实镇PER
高值平均
52.3
安值平均
36.7
PBR
1.30
株福（11/25)
2
百万样
24849
最低購人额
24万8400m
4062
速用特
余上
桔之色",4062,4062.T,イビデン,電気機器,True
