image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1945.png,1945,"株伍指标
予想PER
（倍）
<20.3>
28.3
<21.3>
实敏PER
高值平均
安值平均
PBR
株福（11/25)
3178
十万样
830P9
最低購人额
8万3000m
个密速>特
6166
武赤
5
機秸下色",6166,6166.T,中村超硬,機械,True
1946.png,1946,"株伍指标
予想PER
（倍）
<20.3>
14.0
<21.3>
13.0
PER
高值平均
23.2
安值平均
12.1
PBR
0.70
株福（11/25)
十万样
652P9
最低購人额
6万5200F
超速之特
6167
毛低
硬精色",6167,6167.T,冨士ダイス,機械,True
1947.png,1947,"株伍指标
布正校
予想PER
（倍）
<19.12>
16.3
<20.12>
15.2
实PER
高值平均
41.6
安值平均
17.5
PBR
1.58
株福（11/25)
7
十万样
452P9
最低購人额
4万5200
已建5特
6171
牛顺
又粘武色",6171,6171.T,土木管理総合試験所,サービス業,True
1948.png,1948,"株低指标
予想PER
（倍）
<19.12>
<20.12>
26.0
实PER
高值平均
222.9
安值平均
55.2
PBR
1.44
株福（11/25)
百万样
959P9
最低購人额
9万5900m
637速办特
6172
精柱色",,,,,False
1949.png,1949,"株伍指标
予想PER
（倍）
<20.2>
28.2
<21.2>
19.5
实敏PER
高值平均
57.9
安值平均
23.6
PBR
2.20
7
株福（11/25)
万体
1250F
最低購人额
12万5000m
建1特
6173
台减
精比色",6173,6173.T,アクアライン,サービス業,True
1950.png,1950,"1145布正蔡
株伍指标
予想PER
（倍）
<20.6>
23.2
<21.6>
17.2
实PER
高值平均
39.9
安值平均
21.5
PBR
5.83
株福（11/25)
2
百万排
995P9
最低購人额
9万9500P9
0
单然特
6175
超独
独爱色",,,,,False
1951.png,1951,"株仙指标
予想PER
（倍）
<20.9>
33.6
<21.9>
31.8
实敏PER
高值平均
248.3
安值平均
102.6
PBR
3.98
株福（11/25)
2
810P
最低購人额
8万1000月
8
主
连键特
6176
精诺色",6176,6176.T,ブランジスタ,サービス業,True
1952.png,1952,"株伍指标
予想PER
（倍）
<19.12>
<20.12>
77.1
实PER
高值平均
安值平均
PBR
3.66
株福（11/25)
十万排
347P9
最低購人额
3万4700
速供特
6177
浮
精上色",6177,6177.T,ＡｐｐＢａｎｋ,サービス業,True
1953.png,1953,"株伍指标
予想PER
（倍）
<20.3>
9.9
<21.3>
10.4
实敏PER
高值平均
12.3
安值平均
10.5
PBR
0.31
38
株福（11/25)
17
1030.5P9
最低購人额
10万3050月
物速5特
6178
流精亏色",6178,6178.T,日本郵政,サービス業,True
1954.png,1954,"株伍指标
予想PER
（倍）
<19.12>
<20.12>
86.2
实PER
高值平均
26.6
安值平均
14.2
PBR
1.11
株福（11/25)
1451-1
14839
最低購人额
14万8300用
軍x特
6180
牛底
独亏色",6180,6180.T,ＧＭＯメディア,サービス業,True
1955.png,1955,"株伍指标
布正格
予想PER
（倍）
<20.3>
29.3
<21.3>
17.0
实敏PER
高值平均
58.2
安值平均
31.0
PBR
3.83
株福（11/25)
2
392P9
最低購人额
3万9200m
8
6卜速又特
6181
H
香精元色",6181,6181.T,タメニー,サービス業,True
1956.png,1956,"株伍指标
布正校
予想PER
（倍）
<20.2>
98.7
<21.2>
73.7
实PER
高值平均
143.2
安值平均
48.7
PBR
29.75
株福（11/25)
9
十万样
3930P9
最低購人额
39万3000F
5.
速特
6182
中成
桔色",6182,6182.T,メタリアル,サービス業,True
1957.png,1957,"株伍指标
予想PER
（倍）
<20.2>
18.0
<21.2>
16.7
实敏PER
高值平均
23.7
安值平均
13.1
PBR
2.74
株福（11/25)
5
十万样
1767P9
最低購人额
17万6700用
1
建特
6183
受
粘頭色",6183,6183.T,ベルシステム２４ホールディングス,サービス業,True
