image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
160.png,160,"株伍指标
有正格
予想PER
（倍）
<20.3>
6.6
<21.3>
6.1
实敏PER
高值平均
5.7
安值平均
3.9
PBR
0.54
株福（11/25)
2
万体
4995P9
最低購人额
49万9500内
5.
速过特
1948
建
3後
精豹色",1948,1948.T,弘電社,建設業,True
161.png,161,"株伍指标
予想PER
（倍）
<20.3>
10.4
<21.3>
10.1
实敏PER
高值平均
12.9
安值平均
7.8
PBR
1.21
2
株福（11/25)
十万样
24449
最低購人额
24万4400m
1949
建
同最",1949,1949.T,住友電設,建設業,True
162.png,162,"株伍指标
予想PER
（倍）
<20.3>
13.4
<21.3>
13.1
实敏PER
高值平均
15.4
安值平均
11.4
PBR
0.91
株福（11/25)
2283P9
万标
最低購人额
22万8300用
5
通速工特
1950
建
信精事色",1950,1950.T,日本電設工業,建設業,True
163.png,163,"株伍指标
予想PER
（倍）
<20.3>
14.5
<21.3>
13.5
实镇PER
高值平均
14.1
安值平均
8.0
PBR
1.21
株福（11/25)
十万样
2855P9
最低購人额
28万5500内
3
速信特
1951
建
系横
色",1951,1951.T,エクシオグループ,建設業,True
164.png,164,"2324
株仙指标
予想PER
（倍）
<20.3>
14.2
<21.3>
12.5
实敏PER
高值平均
13.1
安值平均
9.3
PBR
1.23
株福（11/25)
5
十万样
2238P9
最低購人额
22万3800用
海速办特
1952
建
最
外精时色",1952,1952.T,新日本空調,建設業,True
165.png,165,"株伍指标
布正校
予想PER
（倍）
<20.6>
11.4
<21.6>
9'8
实敏PER
高值平均
14.9
安值平均
8'8
PBR
0.94
株福（11/25)
2
1万样
3430P9
最低購人额
34万3000m
速设特
1954
粘叶色",,,,,False
166.png,166,"株伍指标
予想PER
（倍）
<20.3>
9.4
<21.3>
9.2
实敏PER
高值平均
14.3
安值平均
8.4
PBR
1.38
株福（11/25)
3600P9
最低購人额
36万内
6
还九特
1959
建
设伸
精電色",1959,1959.T,クラフティア,建設業,True
167.png,167,"株伍指标
予想PER
（倍）
<20.3>
13.6
<21.3>
11.1
实镇PER
高值平均
17.6
安值平均
10.8
PBR
0.42
株福（11/25)
7
十万样
729P9
最低購人额
7万2900m
3
事速分特
1960
建
11精野色",1960,1960.T,サンテック,建設業,True
168.png,168,"株仙指标
1529
予想PER
（倍）
<20.3>
11.3
<21.3>
11.1
实镇PER
高值平均
15.3
安值平均
10.5
PBR
0.96
株福（11/25)
1万样
1441F9
CIA
最低購人额
14万4100m
3
璟速合特
1961
建
减
境精工色
台",1961,1961.T,三機工業,建設業,True
169.png,169,"株伍指标
予想PER
（倍）
<20.3>
40.9
<21.3>
14.1
实镇PER
高值平均
33.8
安值平均
19.9
PBR
1.03
株福（11/25）
173-2
百万样
16209
最低購人额
16万2000月
造速飞特
1963
建
7黏石色",1963,1963.T,日揮ホールディングス,建設業,True
170.png,170,"株伍指标
海正格
予想PER
（倍）
<20.3>
13.2
<21.3>
18.9
实镇PER
高值平均
30.8
安值平均
17.7
PBR
0.64
株福（11/25)
366
17239
最低購人额
17万2300用
9 速储特
1964
建
美独
精强色",1964,1964.T,中外炉工業,建設業,True
171.png,171,"株伍指标
予想PER
（倍）
<20.3>
7.9
<21.3>
7.8
实敏PER
高值平均
8.0
安值平均
5.9
PBR
0.50
株福（11/25)
十万样
840P9
最低購人额
8万4000m
3
动意速营特
1965
建
减
色",1965,1965.T,テクノ菱和,建設業,True
172.png,172,"株伍指标
予想PER
（倍）
<20.3>
3.6
<21-3>
3.5
实敏PER
高值平均
6.7
安值平均
4.1
PBR
0.51
株福（11/25)
748P9
最低購人额
7万4800m
7
速油特
1966
建
减",1966,1966.T,高田工業所,建設業,True
173.png,173,"株伍指标
予想PER
（倍）
<20.3>
7.3
<21-3>
7.2
实PER
高值平均
9.0
安值平均
5.3
PBR
0.68
株福（11/25)
735P9
最低購人额
7万3500m
十
13速管特
1967
画独
水桔の色",1967,1967.T,ヤマト,建設業,True
174.png,174,"株伍指标
布正校
予想PER
（倍）
<20.3>
12.9
<21.3>
12.7
实敏PER
高值平均
19.5
安值平均
12.8
PBR
0.70
株福（11/25)
2
2310P9
山山
最低購人额
23万1000月
5
建北特
1968
建
精海色",1968,1968.T,太平電業,建設業,True
175.png,175,"株伍指标
予想PER
（倍）
<20.3>
9.9
<21.3>
8'6
实敏PER
高值平均
13.6
安值平均
9.5
PBR
1.09
株福（11/25)
1万样
1908P
最低購人额
19万800月
4
2连老特
1969
建
增
精志色",1969,1969.T,高砂熱学工業,建設業,True
176.png,176,"株伍指标
布正校
予想PER
（倍）
<20.3>
16.1
<21.3>
16.1
实镇PER
高值平均
25.2
安值平均
12.2
PBR
0.52
株福（11/25)
1万样
7539
最低購人额
7万5300F
3
单主特
(6)
1971
金
改
独茶色",7539,7539.T,アイナボホールディングス,卸売業,True
177.png,177,"株伍指标
布正格
予想PER
（倍）
<20.3>
7.9
<21.3>
7.9
实PER
高值平均
7.5
安值平均
5.1
PBR
0.55
株福（11/25)
3
十万样
2588P9
最低購人额
25万8800用
2
6
单星特
1972
建
成大
独根色",1972,1972.T,三晃金属工業,建設業,True
178.png,178,"株伍指标
予想PER
（倍）
<20.3>
18.4
<21.3>
15.0
实镇PER
高值平均
18.2
安值平均
12.7
PBR
1.60
10
株福（11/25)
万标
3420P9
最低購人额
34万2000m
卜速社特
1973
文精向色",,,,,False
179.png,179,"株伍指标
布正格
予想PER
（倍）
<20.3>
9.7
<21.3>
9'8
实敏PER
高值平均
8.7
安值平均
6.2
PBR
0.69
株福（11/25)
3345P9
最低購人额
33万4500m
座特
1975
建
主增
精色",1975,1975.T,朝日工業社,建設業,True
