image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
2568.png,2568,"株伍指标
予想PER
（倍）
<20.3>
11.4
<21.3>
5.4
实镇PER
高值平均
8'6
安值平均
4.9
PBR
0.36
株福（11/25)
十万排
3389
最低購人额
3万3800m
外个建吸特
7247
5精排色",7247,7247.T,ミクニ,輸送用機器,True
2569.png,2569,"株伍指标
布正格
予想PER
（倍）
<20.3>
8.3
<21.3>
8.0
实敏PER
高值平均
13.1
安值平均
10.3
PBR
0.31
株福（11/25)
3300P
最低購人额
33万用
3
海速向特
7249
营反
外精时色",,,,,False
2570.png,2570,"株伍指标
予想PER
（倍）
<20.3>
10.5
<21.3>
9.5
实敏PER
高值平均
13.3
安值平均
8.6
PBR
0.93
株福（11/25)
1万样
1498P9
最低購人额
14万9800月
3
速又特
7250
精部色",7250,7250.T,太平洋工業,輸送用機器,True
2571.png,2571,"2612
株仙指标
予想PER
（倍）
<20.3>
41.4
<21.3>
34.6
实PER
高值平均
12.1
安值平均
7.8
PBR
0.98
株福（11/25)
2
百万排
2574P
最低購人额
25万7400用
旨
7251
获下",2612,2612.T,かどや製油,食料品,True
2572.png,2572,"株伍指标
予想PER
（倍）
<20.3>
<21.3>
11.5
实PER
高值平均
16.0
安值平均
11.0
PBR
0.30
株福（11/25)
2
282P9
最低購人额
2万8200m
8
海速长特
7254
外精生色",7254,7254.T,ユニバンス,輸送用機器,True
2573.png,2573,"株伍指标
予想PER
（倍）
<20.3>
17.6
<21.3>
30.2
实PER
高值平均
20.0
安值平均
14.3
PBR
0.39
株福（11/25)
万体
555P9
最低購人额
5万5500
外建上特
7255
精自色",7255,7255.T,桜井製作所,輸送用機器,True
2574.png,2574,"株仙指标
予想PER
（倍）
<20.3>
12.5
<21.3>
9'8
实敏PER
高值平均
10.0
安值平均
5.3
PBR
0.55
株福（11/25)
870P9
十万样
最低購人额
8万7000用
迎天持
7256
董苦
精井色",7256,7256.T,河西工業,輸送用機器,True
2575.png,2575,"株伍指标
予想PER
（倍）
<20.3>
27.6
<21.3>
16.7
实PER
高值平均
14.3
安值平均
9.0
PBR
0.81
株福（11/25)
十万样
4100P9
最低購人额
41万用
3
圆1速社特
7259
急
速丰桔A色",7259,7259.T,アイシン,輸送用機器,True
2576.png,2576,"株伍指标
布正校
予想PER
（倍）
<20.3>
14.2
<21.3>
12.7
实PER
高值平均
12.7
安值平均
8.6
PBR
0.51
株福（11/25)
20
969P9
最低購人额
9万6900
海速工特
7261
方镜
外精>色",7261,7261.T,マツダ,輸送用機器,True
2577.png,2577,"株伍指标
予想PER
（倍）
<20.3>
8.7
<21.3>
7.5
实镇PER
高值平均
7.5
安值平均
4.5
PBR
0.49
7
株福（11/25)
万体
1361月
最低購人额
13万6100用
9
18速主特
7264",7264,7264.T,ムロコーポレーション,輸送用機器,True
2578.png,2578,"株低指标
布正格
予想PER
（倍）
<19.10>
7.0
<20.10>
7.3
实PER
高值平均
10.9
安值平均
6.3
PBR
0.50
株福（11/25)
万体
2430P9
最低購人额
24万3000m
0单主特
7265
微
独力色",7265,7265.T,エイケン工業,輸送用機器,True
2579.png,2579,"株伍指标
予想PER
（倍）
<20.3>
9.2
<21.3>
8.4
实敏PER
高值平均
12.0
安值平均
8.1
PBR
0.38
800
株福（11/25)
百万样
930P9
最低購人额
9万3000F
又速部特
7266
童急
閃精品色",7266,7266.T,今仙電機製作所,輸送用機器,True
2580.png,2580,"株伍指标
予想PER
（倍）
<20.3>
9.6
<21.3>
9.2
实PER
高值平均
9.6
安值平均
6.7
PBR
0.66
株福（11/25)
3146F
百万样
最低購人额
31万4600m
5
7267
15速位特",7267,7267.T,本田技研工業,輸送用機器,True
2581.png,2581,"株伍指标
予想PER
（倍）
<20.3>
<21.3>
26.8
实PER
高值平均
15.2
安值平均
6'8
PBR
0.60
株福（11/25)
十万样
356P9
最低購人额
3万5600m
速又特
7268
日結1色",,,,,False
2582.png,2582,"株伍指标
予想PER
（倍）
<20.3>
16.0
<21.3>
13.5
实镇PER
高值平均
15.6
安值平均
9.3
PBR
1.58
株幅（11/25)
2
4852P9
最低購人额
48万5200m
3
速制特
7269
20
台急
粘妈色",7269,7269.T,スズキ,輸送用機器,True
2583.png,2583,"株伍指标
予想PER
（倍）
<20.3>
13.7
<21.3>
13.0
实敏PER
高值平均
16.0
安值平均
10.7
PBR
1.33
株福（11/25)
9
百万样
2910P9
最低購人额
29万1000月
速办特
7270
意增
色",7270,7270.T,ＳＵＢＡＲＵ,輸送用機器,True
2584.png,2584,"株伍指标
予想PER
（倍）
<20.3>
<21.3>
108.8
实PER
高值平均
64.4
安值平均
12.4
PBR
1.27
株福（11/25)
十万样
1273P9
最低購人额
12万7300用
3
原速械特
7271
色",7271,7271.T,安永,輸送用機器,True
