date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,543154.0,2450800.0,2993954.0,8
2026-01-07,543154.0,2470000.0,3013154.0,8
2026-01-08,543154.0,2452000.0,2995154.0,8
2026-01-09,338606.0,2670300.0,3008906.0,8
2026-01-12,338606.0,2670300.0,3008906.0,8
2026-01-13,551606.0,2492600.0,3044206.0,7
2026-01-14,1983.5,3088600.0,3090583.5,8
2026-01-15,1983.5,3103200.0,3105183.5,8
2026-01-16,133541.00000000006,3017300.0,3150841.0,7
2026-01-19,133541.00000000006,2984800.0,3118341.0,7
2026-01-20,133541.00000000006,2953400.0,3086941.0,7
2026-01-21,1507451.0,1547800.0,3055251.0,4
2026-01-22,1310674.0,1799900.0,3110574.0,3
2026-01-23,992531.5,2129000.0,3121531.5,3
2026-01-26,2135031.5,907700.0,3042731.5,2
2026-01-27,516111.5,2491200.0,3007311.5,2
2026-01-28,1184387.5,1780000.0,2964387.5,1
2026-01-29,1184387.5,1807200.0,2991587.5,1
2026-01-30,1184387.5,1778400.0,2962787.5,1
2026-02-02,47667.50000000006,2892200.0,2939867.5,5
2026-02-03,469667.50000000006,2576000.0,3045667.5,4
2026-02-04,321883.50000000006,2816650.0,3138533.5,5
2026-02-05,13483.5,3123500.0,3136983.5,5
2026-02-06,266083.5,2938350.0,3204433.5,4
2026-02-09,266083.5,2951700.0,3217783.5,4
2026-02-10,610083.5,2664150.0,3274233.5,3
2026-02-11,610083.5,2664150.0,3274233.5,3
2026-02-12,112530.50000000006,3155200.0,3267730.5,4
2026-02-13,112530.50000000006,3210200.0,3322730.5,4
2026-02-16,112530.50000000006,3205900.0,3318430.5,4
2026-02-17,311530.50000000006,3069950.0,3381480.5,3
2026-02-18,465049.25,2904600.0,3369649.25,2
2026-02-19,465049.25,2952300.0,3417349.25,2
2026-02-20,465049.25,2850000.0,3315049.25,2
2026-02-23,465049.25,2850000.0,3315049.25,2
2026-02-24,2852329.25,493500.0,3345829.25,1
2026-02-25,2852329.25,492300.0,3344629.25,1
2026-02-26,2852329.25,494100.0,3346429.25,1
2026-02-27,85845.25,3318400.0,3404245.25,3
2026-03-02,85845.25,3219500.0,3305345.25,3
2026-03-03,2030655.2499999998,1208000.0,3238655.25,1
2026-03-04,3214495.25,0.0,3214495.25,0
2026-03-05,559495.25,2643000.0,3202495.25,2
2026-03-06,3203495.25,0.0,3203495.25,0
2026-03-09,3203495.25,0.0,3203495.25,0
2026-03-10,3281295.25,0.0,3281295.25,0
