date,nikkei_phase,equity,pnl_day
2020-04-01,capitulation_end,3000000.0,0.0
2020-04-02,crash,3000000.0,0.0
2020-04-03,crash,3000000.0,0.0
2020-04-06,crash,3000000.0,0.0
2020-04-07,downtrend,3000000.0,0.0
2020-04-08,downtrend,3000000.0,0.0
2020-04-09,surge,3000000.0,0.0
2020-04-10,surge,3000000.0,0.0
2020-04-13,surge,3000000.0,0.0
2020-04-14,downtrend,3000000.0,0.0
2020-04-15,surge,3000000.0,0.0
2020-04-16,surge,3000000.0,0.0
2020-04-17,surge,3000000.0,0.0
2020-04-20,surge,3000000.0,0.0
2020-04-21,surge,3000000.0,0.0
2020-04-22,high_vol,2990855.0,-9145.0
2020-04-23,high_vol,2992355.0,1500.0
2020-04-24,high_vol,3009355.0,17000.0
2020-04-27,high_vol,3039855.0,30500.0
2020-04-28,normal,3039855.0,0.0
2020-04-30,normal,3039855.0,0.0
2020-05-01,surge,3039855.0,0.0
2020-05-07,surge,3039855.0,0.0
2020-05-08,surge,3039855.0,0.0
2020-05-11,high_vol,3039855.0,0.0
2020-05-12,high_vol,3039855.0,0.0
2020-05-13,high_vol,3039855.0,0.0
2020-05-14,high_vol,3039855.0,0.0
2020-05-15,high_vol,3046387.5,6532.5
2020-05-18,high_vol,3085387.5,39000.0
2020-05-19,high_vol,3085387.5,0.0
2020-05-20,normal,3085387.5,0.0
2020-05-21,normal,3085387.5,0.0
2020-05-22,normal,3085387.5,0.0
2020-05-25,settling,3069012.5,-16375.0
2020-05-26,normal,3080012.5,11000.0
2020-05-27,surge,3064012.5,-16000.0
2020-05-28,normal,3072877.5,8865.0
2020-05-29,normal,3082877.5,10000.0
2020-06-01,normal,3082877.5,0.0
2020-06-02,normal,3096377.5,13500.0
2020-06-03,normal,3095877.5,-500.0
2020-06-04,normal,3094377.5,-1500.0
2020-06-05,normal,3086877.5,-7500.0
2020-06-08,uptrend,3086377.5,-500.0
2020-06-09,uptrend,3072877.5,-13500.0
2020-06-10,uptrend,3072877.5,0.0
2020-06-11,settling,3072877.5,0.0
2020-06-12,normal,3072877.5,0.0
2020-06-15,normal,3072877.5,0.0
2020-06-16,crash,3059622.5,-13255.0
2020-06-17,surge,3079372.5,19750.0
2020-06-18,downtrend,3079372.5,0.0
2020-06-19,downtrend,3079372.5,0.0
2020-06-22,downtrend,3079372.5,0.0
2020-06-23,downtrend,3079372.5,0.0
2020-06-24,downtrend,3079372.5,0.0
2020-06-25,downtrend,3079372.5,0.0
2020-06-26,downtrend,3079372.5,0.0
2020-06-29,downtrend,3079372.5,0.0
2020-06-30,high_vol,3093692.5,14320.0
