date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,543154.0,2450800.0,2993954.0,8
2026-01-07,543154.0,2470000.0,3013154.0,8
2026-01-08,543154.0,2452000.0,2995154.0,8
2026-01-09,338606.0,2670300.0,3008906.0,8
2026-01-12,338606.0,2670300.0,3008906.0,8
2026-01-13,551606.0,2492600.0,3044206.0,7
2026-01-14,1983.5,3088600.0,3090583.5,8
2026-01-15,1983.5,3103200.0,3105183.5,8
2026-01-16,133541.00000000006,3017300.0,3150841.0,7
2026-01-19,133541.00000000006,2984800.0,3118341.0,7
2026-01-20,133541.00000000006,2953400.0,3086941.0,7
2026-01-21,1515241.0,1547800.0,3063041.0,4
2026-01-22,1176364.0,1942300.0,3118664.0,4
2026-01-23,1003021.5,2129000.0,3132021.5,3
2026-01-26,2145521.5,907700.0,3053221.5,2
2026-01-27,526601.5,2491200.0,3017801.5,2
2026-01-28,1194877.5,1780000.0,2974877.5,1
2026-01-29,1194877.5,1807200.0,3002077.5,1
2026-01-30,1194877.5,1778400.0,2973277.5,1
2026-02-02,1818773.5,1127400.0,2946173.5,4
2026-02-03,2240773.5,719200.0,2959973.5,3
2026-02-04,2092989.5,883050.0,2976039.5,4
2026-02-05,-183410.5,3123500.0,2940089.5,5
2026-02-06,69189.5,2938350.0,3007539.5,4
2026-02-09,69189.5,2951700.0,3020889.5,4
2026-02-10,413189.5,2664150.0,3077339.5,3
2026-02-11,413189.5,2664150.0,3077339.5,3
2026-02-12,-84363.49999999994,3155200.0,3070836.5,4
2026-02-13,-84363.49999999994,3210200.0,3125836.5,4
2026-02-16,-84363.49999999994,3205900.0,3121536.5,4
2026-02-17,114636.50000000006,3069950.0,3184586.5,3
2026-02-18,268155.25,2904600.0,3172755.25,2
2026-02-19,268155.25,2952300.0,3220455.25,2
2026-02-20,268155.25,2850000.0,3118155.25,2
2026-02-23,268155.25,2850000.0,3118155.25,2
2026-02-24,2655435.25,493500.0,3148935.25,1
2026-02-25,3144000.25,0.0,3144000.25,0
2026-02-26,3144000.25,0.0,3144000.25,0
2026-02-27,377516.25,2813200.0,3190716.25,2
2026-03-02,377516.25,2730200.0,3107716.25,2
2026-03-03,1815316.25,1208000.0,3023316.25,1
2026-03-04,3011236.25,0.0,3011236.25,0
2026-03-05,356236.25,2643000.0,2999236.25,2
2026-03-06,3000236.25,0.0,3000236.25,0
2026-03-09,3000236.25,0.0,3000236.25,0
2026-03-10,3078036.25,0.0,3078036.25,0
