step,phase,method,objective_total_pnl,objective_total_return_pct,q3_final_capital,q3_return_pct,q3_num_buys,q4_final_capital,q4_return_pct,q4_num_buys,4q2_final_capital,4q2_return_pct,4q2_num_buys
1,settling,no_trade,542004.5001220703,6.022272223578562,3155912.1749267583,5.197072497558608,30,3089500.8251953125,2.9833608398437406,12,3296591.5,9.886383333333338,28
1,stable,condition2,542004.5001220703,6.022272223578562,3155912.1749267583,5.197072497558608,30,3089500.8251953125,2.9833608398437406,12,3296591.5,9.886383333333338,28
1,stable,breakout_1p5,542004.5001220703,6.022272223578562,3155912.1749267583,5.197072497558608,30,3089500.8251953125,2.9833608398437406,12,3296591.5,9.886383333333338,28
1,stable,q3_post_high_vol,540054.5001220703,6.000605556911887,3155712.1749267583,5.190405830891942,31,3087750.825195313,2.9250275065104248,13,3296591.5,9.886383333333338,28
1,stable,no_trade,468173.92498779297,5.201932499864359,3082191.1748657236,2.7397058288574527,39,3089391.2501220703,2.9797083374023536,18,3296591.5,9.886383333333338,28
1,surge,condition2,474862.0001220703,5.276244445800771,3155912.1749267583,5.197072497558608,30,3148815.8251953125,4.960527506510415,26,3170134.0,5.671133333333334,29
1,surge,breakout_1p5,474862.0001220703,5.276244445800771,3155912.1749267583,5.197072497558608,30,3148815.8251953125,4.960527506510415,26,3170134.0,5.671133333333334,29
1,surge,q3_post_high_vol,254876.0001220703,2.8319555569118915,3155912.1749267583,5.197072497558608,30,2922332.3251953125,-2.588922493489587,29,3176631.5,5.887716666666676,30
1,surge,no_trade,542004.5001220703,6.022272223578562,3155912.1749267583,5.197072497558608,30,3089500.8251953125,2.9833608398437406,12,3296591.5,9.886383333333338,28
1,uptrend,condition2,542004.5001220703,6.022272223578562,3155912.1749267583,5.197072497558608,30,3089500.8251953125,2.9833608398437406,12,3296591.5,9.886383333333338,28
1,uptrend,breakout_1p5,542004.5001220703,6.022272223578562,3155912.1749267583,5.197072497558608,30,3089500.8251953125,2.9833608398437406,12,3296591.5,9.886383333333338,28
1,uptrend,q3_post_high_vol,436727.58752441406,4.852528750271268,3036475.012329102,1.2158337443034073,31,3089500.8251953125,2.9833608398437406,12,3310751.75,10.358391666666677,27
1,uptrend,no_trade,486501.00018310547,5.405566668701178,3057314.674987793,1.9104891662597767,26,3089500.8251953125,2.9833608398437406,12,3339685.5,11.322849999999995,28
2,crash,condition2,1010913.6749267597,11.232374165852876,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3322132.0000000005,10.737733333333344,42
2,crash,breakout_1p5,1010913.6749267597,11.232374165852876,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3322132.0000000005,10.737733333333344,42
2,crash,q3_post_high_vol,977213.6749267597,10.857929721408443,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3288432.0000000005,9.614400000000023,37
2,crash,no_trade,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,high_vol,condition2,915130.6749267597,10.168118610297338,3306380.1749267583,10.212672497558618,31,3352354.000000001,11.745133333333357,23,3256396.5000000005,8.54655000000002,37
2,high_vol,breakout_1p5,915130.6749267597,10.168118610297338,3306380.1749267583,10.212672497558618,31,3352354.000000001,11.745133333333357,23,3256396.5000000005,8.54655000000002,37
2,high_vol,q3_post_high_vol,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,high_vol,no_trade,542004.5001220703,6.022272223578562,3155912.1749267583,5.197072497558608,30,3089500.8251953125,2.9833608398437406,12,3296591.5,9.886383333333338,28
2,normal,condition2,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,normal,breakout_1p5,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,normal,q3_post_high_vol,867801.0000610352,9.642233334011507,3310789.0000610356,10.359633335367846,32,3384893.0,12.829766666666664,18,3172119.000000001,5.737300000000034,42
2,normal,no_trade,494110.50000000186,5.490116666666678,3339729.000000001,11.32430000000002,37,3179223.0,5.974100000000004,24,2975158.5000000005,-0.8280499999999802,29
2,overheated_range,condition2,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,overheated_range,breakout_1p5,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,overheated_range,q3_post_high_vol,1024057.6749267597,11.378418610297336,3352709.6749267587,11.756989164225295,31,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,overheated_range,no_trade,982211.0123291016,10.913455692545583,3310863.012329102,10.362100410970076,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,settling,condition2,930477.3497314453,10.33863721923829,3288027.349731446,9.60091165771486,16,3354116.0,11.803866666666663,22,3288334.0000000005,9.611133333333344,46
2,settling,breakout_1p5,930477.3497314453,10.33863721923829,3288027.349731446,9.60091165771486,16,3354116.0,11.803866666666663,22,3288334.0000000005,9.611133333333344,46
2,settling,q3_post_high_vol,1055131.2513427753,11.723680570475281,3405408.751342775,13.51362504475917,29,3354116.0,11.803866666666663,22,3295606.5000000005,9.853550000000011,46
2,settling,no_trade,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,stable,condition2,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,stable,breakout_1p5,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,stable,q3_post_high_vol,1002963.6749267597,11.144040832519542,3334465.6749267587,11.148855830891957,31,3351266.0000000005,11.708866666666683,23,3317232.0000000005,10.574400000000006,45
2,stable,no_trade,846113.0997924823,9.401256664360913,3164815.6748657245,5.493855828857486,42,3364065.424926758,12.13551416422527,29,3317232.0000000005,10.574400000000006,45
2,surge,condition2,877295.6749267597,9.747729721408449,3334665.6749267587,11.155522497558623,30,3421020.5,14.034016666666659,17,3121609.500000001,4.053650000000042,38
2,surge,breakout_1p5,877295.6749267597,9.747729721408449,3334665.6749267587,11.155522497558623,30,3421020.5,14.034016666666659,17,3121609.500000001,4.053650000000042,38
2,surge,q3_post_high_vol,760355.1749267578,8.448390832519536,3334665.6749267587,11.155522497558623,30,3278888.5,9.296283333333344,16,3146801.0,4.893366666666665,41
2,surge,no_trade,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,uptrend,condition2,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,uptrend,breakout_1p5,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
2,uptrend,q3_post_high_vol,1090160.7623291016,12.112897359212237,3219187.512329102,7.306250410970061,31,3354116.0,11.803866666666663,22,3516857.250000001,17.228575000000035,41
2,uptrend,no_trade,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,crash,condition2,1110450.3497924805,12.33833721991644,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3530070.000000001,17.669000000000025,42
3,crash,breakout_1p5,1110450.3497924805,12.33833721991644,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3530070.000000001,17.669000000000025,42
3,crash,q3_post_high_vol,1068650.3497924805,11.873892775471994,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3488270.000000001,16.275666666666687,37
3,crash,no_trade,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,high_vol,condition2,838175.8497924823,9.313064997694243,3211029.3497924805,7.034311659749348,28,3352354.000000001,11.745133333333357,23,3274792.5000000005,9.159750000000022,40
3,high_vol,breakout_1p5,838175.8497924823,9.313064997694243,3211029.3497924805,7.034311659749348,28,3352354.000000001,11.745133333333357,23,3274792.5000000005,9.159750000000022,40
3,high_vol,q3_post_high_vol,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,high_vol,no_trade,486501.00018310547,5.405566668701178,3057314.674987793,1.9104891662597767,26,3089500.8251953125,2.9833608398437406,12,3339685.5,11.322849999999995,28
3,normal,condition2,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,normal,breakout_1p5,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,normal,q3_post_high_vol,819475.6749267578,9.10528527696397,3074220.174926758,2.4740058308919233,30,3384893.0,12.829766666666664,18,3360362.500000001,12.012083333333369,44
3,normal,no_trade,448323.3497314453,4.981370552571618,3109294.3497314453,3.643144991048186,20,3179223.0,5.974100000000004,24,3159806.0000000005,5.326866666666685,21
3,overheated_range,condition2,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,overheated_range,breakout_1p5,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,overheated_range,q3_post_high_vol,1160786.3497924805,12.897626108805337,3293900.3497924805,9.79667832641602,30,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,overheated_range,no_trade,1088750.3497924805,12.097226108805348,3221864.3497924805,7.395478326416005,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,settling,condition2,1264838.6749267578,14.053763054741752,3390976.1749267583,13.032539164225266,27,3354116.0,11.803866666666663,22,3519746.500000001,17.324883333333375,49
3,settling,breakout_1p5,1264838.6749267578,14.053763054741752,3390976.1749267583,13.032539164225266,27,3354116.0,11.803866666666663,22,3519746.500000001,17.324883333333375,49
3,settling,q3_post_high_vol,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
3,settling,no_trade,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,stable,condition2,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,stable,breakout_1p5,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,stable,q3_post_high_vol,1050614.8497314453,11.673498330349386,3186578.8497314453,6.219294991048185,30,3351266.0000000005,11.708866666666683,23,3512770.000000001,17.092333333333354,45
3,stable,no_trade,1046659.9249267578,11.62955472140843,3169824.5,5.660816666666668,18,3364065.424926758,12.13551416422527,29,3512770.000000001,17.092333333333354,45
3,surge,condition2,652754.3497924805,7.2528261088053325,3226264.3497924805,7.542144993082678,27,3278337.0,9.277899999999995,30,3148153.000000001,4.93843333333337,37
3,surge,breakout_1p5,652754.3497924805,7.2528261088053325,3226264.3497924805,7.542144993082678,27,3278337.0,9.277899999999995,30,3148153.000000001,4.93843333333337,37
3,surge,q3_post_high_vol,758434.3497924805,8.427048331027564,3226264.3497924805,7.542144993082678,27,3361325.5,12.044183333333326,27,3170844.5,5.694816666666669,39
3,surge,no_trade,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
3,uptrend,condition2,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
3,uptrend,breakout_1p5,1006013.6749267597,11.17792972140843,3334665.6749267587,11.155522497558623,30,3354116.0,11.803866666666663,22,3317232.0000000005,10.574400000000006,45
3,uptrend,q3_post_high_vol,1090160.7623291016,12.112897359212237,3219187.512329102,7.306250410970061,31,3354116.0,11.803866666666663,22,3516857.250000001,17.228575000000035,41
3,uptrend,no_trade,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
4,crash,condition2,1313836.9249267578,14.598188054741756,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
4,crash,breakout_1p5,1313836.9249267578,14.598188054741756,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
4,crash,q3_post_high_vol,1272036.9249267578,14.133743610297312,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3490061.500000001,16.335383333333375,41
4,crash,no_trade,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,high_vol,condition2,1042216.9249267597,11.580188054741768,3422156.4249267587,14.071880830891947,36,3352354.000000001,11.745133333333357,23,3267706.5000000005,8.923550000000024,47
4,high_vol,breakout_1p5,1042216.9249267597,11.580188054741768,3422156.4249267587,14.071880830891947,36,3352354.000000001,11.745133333333357,23,3267706.5000000005,8.923550000000024,47
4,high_vol,q3_post_high_vol,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,high_vol,no_trade,709874.0753173828,7.887489725748709,3297807.2501220712,9.926908337402374,38,3089500.8251953125,2.9833608398437406,12,3322566.0,10.75219999999999,35
4,normal,condition2,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,normal,breakout_1p5,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,normal,q3_post_high_vol,886523.4249267578,9.850260276963985,3139764.4249267583,4.658814164225267,38,3384893.0,12.829766666666664,18,3361866.000000001,12.062200000000022,46
4,normal,no_trade,435165.3497314453,4.83517055257161,3136716.3497314453,4.557211657714855,28,3179223.0,5.974100000000004,24,3119226.0000000005,3.9742000000000166,26
4,overheated_range,condition2,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,overheated_range,breakout_1p5,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,overheated_range,q3_post_high_vol,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,overheated_range,no_trade,1227789.0123291016,13.64210013699001,3359111.512329102,11.970383744303392,33,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,settling,condition2,1264838.6749267578,14.053763054741752,3390976.1749267583,13.032539164225266,27,3354116.0,11.803866666666663,22,3519746.500000001,17.324883333333375,49
4,settling,breakout_1p5,1264838.6749267578,14.053763054741752,3390976.1749267583,13.032539164225266,27,3354116.0,11.803866666666663,22,3519746.500000001,17.324883333333375,49
4,settling,q3_post_high_vol,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,settling,no_trade,1093150.3497924805,12.146114997694223,3226264.3497924805,7.542144993082678,27,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
4,stable,condition2,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,stable,breakout_1p5,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,stable,q3_post_high_vol,1284495.5997314472,14.272173330349403,3418668.099731446,13.955603324381528,38,3351266.0000000005,11.708866666666683,23,3514561.500000001,17.15205000000004,49
4,stable,no_trade,1276751.5000610352,14.186127778455937,3398124.575134278,13.27081917114259,25,3364065.424926758,12.13551416422527,29,3514561.500000001,17.15205000000004,49
4,surge,condition2,830186.9249267578,9.224299165852855,3427859.4249267583,14.26198083089194,35,3278337.0,9.277899999999995,30,3123990.500000001,4.1330166666667,40
4,surge,breakout_1p5,830186.9249267578,9.224299165852855,3427859.4249267583,14.26198083089194,35,3278337.0,9.277899999999995,30,3123990.500000001,4.1330166666667,40
4,surge,q3_post_high_vol,933833.4249267578,10.375926943630652,3427859.4249267583,14.26198083089194,35,3361325.5,12.044183333333326,27,3144648.5,4.821616666666673,42
4,surge,no_trade,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
4,uptrend,condition2,1055131.2513427753,11.723680570475281,3405408.751342775,13.51362504475917,29,3354116.0,11.803866666666663,22,3295606.5000000005,9.853550000000011,46
4,uptrend,breakout_1p5,1055131.2513427753,11.723680570475281,3405408.751342775,13.51362504475917,29,3354116.0,11.803866666666663,22,3295606.5000000005,9.853550000000011,46
4,uptrend,q3_post_high_vol,953437.0874633789,10.59374541625977,3307065.5874633794,10.23551958211264,30,3354116.0,11.803866666666663,22,3292255.500000001,9.74185000000003,46
4,uptrend,no_trade,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,crash,condition2,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
5,crash,breakout_1p5,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
5,crash,q3_post_high_vol,1392089.6749267578,15.467663054741742,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3490061.500000001,16.335383333333375,41
5,crash,no_trade,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,high_vol,condition2,1162269.6749267597,12.914107499186223,3542209.174926759,18.07363916422531,32,3352354.000000001,11.745133333333357,23,3267706.5000000005,8.923550000000024,47
5,high_vol,breakout_1p5,1162269.6749267597,12.914107499186223,3542209.174926759,18.07363916422531,32,3352354.000000001,11.745133333333357,23,3267706.5000000005,8.923550000000024,47
5,high_vol,q3_post_high_vol,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,high_vol,no_trade,833111.8253173828,9.256798059082039,3421045.000122071,14.034833337402365,34,3089500.8251953125,2.9833608398437406,12,3322566.0,10.75219999999999,35
5,normal,condition2,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,normal,breakout_1p5,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,normal,q3_post_high_vol,996260.9249267578,11.069565832519523,3249501.9249267583,8.316730830891949,33,3384893.0,12.829766666666664,18,3361866.000000001,12.062200000000022,46
5,normal,no_trade,505202.0997314453,5.613356663682723,3206753.0997314453,6.891769991048169,24,3179223.0,5.974100000000004,24,3119226.0000000005,3.9742000000000166,26
5,overheated_range,condition2,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,overheated_range,breakout_1p5,1296536.9249267578,14.405965832519541,3427859.4249267583,14.26198083089194,35,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,overheated_range,q3_post_high_vol,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,overheated_range,no_trade,1227789.0123291016,13.64210013699001,3359111.512329102,11.970383744303392,33,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,settling,condition2,1392923.1749267578,15.476924165852868,3519060.6749267583,17.30202249755861,28,3354116.0,11.803866666666663,22,3519746.500000001,17.324883333333375,49
5,settling,breakout_1p5,1392923.1749267578,15.476924165852868,3519060.6749267583,17.30202249755861,28,3354116.0,11.803866666666663,22,3519746.500000001,17.324883333333375,49
5,settling,q3_post_high_vol,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,settling,no_trade,1160786.3497924805,12.897626108805337,3293900.3497924805,9.79667832641602,30,3354116.0,11.803866666666663,22,3512770.000000001,17.092333333333354,45
5,stable,condition2,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,stable,breakout_1p5,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,stable,q3_post_high_vol,1393391.8497314472,15.482131663682752,3527564.349731446,17.585478324381533,35,3351266.0000000005,11.708866666666683,23,3514561.500000001,17.15205000000004,49
5,stable,no_trade,1393627.7500610352,15.484752778455956,3515000.825134278,17.166694171142606,21,3364065.424926758,12.13551416422527,29,3514561.500000001,17.15205000000004,49
5,surge,condition2,950239.6749267578,10.55821861029731,3547912.1749267583,18.263739164225278,31,3278337.0,9.277899999999995,30,3123990.500000001,4.1330166666667,40
5,surge,breakout_1p5,950239.6749267578,10.55821861029731,3547912.1749267583,18.263739164225278,31,3278337.0,9.277899999999995,30,3123990.500000001,4.1330166666667,40
5,surge,q3_post_high_vol,1053886.1749267578,11.709846388075086,3547912.1749267583,18.263739164225278,31,3361325.5,12.044183333333326,27,3144648.5,4.821616666666673,42
5,surge,no_trade,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
5,uptrend,condition2,1097091.7513427753,12.189908348253065,3447369.251342775,14.912308378092497,27,3354116.0,11.803866666666663,22,3295606.5000000005,9.853550000000011,46
5,uptrend,breakout_1p5,1097091.7513427753,12.189908348253065,3447369.251342775,14.912308378092497,27,3354116.0,11.803866666666663,22,3295606.5000000005,9.853550000000011,46
5,uptrend,q3_post_high_vol,1063891.337463379,11.821014860704215,3417519.8374633794,13.917327915445977,25,3354116.0,11.803866666666663,22,3292255.500000001,9.74185000000003,46
5,uptrend,no_trade,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
6,crash,condition2,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,crash,breakout_1p5,1433889.6749267578,15.932107499186188,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3531861.500000001,17.72871666666669,46
6,crash,q3_post_high_vol,1392089.6749267578,15.467663054741742,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3490061.500000001,16.335383333333375,41
6,crash,no_trade,1416589.6749267578,15.739885276963971,3547912.1749267583,18.263739164225278,31,3354116.0,11.803866666666663,22,3514561.500000001,17.15205000000004,49
6,high_vol,condition2,1181569.6749267597,13.128551943630672,3542209.174926759,18.07363916422531,32,3352354.000000001,11.745133333333357,23,3287006.5000000005,9.566883333333354,44
6,high_vol,breakout_1p5,1181569.6749267597,13.128551943630672,3542209.174926759,18.07363916422531,32,3352354.000000001,11.745133333333357,23,3287006.5000000005,9.566883333333354,44
