ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,ocr_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,quarter_return_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,year_end_close,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason
8699.T,HSホールディングス,東証スタンダード,証券先物/証券・先物,証券先物/証券・先物,,,業績予想更新あり / 貸借,2,1,1,3.0,1.0,5.0,,5.0,4.0,3.96,0.4,0.8,,,,3.2674892760684138,-18.62567811934901,5.785123966942152,5.769709027605074,0.0,33.86727688787185,20.0,0.7309521795808747,13.024085637823369,50.0,90.0,1170.0,証券、商品先物取引業,1.0,0.4220739003581343,0.7591959798994975,0.8213793589686778,0.6536399278738565,False,score=0.654 | annual=33.9 | q4=20.0 | trend_r2=0.731 | per_score=1.0
6543.T,日宣,東証スタンダード,サービス/メディア,サービス/メディア,,,"業績予想更新あり / 優待あり / 信用 / 【QAあり】日宣、売上高、営業利益ともに過去最高を更新 中間配当の開始・株主優待制度の導入により株主還元を一層拡充へ / 【QAあり】日宣、売上高、営業利益ともに過去最高を更新 中間配当の開始・株主優待制度の導入により株主還元を一層拡充へ2025/10/24 13:00 ログミーファイナンス / 【QAあり】日宣、売上高55億3,300万円、営業利益3億9,300万円と過去最高を達成 中間配当を新設し通期29円と3期連続で増配予定 / 【QAあり】日宣、売上高55億3,300万円、営業利益3億9,300万円と過去最高を達成 中間配当を新設し通期29円と3期連続で増配予定2025/04/24 17:00 ログミーファイナンス",8,0,8,4.0,3.0,3.0,4.0,5.0,5.0,7.42,1.18,2.63,,,,,,,,,89.82300884955751,10.000000000000009,0.7190108353982645,18.63799283154122,75.0,60.0,1287.0,サービス業,1.0,0.4923401117622986,0.7899615725687261,0.7822387635433228,0.6842494994813959,False,score=0.684 | annual=89.8 | q4=10.0 | trend_r2=0.719 | per_score=1.0
7102.T,日本車輌製造,東証プライム,輸送用機器/建設農業機械・産業車両,輸送用機器/建設農業機械・産業車両,,,業績予想更新あり / 優待あり / 貸借,4,0,4,3.0,1.0,4.0,3.0,5.0,5.0,6.84,0.73,1.07,,,,1.7230641478098496,18.24080749819754,24.68827930174564,24.69635627530362,14.28571428571428,72.43735763097949,36.34726224783862,0.7180298541306351,21.56514006224989,58.333333333333336,90.0,3785.0,輸送用機器,1.0,0.5946424084083397,0.8142890925214308,0.7827201085583385,0.7310989562892304,True,score=0.731 | annual=72.4 | q4=36.3 | trend_r2=0.718 | per_score=1.0
8387.T,四国銀行,東証プライム,銀行/地方銀行,銀行/地方銀行,,,業績予想更新あり / 優待あり / 貸借,7,0,7,4.0,4.0,5.0,,5.0,5.0,5.79,0.5,2.45,,,,2.16781528058998,,136.3129311610157,136.06858542559706,12.00000000000001,51.68248490077654,21.998612074947957,0.7096981751605334,22.248614410134604,58.333333333333336,100.0,1758.0,銀行業,1.0,0.637664719742985,0.7851670115282294,0.8730621390222595,0.7511202349021999,True,score=0.751 | annual=51.7 | q4=22.0 | trend_r2=0.71 | per_score=1.0
6366.T,千代田化工建設,東証スタンダード,建設/建設・土木,建設/建設・土木,,,業績予想更新あり / 貸借,1,0,1,4.0,4.0,3.0,1.0,5.0,5.0,3.5,10.26,0.0,,,,-15.74920837080852,22.845092338561063,16.72286656538333,26.534859521331946,,128.26086956521738,94.96021220159152,0.6513559898442043,21.62921348314607,75.0,95.0,735.0,建設業,1.0,0.6304620388919255,0.8581081879988177,0.5594462617903224,0.7186996505697064,False,score=0.719 | annual=128.3 | q4=95.0 | trend_r2=0.651 | per_score=1.0
9171.T,栗林商船,東証スタンダード,海運/海運,海運/海運,,,業績予想更新あり / 優待あり / 信用 / 低PBRで投資妙味のありそうな造船･船舶関連銘柄TOP20 / 低PBRで投資妙味のありそうな造船･船舶関連銘柄TOP20,1,0,1,3.0,4.0,2.0,2.0,5.0,4.0,6.68,0.64,1.41,,,,1.3736315501874818,-0.1848428835489857,98.70839542970693,102.62828535669586,10004.0,117.66630316248636,19.52095808383234,0.6168372951982848,30.952380952380956,58.333333333333336,80.0,1996.0,海運業,1.0,0.5027519514548857,0.7531096659769436,0.8088783351239573,0.6766381997236262,False,score=0.677 | annual=117.7 | q4=19.5 | trend_r2=0.617 | per_score=1.0
8075.T,神鋼商事,東証プライム,卸売/鉄鋼,卸売/鉄鋼,,,業績予想更新あり / 貸借,2,1,1,2.0,1.0,1.0,2.0,5.0,3.0,7.46,0.66,4.43,,,,3.2118824907603427,-10.005293806246696,7.438981665304212,7.402837754472546,6.000000000000005,21.10047846889953,16.797415782187365,0.6150309185246992,25.64593301435407,58.333333333333336,100.0,2531.0,卸売業,1.0,0.303325867855331,0.6735619272834762,0.9309534667191643,0.595457614370763,False,score=0.595 | annual=21.1 | q4=16.8 | trend_r2=0.615 | per_score=1.0
8309.T,三井住友トラストグループ,東証プライム,225/銀行,225/銀行,,,業績予想更新あり / 貸借,5,0,5,5.0,5.0,5.0,,4.0,4.0,11.34,1.03,3.43,,,,-2.136168966352636,,14.503076057212729,18.46496106785316,,28.37946788497716,14.254962927529302,0.6055719968795474,26.468410661401776,58.333333333333336,100.0,4777.0,銀行業,1.0,0.6353819147373956,0.6808690511380432,0.8385152788958299,0.6964777989493739,False,score=0.696 | annual=28.4 | q4=14.3 | trend_r2=0.606 | per_score=1.0
6302.T,住友重機械工業,東証プライム,225/機械,225/機械,,,業績予想更新あり / 貸借,1,0,1,3.0,1.0,3.0,3.0,3.0,5.0,18.37,0.89,2.85,,,,,,,,,31.04864181933038,21.564605918546743,0.6049097580322205,18.89057750759878,50.0,50.0,4149.0,機械,1.0,0.2447468459652412,0.6812828850133017,0.8330112120955707,0.5588409367629343,False,score=0.559 | annual=31.0 | q4=21.6 | trend_r2=0.605 | per_score=1.0
5707.T,東邦亜鉛,東証プライム,非鉄金属/非鉄金属・金属製品,非鉄金属/非鉄金属・金属製品,,,業績予想更新あり / 貸借 / 【QAあり】東邦亜鉛、EBITDA黒字化で業績は回復傾向、収益改善施策が進展 市況高騰や残務費用軽減を追い風に下期は反転攻勢へ / 【QAあり】東邦亜鉛、EBITDA黒字化で業績は回復傾向、収益改善施策が進展 市況高騰や残務費用軽減を追い風に下期は反転攻勢へ2025/11/21 19:00 ログミーファイナンス,2,0,2,3.0,4.0,3.0,1.0,5.0,5.0,7.03,,0.0,,,,-6.2304481772751386,-53.77777777777778,-189.16323731138544,-141.30434782608697,,91.65120593692022,65.28,0.5837712740241412,38.78378378378379,58.333333333333336,95.0,1033.0,非鉄金属,1.0,0.3560202801066759,0.7654448714159031,0.5543442209739959,0.5799261343692921,False,score=0.58 | annual=91.7 | q4=65.3 | trend_r2=0.584 | per_score=1.0
