date,phase_name,post_major_crash_mode,post_major_phase,post_major_active,sector_mode,sector_top_share,sector_hhi,sector_count,price_top3_share,positive_count,chosen_etf,etf_scores_json
2020-01-06,stable,False,stable,False,dispersed,0.14285714285714285,0.08386479591836733,25,0.2303120005437116,85,,{}
2020-01-07,stable,False,stable,False,dispersed,0.14285714285714285,0.08386479591836733,25,0.31793971793198783,56,,{}
2020-01-08,normal,False,normal,False,dispersed,0.14285714285714285,0.08386479591836733,25,0.24879132190351874,84,,{}
2020-01-09,normal,False,normal,False,dispersed,0.14285714285714285,0.08386479591836733,25,0.35322932963185855,47,,{}
2020-01-10,normal,False,normal,False,dispersed,0.14285714285714285,0.08386479591836733,25,0.27703685401267303,60,,{}
2020-01-14,normal,False,normal,False,dispersed,0.14285714285714285,0.08386479591836733,25,0.32859102677253016,60,,{}
2020-01-15,normal,False,normal,False,dispersed,0.14285714285714285,0.08386479591836733,25,0.24065138286344923,67,,{}
2020-01-16,normal,False,normal,False,dispersed,0.14285714285714285,0.08386479591836733,25,0.3447162153288632,48,,{}
2020-01-17,normal,False,normal,False,dispersed,0.14285714285714285,0.08386479591836733,25,0.2390636767711572,65,,{}
2020-01-20,normal,False,normal,False,dispersed,0.14285714285714285,0.08386479591836733,25,0.26282394595083697,47,,{}
2020-01-21,normal,False,normal,False,dispersed,0.19130434782608696,0.09958412098298675,21,0.22165371842044695,68,,{}
2020-01-22,normal,False,normal,False,dispersed,0.19130434782608696,0.09958412098298675,21,0.2610165717176251,61,,{}
2020-01-23,normal,False,normal,False,dispersed,0.19130434782608696,0.09958412098298675,21,0.3065081597595702,77,,{}
2020-01-24,normal,False,normal,False,dispersed,0.19130434782608696,0.09958412098298675,21,0.28764947957864917,71,,{}
2020-01-27,stable,False,stable,False,dispersed,0.19130434782608696,0.09958412098298675,21,0.34916786227016927,57,,{}
2020-01-28,normal,False,normal,False,concentrated,0.19130434782608696,0.09958412098298675,21,0.5862423061551152,29,,{}
2020-01-29,normal,False,normal,False,dispersed,0.19130434782608696,0.09958412098298675,21,0.4509962503395149,24,,{}
2020-01-30,normal,False,normal,False,dispersed,0.19130434782608696,0.09958412098298675,21,0.4854077215266083,14,,{}
2020-01-31,normal,False,normal,False,concentrated,0.19130434782608696,0.09958412098298675,21,0.8364817893538766,10,,{}
2020-02-03,normal,False,normal,False,concentrated,0.19130434782608696,0.09958412098298675,21,0.716747293052921,15,,{}
2020-02-04,normal,False,normal,False,dispersed,0.13846153846153847,0.08828402366863906,17,0.45347631510299746,13,,{}
2020-02-05,normal,False,normal,False,dispersed,0.13846153846153847,0.08828402366863906,17,0.4403587156383922,18,,{}
2020-02-06,normal,False,normal,False,dispersed,0.13846153846153847,0.08828402366863906,17,0.35903040717945295,23,,{}
2020-02-07,normal,False,normal,False,dispersed,0.13846153846153847,0.08828402366863906,17,0.1881499088713891,56,,{}
2020-02-10,normal,False,normal,False,dispersed,0.13846153846153847,0.08828402366863906,17,0.1806446074034788,42,,{}
2020-02-12,reversal_up,False,reversal_up,False,dispersed,0.13846153846153847,0.08828402366863906,17,0.22953662554990903,38,,{}
2020-02-13,reversal_up,False,reversal_up,False,dispersed,0.13846153846153847,0.08828402366863906,17,0.2813527935696918,35,,{}
2020-02-14,normal,False,normal,False,dispersed,0.13846153846153847,0.08828402366863906,17,0.23765171101344315,34,,{}
2020-02-17,normal,False,normal,False,dispersed,0.13846153846153847,0.08828402366863906,17,0.5121010209582145,17,,{}
2020-02-18,normal,False,normal,False,concentrated,0.13846153846153847,0.08828402366863906,17,0.6378184457251362,12,,{}
2020-02-19,normal,False,normal,False,concentrated,0.21212121212121213,0.10743801652892566,15,0.6932438911461207,9,,{}
2020-02-20,normal,False,normal,False,concentrated,0.21212121212121213,0.10743801652892566,15,0.6899265705935126,9,,{}
2020-02-21,normal,False,normal,False,concentrated,0.21212121212121213,0.10743801652892566,15,0.622897735265581,8,,{}
2020-02-25,stable,False,stable,False,concentrated,0.21212121212121213,0.10743801652892566,15,0.7501984376572362,7,,{}
2020-02-26,normal,False,normal,False,concentrated,0.21212121212121213,0.10743801652892566,15,1.0,1,,{}
2020-02-27,normal,False,normal,False,concentrated,0.21212121212121213,0.10743801652892566,15,1.0,2,,{}
2020-02-28,normal,False,normal,False,concentrated,0.21212121212121213,0.10743801652892566,15,1.0,0,,{}
2020-03-02,crash,True,crash,False,concentrated,0.21212121212121213,0.10743801652892566,15,1.0,1,,{}
2020-03-03,crash,True,crash,False,concentrated,0.21212121212121213,0.10743801652892566,15,1.0,1,,{}
2020-03-04,crash,True,crash,False,concentrated,0.21212121212121213,0.10743801652892566,15,1.0,1,,{}
2020-03-05,crash,True,crash,False,concentrated,0.2857142857142857,0.18367346938775508,6,1.0,2,,{}
2020-03-06,crash,True,crash,False,concentrated,0.2857142857142857,0.18367346938775508,6,1.0,2,,{}
2020-03-09,crash,True,crash,False,concentrated,0.2857142857142857,0.18367346938775508,6,0.8739658493696125,5,,{}
2020-03-10,crash,True,crash,False,concentrated,0.2857142857142857,0.18367346938775508,6,1.0,1,,{}
2020-03-11,crash,True,crash,False,concentrated,0.2857142857142857,0.18367346938775508,6,1.0,0,,{}
2020-03-12,crash,True,crash,False,concentrated,0.2857142857142857,0.18367346938775508,6,1.0,0,,{}
2020-03-13,crash,True,crash,False,concentrated,0.2857142857142857,0.18367346938775508,6,1.0,0,,{}
2020-03-16,crash,True,crash,False,concentrated,0.2857142857142857,0.18367346938775508,6,1.0,0,,{}
2020-03-17,crash,True,crash,False,concentrated,0.2857142857142857,0.18367346938775508,6,1.0,0,,{}
2020-03-18,crash,True,crash,False,concentrated,0.2857142857142857,0.18367346938775508,6,1.0,0,,{}
2020-03-19,crash,True,crash,False,concentrated,1.0,1.0,0,1.0,0,,{}
2020-03-23,crash,True,crash,False,concentrated,1.0,1.0,0,1.0,0,,{}
2020-03-24,crash,True,crash,False,concentrated,1.0,1.0,0,1.0,0,,{}
2020-03-25,capitulation_end,True,capitulation_end,True,concentrated,1.0,1.0,0,1.0,0,2516.T,"{""1306.T"": 0.2035896120429811, ""1321.T"": 0.19064754322778887, ""1328.T"": 0.1777292168418395, ""1489.T"": 0.19895709775714432, ""1593.T"": 0.14288924936250336, ""2516.T"": 0.25661426889432903}"
2020-03-26,capitulation_end,True,capitulation_end,True,concentrated,1.0,1.0,0,1.0,0,2516.T,"{""1306.T"": -999.0, ""1321.T"": -999.0, ""1328.T"": -999.0, ""1489.T"": -999.0, ""1593.T"": 0.17707382190954857, ""2516.T"": -999.0}"
2020-03-27,capitulation_end,True,capitulation_end,True,concentrated,1.0,1.0,0,1.0,0,,"{""1306.T"": 0.21025395012411685, ""1321.T"": 0.15254464018379355, ""1328.T"": -999.0, ""1489.T"": 0.21029977980497983, ""1593.T"": 0.14352246716040462, ""2516.T"": 0.1112511483487637}"
2020-03-30,crash,True,crash,False,concentrated,1.0,1.0,0,1.0,0,,{}
2020-03-31,capitulation_end,True,capitulation_end,True,concentrated,1.0,1.0,0,1.0,0,1321.T,"{""1306.T"": -999.0, ""1321.T"": 0.23656712667248425, ""1328.T"": -999.0, ""1489.T"": 0.19464594249047507, ""1593.T"": -999.0, ""2516.T"": 0.16077027314441594}"
