date,ticker,simple_sector,sector_33,action,price,shares,cash_after,signal_score,macro_confirm_score,macro_corr_score,signal_basis_date,reason
2026-01-23,6343.T,機械/住宅建設,機械,BUY,180.67,400,2937365.0,0.5924783595198593,0.7282264788438019,0.1521637234973503,2026-01-22,buy_breakout_up
2026-01-27,6343.T,機械/住宅建設,機械,SELL,186.0,400,3011765.0,0.5075286256885609,,,2026-01-26,sell_signal
2026-01-30,6343.T,機械/住宅建設,機械,BUY,182.7,500,2920415.0,0.5450681661779186,-0.14348836789146827,-0.03635285220667242,2026-01-29,buy_breakout_up
2026-02-02,5901.T,金属製品/飲料,金属製品,BUY,3933.1249999999995,100,2527102.5,0.49878220461002276,-0.12661981306930611,-0.05430825296344608,2026-01-30,buy_breakout_up
2026-02-02,1938.T,建設/設備工事,建設業,BUY,2328.0,100,2294302.5,0.43643343468755097,-0.12661981306930611,-0.04545210901127664,2026-01-30,buy_breakout_up
2026-02-02,3352.T,小売/他消費財小売り,小売業,BUY,1650.0,200,1964302.5,0.40942986110755303,-0.12661981306930611,-0.037876677371647204,2026-01-30,buy_breakout_up
2026-02-02,7231.T,輸送用機器/自動車部品,輸送用機器,BUY,3176.95,100,1646607.5,0.393514476168105,-0.12661981306930611,-0.06083303648463942,2026-01-30,buy_breakout_up
2026-02-02,9405.T,大幅増額/情報通信,情報・通信業,BUY,842.4499999999999,600,1141137.5,0.3607484078958196,-0.12661981306930611,-0.03224866855678611,2026-01-30,buy_breakout_up
2026-02-03,6343.T,機械/住宅建設,機械,SELL,183.0,500,1232637.5,0.5519355750486887,,,2026-02-02,sell_signal
2026-02-03,5901.T,金属製品/飲料,金属製品,SELL,3969.0,100,1629537.5,0.4765964913601946,,,2026-02-02,sell_signal
2026-02-03,1938.T,建設/設備工事,建設業,SELL,2345.0,100,1864037.5,0.4483082863229539,,,2026-02-02,sell_signal
2026-02-03,3352.T,小売/他消費財小売り,小売業,SELL,1672.0,200,2198437.5,0.4206096847950831,,,2026-02-02,sell_signal
2026-02-03,7231.T,輸送用機器/自動車部品,輸送用機器,SELL,3175.0,100,2515937.5,0.38626287268388143,,,2026-02-02,sell_signal
2026-02-03,9405.T,大幅増額/情報通信,情報・通信業,SELL,844.0,600,3022337.5,0.3717103186028312,,,2026-02-02,sell_signal
2026-02-04,6343.T,機械/住宅建設,機械,BUY,185.74499999999998,500,2929465.0,0.6001326476897142,0.5087782560936658,0.2251390423998452,2026-02-03,buy_breakout_up
2026-02-04,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,887.1099999999999,100,2840754.0,0.5252555832542739,0.5087782560936658,0.3650979684035134,2026-02-03,buy_breakout_up
2026-02-04,3289.T,225/不動産,不動産業,BUY,1477.84,100,2692970.0,0.4585950217993327,0.5087782560936658,0.21758548810483874,2026-02-03,buy_breakout_up
2026-02-05,6343.T,機械/住宅建設,機械,SELL,188.0,500,2786970.0,0.6003634930905913,,,2026-02-04,sell_signal
2026-02-05,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,887.0,100,2875670.0,0.49617049596919405,,,2026-02-04,sell_signal
2026-02-05,3289.T,225/不動産,不動産業,SELL,1494.0,100,3025070.0,0.43182739106025647,,,2026-02-04,sell_signal
2026-02-06,6343.T,機械/住宅建設,機械,BUY,190.82,400,2948742.0,0.6116506804107319,0.5069805624776011,0.15203752347544536,2026-02-05,buy_breakout_up
2026-02-06,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,900.305,100,2858711.5,0.5310053964483418,0.5069805624776011,0.2851802575780001,2026-02-05,buy_breakout_up
2026-02-06,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1084.02,100,2750309.5,0.3834957980079094,0.5069805624776011,0.13690164913788394,2026-02-05,buy_breakout_up
2026-02-09,6343.T,機械/住宅建設,機械,SELL,193.0,400,2827509.5,0.5743665120020118,,,2026-02-06,sell_signal
2026-02-09,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,909.0,100,2918409.5,0.5061649263338702,,,2026-02-06,sell_signal
2026-02-09,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1093.0,100,3027709.5,0.3609611643815491,,,2026-02-06,sell_signal
2026-02-10,6343.T,機械/住宅建設,機械,BUY,195.89499999999998,400,2949351.5,0.6400888093788702,0.9873598293077077,0.22766879328066048,2026-02-09,buy_breakout_up
2026-02-10,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,922.6349999999999,100,2857088.0,0.5796359667054906,0.9873598293077077,0.3957193245270544,2026-02-09,buy_breakout_up
2026-02-10,4977.T,化学/食品,化学,BUY,1297.1699999999998,100,2727371.0,0.545459917854926,0.9873598293077077,0.31745286731072186,2026-02-09,buy_breakout_up
2026-02-10,7241.T,輸送用機器/自動車部品,輸送用機器,BUY,1109.395,100,2616431.5,0.4099347384000993,0.9873598293077077,0.11992972974605638,2026-02-09,buy_breakout_up
2026-02-12,6343.T,機械/住宅建設,機械,SELL,214.0,400,2702031.5,0.6836403416764106,,,2026-02-10,take_profit
2026-02-12,1768.T,建設/建設・土木,建設業,BUY,1658.5099999999998,1600,48415.500000000466,0.7331087100359089,0.17357871668658711,0.10194423580614824,2026-02-10,buy_breakout_up
2026-02-16,7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,940.0,100,142415.50000000047,0.5370943535562536,,,2026-02-13,sell_signal
2026-02-16,4977.T,化学/食品,化学,SELL,1380.0,100,280415.50000000047,0.4937120601898652,,,2026-02-13,sell_signal
2026-02-16,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1130.0,100,393415.50000000047,0.3675256972192576,,,2026-02-13,sell_signal
2026-02-16,1768.T,建設/建設・土木,建設業,SELL,1687.0,1600,3092615.5000000005,0.5467549319428268,,,2026-02-13,sell_signal
2026-02-18,7887.T,その他製品/住宅設備・機器,その他製品,BUY,12460.0,200,600615.5000000005,0.7561223740647731,0.0,0.0,2026-02-17,buy_breakout_up
2026-02-20,7887.T,その他製品/住宅設備・機器,その他製品,SELL,12170.0,200,3034615.5000000005,0.7938141781122293,,,2026-02-19,sell_signal
2026-02-26,8600.T,銀行/地方銀行,銀行業,BUY,960.1899999999999,100,2938596.5000000005,0.6606002790584311,0.6407097489923465,0.19590883422208163,2026-02-25,buy_breakout_up
2026-02-27,4619.T,化学/タイヤ・ゴム,化学,BUY,2487.765,500,1694714.0000000005,0.4918814998924239,0.6672415800717987,0.1331758167608409,2026-02-26,buy_breakout_up
2026-02-27,1879.T,建設/建設・土木,建設業,BUY,2175.145,700,172112.50000000047,0.42808881501481794,0.6672415800717987,0.35769823416270585,2026-02-26,buy_breakout_up
2026-03-03,8600.T,銀行/地方銀行,銀行業,SELL,919.0,100,264012.50000000047,0.5326241513197998,,,2026-03-02,sell_signal
2026-03-03,4619.T,化学/タイヤ・ゴム,化学,SELL,2416.0,500,1472012.5000000005,0.4380125384471201,,,2026-03-02,sell_signal
2026-03-03,1879.T,建設/建設・土木,建設業,SELL,2054.0,700,2909812.5000000005,0.35905363236584126,,,2026-03-02,stop_loss
