mapping_name,mapping_ja,earnings_pre_days,earnings_post_days,phase_shift_days,phase_proxy_mode,rebuild_interval_trading_days,high_vol_take_profit_pct,weak_uptrend_take_profit_pct,dataset,final_capital,total_return_pct,num_buys,max_drawdown_pct,phase_pnl
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,7,,,q2_2024,3023591.0962524414,0.786369875081383,50,-5.986939837831551,"{'capitulation_end': 5200.0, 'crash': 105179.14630126953, 'downtrend': -60900.0, 'normal': -113357.2958984375, 'overheated_range': -5093.4044189453125, 'stable': 14295.150268554688, 'surge': 0.0, 'uptrend': 78267.5}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,7,,,q3,3541538.659973145,18.0512886657715,84,-2.3875161153054214,"{'normal': 155209.00000000047, 'overheated_range': 4300.0, 'settling': 196049.2998046875, 'stable': 2172.0, 'uptrend': 183808.36016845703}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,7,,,q4,3283642.4998779306,9.45474999593101,58,-7.010186062723389,"{'high_vol': 80532.99987793062, 'normal': 196109.5, 'stable': 21300.0, 'surge': -14300.0, 'uptrend': 0.0}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,7,,,4q2,2938975.4975585947,-2.0341500813801816,68,-13.679085961144866,"{'crash': -236933.00244140625, 'high_vol': 14140.500000000466, 'normal': 98357.5, 'settling': 77141.50000000047, 'stable': -10831.0, 'surge': -2900.0}"
