date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,543154.0,2450800.0,2993954.0,8
2026-01-07,543154.0,2470000.0,3013154.0,8
2026-01-08,543154.0,2452000.0,2995154.0,8
2026-01-09,338606.0,2670300.0,3008906.0,8
2026-01-12,338606.0,2670300.0,3008906.0,8
2026-01-13,551606.0,2492600.0,3044206.0,7
2026-01-14,1983.5,3088600.0,3090583.5,8
2026-01-15,1983.5,3103200.0,3105183.5,8
2026-01-16,133541.00000000006,3017300.0,3150841.0,7
2026-01-19,133541.00000000006,2984800.0,3118341.0,7
2026-01-20,133541.00000000006,2953400.0,3086941.0,7
2026-01-21,569441.0,2510800.0,3080241.0,6
2026-01-22,230564.00000000012,2913800.0,3144364.0,6
2026-01-23,57221.50000000012,3100000.0,3157221.5,5
2026-01-26,1199721.5,1860700.0,3060421.5,4
2026-01-27,110301.5,2904200.0,3014501.5,3
2026-01-28,1185077.5,1780000.0,2965077.5,1
2026-01-29,1185077.5,1807200.0,2992277.5,1
2026-01-30,1185077.5,1778400.0,2963477.5,1
2026-02-02,48357.50000000006,2892200.0,2940557.5,5
2026-02-03,470357.50000000006,2576000.0,3046357.5,4
2026-02-04,322573.50000000006,2816650.0,3139223.5,5
2026-02-05,14173.5,3123500.0,3137673.5,5
2026-02-06,266773.5,2938350.0,3205123.5,4
2026-02-09,266773.5,2951700.0,3218473.5,4
2026-02-10,610773.5,2664150.0,3274923.5,3
2026-02-11,610773.5,2664150.0,3274923.5,3
2026-02-12,113220.50000000006,3155200.0,3268420.5,4
2026-02-13,113220.50000000006,3210200.0,3323420.5,4
2026-02-16,113220.50000000006,3205900.0,3319120.5,4
2026-02-17,312220.50000000006,3069950.0,3382170.5,3
2026-02-18,465739.25,2904600.0,3370339.25,2
2026-02-19,465739.25,2952300.0,3418039.25,2
2026-02-20,465739.25,2850000.0,3315739.25,2
2026-02-23,465739.25,2850000.0,3315739.25,2
2026-02-24,2853019.25,493500.0,3346519.25,1
2026-02-25,2853019.25,492300.0,3345319.25,1
2026-02-26,2853019.25,494100.0,3347119.25,1
2026-02-27,86535.25,3318400.0,3404935.25,3
2026-03-02,86535.25,3219500.0,3306035.25,3
2026-03-03,1998956.25,1208000.0,3206956.25,1
2026-03-04,3170716.25,0.0,3170716.25,0
2026-03-05,515716.25,2643000.0,3158716.25,2
2026-03-06,3159716.25,0.0,3159716.25,0
2026-03-09,3159716.25,0.0,3159716.25,0
2026-03-10,3237516.25,0.0,3237516.25,0
