date,cash,market_value,equity,positions
2025-10-01,3000000.0,0.0,3000000.0,0
2025-10-02,101160.0,2860800.0,2961960.0,1
2025-10-03,101160.0,2798400.0,2899560.0,1
2025-10-06,114060.0,2754500.0,2868560.0,1
2025-10-07,114060.0,2793000.0,2907060.0,1
2025-10-08,114060.0,2758000.0,2872060.0,1
2025-10-09,114060.0,2768500.0,2882560.0,1
2025-10-10,114060.0,2677500.0,2791560.0,1
2025-10-14,2767060.0,0.0,2767060.0,0
2025-10-15,2767060.0,0.0,2767060.0,0
2025-10-16,1889085.0,892000.0,2781085.0,1
2025-10-17,1889085.0,883000.0,2772085.0,1
2025-10-20,1889085.0,914000.0,2803085.0,1
2025-10-21,1889085.0,909000.0,2798085.0,1
2025-10-22,167645.00000000023,2629500.0,2797145.0,3
2025-10-23,167645.00000000023,2650000.0,2817645.0,3
2025-10-24,1162145.0000000002,1700000.0,2862145.0,2
2025-10-27,1969145.0000000002,935000.0,2904145.0,1
2025-10-28,2919145.0,0.0,2919145.0,0
2025-10-29,2919145.0,0.0,2919145.0,0
2025-10-30,2919145.0,0.0,2919145.0,0
2025-10-31,2919145.0,0.0,2919145.0,0
2025-11-04,2919145.0,0.0,2919145.0,0
2025-11-05,2919145.0,0.0,2919145.0,0
2025-11-06,2919145.0,0.0,2919145.0,0
2025-11-07,2919145.0,0.0,2919145.0,0
2025-11-10,2919145.0,0.0,2919145.0,0
2025-11-11,2919145.0,0.0,2919145.0,0
2025-11-12,2919145.0,0.0,2919145.0,0
2025-11-13,2919145.0,0.0,2919145.0,0
2025-11-14,2919145.0,0.0,2919145.0,0
2025-11-17,2919145.0,0.0,2919145.0,0
2025-11-18,2919145.0,0.0,2919145.0,0
2025-11-19,2919145.0,0.0,2919145.0,0
2025-11-20,2919145.0,0.0,2919145.0,0
2025-11-21,1705712.5,1218000.0,2923712.5,1
2025-11-25,1705712.5,1227000.0,2932712.5,1
2025-11-26,1705712.5,1251000.0,2956712.5,1
2025-11-27,886201.5000000001,2076300.0,2962501.5,2
2025-11-28,597401.5000000001,2386400.0,2983801.5,3
2025-12-01,597401.5000000001,2350500.0,2947901.5,3
2025-12-02,597401.5000000001,2344800.0,2942201.5,3
2025-12-03,867701.5000000001,2065500.0,2933201.5,2
2025-12-04,867701.5000000001,2122600.0,2990301.5,2
2025-12-05,2196701.5,825000.0,3021701.5,1
2025-12-08,2196701.5,830500.0,3027201.5,1
2025-12-09,2196701.5,833800.0,3030501.5,1
2025-12-10,2196701.5,822800.0,3019501.5,1
2025-12-11,2196701.5,817300.0,3014001.5,1
2025-12-12,2196701.5,830500.0,3027201.5,1
2025-12-15,397106.5000000001,2670000.0,3067106.5,3
2025-12-16,397106.5000000001,2617900.0,3015006.5,3
2025-12-17,2188106.5,840400.0,3028506.5,1
2025-12-18,2188106.5,832700.0,3020806.5,1
2025-12-19,1353269.0,1678800.0,3032069.0,3
2025-12-22,1125269.0,1921600.0,3046869.0,4
2025-12-23,1125269.0,1927500.0,3052769.0,4
2025-12-24,82661.00000000023,2960900.0,3043561.0,5
2025-12-25,524661.0000000002,2532100.0,3056761.0,4
2025-12-26,524661.0000000002,2551400.0,3076061.0,4
2025-12-29,524661.0000000002,2583400.0,3108061.0,4
2025-12-30,524661.0000000002,2577300.0,3101961.0,4
