date,ticker,action,price,shares,reason,nikkei_phase
2025-07-01,7419.T,BUY,1065.75,2800,condition2_entry,uptrend
2025-07-09,7419.T,SELL,1160.0,2800,take_profit,uptrend
2025-07-14,1997.T,BUY,2867.3749999999995,1100,condition2_entry,uptrend
2025-07-15,8600.T,BUY,614.0749999999999,100,breakout_1p5_entry,stable
2025-08-07,8600.T,SELL,611.0,100,pre_earnings_exit,settling
2025-08-07,8864.T,BUY,1036.3149999999998,100,q3_post_high_vol_entry,settling
2025-08-14,8864.T,SELL,1024.0,100,sell_signal,uptrend
2025-08-14,7971.T,BUY,574.4899999999999,100,condition2_entry,uptrend
2025-08-15,8550.T,BUY,459.79499999999996,100,condition2_entry,normal
2025-08-19,1997.T,SELL,3100.0,1100,take_profit,overheated_range
2025-08-19,1885.T,BUY,2119.3199999999997,1600,q3_post_high_vol_entry,overheated_range
2025-09-10,8550.T,SELL,481.0,100,sell_signal,stable
2025-09-11,3671.T,BUY,368.44499999999994,100,condition2_entry,normal
2025-09-29,7971.T,SELL,592.0,100,pre_earnings_exit,uptrend
2025-09-29,1885.T,SELL,2093.0,1600,pre_earnings_exit,uptrend
2025-09-29,3671.T,SELL,368.0,100,pre_earnings_exit,uptrend
2025-09-30,9691.T,BUY,4550.0,700,condition2_entry,uptrend
2025-09-30,7419.T,BUY,1365.175,200,condition2_entry,uptrend
2025-09-30,9691.T,SELL,4505.0,700,end_of_backtest,uptrend
2025-09-30,7419.T,SELL,1351.6666259765625,200,end_of_backtest,uptrend
