date,nikkei_phase,equity,pnl_day
2025-10-01,uptrend,3000000.0,0.0
2025-10-02,uptrend,3000000.0,0.0
2025-10-03,uptrend,3000000.0,0.0
2025-10-06,uptrend,3000000.0,0.0
2025-10-07,surge,3000000.0,0.0
2025-10-08,surge,3000000.0,0.0
2025-10-09,surge,3000000.0,0.0
2025-10-10,surge,3000000.0,0.0
2025-10-14,surge,3000000.0,0.0
2025-10-15,high_vol,3088696.5000000005,88696.50000000047
2025-10-16,high_vol,3131047.0000000005,42350.5
2025-10-17,high_vol,3078847.0000000005,-52200.0
2025-10-20,high_vol,3133947.0000000005,55100.0
2025-10-21,high_vol,3110147.0000000005,-23800.0
2025-10-22,surge,3217447.0000000005,107300.0
2025-10-23,high_vol,3217447.0000000005,0.0
2025-10-24,high_vol,3217447.0000000005,0.0
2025-10-27,high_vol,3217447.0000000005,0.0
2025-10-28,surge,3217447.0000000005,0.0
2025-10-29,surge,3217447.0000000005,0.0
2025-10-30,surge,3217447.0000000005,0.0
2025-10-31,surge,3217447.0000000005,0.0
2025-11-04,surge,3217447.0000000005,0.0
2025-11-05,surge,3217447.0000000005,0.0
2025-11-06,high_vol,3308657.000000001,91210.00000000047
2025-11-07,high_vol,3296636.9982910166,-12020.001708984375
2025-11-10,high_vol,3289992.498291017,-6644.499999999534
2025-11-11,high_vol,3003792.498291017,-286200.0
2025-11-12,high_vol,3003792.498291017,0.0
2025-11-13,high_vol,3096292.498291017,92500.0
2025-11-14,high_vol,3058894.4982910175,-37397.999999999534
2025-11-17,high_vol,3072694.4982910175,13800.0
2025-11-18,normal,3003694.4982910175,-69000.0
2025-11-19,normal,2989894.4982910175,-13800.0
2025-11-20,normal,3035894.4982910175,46000.0
2025-11-21,normal,3187694.4982910175,151800.0
2025-11-25,normal,3081894.4982910175,-105800.0
2025-11-26,normal,3086494.4982910175,4600.0
2025-11-27,normal,3247494.4982910175,161000.0
2025-11-28,normal,3213001.9982910175,-34492.5
2025-12-01,normal,3164359.4982910175,-48642.5
2025-12-02,normal,3136859.4982910175,-27500.0
2025-12-03,normal,3118359.4982910175,-18500.0
2025-12-04,normal,3118359.4982910175,0.0
2025-12-05,normal,3126359.4982910175,8000.0
2025-12-08,normal,3135859.4982910175,9500.0
2025-12-09,normal,3127859.4982910175,-8000.0
2025-12-10,normal,3113359.4982910175,-14500.0
2025-12-11,normal,3104859.4982910175,-8500.0
2025-12-12,normal,3123359.4982910175,18500.0
2025-12-15,normal,3171640.9982910175,48281.5
2025-12-16,normal,3081040.9982910175,-90600.0
2025-12-17,normal,3134740.9982910175,53700.0
2025-12-18,normal,3158840.9982910175,24100.0
2025-12-19,stable,3162240.9982910175,3400.0
2025-12-22,normal,3148787.4982910175,-13453.5
2025-12-23,normal,3156687.4982910175,7900.0
2025-12-24,normal,3141087.4982910175,-15600.0
2025-12-25,normal,3114787.4982910175,-26300.0
2025-12-26,normal,3122787.4982910175,8000.0
2025-12-29,normal,3123787.4982910175,1000.0
2025-12-30,normal,3115652.9982910175,-8134.5
