Date,Adj Close,Close,High,Low,Open,Volume
2016-05-17,10693.7197265625,12851.0,12851.0,12851.0,12851.0,0
2016-05-18,10668.7568359375,12821.0,12821.0,12821.0,12821.0,0
2016-05-19,10659.6025390625,12810.0,13060.0,12760.0,12950.0,53376
2016-05-20,10701.20703125,12860.0,12860.0,12730.0,12770.0,12142
2016-05-23,10642.958984375,12790.0,12790.0,12620.0,12790.0,6232
2016-05-24,10551.4248046875,12680.0,12750.0,12660.0,12750.0,7673
2016-05-25,10684.5673828125,12840.0,12890.0,12820.0,12860.0,2924
2016-05-26,10659.6025390625,12810.0,12950.0,12810.0,12940.0,1668
2016-05-27,10717.8505859375,12880.0,12920.0,12850.0,12880.0,540
2016-05-30,10884.279296875,13080.0,13080.0,12930.0,12980.0,1893
2016-05-31,10992.4541015625,13210.0,13210.0,13020.0,13020.0,966
2016-06-01,10826.029296875,13010.0,13140.0,12990.0,13130.0,1408
2016-06-02,10617.9951171875,12760.0,12940.0,12730.0,12940.0,6599
2016-06-03,10634.638671875,12780.0,12840.0,12730.0,12790.0,1011
2016-06-06,10601.3525390625,12740.0,12740.0,12510.0,12590.0,12442
2016-06-07,10676.2470703125,12830.0,12840.0,12740.0,12810.0,4015
2016-06-08,10751.13671875,12920.0,12920.0,12760.0,12830.0,883
2016-06-09,10651.2802734375,12800.0,12900.0,12760.0,12900.0,4499
2016-06-10,10601.3525390625,12740.0,12800.0,12680.0,12800.0,9124
2016-06-13,10251.8564453125,12320.0,12760.0,12320.0,12760.0,17544
2016-06-14,10168.646484375,12220.0,12350.0,12140.0,12270.0,12987
2016-06-15,10235.216796875,12300.0,12320.0,12150.0,12180.0,2295
2016-06-16,9935.650390625,11940.0,12270.0,11920.0,12270.0,25339
2016-06-17,10010.541015625,12030.0,12140.0,11940.0,11940.0,4554
2016-06-20,10201.9296875,12260.0,12320.0,12100.0,12100.0,1499
2016-06-21,10360.03515625,12450.0,12470.0,12150.0,12260.0,3404
2016-06-22,10335.0712890625,12420.0,12420.0,12330.0,12380.0,37
2016-06-23,10409.962890625,12510.0,12510.0,12400.0,12400.0,1861
2016-06-24,9677.6875,11630.0,12620.0,11500.0,12610.0,10254
2016-06-27,9802.5078125,11780.0,11840.0,11700.0,11770.0,97
2016-06-28,9877.3984375,11870.0,11910.0,11620.0,11670.0,3203
2016-06-29,10043.8271484375,12070.0,12090.0,11920.0,11990.0,25837
2016-06-30,10043.8271484375,12070.0,12180.0,12050.0,12100.0,7307
2016-07-01,10077.111328125,12110.0,12160.0,12090.0,12140.0,1152
2016-07-04,10143.6787109375,12190.0,12190.0,12070.0,12070.0,36
2016-07-05,10093.7509765625,12130.0,12160.0,12130.0,12160.0,70
2016-07-06,9869.0771484375,11860.0,11990.0,11800.0,11990.0,8253
2016-07-07,9860.7568359375,11850.0,11930.0,11830.0,11930.0,716
2016-07-08,9777.5419921875,11750.0,11910.0,11720.0,11910.0,4756
2016-07-11,10102.07421875,12140.0,12160.0,11990.0,12000.0,194
2016-07-12,10310.1083984375,12390.0,12440.0,12140.0,12140.0,4277
2016-07-13,10376.6787109375,12470.0,12700.0,12470.0,12700.0,504
2016-07-14,10484.8564453125,12600.0,12600.0,12490.0,12540.0,451
2016-07-15,10509.818359375,12630.0,12630.0,12590.0,12590.0,22
2016-07-19,10568.0673828125,12700.0,12700.0,12610.0,12610.0,3020
2016-07-20,10576.3876953125,12710.0,12720.0,12610.0,12610.0,156
2016-07-21,10659.6025390625,12810.0,12870.0,12790.0,12790.0,779
2016-07-22,10543.103515625,12670.0,12750.0,12670.0,12750.0,320
2016-07-25,10568.0673828125,12700.0,12800.0,12700.0,12740.0,192
2016-07-26,10393.3232421875,12490.0,12680.0,12490.0,12680.0,222
2016-07-27,10534.7841796875,12660.0,12730.0,12620.0,12730.0,2350
2016-07-28,10418.283203125,12520.0,12570.0,12500.0,12550.0,870
2016-07-29,10501.4990234375,12620.0,12620.0,12400.0,12430.0,1814
2016-08-01,10509.818359375,12630.0,12630.0,12540.0,12620.0,336
2016-08-02,10343.392578125,12430.0,12620.0,12430.0,12620.0,3443
2016-08-03,10118.7177734375,12160.0,12270.0,12160.0,12230.0,2360
2016-08-04,10210.251953125,12270.0,12270.0,12120.0,12240.0,158
2016-08-05,10201.9296875,12260.0,12330.0,12260.0,12330.0,28
2016-08-08,10335.0712890625,12420.0,12420.0,12380.0,12410.0,1578
2016-08-09,10459.8916015625,12570.0,12580.0,12460.0,12460.0,6584
2016-08-10,10443.248046875,12550.0,12590.0,12500.0,12580.0,285
2016-08-12,10534.7841796875,12660.0,12660.0,12620.0,12620.0,11
