Date,Adj Close,Close,High,Low,Open,Volume
2025-07-15,500.0,500.0,500.0,500.0,500.0,0
2025-07-16,4999.89990234375,4999.89990234375,4999.89990234375,4999.89990234375,4999.89990234375,0
2025-07-17,499.8299865722656,499.8299865722656,499.8299865722656,499.8299865722656,499.8299865722656,0
2025-07-18,503.5,503.5,509.0,499.79998779296875,509.0,155170
2025-07-22,506.0,506.0,513.0,503.6000061035156,510.70001220703125,11030
2025-07-23,509.79998779296875,509.79998779296875,511.0,503.5,511.0,51150
2025-07-24,512.5999755859375,512.5999755859375,513.5,506.6000061035156,510.0,10400
2025-07-25,510.0,510.0,525.0,509.0,524.9000244140625,590
2025-07-28,503.79998779296875,503.79998779296875,515.9000244140625,503.79998779296875,515.9000244140625,410
2025-07-29,500.6000061035156,500.6000061035156,519.9000244140625,499.0,519.9000244140625,2760
2025-07-30,501.0,501.0,504.8999938964844,498.0,504.8999938964844,40650
2025-07-31,503.3999938964844,503.3999938964844,510.0,501.3999938964844,510.0,17440
2025-08-01,521.0,521.0,530.0,505.1000061035156,510.0,2610
2025-08-04,517.5999755859375,517.5999755859375,600.0999755859375,515.2999877929688,542.7999877929688,7540
2025-08-05,536.0,536.0,536.0,521.0,528.4000244140625,3050
2025-08-06,527.2999877929688,527.2999877929688,560.0,524.0,540.0,3330
2025-08-07,529.4000244140625,529.4000244140625,537.7999877929688,522.2000122070312,532.2000122070312,820
2025-08-08,530.0,530.0,537.7999877929688,530.0,537.7999877929688,1080
2025-08-12,539.5999755859375,539.5999755859375,548.9000244140625,531.0,538.7000122070312,4190
2025-08-13,543.2999877929688,543.2999877929688,549.9000244140625,535.0,549.5999755859375,1230
2025-08-14,549.7000122070312,549.7000122070312,549.7000122070312,534.9000244140625,549.7000122070312,3690
2025-08-15,531.0,531.0,578.9000244140625,527.0,578.9000244140625,7440
2025-08-18,538.0999755859375,538.0999755859375,544.5999755859375,531.7000122070312,539.9000244140625,2480
2025-08-19,547.5999755859375,547.5999755859375,550.0999755859375,540.7000122070312,544.0,1230
2025-08-20,550.5999755859375,550.5999755859375,550.5999755859375,540.0,545.7999877929688,750
2025-08-21,546.0999755859375,546.0999755859375,549.9000244140625,540.5999755859375,544.4000244140625,730
2025-08-22,545.2000122070312,545.2000122070312,546.7999877929688,540.2999877929688,540.2999877929688,660
2025-08-25,538.9000244140625,538.9000244140625,547.5,538.0,547.5,1890
2025-08-26,547.7000122070312,547.7000122070312,547.7000122070312,538.0,539.7999877929688,1010
2025-08-27,545.5,545.5,547.0,541.0999755859375,547.0,120
2025-08-28,539.2000122070312,539.2000122070312,545.0,535.0,545.0,790
2025-08-29,540.0,540.0,546.0,535.0999755859375,546.0,10200
2025-09-01,544.7999877929688,544.7999877929688,545.0999755859375,533.0,533.0,1900
2025-09-02,644.7999877929688,644.7999877929688,644.7999877929688,535.0,545.0,2010
2025-09-03,546.0,546.0,649.5999755859375,545.0,649.5999755859375,153840
2025-09-04,543.0,543.0,546.5,540.5999755859375,546.5,17020
2025-09-05,546.0999755859375,546.0999755859375,547.5,540.2999877929688,547.5,19370
2025-09-08,549.5,549.5,551.4000244140625,541.0999755859375,541.2999877929688,17440
2025-09-09,558.4000244140625,558.4000244140625,564.4000244140625,555.0,555.0,4280
2025-09-10,563.7000122070312,563.7000122070312,563.7000122070312,550.2000122070312,550.2000122070312,14090
2025-09-11,564.7000122070312,564.7000122070312,588.2000122070312,558.2000122070312,558.2000122070312,8460
2025-09-12,580.0,580.0,580.0,560.0,565.0,3400
2025-09-16,560.4000244140625,560.4000244140625,582.2000122070312,553.5,582.2000122070312,7770
2025-09-17,555.7000122070312,555.7000122070312,565.0,550.0999755859375,565.0,730
2025-09-18,553.0999755859375,553.0999755859375,564.0,551.0,564.0,1410
2025-09-19,550.9000244140625,550.9000244140625,557.0,548.0,553.0999755859375,6120
2025-09-22,545.7000122070312,545.7000122070312,550.2000122070312,545.5999755859375,550.2000122070312,2290
2025-09-24,547.5,547.5,548.0,546.0,546.0,1570
2025-09-25,549.2000122070312,549.2000122070312,549.2000122070312,540.0,540.0,2290
2025-09-26,557.0,557.0,558.0,556.2000122070312,556.2000122070312,600
2025-09-29,554.9000244140625,554.9000244140625,555.9000244140625,549.7999877929688,555.9000244140625,1160
2025-09-30,559.0,559.0,559.0,554.9000244140625,554.9000244140625,1950
2025-10-01,563.9000244140625,563.9000244140625,563.9000244140625,563.9000244140625,563.9000244140625,10
2025-10-02,540.2000122070312,540.2000122070312,563.0,534.4000244140625,563.0,5860
2025-10-03,535.7000122070312,535.7000122070312,545.4000244140625,535.7000122070312,545.4000244140625,1370
2025-10-06,552.0,552.0,558.0,549.7999877929688,558.0,5160
2025-10-07,547.9000244140625,547.9000244140625,549.0,546.0,547.7999877929688,60
2025-10-08,551.2000122070312,551.2000122070312,553.0,548.5,548.5,1200
2025-10-09,546.0999755859375,546.0999755859375,548.5999755859375,546.0999755859375,548.5999755859375,30
2025-10-10,556.0,556.0,556.0,556.0,556.0,10
2025-10-14,525.2000122070312,525.2000122070312,531.4000244140625,523.0999755859375,524.0,1840
2025-10-15,529.0,529.0,535.2000122070312,525.0,535.2000122070312,480
2025-10-16,526.2999877929688,526.2999877929688,530.0,526.2999877929688,530.0,60
2025-10-17,520.0,520.0,526.5999755859375,520.0,526.5999755859375,150
2025-10-20,530.0,530.0,530.0,528.0999755859375,530.0,80
2025-10-21,534.0,534.0,534.2000122070312,529.9000244140625,529.9000244140625,280
2025-10-22,538.5999755859375,538.5999755859375,538.5999755859375,529.2000122070312,529.2000122070312,270
2025-10-23,539.9000244140625,539.9000244140625,540.2000122070312,539.4000244140625,540.2000122070312,250
2025-10-27,553.5,553.5,554.7000122070312,546.9000244140625,546.9000244140625,2010
2025-10-28,541.2000122070312,541.2000122070312,547.5,541.2000122070312,546.9000244140625,120
2025-10-29,531.5,531.5,538.5999755859375,531.5,538.5999755859375,270
2025-10-30,532.7999877929688,532.7999877929688,535.0,527.0999755859375,535.0,20160
2025-10-31,532.7999877929688,532.7999877929688,538.9000244140625,532.7999877929688,538.9000244140625,360
2025-11-04,541.0999755859375,541.0999755859375,541.0999755859375,524.0,524.0,450
2025-11-05,544.5999755859375,544.5999755859375,544.5999755859375,537.5999755859375,538.9000244140625,430
2025-11-06,575.0999755859375,575.0999755859375,575.0999755859375,534.5999755859375,534.5999755859375,450
2025-11-07,557.0999755859375,557.0999755859375,565.0999755859375,553.0,565.0999755859375,190
2025-11-10,557.5,557.5,557.9000244140625,554.0999755859375,557.9000244140625,40
2025-11-11,545.5,545.5,553.2999877929688,545.5,553.2999877929688,110
2025-11-12,553.7999877929688,553.7999877929688,555.5,553.7999877929688,555.5,360
2025-11-13,560.0999755859375,560.0999755859375,560.0999755859375,555.5,555.5,2350
2025-11-14,558.7999877929688,558.7999877929688,558.7999877929688,558.7999877929688,558.7999877929688,10
2025-11-17,558.7999877929688,558.7999877929688,558.7999877929688,558.7999877929688,558.7999877929688,320
2025-11-18,555.0,555.0,557.7999877929688,550.0,550.0,290
2025-11-19,555.0,555.0,555.0,555.0,555.0,20
2025-11-20,560.0,560.0,560.0,557.7000122070312,557.7000122070312,510
2025-11-21,565.4000244140625,565.4000244140625,565.4000244140625,559.0,559.0,330
2025-11-25,564.7999877929688,564.7999877929688,565.4000244140625,562.7999877929688,565.4000244140625,410
2025-11-26,572.7999877929688,572.7999877929688,572.7999877929688,572.7999877929688,572.7999877929688,10
2025-11-27,578.2000122070312,578.2000122070312,578.2000122070312,575.2000122070312,575.2000122070312,110
2025-11-28,575.0,575.0,575.0,568.2000122070312,568.2000122070312,500
2025-12-01,575.0,575.0,579.5,575.0,575.0,30
2025-12-02,570.5,570.5,570.5,570.5,570.5,10
2025-12-03,554.7999877929688,554.7999877929688,563.5999755859375,554.7999877929688,563.5999755859375,400
2025-12-04,551.0,551.0,551.0,550.0,550.0,110
2025-12-05,554.4000244140625,554.4000244140625,571.0,554.4000244140625,571.0,30
2025-12-08,561.0,561.0,561.0,554.4000244140625,554.4000244140625,180
2025-12-09,554.5,554.5,556.0,554.5,556.0,480
2025-12-10,552.0999755859375,552.0999755859375,553.4000244140625,552.0999755859375,553.0,120
2025-12-11,545.4000244140625,545.4000244140625,551.9000244140625,545.4000244140625,551.9000244140625,60
2025-12-12,564.9000244140625,564.9000244140625,565.5,538.0,538.0,580
2025-12-15,566.2000122070312,566.2000122070312,566.7000122070312,564.5,564.5999755859375,820
2025-12-16,570.0,570.0,572.2000122070312,570.0,572.2000122070312,440
2025-12-17,562.2999877929688,562.2999877929688,564.7999877929688,562.2999877929688,564.7999877929688,20
2025-12-18,564.5,564.5,570.0,564.2999877929688,570.0,30
2025-12-19,565.5999755859375,565.5999755859375,565.5999755859375,565.4000244140625,565.4000244140625,120
2025-12-22,565.7999877929688,565.7999877929688,568.0999755859375,565.7999877929688,568.0999755859375,510
2025-12-23,562.0,562.0,568.9000244140625,559.0999755859375,559.0999755859375,350
2025-12-24,559.5,559.5,562.5,559.5,562.5,30
2025-12-25,561.5,561.5,564.0,561.5,562.9000244140625,140
2025-12-26,565.5,565.5,567.0,564.7000122070312,567.0,50
2025-12-29,560.7999877929688,560.7999877929688,567.0,560.7999877929688,562.7000122070312,40
2025-12-30,563.7000122070312,563.7000122070312,565.0,562.5999755859375,562.5999755859375,140
2026-01-05,560.7000122070312,560.7000122070312,562.2999877929688,558.0999755859375,558.0999755859375,90
2026-01-06,574.5999755859375,574.5999755859375,600.7000122070312,574.5999755859375,600.7000122070312,60
2026-01-07,566.5,566.5,574.0,566.5,574.0,120
2026-01-08,571.0,571.0,572.5,566.5,566.5,150
2026-01-09,573.2000122070312,573.2000122070312,574.5999755859375,571.9000244140625,574.5999755859375,520
2026-01-13,580.9000244140625,580.9000244140625,580.9000244140625,573.5999755859375,580.5,640
2026-01-14,571.5,571.5,575.7999877929688,571.4000244140625,575.7999877929688,220
2026-01-15,578.0,578.0,578.0,577.0999755859375,577.0999755859375,20
2026-01-16,576.9000244140625,576.9000244140625,579.4000244140625,563.0999755859375,579.4000244140625,250
2026-01-19,576.7999877929688,576.7999877929688,579.5,573.5,579.5,240
2026-01-20,574.7999877929688,574.7999877929688,575.5999755859375,574.7999877929688,575.5999755859375,90
2026-01-21,571.9000244140625,571.9000244140625,574.7999877929688,569.9000244140625,574.7999877929688,40
2026-01-22,576.0,576.0,576.0,572.2000122070312,572.5,410
2026-01-23,585.0,585.0,585.0,579.0,579.0,750
2026-01-26,577.7999877929688,577.7999877929688,577.7999877929688,565.0,565.0,100
2026-01-27,573.9000244140625,573.9000244140625,576.9000244140625,573.9000244140625,576.9000244140625,20
2026-01-28,578.0,578.0,579.9000244140625,578.0,579.9000244140625,20
2026-01-29,568.7999877929688,568.7999877929688,599.9000244140625,565.4000244140625,590.0,2370
2026-01-30,568.2999877929688,568.2999877929688,568.9000244140625,568.2999877929688,568.9000244140625,20
2026-02-02,581.0,581.0,598.2999877929688,562.2000122070312,562.2000122070312,60
2026-02-03,560.0999755859375,560.0999755859375,585.0,560.0999755859375,585.0,650
2026-02-04,580.0,580.0,589.0,580.0,589.0,150
2026-02-05,566.5,566.5,572.0,566.5,572.0,380
2026-02-06,552.2000122070312,552.2000122070312,585.0,552.2000122070312,585.0,320
2026-02-09,555.0,555.0,584.0,555.0,584.0,210
2026-02-10,573.4000244140625,573.4000244140625,590.5,555.0,555.0,340
2026-02-12,570.2999877929688,570.2999877929688,573.9000244140625,561.0,573.9000244140625,680
2026-02-13,567.0999755859375,567.0999755859375,600.0,550.2999877929688,550.2999877929688,670
2026-02-16,567.2999877929688,567.2999877929688,567.2999877929688,566.9000244140625,566.9000244140625,810
2026-02-17,587.2999877929688,587.2999877929688,587.2999877929688,587.2999877929688,587.2999877929688,30
2026-02-18,552.4000244140625,552.4000244140625,587.2999877929688,552.4000244140625,587.2999877929688,2460
2026-02-19,546.0,546.0,559.9000244140625,545.9000244140625,559.9000244140625,1040
2026-02-20,542.4000244140625,542.4000244140625,548.7000122070312,539.9000244140625,548.7000122070312,200
2026-02-24,539.5999755859375,539.5999755859375,539.5999755859375,532.4000244140625,532.4000244140625,130
2026-02-25,539.5,539.5,540.5,536.5999755859375,539.2999877929688,270
2026-02-26,549.7999877929688,549.7999877929688,551.0999755859375,539.5,539.5,160
2026-02-27,558.0999755859375,558.0999755859375,558.7000122070312,555.0,555.0,760
2026-03-02,551.5999755859375,551.5999755859375,554.5999755859375,548.0999755859375,548.0999755859375,710
2026-03-03,543.9000244140625,543.9000244140625,546.9000244140625,543.9000244140625,545.5,450
2026-03-04,538.4000244140625,538.4000244140625,539.0,538.4000244140625,539.0,20
2026-03-05,544.7999877929688,544.7999877929688,546.0,536.0,536.0,30
2026-03-06,550.0,550.0,550.0,547.4000244140625,547.4000244140625,140
