Date,Adj Close,Close,High,Low,Open,Volume
2024-06-20,367.9228515625,419.0,450.0,405.0,430.0,9503300
2024-06-21,372.3133544921875,424.0,438.0,415.0,425.0,3073100
2024-06-24,373.1914367675781,425.0,441.0,418.0,432.0,3209500
2024-06-25,389.8752746582031,444.0,459.0,423.0,428.0,2789800
2024-06-26,375.8257141113281,428.0,454.0,420.0,445.0,3328600
2024-06-27,384.84552001953125,416.0,427.0,412.0,419.0,1017400
2024-06-28,379.2948913574219,410.0,418.0,407.0,415.0,827300
2024-07-01,385.7706298828125,417.0,417.0,408.0,415.0,584800
2024-07-02,379.2948913574219,410.0,418.0,409.0,418.0,463100
2024-07-03,379.2948913574219,410.0,415.0,406.0,411.0,452800
2024-07-04,379.2948913574219,410.0,416.0,409.0,413.0,663500
2024-07-05,379.2948913574219,410.0,414.0,409.0,411.0,362700
2024-07-08,382.0701904296875,413.0,417.0,409.0,412.0,553000
2024-07-09,393.1715087890625,425.0,427.0,413.0,414.0,734900
2024-07-10,388.5459899902344,420.0,427.0,419.0,425.0,261200
2024-07-11,402.422607421875,435.0,437.0,417.0,421.0,726100
2024-07-12,409.8235168457031,443.0,444.0,428.0,429.0,567800
2024-07-16,422.7750244140625,457.0,463.0,447.0,449.0,1548300
2024-07-17,435.7265625,471.0,474.0,457.0,465.0,1996500
2024-07-18,429.25079345703125,464.0,501.0,459.0,470.0,2992500
2024-07-19,471.80584716796875,510.0,510.0,462.0,462.0,3156600
2024-07-22,463.4798278808594,501.0,552.0,480.0,520.0,3546900
2024-07-23,448.6780700683594,485.0,504.0,481.0,500.0,1003200
2024-07-24,439.4270324707031,475.0,486.0,461.0,481.0,1130300
2024-07-25,437.5767517089844,473.0,479.0,455.0,467.0,781500
2024-07-26,431.10101318359375,466.0,482.0,465.0,480.0,572200
2024-07-29,431.10101318359375,466.0,479.0,463.0,473.0,371500
2024-07-30,432.026123046875,467.0,472.0,463.0,467.0,325700
2024-07-31,429.25079345703125,464.0,466.0,448.0,465.0,494800
2024-08-01,409.8235168457031,443.0,460.0,437.0,457.0,576300
2024-08-02,392.2464294433594,424.0,435.0,419.0,428.0,731800
2024-08-05,380.2200012207031,411.0,435.0,401.0,415.0,1223900
2024-08-06,388.5459899902344,420.0,438.0,412.0,435.0,556000
2024-08-07,403.34771728515625,436.0,441.0,418.0,419.0,345200
2024-08-08,397.7970886230469,430.0,444.0,428.0,442.0,209800
2024-08-09,406.123046875,439.0,445.0,433.0,438.0,318800
2024-08-13,396.8719787597656,429.0,447.0,428.0,447.0,707200
2024-08-14,437.5767517089844,473.0,486.0,458.0,460.0,2079400
2024-08-15,436.65167236328125,472.0,477.0,462.0,472.0,606600
2024-08-16,429.25079345703125,464.0,477.0,452.0,477.0,735200
2024-08-19,422.7750244140625,457.0,470.0,457.0,464.0,399800
2024-08-20,429.25079345703125,464.0,466.0,455.0,458.0,294100
2024-08-21,457.00408935546875,494.0,494.0,457.0,460.0,808400
2024-08-22,458.8542785644531,496.0,509.0,490.0,500.0,749800
2024-08-23,454.228759765625,491.0,505.0,486.0,495.0,583600
2024-08-26,479.2066955566406,518.0,522.0,494.0,495.0,1060000
2024-08-27,472.7309265136719,511.0,517.0,504.0,516.0,531900
2024-08-28,463.4798278808594,501.0,522.0,495.0,511.0,671500
2024-08-29,470.8807373046875,509.0,509.0,496.0,504.0,283200
2024-08-30,460.7044982910156,498.0,511.0,492.0,510.0,468900
2024-09-02,468.1053771972656,506.0,511.0,488.0,497.0,662800
2024-09-03,487.5326843261719,527.0,532.0,504.0,509.0,1218400
2024-09-04,481.056884765625,520.0,529.0,506.0,507.0,682100
2024-09-05,480.1318054199219,519.0,525.0,505.0,510.0,526300
2024-09-06,518.061279296875,560.0,565.0,523.0,523.0,2165300
2024-09-09,494.93353271484375,535.0,556.0,527.0,547.0,1042100
2024-09-10,494.93353271484375,535.0,548.0,528.0,537.0,681400
2024-09-11,473.6560363769531,512.0,532.0,505.0,531.0,847500
2024-09-12,480.1318054199219,519.0,523.0,514.0,520.0,225900
2024-09-13,500.48419189453125,541.0,543.0,519.0,521.0,572900
2024-09-17,508.81024169921875,550.0,554.0,535.0,545.0,677400
2024-09-18,505.1097717285156,546.0,563.0,540.0,552.0,502100
2024-09-19,532.863037109375,576.0,579.0,551.0,551.0,1168700
2024-09-20,528.2374877929688,571.0,584.0,560.0,583.0,988400
2024-09-24,546.7396850585938,591.0,599.0,572.0,580.0,1357000
2024-09-25,537.4885864257812,581.0,602.0,575.0,596.0,1129000
2024-09-26,530.0877075195312,573.0,588.0,561.0,586.0,704100
2024-09-27,580.0436401367188,627.0,629.0,566.0,574.0,1800900
2024-09-30,563.3916625976562,609.0,621.0,601.0,611.0,900900
2024-10-01,593.9202880859375,642.0,653.0,605.0,615.0,1336100
2024-10-02,568.9423217773438,615.0,642.0,610.0,640.0,1037000
2024-10-03,566.1669921875,612.0,636.0,605.0,625.0,814300
