date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,543154.0,2450800.0,2993954.0,8
2026-01-07,543154.0,2470000.0,3013154.0,8
2026-01-08,543154.0,2452000.0,2995154.0,8
2026-01-09,338606.0,2670300.0,3008906.0,8
2026-01-12,338606.0,2670300.0,3008906.0,8
2026-01-13,551606.0,2492600.0,3044206.0,7
2026-01-14,1983.5,3088600.0,3090583.5,8
2026-01-15,1983.5,3103200.0,3105183.5,8
2026-01-16,133541.00000000006,3017300.0,3150841.0,7
2026-01-19,133541.00000000006,2984800.0,3118341.0,7
2026-01-20,133541.00000000006,2953400.0,3086941.0,7
2026-01-21,812249.0,2269000.0,3081249.0,5
2026-01-22,473372.0000000001,2669500.0,3142872.0,5
2026-01-23,300029.5000000001,2857700.0,3157729.5,4
2026-01-26,1442529.5,1623500.0,3066029.5,3
2026-01-27,116609.5,2904200.0,3020809.5,3
2026-01-28,1184801.5,1780000.0,2964801.5,1
2026-01-29,1184801.5,1807200.0,2992001.5,1
2026-01-30,1184801.5,1778400.0,2963201.5,1
2026-02-02,48081.50000000006,2892200.0,2940281.5,5
2026-02-03,470081.50000000006,2576000.0,3046081.5,4
2026-02-04,322297.50000000006,2816650.0,3138947.5,5
2026-02-05,13897.5,3123500.0,3137397.5,5
2026-02-06,266497.5,2938350.0,3204847.5,4
2026-02-09,266497.5,2951700.0,3218197.5,4
2026-02-10,610497.5,2664150.0,3274647.5,3
2026-02-11,610497.5,2664150.0,3274647.5,3
2026-02-12,112944.50000000006,3155200.0,3268144.5,4
2026-02-13,112944.50000000006,3210200.0,3323144.5,4
2026-02-16,112944.50000000006,3205900.0,3318844.5,4
2026-02-17,311944.50000000006,3069950.0,3381894.5,3
2026-02-18,465294.50000000006,2904600.0,3369894.5,2
2026-02-19,465294.50000000006,2952300.0,3417594.5,2
2026-02-20,465294.50000000006,2850000.0,3315294.5,2
2026-02-23,465294.50000000006,2850000.0,3315294.5,2
2026-02-24,2834094.5,493500.0,3327594.5,1
2026-02-25,2834094.5,492300.0,3326394.5,1
2026-02-26,2834094.5,494100.0,3328194.5,1
2026-02-27,67610.5,3318400.0,3386010.5,3
2026-03-02,67610.5,3219500.0,3287110.5,3
2026-03-03,1980031.5,1208000.0,3188031.5,1
2026-03-04,3151791.5,0.0,3151791.5,0
2026-03-05,496791.5,2643000.0,3139791.5,2
2026-03-06,3140791.5,0.0,3140791.5,0
2026-03-09,3140791.5,0.0,3140791.5,0
2026-03-10,3218591.5,0.0,3218591.5,0
