Date,phase_name,ret5,dd20,vol10,major_crash,post_major_crash_mode
2021-06-11,stable,0.0002491554561332,-0.0068845196669261,0.0045147072031701,False,False
2021-06-14,stable,0.0049126216166792,0.0,0.003840900811463,False,False
2021-06-15,stable,0.0164945271007623,0.0,0.0045491629365977,False,False
2021-06-16,normal,0.0149063426075999,-0.0051047681874407,0.0049879270382396,False,False
2021-06-17,stable,0.0020639676185993,-0.0143665766084076,0.0058668378230168,False,False
2021-06-18,stable,0.0005302342840758,-0.0162092261707716,0.0057468458704104,False,False
2021-06-21,normal,-0.0394650214636254,-0.0485838280168975,0.0117986681716742,False,False
2021-06-22,normal,-0.0189247725844314,-0.0189247725844314,0.0161276561687551,False,False
2021-06-23,normal,-0.0142063774500988,-0.0192386253738735,0.0160844997107654,False,False
2021-06-24,normal,-0.0049313523207482,-0.0192270822782567,0.0160447438198206,False,False
2021-06-25,normal,0.0035250423662551,-0.0127413220134926,0.0161866848189209,False,False
2021-06-28,normal,0.0370244706377169,-0.01335814789306,0.0160078950614387,False,False
2021-06-29,normal,-0.002476151514588,-0.0213540634947212,0.0157729019660071,False,False
2021-06-30,normal,-0.0028869833381403,-0.0220700671211108,0.0157392060273124,False,False
2021-07-01,normal,-0.0058247641151132,-0.0249398531744773,0.0155201482200589,False,False
2021-07-02,normal,-0.0097329746690674,-0.0223502857181523,0.0155569182131181,False,False
2021-07-05,normal,-0.0154857400051342,-0.0286370270929722,0.0110244128927114,False,False
2021-07-06,stable,-0.0058793160763489,-0.0271078322822703,0.0042564553571896,False,False
2021-07-07,stable,-0.014746701147656,-0.0364913075846231,0.0050752243909988,False,False
2021-07-08,stable,-0.0205179560435553,-0.044946094406866,0.0054786829904353,False,False
2021-07-09,downtrend,-0.0292829516159929,-0.0509787549988569,0.0044885143890989,False,False
2021-07-12,stable,-0.001019991909726,-0.0296278094667448,0.0095190480888376,False,False
2021-07-13,stable,0.0026194443436775,-0.0195544481338497,0.009443152041229,False,False
2021-07-14,stable,0.0085148746085583,-0.0157464605959837,0.009509595409281,False,False
2021-07-15,normal,0.0057280168952986,-0.027079232710052,0.0101118511368167,False,False
2021-07-16,downtrend,0.002242634735813,-0.0365751406206364,0.010311288308328,False,False
2021-07-19,normal,-0.0320724796268466,-0.0486283188338251,0.010726815441534,False,False
2021-07-20,downtrend,-0.0463148182921364,-0.0577309969624814,0.0107423781945934,False,False
2021-07-21,downtrend,-0.0370690737500278,-0.0522318276368771,0.0110175559239071,False,False
2021-07-26,downtrend,-0.0157643256453151,-0.0424166725127006,0.0115276175264037,False,False
2021-07-27,downtrend,-0.0011734200276657,-0.0371040382620749,0.0114948152999956,False,False
2021-07-28,downtrend,-0.0025704533265979,-0.0427225872786817,0.0091630690114639,False,False
2021-07-29,downtrend,0.0143952628937373,-0.0350488285840907,0.009399830008344,False,False
2021-07-30,downtrend,-0.0095981616179032,-0.0521028002979431,0.0104915088535465,False,False
2021-08-02,normal,-0.0018779502175481,-0.0348209026250116,0.0123848737461657,False,False
2021-08-03,normal,-0.0117407234102843,-0.0374817588913949,0.0121301301443139,False,False
2021-08-04,downtrend,8.773662866157217e-05,-0.0394926759785385,0.0114838541260889,False,False
2021-08-05,downtrend,-0.0019545014942072,-0.0344770809655965,0.0110872997676122,False,False
2021-08-06,normal,0.0196619734361271,-0.0312763304626122,0.0110007636042864,False,False
2021-08-10,normal,0.0038562608998022,-0.028904620790671,0.0105306719680803,False,False
2021-08-11,normal,0.0155083685229382,-0.0225546712982324,0.0106225549329906,False,False
2021-08-12,stable,0.0156227596463058,-0.0244869009168348,0.0094429880174057,False,False
2021-08-13,stable,0.0089811807550674,-0.0220682684957419,0.0092589441887563,False,False
2021-08-16,stable,-0.0106703519972816,-0.026730011284011,0.0088795264650991,False,False
2021-08-17,stable,-0.0166264051579366,-0.0230148674852758,0.0065165745197835,False,False
2021-08-18,stable,-0.0172636554669355,-0.0172636554669355,0.0067295608147081,False,False
2021-08-19,stable,-0.0261948633859209,-0.0281198970143613,0.007556959437683,False,False
2021-08-20,stable,-0.0344531296850016,-0.0376644305519422,0.0076601070492057,False,False
2021-08-23,normal,-0.0010518119202465,-0.0205293575379131,0.0099330051503937,False,False
2021-08-24,normal,0.0112173142585008,-0.0120557182279751,0.0103657490949329,False,False
2021-08-25,normal,0.0050348393151904,-0.0123157358830139,0.0100705786696761,False,False
2021-08-26,normal,0.0169024694302153,-0.0116927232838122,0.0100817774414978,False,False
2021-08-27,normal,0.0232438016528926,-0.0152960934521682,0.0101184260772485,False,False
2021-08-30,stable,0.0107312959227041,-0.0100183682260512,0.0087586928032965,False,False
2021-08-31,stable,0.0128890151903307,0.0,0.0090975978145459,False,False
2021-09-01,stable,0.0261938311380449,0.0,0.0096433991403639,False,False
2021-09-02,stable,0.0288808432973914,0.0,0.0082691958061354,False,False
2021-09-03,normal,0.0537954916612635,0.0,0.0079583480881553,False,False
2021-09-06,normal,0.0673137610067278,0.0,0.0080236438185841,False,False
2021-09-07,normal,0.0650278225796359,0.0,0.0080234817073333,False,False
2021-09-08,normal,0.060812984376521,0.0,0.0075286321907269,False,False
2021-09-09,normal,0.0513139308910046,-0.0057327548829401,0.0084811195652488,False,False
2021-09-10,uptrend,0.0430419445563483,0.0,0.0075158955575863,False,False
2021-09-13,uptrend,0.0265502838692615,0.0,0.0077767897758766,False,False
2021-09-14,uptrend,0.0252024147708724,0.0,0.0077752646432245,False,False
2021-09-15,uptrend,0.0109505215242824,-0.0051642698880112,0.0087686074918392,False,False
2021-09-16,uptrend,0.0105021461263861,-0.0113061180120525,0.0096814619693053,False,False
2021-09-17,uptrend,0.0038908419670415,-0.0055444498156446,0.0082706362417848,False,False
2021-09-21,settling,-0.01995765874938,-0.0270748606118375,0.0103411015900207,False,False
2021-09-22,uptrend,-0.033605995150891,-0.033605995150891,0.0101617267214551,False,False
2021-09-24,normal,-0.00861637655009,-0.0137361491441397,0.0119282151420179,False,False
2021-09-27,normal,-0.0027463761348228,-0.0140214432941896,0.0117457491529773,False,False
2021-09-28,uptrend,-0.0103635841794833,-0.0158505736227345,0.0110222243592329,False,False
