trend_r2_min,annual_return_min,quarter_return_min,positive_month_ratio_min,persistence_20d_min,sector_per_score_min,ocr_per_max,selected_count,mean_realized_return_pct,median_realized_return_pct,win_rate_pct,objective_score
0.6,25.0,10.0,60.0,55.0,0.35,20.0,51,13.343223679717093,10.4287369640788,82.35294117647058,95.2896769147378
0.7,20.0,10.0,50.0,60.0,0.45,20.0,38,15.447296380876306,11.348353926081455,78.94736842105263,95.2235301182859
0.7,25.0,10.0,50.0,60.0,0.45,20.0,38,15.447296380876306,11.348353926081455,78.94736842105263,95.2235301182859
0.7,20.0,10.0,55.0,55.0,0.35,20.0,43,14.52129918258009,10.965200262639518,81.3953488372093,95.22252668276583
0.7,25.0,10.0,55.0,55.0,0.35,20.0,43,14.52129918258009,10.965200262639518,81.3953488372093,95.22252668276583
0.6,30.0,10.0,60.0,60.0,0.35,20.0,46,14.034909835780727,10.870617823318153,80.43478260869566,95.18938978967536
0.6,30.0,14.0,50.0,60.0,0.35,25.0,58,12.496476311457455,10.486965325654896,75.86206896551724,95.1703282108631
0.65,30.0,10.0,55.0,55.0,0.4,20.0,41,14.852442745684884,11.038251366120221,80.48780487804879,95.10203612997857
0.65,30.0,10.0,55.0,55.0,0.45,20.0,41,14.852442745684884,11.038251366120221,80.48780487804879,95.10203612997857
0.7,20.0,10.0,60.0,55.0,0.35,20.0,38,15.423017472516703,11.348353926081455,81.57894736842105,95.07386487561715
0.7,25.0,10.0,60.0,55.0,0.35,20.0,38,15.423017472516703,11.348353926081455,81.57894736842105,95.07386487561715
0.6,20.0,10.0,60.0,60.0,0.35,20.0,50,13.430349591219931,10.602386174037793,82.0,94.9669126965759
0.6,25.0,10.0,60.0,60.0,0.35,20.0,50,13.430349591219931,10.602386174037793,82.0,94.9669126965759
0.7,20.0,10.0,55.0,60.0,0.35,20.0,42,14.65306992253259,11.00172581437987,80.95238095238095,94.96274660357307
0.7,25.0,10.0,55.0,60.0,0.35,20.0,42,14.65306992253259,11.00172581437987,80.95238095238095,94.96274660357307
0.6,25.0,14.0,50.0,55.0,0.35,25.0,63,11.963295525888787,10.171673819742487,76.19047619047619,94.95571446682024
0.7,20.0,10.0,60.0,60.0,0.35,20.0,37,15.596965833812423,11.65845648604269,81.08108108108108,94.87263936025573
0.7,25.0,10.0,60.0,60.0,0.35,20.0,37,15.596965833812423,11.65845648604269,81.08108108108108,94.87263936025573
0.6,20.0,14.0,50.0,55.0,0.35,25.0,64,11.858900725554127,9.560545081077464,76.5625,94.87120580443302
0.65,30.0,10.0,55.0,60.0,0.4,20.0,40,14.999080611712628,11.074681238615668,80.0,94.86251508296704
0.65,30.0,10.0,55.0,60.0,0.45,20.0,40,14.999080611712628,11.074681238615668,80.0,94.86251508296704
0.6,20.0,14.0,50.0,55.0,0.4,25.0,54,12.89881927607403,10.660614535613888,75.92592592592592,94.78657653227184
