ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,quarter_return_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,year_end_close,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason,source_quarter,learning_date,training_cutoff_date,ocr_style_label,image_file,realized_return_pct
1997.T,暁飯島工業,,建設業,建設業,,,,0,0,0.0,3.0,4.525781443032145,2.3235332980972516,2.3235332980972516,3.8970588235294117,4.519123912870916,9.0,9.0,9.0,57.71997786386276,,,,,,,,57.71997786386276,22.21269296740996,0.7708107056274279,-17.677286742034948,75.0,95.0,2850.0,建設業,0.7794117647058824,0.4647066596194503,0.9051562886064288,0.7794117647058824,0.9038247825741832,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,253.png,24.38336856941508
6675.T,サクサ,,電気機器,電気機器,,,,0,0,0.0,3.0,4.3889650283752015,3.0209764799154337,3.0209764799154337,2.301762114537445,4.264720683710422,15.0,15.0,15.0,56.33371603520858,,,,,,,,56.33371603520858,32.62987012987013,0.7155623894790533,-26.517341040462423,58.333333333333336,85.0,4085.0,電気機器,0.460352422907489,0.6041952959830867,0.8777930056750403,0.460352422907489,0.8529441367420844,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,2464.png,23.357664233576635
9409.T,テレビ朝日ホールディングス,,情報・通信業,情報・通信業,,,,0,0,0.0,3.0,4.051436008918399,3.2481501057082447,3.2481501057082447,4.551926298157454,4.260420507511379,10.2,10.2,10.2,31.544256120527315,,,,,,,,31.544256120527315,10.216962524654829,0.74129733286966,-24.46663640490241,75.0,75.0,2794.0,情報・通信業,0.9103852596314908,0.6496300211416489,0.8102872017836797,0.9103852596314908,0.8520841015022758,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,3705.png,20.078740157480325
1961.T,三機工業,,建設業,建設業,,,,0,0,0.0,3.0,4.711183995933782,2.987182875264271,2.987182875264271,3.3088235294117645,4.717969521255128,10.0,10.0,10.0,88.28451882845188,,,,,,,,88.28451882845188,20.0,0.9294159011911726,-22.53820033955858,83.33333333333334,100.0,4050.0,建設業,0.6617647058823529,0.5974365750528542,0.9422367991867564,0.6617647058823529,0.9435939042510256,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,233.png,19.95133819951338
1967.T,ヤマト,,建設業,建設業,,,,0,0,0.0,3.0,4.671994976901826,2.9527946617336154,2.9527946617336154,2.9558823529411766,4.584161679391531,10.6,10.6,10.6,86.11111111111111,,,,,,,,86.11111111111111,22.14719783929777,0.8766784363273641,-22.040549378678875,66.66666666666666,100.0,1809.0,建設業,0.5911764705882353,0.5905589323467231,0.9343989953803652,0.5911764705882353,0.9168323358783064,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,238.png,19.26345609065157
1723.T,日本電技,,建設業,建設業,,,,0,0,0.0,3.0,4.650730555915804,2.9889336680761103,2.9889336680761103,3.36764705882353,4.604992758062839,9.9,9.9,9.9,70.41198501872658,,,,,,,,70.41198501872658,20.21136063408191,0.9156070561244368,-19.211195928753177,66.66666666666666,100.0,4550.0,建設業,0.6735294117647059,0.597786733615222,0.9301461111831608,0.6735294117647059,0.9209985516125678,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,110.png,17.725752508361214
1972.T,三晃金属工業,,建設業,建設業,,,,0,0,0.0,3.0,4.106860813098208,3.055595930232558,3.055595930232558,3.985294117647059,4.170620486716315,8.7,8.7,8.7,45.330296127562654,,,,,,,,45.330296127562654,15.57971014492754,0.6556228871240537,-21.417197452229296,50.0,95.0,1276.0,建設業,0.7970588235294118,0.6111191860465116,0.8213721626196415,0.7970588235294118,0.834124097343263,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,242.png,16.95178849144634
7914.T,共同印刷,,その他製品,その他製品,,,,0,0,0.0,3.0,4.0641574910307305,3.054968287526427,3.054968287526427,3.855140186915888,4.150017273319821,9.2,9.2,9.2,37.20316622691293,,,,,,,,37.20316622691293,26.21359223300972,0.6038740409761777,-24.22907488986784,58.333333333333336,65.0,1300.0,その他製品,0.7710280373831776,0.6109936575052853,0.8128314982061462,0.7710280373831776,0.8300034546639642,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,3132.png,16.57629744384199
1808.T,長谷工コーポレーション,,建設業,建設業,,,,0,0,0.0,3.0,4.111467276282558,2.9688821353065538,2.9688821353065538,3.088235294117647,4.210981638852337,10.4,10.4,10.4,25.638792102206743,,,,,,,,25.638792102206743,10.10178117048346,0.7610764495536717,-15.71125265392781,66.66666666666666,95.0,2163.5,建設業,0.6176470588235294,0.5937764270613107,0.8222934552565115,0.6176470588235294,0.8421963277704674,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,155.png,15.894495412844044
300A.T,ＭＩＣ,,サービス業,サービス業,,,,0,0,0.0,3.0,4.609304460289812,3.0783232029598313,3.0783232029598313,1.9803370786516856,4.461519068291663,18.3,18.3,18.3,135.70691434468523,,,,,,,,135.70691434468523,23.7940379403794,0.9096431182739392,-16.53116531165312,66.66666666666666,85.0,2284.0,サービス業,0.3960674157303371,0.6156646405919662,0.9218608920579624,0.3960674157303371,0.8923038136583327,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,652.png,15.539689206215868
