Date,Adj Close,Close,High,Low,Open,Volume
2024-10-18,1905.644775390625,1981.0,2087.0,1843.0,2038.0,14971900
2024-10-21,2105.732666015625,2189.0,2189.0,1864.0,1962.0,4485000
2024-10-22,1991.25927734375,2070.0,2107.0,2002.0,2089.0,2414000
2024-10-23,1933.541748046875,2010.0,2088.0,1988.0,2060.0,1094800
2024-10-24,1864.280517578125,1938.0,2062.0,1915.0,1969.0,1140200
2024-10-25,1883.5196533203125,1958.0,1992.0,1880.0,1922.0,895600
2024-10-28,1899.873046875,1975.0,2055.0,1921.0,1958.0,562800
2024-10-29,1849.85107421875,1923.0,2051.0,1908.0,1985.0,645200
2024-10-30,1950.8570556640625,2028.0,2034.0,1934.0,1944.0,467300
2024-10-31,1964.324462890625,2042.0,2076.0,1993.0,2033.0,352400
2024-11-01,2011.4605712890625,2091.0,2113.0,2000.0,2006.0,431500
2024-11-05,1972.0201416015625,2050.0,2118.0,2038.0,2110.0,227900
2024-11-06,2088.41748046875,2171.0,2188.0,2064.0,2064.0,473800
2024-11-07,2058.5966796875,2140.0,2219.0,2080.0,2189.0,757300
2024-11-08,2207.70068359375,2295.0,2295.0,2215.0,2220.0,848100
2024-11-11,2201.928955078125,2289.0,2337.0,2222.0,2260.0,555500
2024-11-12,2180.765625,2267.0,2365.0,2230.0,2296.0,677700
2024-11-13,2313.516357421875,2405.0,2442.0,2100.0,2195.0,1975500
2024-11-14,2440.4951171875,2537.0,2537.0,2376.0,2429.0,779900
2024-11-15,2450.11474609375,2547.0,2560.0,2453.0,2520.0,444100
2024-11-18,2407.788330078125,2503.0,2594.0,2445.0,2547.0,532800
2024-11-19,2545.348876953125,2646.0,2673.0,2506.0,2506.0,507600
2024-11-20,2467.43017578125,2565.0,2650.0,2528.0,2632.0,334500
2024-11-21,2393.359130859375,2488.0,2546.0,2460.0,2529.0,343500
2024-11-22,2448.19091796875,2545.0,2565.0,2463.0,2463.0,262000
2024-11-25,2563.626220703125,2665.0,2733.0,2509.0,2515.0,668600
2024-11-26,2526.109619140625,2626.0,2673.0,2579.0,2619.0,276000
2024-11-27,2503.984619140625,2603.0,2652.0,2517.0,2652.0,367600
2024-11-28,2406.826416015625,2502.0,2679.0,2500.0,2538.0,1644900
2024-11-29,2360.652587890625,2454.0,2530.0,2379.0,2453.0,735700
2024-12-02,2394.321044921875,2489.0,2510.0,2426.0,2450.0,379500
2024-12-03,2347.18505859375,2440.0,2513.0,2414.0,2481.0,401800
2024-12-04,2347.18505859375,2440.0,2540.0,2421.0,2470.0,369000
2024-12-05,2422.218017578125,2518.0,2518.0,2380.0,2435.0,420700
2024-12-06,2578.055419921875,2680.0,2810.0,2608.0,2635.0,1435800
2024-12-09,2556.892333984375,2658.0,2777.0,2624.0,2716.0,441600
2024-12-10,2565.55029296875,2667.0,2671.0,2569.0,2608.0,325100
2024-12-11,2600.1806640625,2703.0,2703.0,2597.0,2637.0,337600
2024-12-12,2622.3056640625,2726.0,2762.0,2679.0,2715.0,255700
2024-12-13,2502.060791015625,2601.0,2707.0,2570.0,2676.0,345400
2024-12-16,2471.27783203125,2569.0,2612.0,2521.0,2600.0,344700
2024-12-17,2503.984619140625,2603.0,2675.0,2530.0,2543.0,377300
2024-12-18,2565.55029296875,2667.0,2668.0,2572.0,2626.0,185200
2024-12-19,2558.81640625,2660.0,2680.0,2614.0,2630.0,215600
2024-12-20,2447.22900390625,2544.0,2661.0,2533.0,2623.0,237200
2024-12-23,2411.636474609375,2507.0,2559.0,2467.0,2549.0,290300
2024-12-24,2355.842529296875,2449.0,2573.0,2443.0,2543.0,280800
2024-12-25,2426.06591796875,2522.0,2522.0,2441.0,2469.0,220500
2024-12-26,2374.119873046875,2468.0,2590.0,2468.0,2530.0,189600
2024-12-27,2511.219970703125,2568.0,2570.0,2441.0,2467.0,154200
2024-12-30,2530.77783203125,2588.0,2670.0,2563.0,2571.0,250900
2025-01-06,2664.748779296875,2725.0,2753.0,2601.0,2601.0,356200
2025-01-07,2662.79296875,2723.0,2776.0,2693.0,2725.0,148000
2025-01-08,2518.065185546875,2575.0,2615.0,2438.0,2581.0,732000
2025-01-09,2541.53466796875,2599.0,2608.0,2508.0,2565.0,172800
2025-01-10,2451.56884765625,2507.0,2576.0,2469.0,2567.0,205600
2025-01-14,2378.22705078125,2432.0,2491.0,2420.0,2457.0,173900
2025-01-15,2385.072265625,2439.0,2459.0,2391.0,2422.0,170700
2025-01-16,2398.7626953125,2453.0,2531.0,2434.0,2489.0,178200
2025-01-17,2389.961669921875,2444.0,2466.0,2365.0,2448.0,172100
2025-01-20,2507.308349609375,2564.0,2587.0,2470.0,2479.0,245300
2025-01-21,2440.81201171875,2496.0,2575.0,2484.0,2536.0,99500
2025-01-22,2450.5908203125,2506.0,2524.0,2451.0,2500.0,106900
2025-01-23,2393.873291015625,2448.0,2469.0,2417.0,2468.0,135900
2025-01-24,2413.43115234375,2468.0,2495.0,2451.0,2478.0,89300
2025-01-27,2307.819091796875,2360.0,2491.0,2351.0,2470.0,371300
2025-01-28,2343.02294921875,2396.0,2396.0,2325.0,2350.0,189600
2025-01-29,2379.204833984375,2433.0,2465.0,2385.0,2390.0,182300
2025-01-30,2374.3154296875,2428.0,2454.0,2399.0,2442.0,104800
2025-01-31,2492.64013671875,2549.0,2573.0,2445.0,2477.0,208900
2025-02-03,2449.613037109375,2505.0,2570.0,2496.0,2560.0,114400
2025-02-04,2417.342529296875,2472.0,2518.0,2455.0,2495.0,80500
2025-02-05,2388.98388671875,2443.0,2499.0,2432.0,2499.0,59200
2025-02-06,2411.475341796875,2466.0,2501.0,2404.0,2460.0,108600
2025-02-07,2079.970703125,2127.0,2321.0,2123.0,2319.0,1006100
2025-02-10,2036.943603515625,2083.0,2092.0,2002.0,2092.0,788700
2025-02-12,2105.39599609375,2153.0,2154.0,2076.0,2083.0,389700
2025-02-13,2113.218994140625,2161.0,2190.0,2141.0,2170.0,292900
2025-02-14,2043.7889404296875,2090.0,2182.0,2073.0,2175.0,311900
2025-02-17,1914.70751953125,1958.0,1990.0,1859.0,1870.0,1180100
2025-02-18,1930.353759765625,1974.0,2018.0,1860.0,1930.0,721700
2025-02-19,1842.3436279296875,1884.0,1959.0,1875.0,1951.0,469500
2025-02-20,1803.22802734375,1844.0,1877.0,1826.0,1871.0,390500
2025-02-21,1765.0904541015625,1805.0,1888.0,1797.0,1874.0,382200
2025-02-25,1761.1788330078125,1801.0,1816.0,1760.0,1790.0,417900
2025-02-26,1686.8592529296875,1725.0,1778.0,1697.0,1771.0,576100
2025-02-27,1654.5888671875,1692.0,1720.0,1659.0,1710.0,788300
2025-02-28,1618.406982421875,1655.0,1665.0,1606.0,1661.0,812000
2025-03-03,1628.1859130859375,1665.0,1665.0,1622.0,1631.0,346800
2025-03-04,1589.0703125,1625.0,1675.0,1608.0,1640.0,409500
2025-03-05,1665.345703125,1703.0,1716.0,1594.0,1615.0,571700
2025-03-06,1659.4783935546875,1697.0,1709.0,1617.0,1706.0,668800
2025-03-07,1613.517578125,1650.0,1756.0,1641.0,1734.0,579400
2025-03-10,1661.43408203125,1699.0,1744.0,1665.0,1666.0,524600
2025-03-11,1587.114501953125,1623.0,1670.0,1616.0,1659.0,443400
2025-03-12,1632.097412109375,1669.0,1694.0,1621.0,1621.0,441200
2025-03-13,1656.544677734375,1694.0,1704.0,1647.0,1666.0,360800
2025-03-14,1722.063232421875,1761.0,1774.0,1704.0,1744.0,431200
2025-03-17,1690.770751953125,1729.0,1792.0,1717.0,1769.0,357400
2025-03-18,1729.8863525390625,1769.0,1769.0,1713.0,1724.0,275900
2025-03-19,1649.699462890625,1687.0,1744.0,1683.0,1729.0,440400
2025-03-21,1662.4119873046875,1700.0,1720.0,1675.0,1709.0,263500
2025-03-24,1621.3406982421875,1658.0,1701.0,1651.0,1700.0,202800
2025-03-25,1730.8642578125,1770.0,1792.0,1676.0,1692.0,660200
2025-03-26,1710.32861328125,1749.0,1763.0,1716.0,1751.0,291100
2025-03-27,1709.3507080078125,1748.0,1766.0,1723.0,1728.0,283800
2025-03-28,1673.1688232421875,1711.0,1743.0,1703.0,1740.0,246500
2025-03-31,1660.4561767578125,1698.0,1730.0,1678.0,1683.0,449700
2025-04-01,1524.5296630859375,1559.0,1685.0,1547.0,1685.0,706700
2025-04-02,1534.3084716796875,1569.0,1605.0,1558.0,1595.0,405600
2025-04-03,1525.5074462890625,1560.0,1560.0,1497.0,1500.0,337700
2025-04-04,1467.81201171875,1501.0,1535.0,1461.0,1526.0,489300
2025-04-07,1329.9295654296875,1360.0,1379.0,1288.0,1341.0,907800
2025-04-08,1452.165771484375,1485.0,1488.0,1440.0,1440.0,376300
2025-04-09,1389.580810546875,1421.0,1446.0,1368.0,1438.0,479200
2025-04-10,1473.6793212890625,1507.0,1525.0,1468.0,1520.0,435000
2025-04-11,1424.784912109375,1457.0,1497.0,1435.0,1479.0,298300
2025-04-14,1476.613037109375,1510.0,1537.0,1470.0,1487.0,383100
2025-04-15,1446.2984619140625,1479.0,1515.0,1465.0,1481.0,354300
2025-04-16,1447.2763671875,1480.0,1516.0,1471.0,1490.0,224300
2025-04-17,1462.922607421875,1496.0,1509.0,1475.0,1480.0,248900
2025-04-18,1532.3526611328125,1567.0,1569.0,1495.0,1505.0,268300
2025-04-21,1547.9989013671875,1583.0,1619.0,1555.0,1560.0,372500
2025-04-22,1578.3134765625,1614.0,1633.0,1561.0,1562.0,253800
2025-04-23,1612.5396728515625,1649.0,1658.0,1606.0,1639.0,218500
2025-04-24,1602.7607421875,1639.0,1672.0,1613.0,1660.0,327800
2025-04-25,1579.2913818359375,1615.0,1677.0,1611.0,1648.0,203900
2025-04-28,1567.5567626953125,1603.0,1646.0,1603.0,1646.0,574900
2025-04-30,1622.318603515625,1659.0,1667.0,1617.0,1635.0,295800
2025-05-01,1660.4561767578125,1698.0,1716.0,1640.0,1644.0,321200
2025-05-02,1683.925537109375,1722.0,1735.0,1693.0,1697.0,265100
2025-05-07,1740.6431884765625,1780.0,1788.0,1727.0,1740.0,544700
2025-05-08,1759.2230224609375,1799.0,1812.0,1788.0,1798.0,633800
2025-05-09,2150.37890625,2199.0,2199.0,2013.0,2070.0,1760500
2025-05-12,2258.924560546875,2310.0,2373.0,2218.0,2239.0,1770900
2025-05-13,2159.179931640625,2208.0,2350.0,2199.0,2300.0,725900
2025-05-14,2218.8310546875,2269.0,2325.0,2216.0,2235.0,408100
2025-05-15,2160.15771484375,2209.0,2291.0,2167.0,2240.0,388400
2025-05-16,2139.6220703125,2188.0,2237.0,2169.0,2212.0,357700
2025-05-19,2150.37890625,2199.0,2264.0,2191.0,2200.0,270200
2025-05-20,2122.998046875,2171.0,2207.0,2129.0,2190.0,419400
2025-05-21,2132.77685546875,2181.0,2219.0,2122.0,2147.0,269600
2025-05-22,2009.562744140625,2055.0,2130.0,2040.0,2071.0,336100
2025-05-23,1966.53564453125,2011.0,2085.0,1986.0,2035.0,357900
2025-05-26,2012.4964599609375,2058.0,2071.0,1987.0,2020.0,235800
2025-05-27,2027.164794921875,2073.0,2088.0,2046.0,2046.0,148100
2025-05-28,2010.5406494140625,2056.0,2097.0,2056.0,2084.0,116800
