date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,543154.0,2450800.0,2993954.0,8
2026-01-07,543154.0,2470000.0,3013154.0,8
2026-01-08,543154.0,2452000.0,2995154.0,8
2026-01-09,338606.0,2670300.0,3008906.0,8
2026-01-12,338606.0,2670300.0,3008906.0,8
2026-01-13,551606.0,2492600.0,3044206.0,7
2026-01-14,1983.5,3088600.0,3090583.5,8
2026-01-15,1983.5,3103200.0,3105183.5,8
2026-01-16,133541.00000000006,3017300.0,3150841.0,7
2026-01-19,133541.00000000006,2984800.0,3118341.0,7
2026-01-20,133541.00000000006,2953400.0,3086941.0,7
2026-01-21,1758049.0,1306000.0,3064049.0,3
2026-01-22,1560772.0,1555600.0,3116372.0,2
2026-01-23,1242629.5,1886700.0,3129329.5,2
2026-01-26,2385129.5,670500.0,3055629.5,1
2026-01-27,529709.5,2491200.0,3020909.5,2
2026-01-28,1191401.5,1780000.0,2971401.5,1
2026-01-29,1191401.5,1807200.0,2998601.5,1
2026-01-30,1191401.5,1778400.0,2969801.5,1
2026-02-02,1815297.5,1127400.0,2942697.5,4
2026-02-03,2237297.5,719200.0,2956497.5,3
2026-02-04,2089513.5,883050.0,2972563.5,4
2026-02-05,-186886.5,3123500.0,2936613.5,5
2026-02-06,65713.5,2938350.0,3004063.5,4
2026-02-09,65713.5,2951700.0,3017413.5,4
2026-02-10,409713.5,2664150.0,3073863.5,3
2026-02-11,409713.5,2664150.0,3073863.5,3
2026-02-12,-87839.49999999994,3155200.0,3067360.5,4
2026-02-13,-87839.49999999994,3210200.0,3122360.5,4
2026-02-16,-87839.49999999994,3205900.0,3118060.5,4
2026-02-17,111160.50000000006,3069950.0,3181110.5,3
2026-02-18,264510.50000000006,2904600.0,3169110.5,2
2026-02-19,264510.50000000006,2952300.0,3216810.5,2
2026-02-20,264510.50000000006,2850000.0,3114510.5,2
2026-02-23,264510.50000000006,2850000.0,3114510.5,2
2026-02-24,2633310.5,493500.0,3126810.5,1
2026-02-25,3121875.5,0.0,3121875.5,0
2026-02-26,3121875.5,0.0,3121875.5,0
2026-02-27,355391.5,2813200.0,3168591.5,2
2026-03-02,355391.5,2730200.0,3085591.5,2
2026-03-03,1835639.5,1208000.0,3043639.5,1
2026-03-04,3031559.5,0.0,3031559.5,0
2026-03-05,376559.5,2643000.0,3019559.5,2
2026-03-06,3020559.5,0.0,3020559.5,0
2026-03-09,3020559.5,0.0,3020559.5,0
2026-03-10,3098359.5,0.0,3098359.5,0
