date,ticker,simple_sector,sector_33,action,price,shares,cash_after,signal_score,signal_basis_date,reason
2026-02-24,8387.T,銀行/地方銀行,銀行業,SELL,2361.0,200,916300.0,0.7234924877833045,2026-02-20,sell_signal
2026-02-24,7971.T,増額/化学,化学,BUY,769.0,500,531800.0,0.4440921658411411,2026-02-20,buy_signal_limit
2026-02-24,9791.T,大幅強気/増額,サービス業,BUY,1449.0,300,97100.0,0.4383384411066488,2026-02-20,buy_signal_limit
2026-02-25,7971.T,増額/化学,化学,SELL,773.0,500,483600.0,0.44221856583978647,2026-02-24,sell_signal
2026-02-25,9034.T,前号並み/陸運,陸運業,BUY,1722.0,200,139200.0,0.4710185219676791,2026-02-24,buy_signal_limit
2026-02-27,7241.T,輸送用機器/自動車部品,輸送用機器,SELL,1173.0,1600,2016000.0,0.4002736045903167,2026-02-26,take_profit
2026-02-27,4619.T,化学/タイヤ・ゴム,化学,BUY,2478.0,400,1024800.0,0.464664583407579,2026-02-26,buy_signal_limit
2026-02-27,1879.T,建設/建設・土木,建設業,BUY,2145.0,400,166800.0,0.39548336051232824,2026-02-26,buy_signal_limit
2026-03-04,1768.T,建設/建設・土木,建設業,SELL,1457.0,100,312500.0,0.4977658615710419,2026-03-03,stop_loss
2026-03-04,8399.T,銀行/地方銀行,銀行業,SELL,2179.0,100,530400.0,0.5761245931389192,2026-03-03,stop_loss
2026-03-04,9791.T,大幅強気/増額,サービス業,SELL,1328.0,300,928800.0,0.414314838683444,2026-03-03,stop_loss
2026-03-04,9034.T,前号並み/陸運,陸運業,SELL,1617.0,200,1252200.0,0.4669196622850692,2026-03-03,stop_loss
2026-03-04,4619.T,化学/タイヤ・ゴム,化学,SELL,2339.0,400,2187800.0,0.46068562092307663,2026-03-03,stop_loss
2026-03-04,1879.T,建設/建設・土木,建設業,SELL,1978.0,400,2979000.0,0.3876857725091734,2026-03-03,stop_loss
2026-03-05,7456.T,卸売/非鉄金属・金属製品,卸売業,BUY,7889.8,100,2190020.0,0.7940609878159284,2026-03-04,buy_signal_limit
2026-03-06,7456.T,卸売/非鉄金属・金属製品,卸売業,SELL,7900.0,100,2980020.0,0.8315124848957791,2026-03-05,sell_signal
2026-03-06,1814.T,大幅増額/建設,建設業,BUY,4070.0,100,2573020.0,0.5948015012257184,2026-03-05,buy_signal_limit
2026-03-06,1946.T,建設/設備工事,建設業,BUY,2148.0,100,2358220.0,0.5927819955118623,2026-03-05,buy_signal_limit
2026-03-06,7102.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,3890.0,100,1969220.0,0.5068851908585353,2026-03-05,buy_signal_limit
2026-03-06,6743.T,電気機器/設備機器・部品,電気機器,BUY,824.0,500,1557220.0,0.47635069946954733,2026-03-05,buy_signal_limit
2026-03-06,1808.T,225/建設,建設業,BUY,3176.0,100,1239620.0,0.47150480206346496,2026-03-05,buy_signal_limit
2026-03-06,7231.T,輸送用機器/自動車部品,輸送用機器,BUY,3345.0,100,905120.0,0.4375359521101173,2026-03-05,buy_signal_limit
2026-03-06,8154.T,卸売/電子部品・産業用電子機器,卸売業,BUY,4105.0,200,84120.0,0.4310745581013406,2026-03-05,buy_signal_limit
2026-03-09,1814.T,大幅増額/建設,建設業,SELL,3810.0,100,465120.0,0.5764504301874367,2026-03-06,stop_loss
2026-03-09,1946.T,建設/設備工事,建設業,SELL,1990.0,100,664120.0,0.5854122232443872,2026-03-06,stop_loss
2026-03-09,7102.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,3685.0,100,1032620.0,0.48743543833309355,2026-03-06,stop_loss
2026-03-09,1768.T,建設/建設・土木,建設業,BUY,1434.0,300,602420.0,0.4675204333639541,2026-03-06,buy_signal_limit
2026-03-09,9063.T,陸運/陸運,陸運業,BUY,4385.0,100,163920.0,0.4562530388926084,2026-03-06,buy_signal_limit
2026-03-10,6743.T,電気機器/設備機器・部品,電気機器,SELL,817.0,500,572420.0,0.4314281868513685,2026-03-09,sell_signal
2026-03-10,1808.T,225/建設,建設業,SELL,3121.0,100,884520.0,0.44041927821658855,2026-03-09,sell_signal
2026-03-10,7231.T,輸送用機器/自動車部品,輸送用機器,SELL,3335.0,100,1218020.0,0.40399546424025634,2026-03-09,sell_signal
2026-03-10,8154.T,卸売/電子部品・産業用電子機器,卸売業,SELL,4045.0,200,2027020.0,0.40873378810336863,2026-03-09,sell_signal
2026-03-10,9063.T,陸運/陸運,陸運業,SELL,4485.0,100,2475520.0,0.4279973424480128,2026-03-09,sell_signal
2026-03-10,8393.T,銀行/地方銀行,銀行業,BUY,8837.4,100,1591780.0,0.7795615672468316,2026-03-09,buy_signal_limit
2026-03-10,1768.T,建設/建設・土木,建設業,SELL_END,1504.0,300,2042980.0,,,end_of_backtest
2026-03-10,8393.T,銀行/地方銀行,銀行業,SELL_END,9170.0,100,2959980.0,,,end_of_backtest
