date,phase_name,post_major_crash_mode,post_major_phase,post_major_active,sector_mode,sector_top_share,sector_hhi,sector_count,price_top3_share,positive_count,chosen_etf,etf_scores_json
2023-01-04,downtrend,False,downtrend,False,dispersed,0.16071428571428573,0.07780612244897958,20,0.2207711098343291,43,,{}
2023-01-05,downtrend,False,downtrend,False,dispersed,0.16071428571428573,0.07780612244897958,20,0.2806250798870681,31,,{}
2023-01-06,downtrend,False,downtrend,False,concentrated,0.16071428571428573,0.07780612244897958,20,0.6625950153183955,9,,{}
2023-01-10,downtrend,False,downtrend,False,dispersed,0.16071428571428573,0.07780612244897958,20,0.4777782501990487,15,,{}
2023-01-11,downtrend,False,downtrend,False,dispersed,0.16071428571428573,0.07780612244897958,20,0.44738815895609046,15,,{}
2023-01-12,downtrend,False,downtrend,False,dispersed,0.16071428571428573,0.07780612244897958,20,0.32239564494571543,20,,{}
2023-01-13,downtrend,False,downtrend,False,dispersed,0.16071428571428573,0.07780612244897958,20,0.2923262927869118,27,,{}
2023-01-16,downtrend,False,downtrend,False,dispersed,0.16071428571428573,0.07780612244897958,20,0.15618354831364512,44,,{}
2023-01-17,downtrend,False,downtrend,False,dispersed,0.16071428571428573,0.07780612244897958,20,0.2813609875695591,42,,{}
2023-01-18,downtrend,False,downtrend,False,dispersed,0.16071428571428573,0.07780612244897958,20,0.3427272916460408,36,,{}
2023-01-19,normal,False,normal,False,dispersed,0.14634146341463414,0.08863771564544913,17,0.3266954958574802,31,,{}
2023-01-20,normal,False,normal,False,dispersed,0.14634146341463414,0.08863771564544913,17,0.42437716325824626,23,,{}
2023-01-23,normal,False,normal,False,dispersed,0.14634146341463414,0.08863771564544913,17,0.35676192736964535,27,,{}
2023-01-24,normal,False,normal,False,dispersed,0.14634146341463414,0.08863771564544913,17,0.27201898857448825,30,,{}
2023-01-25,normal,False,normal,False,dispersed,0.14634146341463414,0.08863771564544913,17,0.2518409043069065,33,,{}
2023-01-26,normal,False,normal,False,dispersed,0.14634146341463414,0.08863771564544913,17,0.2594902203448655,31,,{}
2023-01-27,normal,False,normal,False,dispersed,0.14634146341463414,0.08863771564544913,17,0.27122131491404333,29,,{}
2023-01-30,normal,False,normal,False,dispersed,0.14634146341463414,0.08863771564544913,17,0.23035160959135986,29,,{}
2023-01-31,normal,False,normal,False,dispersed,0.14634146341463414,0.08863771564544913,17,0.2556977035402404,31,,{}
2023-02-01,normal,False,normal,False,dispersed,0.14634146341463414,0.08863771564544913,17,0.2531782933239237,26,,{}
2023-02-02,normal,False,normal,False,dispersed,0.13513513513513514,0.08181154127100071,21,0.19786543689156583,55,,{}
2023-02-03,normal,False,normal,False,dispersed,0.13513513513513514,0.08181154127100071,21,0.22118130231967345,48,,{}
2023-02-06,normal,False,normal,False,dispersed,0.13513513513513514,0.08181154127100071,21,0.22683110441860402,41,,{}
2023-02-07,normal,False,normal,False,dispersed,0.13513513513513514,0.08181154127100071,21,0.2872287698861467,34,,{}
2023-02-08,normal,False,normal,False,dispersed,0.13513513513513514,0.08181154127100071,21,0.352792937614945,33,,{}
2023-02-09,normal,False,normal,False,dispersed,0.13513513513513514,0.08181154127100071,21,0.2894104687626301,36,,{}
2023-02-10,normal,False,normal,False,dispersed,0.13513513513513514,0.08181154127100071,21,0.17223615404606402,39,,{}
2023-02-13,normal,False,normal,False,dispersed,0.13513513513513514,0.08181154127100071,21,0.17580058943574395,43,,{}
2023-02-14,uptrend,False,uptrend,False,dispersed,0.13513513513513514,0.08181154127100071,21,0.21404624440802833,35,,{}
2023-02-15,uptrend,False,uptrend,False,dispersed,0.13513513513513514,0.08181154127100071,21,0.18669129687368974,43,,{}
2023-02-16,normal,False,normal,False,dispersed,0.15384615384615385,0.08441009539910635,22,0.22080629094921447,60,,{}
2023-02-17,uptrend,False,uptrend,False,dispersed,0.15384615384615385,0.08441009539910635,22,0.22295539784076504,67,,{}
2023-02-20,uptrend,False,uptrend,False,dispersed,0.15384615384615385,0.08441009539910635,22,0.23412903825907394,62,,{}
2023-02-21,stable,False,stable,False,dispersed,0.15384615384615385,0.08441009539910635,22,0.15256191576247174,72,,{}
2023-02-22,stable,False,stable,False,dispersed,0.15384615384615385,0.08441009539910635,22,0.13267753734803642,73,,{}
2023-02-24,stable,False,stable,False,dispersed,0.15384615384615385,0.08441009539910635,22,0.12513046144469203,69,,{}
2023-02-27,stable,False,stable,False,dispersed,0.15384615384615385,0.08441009539910635,22,0.11255910628314211,63,,{}
2023-02-28,stable,False,stable,False,dispersed,0.15384615384615385,0.08441009539910635,22,0.1754366425601613,68,,{}
2023-03-01,stable,False,stable,False,dispersed,0.15384615384615385,0.08441009539910635,22,0.21434819259615392,62,,{}
2023-03-02,stable,False,stable,False,dispersed,0.15384615384615385,0.08441009539910635,22,0.17402718783266988,72,,{}
2023-03-03,stable,False,stable,False,dispersed,0.17293233082706766,0.08168918536943864,24,0.09731260002228138,101,,{}
2023-03-06,stable,False,stable,False,dispersed,0.17293233082706766,0.08168918536943864,24,0.08105208184801325,112,,{}
2023-03-07,stable,False,stable,False,dispersed,0.17293233082706766,0.08168918536943864,24,0.08713366329194445,94,,{}
2023-03-08,stable,False,stable,False,dispersed,0.17293233082706766,0.08168918536943864,24,0.11451702517760357,102,,{}
2023-03-09,stable,False,stable,False,dispersed,0.17293233082706766,0.08168918536943864,24,0.11568133003501462,98,,{}
2023-03-10,uptrend,False,uptrend,False,dispersed,0.17293233082706766,0.08168918536943864,24,0.09272316214144462,102,,{}
2023-03-13,stable,False,stable,False,dispersed,0.17293233082706766,0.08168918536943864,24,0.15907906898831223,73,,{}
2023-03-14,stable,False,stable,False,dispersed,0.17293233082706766,0.08168918536943864,24,0.4037540070508619,28,,{}
2023-03-15,normal,False,normal,False,concentrated,0.17293233082706766,0.08168918536943864,24,0.8554981723340142,7,,{}
2023-03-16,normal,False,normal,False,concentrated,0.17293233082706766,0.08168918536943864,24,0.681172075329613,9,,{}
2023-03-17,normal,False,normal,False,concentrated,0.16279069767441862,0.07794002764256956,24,0.5799778771970643,11,,{}
2023-03-20,normal,False,normal,False,dispersed,0.16279069767441862,0.07794002764256956,24,0.5445897275730956,28,,{}
2023-03-22,normal,False,normal,False,dispersed,0.16279069767441862,0.07794002764256956,24,0.39522910020650603,21,,{}
2023-03-23,normal,False,normal,False,dispersed,0.16279069767441862,0.07794002764256956,24,0.23645390573227296,64,,{}
2023-03-24,normal,False,normal,False,dispersed,0.16279069767441862,0.07794002764256956,24,0.3131936438906512,42,,{}
2023-03-27,normal,False,normal,False,dispersed,0.16279069767441862,0.07794002764256956,24,0.29829995442297574,67,,{}
2023-03-28,normal,False,normal,False,dispersed,0.16279069767441862,0.07794002764256956,24,0.24457852084584042,70,,{}
2023-03-29,normal,False,normal,False,dispersed,0.16279069767441862,0.07794002764256956,24,0.1330560092700513,98,,{}
2023-03-30,settling,False,settling,False,dispersed,0.16279069767441862,0.07794002764256956,24,0.11512142708440005,88,,{}
2023-03-31,settling,False,settling,False,dispersed,0.1839080459770115,0.10027744748315497,16,0.12908536800593268,64,,{}
