quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,overall_score,future_return_2024Q3_pct,selected_rank
2024Q2_PRE_ALIGNED,16,8766.T,東京海上ホールディングス,保険業,0.9309179957510751,81.47476579026896,27.49469214437368,9.660278341058698,14.888762122076438,0.8911175482307958,11.738484398216942,66.66666666666666,99.38761999337969,85.0,6005.0,6535,81.47476579026896,2024-06-30,2024-06-30,12.1,12.1,25.3,12.1,12.1,medium,medium,low,low,low,"株伍指标
5397
海正格
予想PER
（倍）
<25.3>
12.1
(26.3>
12.3
实PER
高值平均
14.0
安值平均
6'8
PBR
2.04
株倡(5/27)
2
53499
最低購人额
24
15.9
53万49009
F
8766
保",7355.png,0.8461538461538461,0.6563588139281827,0.9458090759698874,0.8379992997786709,-14.901578005531157,36
2024Q2_PRE_ALIGNED,483,9842.T,アークランズ,小売業,0.7643916783253017,20.895522388059696,8.482142857142861,7.404067011819509,16.444701795020265,0.7087347920387903,12.514757969303425,75.0,96.66832421680756,75.0,1944.0,5717,20.895522388059696,2024-06-30,2024-06-30,9.9,9.9,25.2,9.9,9.9,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.2>
9.9
(26.2>
8.5
实PER
高值平均
8.6
安值平均
6.9
PBR
1.03
株倡(5/27)
2
1915F
最低購人额
24
8.2
19万15009
9842
动速X特",7803.png,0.8441358024691358,0.5060119695321001,0.7438074604161578,0.6939658809116682,-8.93506493506494,37
2024Q2_PRE_ALIGNED,858,9057.T,遠州トラック,陸運業,0.6807690346650086,11.965101786456176,4.863813229571989,5.100059320668521,7.707910750507096,0.6047275750063373,6.067415730337078,58.333333333333336,99.08088235294116,100.0,2695.0,6535,11.965101786456176,2024-06-30,2024-06-30,9.3,9.3,25.3,9.3,9.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
9.3
(26.3>
8.3
实PER
高值平均
9.4
安值平均
7.4
PBR
0.91
9
株幅(5/27)
万群
26129
最低購人额
21
9.8
26万12009
9057",7452.png,0.8425925925925926,0.6059575625680087,0.6747329117718904,0.6806218924740733,-5.840773809523814,38
2024Q2_PRE_ALIGNED,190,9063.T,岡山県貨物運送,陸運業,0.8477884864500751,30.62409288824384,6.5088757396449815,3.384645183769086,8.597285067873294,0.8652994763493805,7.2875816993464015,75.0,99.03713892709766,90.0,3600.0,6259,30.62409288824384,2024-06-30,2024-06-30,9.3,9.3,25.3,9.3,9.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
9.3
(26.3>
8.2
实PER
高值平均
5.6
安值平均
4.8
PBR
0-33
株佰(5/27)
3615F
万祥
最低購人额
24
11.8
36万1500m
9063",7456.png,0.8425925925925926,0.6059575625680087,0.8098652872465635,0.7661051756937812,-14.246196403872757,39
2024Q2_PRE_ALIGNED,160,7185.T,ヒロセ通商,証券、商品先物取引業,0.8546142701694389,44.59930313588851,26.717557251908385,8.298106586392862,16.827586206896548,0.575395031953756,12.420382165605092,83.33333333333334,97.99291617473436,100.0,4150.0,2457,44.59930313588851,2024-06-30,2024-06-30,6.9,6.9,25.3,6.9,6.9,medium,medium,low,low,low,"3630
株伍指标
予想PER
（倍）
<25.3>
6.9
(26.3>
6.5
实PER
高值平均
7.7
安值平均
6.2
PBR
1.26
株倡(5/27)
3635P
最低購人额
24
17.9
36万3500m
7185
持
症",6628.png,0.8333333333333334,0.5648531011969532,0.8605448635384513,0.7651562305967001,-13.641900121802674,40
2024Q2_PRE_ALIGNED,484,3333.T,あさひ,小売業,0.7641171356028811,20.67082683307333,15.967016491754116,7.684753715566861,12.880396319886756,0.652026105786135,6.345565749235471,66.66666666666666,96.99059561128529,100.0,1547.0,4984,20.67082683307333,2024-06-30,2024-06-30,10.0,10.0,25.2,10.0,10.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.2>
10.0
(26.2>
9.6
实PER
高值平均
11.6
安值平均
8'6
PBR
1-00
株佰(5/27)
1413m
最低購人额
24
8.7
14万13009
3333",4686.png,0.8333333333333334,0.5066444504896628,0.7816720203859563,0.7002450696557186,12.46736292428199,41
2024Q2_PRE_ALIGNED,396,7999.T,ＭＵＴＯＨホールディングス,電気機器,0.7885868697859995,40.322580645161295,7.31277533039647,9.970447274758133,20.331950207468875,0.8354486119986247,11.046752172114193,58.333333333333336,92.16799091940976,70.0,2436.0,6276,40.322580645161295,2024-06-30,2024-06-30,10.1,10.1,25.3,10.1,10.1,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
10.1
(26.3>
12.2
实PER
高值平均
13.3
安值平均
8.6
PBR
0-51
株倡(5/27)
2
2540m
最低購人额
24
3.5
25万4000F
7999
特",7092.png,0.8333333333333334,0.6178998911860718,0.8198746696720037,0.7498266386859423,-4.612916165262737,42
2024Q2_PRE_ALIGNED,19,6371.T,椿本チエイン,機械,0.9296970102077826,68.60623680537985,20.970881394372,9.96243325299001,15.939279306586872,0.8408899379993882,10.34482727517333,83.33333333333334,99.6800078000003,80.0,2076.666748046875,6276,68.60623680537985,2024-06-30,2024-06-30,9.4,9.4,25.3,9.4,9.4,medium,medium,low,low,low,"株伍指标
海正格
予想PER
（倍）
<25.3>
9.4
(26.3>
10.3
实PER
高值平均
9.7
安值平均
7.0
PBR
0-81
株倡(5/27)
5870P
1磊
最低購人额
24
58万7000m
6371
1 水速于特
概
个8精工色",6165.png,0.8325581395348837,0.6056991294885745,0.9178210621571804,0.8149198090944755,-10.947867298578196,43
2024Q2_PRE_ALIGNED,746,6543.T,日宣,サービス業,0.703244209544536,14.28571428571428,7.8947368421052655,5.154833626922933,9.600000000000009,0.7218287115338112,8.736349453978153,58.333333333333336,95.76642335766424,90.0,656.0,2233,14.28571428571428,2024-06-30,2024-06-30,11.0,11.0,25.2,11.0,11.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.2>
11.0
(26.2>
7.8
实PER
高值平均
11.1
安值平均
9.1
PBR
0.73
株佰（5/27)
2
6329
最低購人额
24
6.1
6万3200P
6543
好",6268.png,0.831041257367387,0.5244491294885745,0.7202498001376829,0.6715272451200284,10.502283105022837,44
2024Q2_PRE_ALIGNED,192,4957.T,ヤスハラケミカル,化学,0.8469244002279911,41.82510367401853,4.044635178410116,6.903962376829792,12.205877675255405,0.8874567259700212,10.326797523873388,75.0,97.00910295884916,50.0,885144768.0,6270,41.82510367401853,2024-06-30,2024-06-30,10.0,10.0,25.3,10.0,10.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
10.0
(26.3>
6'6
实PER
高值平均
10.4
安值平均
7.6
PBR
0-33
株倡(5/27)
5
万确群
716m
最低購人额
24
3.0
7万1600P
4957
花",5579.png,0.8195121951219512,0.6129556583242655,0.7950880504541317,0.7617027116504926,-4.166665458351249,45
2024Q2_PRE_ALIGNED,815,1620.T,ＮＥＸＴ ＦＵＮＤＳ 素材・化学（ＴＯＰＩＸ－１７）上場投信,-,0.689562847815949,12.594947889065544,1.1104060913705638,4.03326284057281,5.688622754491024,0.7657012031359267,9.42417430399447,58.333333333333336,98.94442719652282,80.0,31870.0,4412,12.594947889065544,2024-06-30,2024-06-30,9.9,9.9,25.3,9.9,9.9,medium,medium,low,low,low,"1620
株伍指标
予想PER
（倍）
<25.3>
9.9
(26.3>
8'6
实PER
高值平均
8.9
安值平均
6.9
PBR
0-38
株幅(5/27)
1473m
最低購人额
24
4.1
14万73009
9357
合",7595.png,0.8102557127312296,0.6084058759521219,0.6560653161155648,0.6759060882503165,-1.8193224592220836,46
2024Q2_PRE_ALIGNED,876,3050.T,ＤＣＭホールディングス,小売業,0.6757029068863672,18.98940505297473,-1.284651791751179,8.459931445639446,14.316860465116289,0.8275397236897482,10.20249221183801,58.333333333333336,92.81627463445643,40.0,1460.0,6267,18.98940505297473,2024-06-30,2024-06-30,10.5,10.5,25.2,10.5,10.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.2>
10.5
(26.2>
9.7
实PER
高值平均
9.5
安值平均
7.6
PBR
0-81
株佰(5/27)
15189
最低購人额
24
8.7
15万18009
3050",4535.png,0.8040123456790124,0.5097592491838955,0.6403992749439275,0.6375322108103306,12.70521056388294,47
2024Q2_PRE_ALIGNED,489,3954.T,昭和パックス,パルプ・紙,0.7628988548629462,26.01674641148326,14.200542005420049,7.245777595118325,12.79373368146215,0.5261888318076491,13.981288981288987,66.66666666666666,97.5462962962963,90.0,2107.0,6535,26.01674641148326,2024-06-30,2024-06-30,7.5,7.5,25.3,7.5,7.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
7.5
<26.3>
7.1
实PER
高宿平均
8.2
安值平均
6.7
PBR
0-37
株佰(5/27)
3
万确
1901月
最低購人额
24
4.4
19万1009
3954
八",5017.png,0.8,0.5656556039173014,0.7699827618751526,0.7101243180623718,-14.71415182755389,48
2024Q2_PRE_ALIGNED,472,3388.T,明治電機工業,卸売業,0.7677964402300638,30.098452883263004,18.1353767560664,9.264518985320574,17.799752781211374,0.4826476340191319,14.3312101910828,66.66666666666666,97.06190975865688,70.0,1850.0,5034,30.098452883263004,2024-06-30,2024-06-30,8.4,8.4,25.3,8.4,8.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
8.4
(26.3>
7.0
实PER
高值平均
8.4
安值平均
6.0
PBR
0-64
株佰(5/27)
1658
最低購人额
24
7.8
16万58009
3388
卸",4709.png,0.7965517241379311,0.5845688248095756,0.7775298405542849,0.7185934001021519,-22.829581993569136,49
2024Q2_PRE_ALIGNED,351,7322.T,三十三フィナンシャルグループ,銀行業,0.8016046841805275,37.32394366197183,2.631578947368429,7.218381183479472,10.218253968253975,0.7987343436253518,12.36125126135217,66.66666666666666,96.53465346534654,60.0,2145.0,1946,37.32394366197183,2024-06-30,2024-06-30,8.2,8.2,25.3,8.2,8.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
8.2
(26.3>
0'8
实PER
高值平均
7.9
安值平均
5.7
PBR
0-25
幅(5/27)
2027F
最低購人额
24
3.3
20万2700F
7322
銀",6707.png,0.7962962962962963,0.5817804678998911,0.7647381137438654,0.7269294199921535,-22.347949080622342,50
2024Q2_PRE_ALIGNED,282,4097.T,高圧ガス工業,化学,0.8223256127260482,31.409395973154357,9.753363228699552,6.698287844504636,9.433962264150942,0.8558976739494879,9.774436090225567,58.333333333333336,99.29006085192698,100.0,979.0,6276,31.409395973154357,2024-06-30,2024-06-30,10.3,10.3,25.3,10.3,10.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
10.3
(26.3>
9.7
实PER
高值平均
11.0
安值平均
8.4
PBR
0-66
株倡(5/27)
9
h
900P
最低購人额
24
9万内
6.2
4097
花",5110.png,0.7878048780487805,0.611813112078346,0.8382380748817481,0.7565449581029365,-10.618556701030924,51
2024Q2_PRE_ALIGNED,637,2916.T,仙波糖化工業,食料品,0.726480429037774,15.98793363499247,5.342465753424652,6.156725347911113,8.755129958960328,0.6959177068167685,8.949416342412453,66.66666666666666,96.72955974842768,100.0,769.0,6534,15.98793363499247,2024-06-30,2024-06-30,13.1,13.1,25.3,13.1,13.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
13.1
(26.3>
12.5
实PER
高值平均
21.9
安值平均
19.0
PBR
0.71
幅(5/27)
747A
最低購人额
24
4.4
7万4700P
2916
品速粉特
食",4472.png,0.7862903225806451,0.6618403155603917,0.7170387233239324,0.7136450188758855,-1.0282776349614386,52
2024Q2_PRE_ALIGNED,726,8194.T,ライフコーポレーション,小売業,0.7096147261516141,27.30210016155088,1.1553273427471034,7.760347663961392,12.79999999999999,0.5862337359498342,11.662198391420908,66.66666666666666,93.14420803782508,40.0,1970.0,6276,27.30210016155088,2024-06-30,2024-06-30,10.9,10.9,25.2,10.9,10.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.2>
10.9
(26.2>
10.7
实PER
高值平均
12.6
安值平均
7.8
PBR
1.39
株倡(5/27)
2
Hlh
4060F
最低購人额
24
13.1
40万6000P
速龄特
8194",7207.png,0.7854938271604939,0.5139213819368879,0.6654691823410539,0.6529708241359656,-7.750952986022874,53
2024Q2_PRE_ALIGNED,634,9678.T,カナモト,サービス業,0.7272460749261621,34.39057544177617,10.137393241737836,9.020465615587105,21.34387351778657,0.5294236262888512,14.471490496832274,50.0,96.61237785016289,65.0,2966.0,6273,34.39057544177617,2024-06-30,2024-06-30,11.8,11.8,24.1,11.8,11.8,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<24.10>
11.8
<25.10>
11.0
实PER
高值平均
12.8
安值平均
9.4
PBR
0.71
株佰(5/27)
8
2648m
ll
最低購人额
24
26万4800F
9678
H",7728.png,0.7838899803536346,0.402876768226333,0.7676841786769114,0.6457613460727054,0.13463480309658937,54
2024Q2_PRE_ALIGNED,330,8772.T,アサックス,その他金融業,0.807609896885849,29.721362229102176,6.345177664974622,8.10600788977805,14.172185430463568,0.8870057226964682,12.014563106796118,66.66666666666666,97.21577726218096,45.0,838.0,4684,29.721362229102176,2024-06-30,2024-06-30,8.6,8.6,25.3,8.6,8.6,medium,medium,low,low,low,"862布EK
株伍指标
予想PER
（倍）
<25.3>
8.6
(26.3>
8.2
实PER
高值平均
8.7
安值平均
7.0
PBR
0-60
株倡(5/27)
9
846m
十万件
最低購人额
21
7.3
8万4600F
8772",7358.png,0.7837837837837838,0.5852013057671381,0.7786367113766073,0.7306337332800368,-13.452380952380949,55
2024Q2_PRE_ALIGNED,683,7949.T,小松ウオール工業,その他製品,0.7163778382299603,23.261931604659903,3.1446540880503138,5.992760052320001,9.433962264150942,0.6538219706327058,14.479768786127169,66.66666666666666,93.04964539007092,50.0,1640.0,6273,23.261931604659903,2024-06-30,2024-06-30,10.7,10.7,25.0,10.7,10.7,medium,medium,low,low,low,"株伍指标
25
予想PER
（倍）
<25.3>
10.7
(26.3>
10.5
实PER
高值平均
13.2
安值平均
10.0
PBR
08-0
株佰(5/27)
2
3265P9
最低購人额
24
7.5
32万6500F
7949",7057.png,0.7777777777777778,0.4935663764961915,0.6881805533965492,0.6525903344732887,-6.60522273425499,56
2024Q2_PRE_ALIGNED,582,6039.T,日本動物高度医療センター,サービス業,0.7395875019431061,19.97792359708612,12.642483884188804,6.349165050179301,9.547738693467345,0.4395437224513377,7.351354650548991,66.66666666666666,99.72476784242404,100.0,434.7999877929688,2697,19.97792359708612,2024-06-30,2024-06-30,12.0,12.0,25.3,12.0,12.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
12.0
<26.3>
11.0
实PER
高值平均
16.1
安值平均
12.9
PBR
1.39
株倡(5/27)
3
2005F
最低購人额
24
9.0
20万500F
6039",5953.png,0.7740667976424361,0.6399347116430903,0.7340025038306944,0.7130337107770204,-9.048723897911836,57
2024Q2_PRE_ALIGNED,127,2664.T,カワチ薬品,小売業,0.8675825483185658,34.36928702010968,10.73446327683616,6.370609639629282,10.174081237911016,0.8846297759902085,7.842441447835347,91.66666666666666,97.67441860465117,80.0,2940.0,5774,34.36928702010968,2024-06-30,2024-06-30,11.1,11.1,25.3,11.1,11.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
11.1
(26.3>
10.8
实PER
高值平均
13.4
安值平均
10.1
PBR
0-57
株倡(5/27)
2
28429
最低購人额
24
4.3
28万42009
速1特
2664
3
色",4368.png,0.7716049382716049,0.623531011969532,0.8403748584308587,0.7740221171341224,-7.9180887372013675,58
2024Q2_PRE_ALIGNED,1079,5458.T,高砂鐵工,鉄鋼,0.6352250790196383,12.607099143206856,3.8374717832957206,5.8800647156029004,10.53864168618266,0.6071487038792378,12.13872832369942,50.0,97.45762711864408,55.00000000000001,920.0,6273,12.607099143206856,2024-06-30,2024-06-30,7.9,7.9,25.3,7.9,7.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
7.9
(26.3>
6.3
实PER
高值平均
7.0
安值平均
5.6
PBR
0-64
2
株倡(5/27)
944m
最低購人额
24
5.4
9万4400F
5458",5750.png,0.7692307692307693,0.5647578890097933,0.6378315105149786,0.6342911624584545,0.21668472372697867,59
2024Q2_PRE_ALIGNED,169,9436.T,沖縄セルラー電話,情報・通信業,0.8530586040727498,32.82571912013537,10.25280898876404,7.186133063778405,10.659186535764388,0.8256005533612097,9.078590785907858,75.0,99.49302915082384,85.0,1962.5,6535,32.82571912013537,2024-06-30,2024-06-30,14.0,14.0,25.3,14.0,14.0,medium,medium,low,low,low,"00
株伍指标
海正格
予想PER
（倍）
<25.3>
14.0
(26.3>
13.7
实PER
高值平均
14.9
安值平均
11.9
PBR
1.81
幅(5/27)
8
3570m
最低購人额
24
12.5
35万7000m
9436
情",7637.png,0.7680776014109347,0.6724700761697497,0.826464158024472,0.7804098609846549,-0.7528230865746499,60
2024Q2_PRE_ALIGNED,689,3546.T,アレンザホールディングス,小売業,0.7150183429193222,15.79476861167002,10.354745925215724,5.023913413719999,7.981651376146792,0.6073150325221393,14.715719063545151,66.66666666666666,95.91666666666666,90.0,1151.0,4719,15.79476861167002,2024-06-30,2024-06-30,11.2,11.2,25.2,11.2,11.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.2>
11.2
<26.2>
10.2
实PER
高值平均
12.7
安值平均
9.6
PBR
1.12
株佰(5/27)
1110m
最低購人额
24
8.1
11万10009
7本速束特
3546",4789.png,0.7669753086419753,0.5150639281828074,0.7193739590504319,0.6631702488285847,-4.761904761904767,61
2024Q2_PRE_ALIGNED,455,9882.T,イエローハット,卸売業,0.7733527747551687,23.72243141473911,15.461847389558226,6.52399268122405,11.89320388349515,0.4482846979694651,11.607601438109915,75.0,99.78308026030368,100.0,1150.0,6273,23.72243141473911,2024-06-30,2024-06-30,8.9,8.9,25.3,8.9,8.9,medium,medium,low,low,low,"株伍指标
海正格
予想PER
（倍）
<25.3>
8.9
(26.3>
8.7
实PER
高值平均
9.2
安值平均
7.2
PBR
08-0
株倡(5/27)
2020m
十万件
最低購人额
24
9.2
20万2000F
9882
卸",7822.png,0.7637931034482759,0.5840927638737758,0.7620224234416292,0.7122951756567698,12.700476809709581,62
2024Q2_PRE_ALIGNED,372,8020.T,兼松,卸売業,0.7958209440903674,30.58652447891421,3.7750385208012327,6.954906182033572,9.289617486338807,0.7944823090528998,13.626176602420436,75.0,96.21428571428572,55.00000000000001,1347.0,6271,30.58652447891421,2024-06-30,2024-06-30,8.9,8.9,25.3,8.9,8.9,medium,medium,low,low,low,"2733栋E楼
株伍指标
予想PER
（倍）
<25.3>
8.9
(26.3>
7.4
实PER
高值平均
8.5
安值平均
5.9
PBR
1.40
株倡(5/27)
2
2669
l
最低購人额
24
16.1
26万6900P
8020
卸
斯真",7106.png,0.7637931034482759,0.5840927638737758,0.7502179554084963,0.7177981413174628,-10.639083856667897,63
2024Q2_PRE_ALIGNED,585,4095.T,日本パーカライジング,化学,0.7392018291103165,22.953904045155227,6.34662327095199,6.542903211762619,9.28093645484951,0.66110243626286,13.818479149632058,58.333333333333336,100.0,60.0,1307.0,6276,22.953904045155227,2024-06-30,2024-06-30,10.5,10.5,25.3,10.5,10.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
10.5
(26.3>
10.0
实PER
高值平均
13.4
安值平均
10.0
PBR
0.73
株幅(5/27)
3
11839
最低購人额
24
7.5
11万83009
2速处特
4095
化",5109.png,0.7634146341463415,0.6106025571273123,0.7220899824565299,0.7001455735678382,-4.611837048424294,64
2024Q2_PRE_ALIGNED,696,9408.T,ＢＳＮメディアホールディングス,情報・通信業,0.7142816933519872,12.79782164737917,4.279421019509133,4.567026590874146,7.051282051282048,0.6846330642692456,11.593341260404276,75.0,98.45513963161022,40.0,1657.0,6534,12.79782164737917,2024-06-30,2024-06-30,14.1,14.1,25.3,14.1,14.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
14.1
(26.3>
11.0
实PER
高值平均
11.3
安值平均
9.2
PBR
0.47
株福（5/23）
1647A
万确
最低購人额
24
3.3
16万4700P
9408
情
持",7619.png,0.7627865961199295,0.6730481501632208,0.6454792198707557,0.6945902201076296,-1.1750154607297447,65
2024Q2_PRE_ALIGNED,210,3766.T,システムズ・デザイン,情報・通信業,0.8424494637027826,42.53028263795424,18.19196428571428,7.154561277966392,11.218985976267536,0.7110742698729868,10.78787878787879,66.66666666666666,97.1559633027523,80.0,1059.0,5184,42.53028263795424,2024-06-30,2024-06-30,14.1,14.1,25.3,14.1,14.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
14.1
(26.3>
11.3
实PER
高值平均
9.4
安值平均
6.7
PBR
0.76
株倡(5/27)
3
9939
最低購人额
21
7.9
9万9300P
3766
情",4900.png,0.7627865961199295,0.6730481501632208,0.8526759177011393,0.7808882792964847,-7.459867799811137,66
2024Q2_PRE_ALIGNED,158,8173.T,上新電機,小売業,0.8550180631120783,36.82851239669422,13.935483870967747,5.860641447814253,10.6910039113429,0.7263081670949851,10.140845070422532,75.0,99.9622641509434,75.0,2649.0,6273,36.82851239669422,2024-06-30,2024-06-30,11.3,11.3,25.3,11.3,11.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
11.3
(26.3>
10.9
实PER
高值平均
12.7
安值平均
9.3
PBR
0-64
株倡(5/27)
2550m
最低購人额
24
4.8
25万5000m
速下特
8173",7200.png,0.7592592592592593,0.6239730685527749,0.8278125680087052,0.7651024319912948,1.462317210348707,67
2024Q2_PRE_ALIGNED,121,8336.T,武蔵野銀行,銀行業,0.8725102544173274,54.77315689981097,11.35668140088406,8.334010177855705,11.34903640256959,0.7337924046127321,11.20572207084468,83.33333333333334,97.18100890207717,70.0,3275.0,6276,54.77315689981097,2024-06-30,2024-06-30,8.4,8.4,25.3,8.4,8.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
8.4
(26.3>
0'8
实PER
高值平均
8.3
安值平均
5.6
PBR
0-38
株倡(5/27)
2
3140m
最低購人额
24
4.2
31万4000m
8336
銀",7254.png,0.7592592592592593,0.5767070184983678,0.8498069607603651,0.761443762482142,-20.328849028400597,68
2024Q2_PRE_ALIGNED,517,9729.T,トーカイ,サービス業,0.7571955438105602,24.36793975255513,5.474452554744524,6.964819645294656,10.755258126195022,0.7522488617831955,8.460846084608464,58.333333333333336,99.78420371169616,50.0,2312.0,3926,24.36793975255513,2024-06-30,2024-06-30,12.5,12.5,25.3,12.5,12.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
12.5
(26.3>
11.7
实PER
高值平均
13.6
安值平均
10.2
PBR
0-85
株倡(5/27)
2076m
万确
最低購人额
24
6.9
20万76009
38速>特
9729",7756.png,0.743614931237721,0.6432467355821546,0.7301873598187915,0.71499973710703,-7.263294422827493,69
2024Q2_PRE_ALIGNED,653,9470.T,学研ホールディングス,情報・通信業,0.7226860459091146,20.63854047890537,12.6730564430245,7.091145830603862,11.810154525386318,0.5100730907111796,13.122605363984674,58.333333333333336,99.71724787935908,75.0,1058.0,6276,20.63854047890537,2024-06-30,2024-06-30,14.5,14.5,24.9,14.5,14.5,medium,medium,low,low,low,"株伍指标
有正K
（倍）
予想PER
<24.9>
14.5
<25.9>
11.5
实PER
高值平均
20.0
安值平均
13.2
PBR
0.79
株佰（5/27)
2
980m
最低購人额
21
G00086
他速室特
9470
4结克色",7649.png,0.7416225749559083,0.5426278563656147,0.7296937387577447,0.6720657517413929,-4.095238095238097,70
2024Q2_PRE_ALIGNED,453,9651.T,日本プロセス,情報・通信業,0.7744132234830821,24.23913043478261,7.932011331444766,7.964139153555577,16.153846153846164,0.8227908965103073,9.638554216867467,66.66666666666666,94.61920529801324,65.0,1143.0,6522,24.23913043478261,2024-06-30,2024-06-30,14.5,14.5,24.5,14.5,14.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<24.5>
14.5
<25.5>
13.7
实PER
高值平均
15.0
安值平均
11.9
PBR
1.02
3
株幅(5/27)
1080F
最低購人额
21
10万8000P
9651
情",7720.png,0.7416225749559083,0.5025435255712731,0.7692619140147898,0.6860585997053881,27.717391304347828,71
2024Q2_PRE_ALIGNED,826,8198.T,マックスバリュ東海,小売業,0.6879407534069122,13.296903460837894,0.6472491909385036,3.8091077524871055,6.040268456375841,0.7479715600422999,10.425531914893616,66.66666666666666,94.5288753799392,80.0,3110.0,5342,13.296903460837894,2024-06-30,2024-06-30,11.8,11.8,25.2,11.8,11.8,medium,medium,low,low,low,"90
株伍指标
予想PER
（倍）
<25.2>
11.8
(26.2>
11.3
实PER
高值平均
13.7
安值平均
11.5
PBR
1.23
株倡(5/27)
8
万排
3120m
最低購人额
24
10.8
31万2000m
8198
牙特",7208.png,0.7407407407407407,0.5206746463547335,0.651086257245009,0.6374342191675364,1.9169329073482455,72
2024Q2_PRE_ALIGNED,62,4220.T,リケンテクノス,化学,0.8970610497953262,66.09375,5.143422354104854,7.806708764512638,9.894736842105267,0.907127210223034,14.348785871964676,75.0,100.0,40.0,1063.0,6276,66.09375,2024-06-30,2024-06-30,10.9,10.9,25.3,10.9,10.9,medium,medium,low,low,low,"1044
株伍指标
予想PER
（倍）
<25.3>
10.9
(26.3>
10.5
实PER
高值平均
9.3
安值平均
5.7
PBR
88-0
株佰(5/27)
1028m
十万件
最低購人额
24
10.8
10万2800m
4220
化",5167.png,0.7390243902439024,0.6133501088139283,0.8356831238480158,0.7751851140695668,-1.5223596574690745,73
2024Q2_PRE_ALIGNED,183,5930.T,文化シヤッター,金属製品,0.8495317477589512,60.23657870791628,1.3233601841196707,8.738807535820436,13.65611421477344,0.934642854843763,8.039647577092513,66.66666666666666,96.17695248498087,45.0,1761.0,6276,60.23657870791628,2024-06-30,2024-06-30,10.8,10.8,25.3,10.8,10.8,medium,medium,low,low,low,"1789
株伍指标
予想PER
（倍）
<25.3>
10.8
(26.3>
10.0
实PER
高值平均
11.1
安值平均
7.9
PBR
1.21
株佰(5/27)
5
17699
最低購人额
24
11.4
17万69009
5930
金",5882.png,0.7325581395348837,0.610806583242655,0.8008905365192868,0.7501958022621453,4.274985557481226,74
2024Q2_PRE_ALIGNED,916,7939.T,研創,その他製品,0.668289797398829,14.31623931623931,2.687140115163156,2.674959936201943,3.7109375,0.5055583223507754,8.92857142857143,66.66666666666666,94.69026548672566,70.0,535.0,6533,14.31623931623931,2024-06-30,2024-06-30,11.7,11.7,25.3,11.7,11.7,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<25.3>
11.7
(26.3>
10.0
实PER
高值平均
9.7
安值平均
7.9
PBR
0-63
株倡(5/27)
2
5299
最低購人额
21
6.0
5万2900F
单岛特
7939
独克色",7050.png,0.7222222222222222,0.6241430903155604,0.633950906042504,0.6555175080129985,-0.743494423791824,75
