quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score
2025Q4_PRE,1179,2332.T,クエスト,情報・通信業,0.6240926024481107,32.658022690437605,10.01344086021505,8.772335195354074,9.551374819102756,0.7624313127916804,17.2883787661406,83.33333333333334,100.0,90.0,1510.0,5812,14.567526555386957,2025-09-30,2025-09-30,9.4,9.4,26.3,9.4,9.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
9.4
<27.3>
9.0
实PER
高值平均
11.3
安值平均
8.2
PBR
1.13
株幅(8/27)
1493m
十万样
最低購人额
5
0.9
14万93009
2332
情",324.png,0.9493355481727574,0.612400212879191,0.5656532730175625,中間型,情報・通信業,0.0,3.0,9.4,0.6240926024481107
2025Q4_PRE,845,6396.T,宇野澤組鐵工所,機械,0.6889994678020224,26.750448833034103,18.535930154466087,9.87027353385889,15.513767629281404,0.6409878045303095,15.937500000000004,83.33333333333334,96.31650750341065,90.0,3380.0,6266,21.14695340501793,2025-09-30,2025-09-30,7.5,7.5,26.3,7.5,7.5,medium,medium,low,low,low,"株伍指标
海正餐
予想PER
（倍）
<26.3>
7.5
<27.3>
9.0
实PER
高值平均
9.0
安值平均
7.1
PBR
1.10
福（8/25)
3
万排
3410m
最低購人额
5
23
34万1000F
6396",2319.png,0.9467592592592592,0.5891365087812666,0.6270356572645024,中間型,機械,0.0,3.0,7.5,0.6889994678020224
2025Q4_PRE,1260,7208.T,カネミツ,輸送用機器,0.6106865353911655,20.556227327690447,11.646136618141089,10.532529806213391,22.195704057279244,0.5636070676677936,14.857142857142858,66.66666666666666,96.89018464528668,55.00000000000001,991.0,4978,17.001180637544277,2025-09-30,2025-09-30,7.3,7.3,26.3,7.3,7.3,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
7.3
<27.3>
7.0
实PER
高值平均
9.5
安值平均
8'9
PBR
0.44
株倡(8/27)
975P
最低購人额
5
.9
9万7500F
速飞特
7208
输",2770.png,0.9418604651162792,0.5872804683342203,0.5984499733901011,中間型,輸送用機器,0.0,3.0,7.3,0.6106865353911655
2025Q4_PRE,1070,8996.T,ハウスフリーダム,不動産業,0.6460564129856307,16.23931623931625,15.815085158150843,7.471660110920457,10.173410404624272,0.3615915385767505,14.844649021864209,66.66666666666666,97.34151329243353,100.0,945.0,784,20.53571428571428,2025-09-30,2025-09-30,6.7,6.7,25.12,6.7,6.7,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
6.7
<26.12>
5.9
实PER
高值平均
8'8
安值平均
6.3
PBR
1.03
株倡(8/27)
6
877A
万推
最低購人额
8万7700F
8996
宋",3518.png,0.9393939393939394,0.4006053751995743,0.6308076104310804,中間型,不動産業,0.0,3.0,6.7,0.6460564129856307
2025Q4_PRE,707,4725.T,ＣＡＣ Ｈｏｌｄｉｎｇｓ,情報・通信業,0.7169824374667377,23.812282734646573,5.0122850122850116,6.117022585401047,6.831683168316838,0.7775474810816024,12.595057034220536,58.333333333333336,96.26126126126127,35.0,2180.0,6273,22.95544275239707,2025-09-30,2025-09-30,10.0,10.0,25.12,10.0,10.0,medium,medium,low,low,low,"220
株伍指标
予想PER
（倍）
<25.12>
10.0
(26.12>
11.6
实PER
高值平均
12.1
安值平均
9.4
PBR
1.03
株佰（8/27)
2097F
最低購人额
5
20万9700m
4725
24
情",1635.png,0.9393687707641196,0.4336282597126131,0.7018294305481639,中間型,情報・通信業,0.0,3.0,10.0,0.7169824374667377
2025Q4_PRE,1306,4754.T,トスネット,サービス業,0.6017269824374668,28.104575163398682,5.447209145931398,7.043982714566055,10.415200562983816,0.7653052343410469,14.28571428571429,66.66666666666666,100.0,80.0,1489.0,6449,17.8006329113924,2025-09-30,2025-09-30,8.0,8.0,25.9,8.0,8.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
8'6
<26.9>
9.7
实PER
高值平均
9.5
安值平均
6.8
PBR
0-85
株佰（8/27)
8
1485F
万H
最低購人额
14万85009
又速北特
4754",1647.png,0.9392523364485982,0.4600851516764236,0.5601250665247473,中間型,サービス業,0.0,3.0,8.0,0.6017269824374668
2025Q4_PRE,407,4224.T,ロンシール工業,化学,0.7766524747205962,26.640159045725653,1.379310344827589,12.324359867940426,20.101137800252843,0.7474757565115238,13.0,66.66666666666666,97.5,55.00000000000001,1944.0,6273,32.87764866712235,2025-09-30,2025-09-30,8.0,8.0,26.3,8.0,8.0,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
8'6
<27.3>
9.5
实PER
高值平均
213.3
安值平均
172.5
PBR
0.45
株佰（8/27)
1847P
最低購人额
5
18万4700P
01
4224
化
增",1340.png,0.9390243902439024,0.5941923895689195,0.754330761043108,中間型,化学,0.0,3.0,8.0,0.7766524747205962
2025Q4_PRE,322,7425.T,初穂商事,卸売業,0.7943693453964875,35.85284280936454,4.314329738058542,5.269237753809386,6.335078534031413,0.9014753780674746,14.77272727272727,75.0,95.24032825322392,50.0,2090.0,6535,36.7801047120419,2025-09-30,2025-09-30,6.7,6.7,25.12,6.7,6.7,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
6.7
(26.12>
6.5
实PER
高值平均
5.8
安值平均
3.7
PBR
69-0
株倡(8/27)
9
20229
最低購人额
20万2200m
7425
卸",2887.png,0.9377162629757786,0.3994345396487493,0.7283328898350188,中間型,卸売業,0.0,3.0,6.7,0.7943693453964875
2025Q4_PRE,739,7520.T,エコス,小売業,0.7104470463012242,35.871647509578544,15.137987012987008,9.76947904735453,13.693113169552952,0.8769180294196709,10.309278350515461,58.333333333333336,96.16949152542374,65.0,2830.0,5429,34.3141907925961,2025-09-30,2025-09-30,7.8,7.8,26.2,7.8,7.8,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.2>
7.8
<27.2>
7.6
实PER
高值平均
10.4
安值平均
7.6
PBR
1.14
株佰(8/27)
3
27769
北器线
最低購人额
5
6.5
27万76009
7520
知速A特
小",2943.png,0.937116564417178,0.478259712613092,0.7179882916444916,中間型,小売業,0.0,3.0,7.8,0.7104470463012242
2025Q4_PRE,1319,3204.T,トーア紡コーポレーション,繊維製品,0.5991591271953165,26.903553299492387,24.06947890818858,5.432032302135906,7.444168734491319,0.36780481189935743,12.619047619047619,75.0,95.05703422053232,100.0,448.0,5635,12.562814070351758,2025-09-30,2025-09-30,7.6,7.6,25.12,7.6,7.6,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
7.6
<26.12>
6.1
实PER
高值平均
6'8
安值平均
6.7
PBR
0.28
2
株倡(8/27)
430F
最低購人额
25
4万3000F
3204
藏",793.png,0.9361702127659576,0.4042176689728579,0.5542110164981373,中間型,繊維製品,0.0,3.0,7.6,0.5991591271953165
2025Q4_PRE,315,9306.T,東陽倉庫,倉庫・運輸関連業,0.7959393294305483,46.51685393258427,18.68932038834952,8.424435705776839,12.550842533410812,0.8200718126341181,15.724496426250811,83.33333333333334,100.0,95.0,1852.0,6273,40.40940106141016,2025-09-30,2025-09-30,6.0,6.0,26.3,6.0,6.0,medium,medium,low,low,low,"有正餐
株伍指标
予想PER
（倍）
<26.3>
0'6
<27.3>
9.6
实PER
高值平均
8.7
安值平均
6.5
PBR
0.49
株（8/27)
9
万H
1731A
最低購人额
5
5.8
17万31009
9306
合",3660.png,0.935483870967742,0.5783528472591803,0.8003259712613093,中間型,倉庫・運輸関連業,0.0,3.0,6.0,0.7959393294305483
2025Q4_PRE,1239,7986.T,日本アイ・エス・ケイ,その他製品,0.6155934007450773,17.41496598639456,5.88957055214725,4.775923621704292,5.932203389830515,0.7933445631697833,8.514724711907807,66.66666666666666,97.9013045944413,50.0,1710.0,6535,15.540540540540547,2025-09-30,2025-09-30,6.7,6.7,25.12,6.7,6.7,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
6.7
(26.12>
6.7
实PER
高值平均
7.4
安值平均
4.5
PBR
0-58
株倡(8/27)
2
1659m
最低購人额
16万59009
速M特
7986
1横
力结主色",3198.png,0.9339622641509434,0.3987959020755721,0.6192389568919638,中間型,その他製品,0.0,3.0,6.7,0.6155934007450773
2025Q4_PRE,639,9445.T,フォーバルテレコム,情報・通信業,0.7294997339010113,35.55045871559632,12.571428571428566,7.564308619193342,11.605415860735002,0.8434195832204706,14.613778705636749,75.0,98.82943143812709,95.0,558.0,6273,31.914893617021267,2025-09-30,2025-09-30,10.3,10.3,26.3,10.3,10.3,medium,medium,low,low,low,"577
株伍指标
（倍）
予想PER
<26.3>
10.3
<27.3>
9.5
实PER
高值平均
12.3
安值平均
10.1
PBR
2.81
株倡(8/27)
2
566m
器线
最低購人额
5
3.5
5万6600F
9445
情",3739.png,0.9285714285714286,0.6176290580095796,0.6610963278339542,中間型,情報・通信業,0.0,3.0,10.3,0.7294997339010113
2025Q4_PRE,279,3355.T,クリヤマホールディングス,卸売業,0.8045396487493345,38.99581589958159,8.2084690553746,7.269998057665172,7.759197324414724,0.8718781656948035,15.373352855051248,83.33333333333334,96.6259453170448,80.0,1634.0,5248,40.25751072961374,2025-09-30,2025-09-30,7.1,7.1,25.12,7.1,7.1,medium,medium,low,low,low,"1611栋E楼
株伍指标
予想PER
（倍）
<25.12>
7.1
(26.12>
7.6
实PER
高宿平均
6.5
安值平均
4.4
PBR
89-0
株倡(8/27)
1545F
最低購人额
5
15万45009
3355
卸
非增",853.png,0.9221453287197232,0.3991750931346461,0.7566724321447578,中間型,卸売業,0.0,3.0,7.1,0.8045396487493345
2025Q4_PRE,1729,1768.T,ソネック,建設業,0.5230441724321447,17.87330316742082,9.109947643979055,7.110453984179799,9.896432681242809,0.7687100928567449,7.918552036199101,58.333333333333336,100.0,55.00000000000001,986.0,6467,6.25,2025-09-30,2025-09-30,8.0,8.0,26.3,8.0,8.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
8.0
<27.3>
8'8
实PER
高值平均
26.1
安值平均
22.6
PBR
08-0
株倡(8/27)
9929
最低購人额
5
5.6
9万9200F
1768
建",85.png,0.92,0.5907863225119744,0.4933741351782864,中間型,建設業,0.0,3.0,8.0,0.5230441724321447
2025Q4_PRE,1228,5187.T,クリエートメディック,精密機器,0.6172698243746674,9.691160809371668,5.967078189300401,5.1918638273763165,5.487804878048785,0.8435751418997162,4.893617021276597,75.0,99.51690821256038,35.0,1023.0,6272,7.008368200836812,2025-09-30,2025-09-30,10.1,10.1,25.12,10.1,10.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
10.1
<26.12>
9.3
实PER
高值平均
39.0
安值平均
34.0
PBR
0-55
株倡（8/27)
8
995F
CL
最低購人额
5
9万9500P9
系速|特
5187
精",1811.png,0.92,0.4310670569451835,0.6138038850452368,中間型,精密機器,0.0,3.0,10.1,0.6172698243746674
2025Q4_PRE,1467,3834.T,朝日ネット,情報・通信業,0.5727142096860033,11.94267515923566,2.6277372262773824,4.148791340245564,5.065123010130246,0.757450032922022,9.206798866855525,58.333333333333336,96.831955922865,45.0,709.0,4715,8.909370199692779,2025-09-30,2025-09-30,10.8,10.8,26.3,10.8,10.8,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
10.8
<27.3>
10.5
实PER
高值平均
13.2
安值平均
11.1
PBR
1.47
株倡(8/27)
5
710F
LLL
最低購人额
5
3.7
7万1000P
I单P特
3834
情
不增
永独V色",1109.png,0.9136212624584718,0.6201037786056413,0.5256319850984567,中間型,情報・通信業,0.0,3.0,10.8,0.5727142096860033
2025Q4_PRE,192,3465.T,ケイアイスター不動産,不動産業,0.826093666844066,35.4922279792746,7.835051546391747,11.630448661470265,15.800415800415802,0.8492836374436621,14.345549738219898,75.0,90.0172117039587,35.0,5600.0,2514,47.36842105263157,2025-09-30,2025-09-30,6.9,6.9,26.3,6.9,6.9,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
6.9
<27.3>
5.5
实PER
高值平均
9.6
安值平均
5.7
PBR
1-35
株（8/27)
7
5320m
最低購人额
5
5.5
53万2000m
3465
动特
宋",918.png,0.9090909090909092,0.5775345928685471,0.8434872272485365,中間型,不動産業,0.0,3.0,6.9,0.826093666844066
2025Q4_PRE,2077,6998.T,日本タングステン,電気機器,0.4573975518893028,20.516962843295627,16.744913928012515,6.599180007086607,8.862745098039216,0.4412645277241981,15.60509554140127,58.333333333333336,98.02890932982918,85.0,1345.0,6273,11.157024793388429,2025-09-30,2025-09-30,9.1,9.1,26.3,9.1,9.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
9.1
<27.3>
6*8
实PER
高值平均
10.5
安值平均
8.1
PBR
0-51
株倡(8/27)
3
1315F
器线
最低購人额
5
5.5
13万15009
6998
18证",2648.png,0.9078947368421052,0.6012905800957957,0.441105641298563,中間型,電気機器,0.0,3.0,9.1,0.4573975518893028
2025Q4_PRE,597,8040.T,東京ソワール,繊維製品,0.7351569984034059,40.5046480743692,18.609865470852014,7.910904880064932,9.030837004405278,0.838609718033319,12.647754137115841,75.0,92.08006962576152,95.0,972.0,6273,27.225130890052363,2025-09-30,2025-09-30,8.0,8.0,25.12,8.0,8.0,medium,medium,low,low,low,"株伍指标
布E格
予想PER
（倍）
<25.12>
8'6
<26.12>
8.7
实PER
高宿平均
安值平均
PBR
0-31
2
株佰（8/27)
934m
最低購人额
9万3400F
8040
速大特
绒",3233.png,0.9042553191489362,0.4046168174560936,0.6622605109100586,中間型,繊維製品,0.0,3.0,8.0,0.7351569984034059
2025Q4_PRE,1283,5386.T,鶴弥,ガラス・土石製品,0.6070037253858435,16.338028169014084,-3.0516431924882625,6.878243676943933,9.438775510204088,0.6652604041029387,11.22448979591837,50.0,96.04651162790697,40.0,416.0,5948,16.526610644257712,2025-09-30,2025-09-30,8.0,8.0,26.3,8.0,8.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
8'9
<27.3>
11.8
实PER
高值平均
25.9
安值平均
21.1
PBR
0-26
株倡(8/27)
409m
最低購人额
5
4万900
1.0
5386
特",1885.png,0.9019607843137256,0.5871939861628525,0.5544638105375199,中間型,ガラス・土石製品,0.0,3.0,8.0,0.6070037253858435
2025Q4_PRE,1963,9049.T,京福電気鉄道,陸運業,0.4780069185737094,7.552870090634434,9.53846153846154,5.563561438561434,7.575757575757569,0.3867974248118312,17.037037037037038,75.0,93.6842105263158,65.0,6800.0,6465,5.1004636785162205,2025-09-30,2025-09-30,8.7,8.7,26.3,8.7,8.7,medium,medium,low,low,low,"株伍指标
予想PER
（倍)
<26.3>
8.7
<27.3>
7.9
实PER
高值平均
7.7
安值平均
5.5
PBR
1-05
株倡(8/27)
9
6800
h
最低購人额
5
68万門
5.0
9049",3553.png,0.8947368421052632,0.595602714209686,0.376629856306546,中間型,陸運業,0.0,3.0,8.7,0.4780069185737094
2025Q4_PRE,207,6488.T,ヨシタケ,機械,0.8199254922831295,46.875,14.914425427872867,11.8722008631107,14.382022471910116,0.8037308762072677,16.388888888888886,66.66666666666666,94.47236180904522,65.0,946.0,6535,55.08196721311476,2025-09-30,2025-09-30,8.9,8.9,26.3,8.9,8.9,medium,medium,low,low,low,"株伍指标
海正格
予想PER
（倍）
<26.3>
8.9
<27.3>
8.2
实PER
高值平均
11.1
安值平均
7.4
PBR
89°0
株倡(8/27)
8849
最低購人额
5
67
8万8400P
5连>特
6488",2371.png,0.8888888888888888,0.5956160191591271,0.8641232038318254,業績急伸型,機械,0.0,3.0,8.9,0.8199254922831295
2025Q4_PRE,949,4463.T,日華化学,化学,0.6708834486428953,19.325657894736835,14.342001576044128,8.012090205861512,9.944751381215466,0.7694900760651588,14.341692789968652,58.333333333333336,95.96560846560847,80.0,1434.0,2511,15.08828250401284,2025-09-30,2025-09-30,8.9,8.9,25.12,8.9,8.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
8.9
(26.12>
7.9
实PER
高值平均
0'8
安值平均
5.7
PBR
0-65
株倡(8/27)
2
1343m
最低購人额
5
13万4300m
4463
化
老横",1487.png,0.8829268292682927,0.4120010643959553,0.707444119212347,中間型,化学,0.0,3.0,8.9,0.6708834486428953
2025Q4_PRE,894,3817.T,ＳＲＡホールディングス,情報・通信業,0.6806173496540714,17.233294255568588,8.342361863488623,8.392057943962843,13.661202185792344,0.7457932005201537,14.40860215053763,58.333333333333336,95.78544061302682,60.0,5050.0,6271,18.96348645465253,2025-09-30,2025-09-30,11.6,11.6,26.3,11.6,11.6,medium,medium,low,low,low,"株伍指标
825
予想PER
（倍）
世
<26.3>
11.6
<27.3>
11.0
实PER
高值平均
25.6
安值平均
19.4
PBR
1.90
株幅(8/27)
10
4670m
万体
最低購人额
3
46万7000m
iu特
3817
情
X",1104.png,0.882890365448505,0.6229776476849387,0.6635910058541777,中間型,情報・通信業,0.0,3.0,11.6,0.6806173496540714
2025Q4_PRE,977,5589.T,オートサーバー,情報・通信業,0.6662213943587015,38.45321795565171,6.755629691409504,5.196035337409652,6.048906048906044,0.7558136387376562,12.734082397003743,58.333333333333336,95.88014981273409,85.0,2511.0,598,35.0726196880043,2025-09-30,2025-09-30,11.7,11.7,25.12,11.7,11.7,medium,medium,low,low,low,"2670
株伍指标
予想PER
（倍）
<25.12>
11.7
(26.12>
11.0
实PER
高值平均
10.7
安值平均
7.3
PBR
1.43
株倡(8/27)
2443m
最低購人额
5
24万43009
5589",1933.png,0.8803986710963455,0.4406200106439595,0.625904736562001,中間型,情報・通信業,0.0,3.0,11.7,0.6662213943587015
2025Q4_PRE,215,9768.T,いであ,サービス業,0.8187440127727516,44.68788755684167,7.526881720430101,8.491143869117527,11.037012337445804,0.8857364851495694,15.435082872928174,75.0,96.81881051175657,60.0,3335.0,6535,46.85160722148834,2025-09-30,2025-09-30,9.6,9.6,25.12,9.6,9.6,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
9.6
(26.12>
9.3
实PER
高值平均
6.8
安值平均
5.2
PBR
0.78
株倡(8/27)
3225F
最低購人额
5
32万2500F
9768
H",3866.png,0.8785046728971962,0.4175159659393294,0.7860963278339542,中間型,サービス業,0.0,3.0,9.6,0.8187440127727516
2025Q4_PRE,1299,6894.T,パルステック工業,電気機器,0.6038158594997339,20.529411764705884,9.28,11.552023637385116,19.816414686825045,0.6003506608734719,13.944444444444448,75.0,94.86111111111111,65.0,1991.0,6272,19.00777047220561,2025-09-30,2025-09-30,10.0,10.0,26.3,10.0,10.0,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
10.0
<27.3>
8'6
实PER
高值平均
8.9
安值平均
7.1
PBR
0.73
株幅(8/27)
1979m
最低購人额
5
9.4
19万79009
6894
38又",2590.png,0.8771929824561403,0.6032464076636508,0.631752261841405,中間型,電気機器,0.0,3.0,10.0,0.6038158594997339
2025Q4_PRE,1009,6741.T,日本信号,電気機器,0.6602554550292711,32.49211356466877,12.099644128113884,10.35715339195747,13.194444444444445,0.7776121969285078,16.386554621848738,58.333333333333336,97.97822706065318,70.0,1217.0,6276,27.836134453781504,2025-09-30,2025-09-30,10.2,10.2,26.3,10.2,10.2,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
10.2
<27.3>
9.0
实PER
高值平均
12.7
安值平均
10.0
PBR
0.75
株佰（8/27)
3
1225m
最低購人额
5
8.5
12万25009
6741",2509.png,0.8662280701754386,0.6044571580627993,0.658907663650878,中間型,電気機器,0.0,3.0,10.2,0.6602554550292711
