date,phase_name,post_major_crash_mode,post_major_phase,post_major_active,sector_mode,sector_top_share,sector_hhi,sector_count,price_top3_share,positive_count,chosen_etf,etf_scores_json
2026-01-05,stable,False,stable,False,dispersed,0.19117647058823528,0.05882352941176472,40,0.22277917540695918,38,,{}
2026-01-06,normal,False,normal,False,dispersed,0.19117647058823528,0.05882352941176472,40,0.15027261728081154,48,,{}
2026-01-07,normal,False,normal,False,dispersed,0.19117647058823528,0.05882352941176472,40,0.12601872277677242,54,,{}
2026-01-08,normal,False,normal,False,dispersed,0.19117647058823528,0.05882352941176472,40,0.12276610624002407,56,,{}
2026-01-09,normal,False,normal,False,dispersed,0.19117647058823528,0.05882352941176472,40,0.1384671440816017,56,,{}
2026-01-13,normal,False,normal,False,dispersed,0.19117647058823528,0.05882352941176472,40,0.10817065700915511,62,,{}
2026-01-14,normal,False,normal,False,dispersed,0.19117647058823528,0.05882352941176472,40,0.12855623432620492,65,,{}
2026-01-15,normal,False,normal,False,dispersed,0.19117647058823528,0.05882352941176472,40,0.1253326574487748,63,,{}
2026-01-16,normal,False,normal,False,dispersed,0.19117647058823528,0.05882352941176472,40,0.11717338668033997,65,,{}
2026-01-19,surge,False,surge,False,dispersed,0.19117647058823528,0.05882352941176472,40,0.09686687058067259,66,,{}
2026-01-20,high_vol,False,high_vol,False,dispersed,0.1511627906976744,0.04570037858301784,49,0.10730205484501833,81,,{}
2026-01-21,high_vol,False,high_vol,False,dispersed,0.1511627906976744,0.04570037858301784,49,0.17964565969032664,61,,{}
2026-01-22,high_vol,False,high_vol,False,dispersed,0.1511627906976744,0.04570037858301784,49,0.3642812047616834,39,,{}
2026-01-23,high_vol,False,high_vol,False,dispersed,0.1511627906976744,0.04570037858301784,49,0.40668056378874623,45,,{}
2026-01-26,normal,False,normal,False,dispersed,0.1511627906976744,0.04570037858301784,49,0.2908154127703717,41,,{}
2026-01-27,high_vol,False,high_vol,False,dispersed,0.1511627906976744,0.04570037858301784,49,0.4714662350108175,18,,{}
2026-01-28,settling,False,settling,False,dispersed,0.1511627906976744,0.04570037858301784,49,0.35970265261816103,33,,{}
2026-01-29,settling,False,settling,False,dispersed,0.1511627906976744,0.04570037858301784,49,0.2658878028035189,32,,{}
2026-01-30,settling,False,settling,False,dispersed,0.1511627906976744,0.04570037858301784,49,0.4403430011134445,19,,{}
2026-02-02,settling,False,uptrend,False,concentrated,0.1511627906976744,0.04570037858301784,49,0.6438672446780789,19,,{}
2026-02-03,settling,False,uptrend,False,dispersed,0.16279069767441862,0.044348296376419676,54,0.39848707124316574,37,,{}
2026-02-04,normal,False,normal,False,dispersed,0.16279069767441862,0.044348296376419676,54,0.17929679095821316,54,,{}
2026-02-05,normal,False,normal,False,dispersed,0.16279069767441862,0.044348296376419676,54,0.1081034504463069,68,,{}
2026-02-06,normal,False,normal,False,dispersed,0.16279069767441862,0.044348296376419676,54,0.09495169277412602,72,,{}
2026-02-09,normal,False,normal,False,dispersed,0.16279069767441862,0.044348296376419676,54,0.12275843845691796,70,,{}
2026-02-10,surge,False,surge,False,dispersed,0.16279069767441862,0.044348296376419676,54,0.10743579443891348,73,,{}
2026-02-12,surge,False,surge,False,dispersed,0.16279069767441862,0.044348296376419676,54,0.11795545797846538,72,,{}
2026-02-13,surge,False,surge,False,dispersed,0.16279069767441862,0.044348296376419676,54,0.10224799213592493,77,,{}
2026-02-16,surge,False,surge,False,dispersed,0.16279069767441862,0.044348296376419676,54,0.1470449125314816,64,,{}
2026-02-17,high_vol,False,high_vol,False,dispersed,0.16279069767441862,0.044348296376419676,54,0.22363961219130216,57,,{}
2026-02-18,high_vol,False,high_vol,False,dispersed,0.18055555555555555,0.05671296296296296,40,0.199039008516606,41,,{}
2026-02-19,high_vol,False,high_vol,False,dispersed,0.18055555555555555,0.05671296296296296,40,0.25117485293864533,36,,{}
2026-02-20,high_vol,False,high_vol,False,dispersed,0.18055555555555555,0.05671296296296296,40,0.32411171266276534,31,,{}
2026-02-24,high_vol,False,high_vol,False,dispersed,0.18055555555555555,0.05671296296296296,40,0.22806477906945438,44,,{}
2026-02-25,high_vol,False,high_vol,False,dispersed,0.18055555555555555,0.05671296296296296,40,0.17529764092573513,45,,{}
2026-02-26,normal,False,normal,False,dispersed,0.18055555555555555,0.05671296296296296,40,0.19114919265968616,48,,{}
2026-02-27,settling,False,settling,False,dispersed,0.18055555555555555,0.05671296296296296,40,0.2187090647774753,38,,{}
2026-03-02,settling,False,settling,False,dispersed,0.18055555555555555,0.05671296296296296,40,0.2118195250900794,52,,{}
2026-03-03,settling,False,uptrend,False,dispersed,0.18055555555555555,0.05671296296296296,40,0.2856660532623019,38,,{}
2026-03-04,normal,False,high_vol,False,dispersed,0.18055555555555555,0.05671296296296296,40,0.5329917308176466,12,,{}
2026-03-05,crash,False,crash,False,concentrated,0.20967741935483872,0.06295525494276795,40,0.7836215074546511,5,,{}
2026-03-06,crash,False,crash,False,concentrated,0.20967741935483872,0.06295525494276795,40,0.5964139276918994,11,,{}
2026-03-09,crash,False,crash,False,concentrated,0.20967741935483872,0.06295525494276795,40,0.8955954936210461,5,,{}
2026-03-10,crash,True,crash,False,concentrated,0.20689655172413793,0.06480380499405469,35,1.0,1,,{}
