date,nikkei_phase,equity,pnl_day
2026-01-05,normal,3000000.0,0.0
2026-01-06,normal,3000000.0,0.0
2026-01-07,normal,3000000.0,0.0
2026-01-08,normal,3000000.0,0.0
2026-01-09,normal,3000000.0,0.0
2026-01-13,normal,3000000.0,0.0
2026-01-14,normal,3000000.0,0.0
2026-01-15,normal,3000000.0,0.0
2026-01-16,surge,3000000.0,0.0
2026-01-19,high_vol,3000000.0,0.0
2026-01-20,high_vol,3000000.0,0.0
2026-01-21,high_vol,3000000.0,0.0
2026-01-22,high_vol,3000000.0,0.0
2026-01-23,normal,3000000.0,0.0
2026-01-26,high_vol,3000000.0,0.0
2026-01-27,settling,3000000.0,0.0
2026-01-28,settling,3000000.0,0.0
2026-01-29,settling,3000000.0,0.0
2026-01-30,uptrend,3000000.0,0.0
2026-02-02,uptrend,3014731.0,14731.0
2026-02-03,normal,3047831.0,33100.0
2026-02-04,normal,3056631.0,8800.0
2026-02-05,normal,3035631.0,-21000.0
2026-02-06,normal,3047231.0,11600.0
2026-02-09,surge,3108331.0,61100.0
2026-02-10,surge,3108331.0,0.0
2026-02-12,surge,3108331.0,0.0
2026-02-13,surge,3108331.0,0.0
2026-02-16,high_vol,3119659.0,11328.0
2026-02-17,high_vol,3117359.0,-2300.0
2026-02-18,high_vol,3135759.0,18400.0
2026-02-19,high_vol,3141124.0000000005,5365.000000000466
2026-02-20,high_vol,3137824.0000000005,-3300.0
2026-02-24,high_vol,3147524.0000000005,9700.0
2026-02-25,normal,3147524.0000000005,0.0
2026-02-26,settling,3147524.0000000005,0.0
2026-02-27,settling,3147524.0000000005,0.0
2026-03-02,uptrend,3147524.0000000005,0.0
2026-03-03,high_vol,3147524.0000000005,0.0
2026-03-04,crash,3147524.0000000005,0.0
2026-03-05,crash,3147524.0000000005,0.0
2026-03-06,crash,3147524.0000000005,0.0
2026-03-09,crash,3147524.0000000005,0.0
2026-03-10,high_vol,3147524.0000000005,0.0
