ticker,simple_sector,sector_33,buy_date,sell_date,shares,buy_price,sell_price,pnl,return_pct,exit_reason
8515.T,その他金融/リース・消費者金融,その他金融業,2026-01-06,2026-01-09,200,556.2199999999999,562.0,1156.0000000000173,1.0391571680270495,sell_signal
7184.T,銀行/地方銀行,銀行業,2026-01-06,2026-01-09,100,1853.3899999999999,1941.0,8761.000000000013,4.727013742385577,sell_signal
7231.T,輸送用機器/自動車部品,輸送用機器,2026-01-06,2026-01-09,100,3202.325,3270.0,6767.500000000018,2.1133082994386987,sell_signal
5697.T,鉄鋼/鉄鋼,鉄鋼,2026-01-06,2026-01-09,700,759.0,742.0,-11900.0,-2.2397891963109373,sell_signal
9405.T,大幅増額/情報通信,情報・通信業,2026-01-06,2026-01-09,700,860.7199999999999,856.0,-3303.9999999999395,-0.5483781020540812,sell_signal
7241.T,輸送用機器/自動車部品,輸送用機器,2026-01-06,2026-01-09,500,1080.975,1070.0,-5487.4999999999545,-1.0152871250491358,sell_signal
3289.T,225/不動産,不動産業,2026-01-13,2026-01-15,100,1490.0,1501.0,1100.0,0.7382550335570448,sell_signal
7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,2026-01-13,2026-01-15,300,865.795,861.0,-1438.4999999999877,-0.553826252172851,sell_signal
7231.T,輸送用機器/自動車部品,輸送用機器,2026-01-13,2026-01-15,100,3319.0499999999997,3350.0,3095.0000000000273,0.9324957442641724,sell_signal
9405.T,大幅増額/情報通信,情報・通信業,2026-01-13,2026-01-15,500,871.0,863.0,-4000.0,-0.9184845005740572,sell_signal
1879.T,建設/建設・土木,建設業,2026-01-13,2026-01-15,400,2099.0,2117.0,7200.0,0.8575512148642161,sell_signal
8154.T,卸売/電子部品・産業用電子機器,卸売業,2026-01-13,2026-01-15,200,3990.0,3950.0,-8000.0,-1.0025062656641603,sell_signal
7241.T,輸送用機器/自動車部品,輸送用機器,2026-01-14,2026-01-15,100,1099.245,1114.0,1475.500000000011,1.3422849319305596,sell_signal
5697.T,鉄鋼/鉄鋼,鉄鋼,2026-01-19,2026-01-20,100,850.0,808.0,-4200.0,-4.941176470588237,sell_signal
6343.T,機械/住宅建設,機械,2026-01-23,2026-01-27,700,180.67,186.0,3731.0000000000086,2.9501300714009027,sell_signal
9063.T,陸運/陸運,陸運業,2026-01-23,2026-01-27,100,4285.0,4405.0,12000.0,2.8004667444574194,sell_signal
1879.T,建設/建設・土木,建設業,2026-01-23,2026-01-27,300,2124.395,2032.0,-27718.499999999993,-4.349238253714582,sell_signal
9531.T,225/電気ガス,電気・ガス業,2026-01-28,2026-01-29,100,6682.759999999999,6719.0,3624.000000000069,0.5422909097438922,sell_signal
6343.T,機械/住宅建設,機械,2026-02-04,2026-02-05,600,185.74499999999998,188.0,1353.0000000000143,1.214029987348253,sell_signal
7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,2026-02-04,2026-02-05,200,887.1099999999999,887.0,-21.99999999997999,-0.012399815130015313,sell_signal
4619.T,化学/タイヤ・ゴム,化学,2026-02-04,2026-02-05,100,2390.325,2403.0,1267.5000000000182,0.5302626211916905,sell_signal
7483.T,卸売/他個人サービス・製品,卸売業,2026-02-04,2026-02-05,100,3242.9249999999997,3330.0,8707.500000000027,2.6850759730798757,sell_signal
1938.T,建設/設備工事,建設業,2026-02-04,2026-02-05,100,2380.1749999999997,2450.0,6982.500000000027,2.9336078229541984,sell_signal
3289.T,225/不動産,不動産業,2026-02-04,2026-02-05,200,1477.84,1494.0,3232.0000000000164,1.0934877929951847,sell_signal
7231.T,輸送用機器/自動車部品,輸送用機器,2026-02-04,2026-02-05,200,3222.6249999999995,3210.0,-2524.999999999909,-0.39176137465574135,sell_signal
6343.T,機械/住宅建設,機械,2026-02-06,2026-02-09,500,190.82,193.0,1090.0000000000034,1.142437899591231,sell_signal
7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,2026-02-06,2026-02-09,200,900.305,909.0,1739.00000000001,0.9657838177062228,sell_signal
1938.T,建設/設備工事,建設業,2026-02-06,2026-02-09,100,2486.7499999999995,2564.0,7725.0000000000455,3.106464260581099,sell_signal
7231.T,輸送用機器/自動車部品,輸送用機器,2026-02-06,2026-02-09,300,3258.1499999999996,3385.0,38055.00000000011,3.8933136902843835,sell_signal
7241.T,輸送用機器/自動車部品,輸送用機器,2026-02-06,2026-02-09,1300,1084.02,1093.0,11674.000000000024,0.8283980000369118,sell_signal
6343.T,機械/住宅建設,機械,2026-02-10,2026-02-12,600,195.89499999999998,214.0,10863.000000000011,9.242196074427644,take_profit
7246.T,輸送用機器/建設農業機械・産業車両,輸送用機器,2026-02-10,2026-02-16,200,922.6349999999999,940.0,3473.0000000000246,1.8821093932053445,sell_signal
4977.T,化学/食品,化学,2026-02-10,2026-02-16,200,1297.1699999999998,1380.0,16566.00000000003,6.385439071208876,sell_signal
3289.T,225/不動産,不動産業,2026-02-10,2026-02-16,300,1525.0,1541.0,4800.0,1.0491803278688483,sell_signal
7231.T,輸送用機器/自動車部品,輸送用機器,2026-02-10,2026-02-16,100,3435.7749999999996,3455.0,1922.5000000000364,0.5595535214034886,sell_signal
1879.T,建設/建設・土木,建設業,2026-02-10,2026-02-16,300,2139.62,2060.0,-23885.999999999967,-3.721221525317575,sell_signal
7241.T,輸送用機器/自動車部品,輸送用機器,2026-02-10,2026-02-16,900,1109.395,1130.0,18544.500000000015,1.8573186286219068,sell_signal
1768.T,建設/建設・土木,建設業,2026-02-12,2026-02-16,100,1658.5099999999998,1687.0,2849.0000000000236,1.7178069471996071,sell_signal
7887.T,その他製品/住宅設備・機器,その他製品,2026-02-18,2026-02-20,100,12460.0,12170.0,-29000.0,-2.32744783306581,sell_signal
4977.T,化学/食品,化学,2026-02-17,2026-02-24,100,1400.6999999999998,1446.0,4530.000000000018,3.2340972370957566,sell_signal
1808.T,225/建設,建設業,2026-02-17,2026-02-24,100,3238.865,3279.0,4013.500000000022,1.2391686593914875,sell_signal
3352.T,小売/他消費財小売り,小売業,2026-02-17,2026-02-24,300,1767.0,1835.0,20400.0,3.848330503678543,sell_signal
6379.T,建設/燃料・資源,建設業,2026-02-19,2026-02-24,100,2576.0699999999997,2579.0,293.0000000000291,0.11373914528720608,sell_signal
9063.T,陸運/陸運,陸運業,2026-02-19,2026-02-24,100,4506.599999999999,4755.0,24840.000000000055,5.511915856743466,sell_signal
8600.T,銀行/地方銀行,銀行業,2026-02-26,2026-03-03,100,960.1899999999999,919.0,-4118.9999999999945,-4.289775981836918,sell_signal
6379.T,建設/燃料・資源,建設業,2026-02-26,2026-03-03,100,2604.49,2491.0,-11348.999999999978,-4.3574749759069835,sell_signal
4619.T,化学/タイヤ・ゴム,化学,2026-02-27,2026-03-03,500,2487.765,2416.0,-35882.499999999935,-2.884717808957027,sell_signal
1879.T,建設/建設・土木,建設業,2026-02-27,2026-03-03,600,2175.145,2054.0,-72686.99999999999,-5.569513756554157,stop_loss
